Occasion,Date,SEC,IND,PASS,VALID,SPE_COR,LEN_COR,WEIGH_COR,TAGID,RECAP_COR,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            
5,20160527,22,12,1,Y,BHC,84,6.6,a0900067000076750  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
5,20160527,22,13,1,Y,BHC,63,3.3,a0982000407069584  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,14,1,Y,BHC,60,2.5,a0982000407069605  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,15,1,Y,BHC,68,3.8,a0982000407069592  ,N     ,N     ,N     ,Y     ,PREGLER   ,FEMALE EGGS         
5,20160527,22,16,1,Y,BHC,63,2.9,a0982000407069568  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,17,1,Y,BHC,64,2.7,a0982000407069572  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,18,1,Y,BHC,63,2.8,a0982000407069626  ,N     ,N     ,N     ,Y     ,PREGLER   ,FEMALE EGGS         
5,20160527,22,19,2,Y,STJ,122,20.1,a0900067000077201  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,20,2,Y,BHC,58,2.4,a0982000407069646  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,21,2,Y,STJ,80,5.7,a0900067000080135  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,22,2,Y,CRC,78,5.6,a0900067000080972  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,23,2,Y,BHC,66,3.4,a0982000407050880  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,24,2,Y,BHC,56,1.9,a0900067000080991  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,25,2,Y,BHC,62,3,a0982000407069635  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,26,2,Y,BHC,70,4,a0982000407069648  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,22,27,2,Y,BHC,62,2.8,a0982000407069625  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,28,2,Y,CRC,75,4.7,a0982000407069590  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,29,2,Y,STJ,135,22.7,a0982000407069587  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,30,2,Y,CRC,65,3.2,a0982000407069614  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,22,31,2,Y,BHC,58,1.7,a0982000407069603  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,1,1,Y,BHC,68,4,a0982000403060262  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,2,1,Y,BHC,68,3.5,a0900067000077424  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,3,1,Y,BHC,139,29.4,a0900067000080157  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,MALE                
5,20160527,23,4,1,Y,BHC,80,6.4,a0900067000077484  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,FEMALE EGGS         
5,20160527,23,5,1,Y,BHC,96,11.3,a0900067000077341  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,6,1,Y,BHC,72,4.1,a0900067000080585  ,Y     ,Y     ,N     ,N     ,PREGLER   ,ALREADY FINCLIP     
5,20160527,23,7,1,Y,BHC,60,2.7,a0900067000080502  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,8,1,Y,BHC,89,6.9,a0982000403060324  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,9,1,Y,BHC,75,4.2,a0900067000080452  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,10,1,Y,BHC,75,4.6,a0982000407069613  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,11,1,Y,BHC,72,4.6,a0982000407069593  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,12,1,Y,BHC,84,6.9,a0982000407069577  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,13,1,Y,BHC,69,3.5,a0982000407069575  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,14,1,Y,BHC,71,4.2,a0982000407069612  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,15,1,Y,BHC,76,5.2,a0982000407069570  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,16,1,Y,BHC,71,4.3,a0982000407069574  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,23,17,1,Y,BHC,63,3.1,a0982000407069580  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,18,1,Y,BHC,58,2.7,a0982000407069594  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,19,1,Y,BHC,60,2.7,a0982000407069597  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,20,1,Y,BHC,55,2,a0982000407069583  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,21,1,Y,BHC,59,2.7,a0982000407069643  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,22,1,Y,BHC,64,3.1,a0982000407069630  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,23,1,Y,BHC,61,2.8,a0982000407069632  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,24,1,Y,CRC,57,2.2,a0982000407069616  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,25,1,Y,BHC,63,3.2,a0982000407069558  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,26,1,Y,BHC,59,2.5,a0982000407069607  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,27,2,Y,BHC,66,3.5,a0900067000080631  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,23,28,2,Y,BHC,63,3.2,a0900067000080559  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,24,1,1,Y,BHC,114,15.5,a0900067000077040  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,CLIP YWICE/         
5,20160527,24,2,1,Y,STJ,134,27.8,a0900067000080000  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,24,3,1,Y,BHC,75,4.3,a0900067000080295  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
5,20160527,24,4,1,Y,BHC,76,5.2,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FINCLIP             
5,20160527,24,5,1,Y,BHC,69,3.7,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FINCLIP             
5,20160527,24,6,1,Y,BHC,89,7.9,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,24,7,1,Y,BHC,75,4.4,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,24,8,2,Y,STJ,172,49.9,a0900067000080468  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,24,9,2,Y,STJ,132,25.7,a0982000403060601  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,24,10,2,Y,STJ,113,16.4,a0900067000080784  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,24,11,2,Y,BHC,94,9.3,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,24,12,2,Y,BHC,92,8.2,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,24,13,2,Y,BHC,84,6.7,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,25,1,1,Y,BHC,70,4.2,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,25,2,1,Y,BHC,70,4.3,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,25,3,1,Y,BHC,80,6,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,25,4,1,Y,BHC,73,4.6,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,25,5,2,Y,BHC,74,4.8,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,26,1,1,Y,CRC,151,48.4,a0900067000080577  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,26,2,1,Y,STJ,123,20.1,a0900067000080048  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,26,3,1,Y,BHC,86,7.5,a0900067000076792  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
5,20160527,26,4,1,Y,BHC,63,2.8,a0900067000080943  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,26,5,1,Y,BHC,79,6,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,26,6,1,Y,BHC,70,3.8,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,26,7,1,Y,BHC,100,10,NA,N     ,N     ,N     ,Y     ,PREGLER   ,FIN                 
5,20160527,26,8,2,Y,CRC,86,6.9,a0900067000076846  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
5,20160527,26,9,2,Y,BHC,75,4.9,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,26,10,2,Y,BHC,76,4.8,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
5,20160527,26,11,2,Y,BHC,130,25.1,NA,N     ,N     ,N     ,Y     ,PREGLER   ,MALE                
6,20160711,1,1,1,Y,STJ,136,29.5,a0982000403060360  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,1,2,1,Y,BHC,70,4.3,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,1,3,2,Y,BHC,72,4.4,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,1,4,2,Y,BHC,83,6.2,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,2,1,1,Y,STJ,126,18.5,a0982000403060433  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,2,2,1,Y,STJ,141,29.3,a0982000407063306  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,2,3,1,Y,BHC,76,5.1,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,2,4,1,Y,BHC,89,6.7,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,2,5,2,Y,BHC,76,5.1,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,3,1,1,Y,STJ,135,25.6,a0982000407050902  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,3,2,1,Y,BHC,94,8.2,a0900067000085226  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,3,3,1,Y,BHC,82,5.9,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,3,4,1,Y,BHC,75,5.2,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,3,5,2,Y,STJ,145,29.7,a0982000403060371  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,3,6,2,Y,BHC,86,6.2,NA,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,4,1,1,Y,BHC,92,7.6,a0900067000080020  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,4,2,1,Y,BHC,65,3.4,a0900067000080488  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,3,1,Y,BHC,76,4.1,a0900067000077126  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,4,4,2,Y,STJ,136,26,a0982000403060387  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,5,2,Y,BHC,73,4.6,a0900067000077059  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,6,2,Y,BHC,107,13.8,a0982000407063257  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,7,2,Y,BHC,66,3.7,a0900067000080015  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,8,2,Y,BHC,100,10.4,a0982000407049980  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,4,9,2,Y,STJ,95,8.5,a0982000407049995  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,10,2,Y,BHC,62,2.6,a0982000407050035  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,4,11,2,Y,CRC,61,2.1,a0982000407049998  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,12,2,Y,BHC,62,2.4,a0982000407050043  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,4,13,2,Y,BHC,67,3.8,a0982000407050054  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,4,14,2,Y,BHC,55,1.7,a0982000407050045  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,4,15,2,Y,BHC,72,4.3,a0982000407050014  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,4,16,2,Y,BHC,60,2.3,a0982000407050064  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,4,17,2,Y,BHC,65,2.9,a0982000407050023  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,18,2,Y,BHC,73,4.1,a0982000407050049  ,N     ,N     ,N     ,Y     ,KIM       ,                    
6,20160711,4,19,2,Y,BHC,58,2.1,a0982000407050066  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,4,20,2,Y,BHC,57,1.9,a0982000407049990  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,5,1,1,Y,BHC,77,5.3,a0982000403060210  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,5,2,1,Y,BHC,69,3.9,a0900067000080235  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,3,1,Y,CRC,80,5.1,a0982000407050069  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,4,1,Y,STJ,91,8.1,a0982000407050060  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,5,1,Y,BHC,65,2.9,a0982000407050019  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,6,1,Y,BHC,59,2.6,a0982000407050032  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,7,1,Y,BHC,68,3.7,a0982000407050051  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,8,1,Y,BHC,66,3.2,a0982000407050058  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,9,1,Y,BHC,65,3,a0982000407050009  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,10,1,Y,BHC,66,3.5,a0982000407049984  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,11,1,Y,BHC,62,3,a0982000407049981  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,12,2,Y,BHC,59,2.3,a0982000407050006  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,5,13,2,Y,BHC,59,2.5,a0982000407050022  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,1,1,Y,BHC,84,6.8,a0900067000077096  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,6,2,1,Y,BHC,110,14.9,a0982000403060141  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,3,1,Y,STJ,132,23.7,a0900067000085313  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,4,1,Y,STJ,143,24.3,a0982000403060398  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,6,5,1,Y,BHC,77,4.8,a0982000407063244  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,6,1,Y,BHC,67,3.5,a0982000407049982  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,7,1,Y,BHC,64,3,a0982000407050071  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,8,1,Y,BHC,93,8.8,a0982000407050044  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,6,9,2,Y,BHC,75,4.2,a0982000407050294  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,6,10,2,Y,STJ,153,32.5,a0982000407050206  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,6,11,2,Y,BHC,77,5.1,a0900067000077448  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,12,2,Y,BHC,83,5.9,a0982000407050276  ,Y     ,Y     ,Y     ,Y     ,PREGLER   ,EFISH MT            
6,20160711,6,13,2,Y,STJ,108,12.2,a0982000403060404  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,6,14,2,Y,BHC,70,3.9,a0982000403060414  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,15,2,Y,BHC,95,8.9,a0982000407050038  ,N     ,N     ,N     ,Y     ,KIM       ,                    
6,20160711,6,16,2,Y,BHC,63,2.7,a0982000407050048  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,17,2,Y,BHC,71,4,a0982000407050002  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,6,18,2,Y,BHC,67,3.2,a0982000407050030  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,19,2,Y,BHC,69,3.9,a0982000407050050  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,6,20,2,Y,BHC,53,1.6,a0982000407050024  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,6,21,2,Y,BHC,55,1.7,a0982000407050070  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,6,22,2,Y,BHC,64,2.9,a0982000407050047  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,6,23,2,Y,BHC,56,2.2,a0982000407050010  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,6,24,2,Y,BHC,62,2.5,a0982000407050001  ,N     ,N     ,N     ,N     ,KIM       ,                    
6,20160711,7,1,1,Y,STJ,226,108.3,a0900067000077311  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,2,1,Y,STJ,195,68.2,a0982000403060318  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,7,3,1,Y,STJ,135,24.9,a0900067000077387  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,4,1,Y,STJ,130,21.3,a0982000407063285  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,7,5,1,Y,BHC,70,4.9,a0982000407050291  ,Y     ,Y     ,N     ,N     ,KIM       ,MISSING TAIL        
6,20160711,7,6,1,Y,STJ,140,24.5,a0982000407063298  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,7,7,1,Y,STJ,143,28.6,a0900067000077426  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
6,20160711,7,8,1,Y,BHC,114,14.7,a0900067000077305  ,Y     ,Y     ,N     ,Y     ,KIM       ,                    
6,20160711,7,9,1,Y,BHC,103,11.9,a0900067000077234  ,Y     ,Y     ,N     ,Y     ,KIM       ,                    
6,20160711,7,10,1,Y,BHC,82,6.7,a0982000403060425  ,Y     ,Y     ,N     ,Y     ,KIM       ,                    
6,20160711,7,11,1,Y,BHC,71,4.7,a0900067000077381  ,Y     ,Y     ,N     ,Y     ,KIM       ,                    
6,20160711,7,12,1,Y,BHC,84,6,a0900067000077117  ,Y     ,Y     ,N     ,Y     ,KIM       ,                    
6,20160711,7,13,1,Y,BHC,61,2.7,a0982000407049986  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,14,1,Y,BHC,71,4,a0982000407050057  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,15,1,Y,BHC,56,2.1,a0982000407049996  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,16,1,Y,BHC,68,3.3,a0982000407050007  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,17,1,Y,BHC,74,4.2,a0982000407049987  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,18,1,Y,BHC,93,8.1,a0982000407050011  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,19,1,Y,BHC,85,6.7,a0982000407049988  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,20,1,Y,BHC,72,4.1,a0982000407050008  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,21,1,Y,BHC,72,4.2,a0982000407049976  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,22,2,Y,STJ,130,19.9,a0900067000080337  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,23,2,Y,STJ,204,77.6,a0900067000077225  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,24,2,Y,STJ,123,18.7,a0900067000080162  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,25,2,Y,STJ,115,16.5,a0982000407050352  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,26,2,Y,BHC,75,4.8,NA,Y     ,Y     ,N     ,Y     ,PREGLER   ,TAG NUMBER OVERWRITTEN
6,20160711,7,27,2,Y,STJ,95,8.9,a0982000407049977  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,28,2,Y,BHC,121,20.1,a0982000407049983  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,29,2,Y,BHC,65,3.1,a0982000407050061  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,30,2,Y,BHC,90,7.9,a0982000407050037  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,31,2,Y,BHC,74,4.6,a0982000407050055  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,32,2,Y,BHC,90,7.7,a0982000407050073  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,33,2,Y,BHC,69,3.8,a0982000407050015  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,34,2,Y,BHC,77,4.8,a0982000407050063  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,35,2,Y,BHC,88,6.8,a0982000407050068  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,7,36,2,Y,BHC,75,4.8,a0982000407050025  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,7,37,2,Y,BHC,62,2.9,NA,N     ,N     ,N     ,N     ,PREGLER   ,TAG NUMBER OVERWRITTEN
6,20160711,8,1,1,Y,BHC,73,4.5,a0982000403060393  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,8,2,1,Y,BHC,86,7.1,a0982000407050021  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,8,3,1,Y,BHC,63,2.9,a0982000407049985  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,8,4,1,Y,BHC,61,2.6,a0982000407049974  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,8,5,2,Y,BHC,85,6.6,a0900067000085233  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,8,6,2,Y,BHC,55,2.1,a0982000407050040  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,8,7,2,Y,BHC,65,3.2,a0982000407050072  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,8,8,2,Y,BHC,59,2.1,a0982000407050003  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,8,9,2,Y,BHC,63,2.7,a0982000407050000  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,1,1,Y,STJ,200,73.9,a0982000407063404  ,Y     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,2,1,Y,BHC,104,14,a0982000407050878  ,Y     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,3,1,Y,STJ,135,30.3,a0982000407069540  ,Y     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,4,1,Y,BHC,77,4.8,a0900067000077482  ,Y     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,5,1,Y,BHC,74,4,a0900067000080039  ,Y     ,Y     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,6,1,Y,BHC,89,6.8,a0982000407063356  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,7,1,Y,BHC,73,4.2,a0900067000080444  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,8,1,Y,BHC,87,7.9,a0982000407063415  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,9,1,Y,BHC,73,3.9,a0900067000077008  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,10,1,Y,BHC,69,3.8,a0900067000080472  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,11,1,Y,BHC,72,4.1,a0900067000077054  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,12,1,Y,STJ,150,32.7,a0982000407049991  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,13,1,Y,BHC,77,5.2,a0982000407050613  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,14,1,Y,BHC,75,4.6,a0982000407050595  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,15,1,Y,BHC,69,3.6,a0982000407050591  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,16,1,Y,BHC,74,4.3,a0982000407050660  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,17,1,Y,BHC,67,3.6,a0982000407050661  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,18,1,Y,BHC,68,3.4,a0982000407050667  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,19,1,Y,BHC,72,4.1,a0982000407050652  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,20,1,Y,BHC,79,5.5,a0982000407050611  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,21,1,Y,BHC,69,3.7,a0982000407050067  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,22,1,Y,BHC,69,4,a0982000407050620  ,N     ,N     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,23,1,Y,BHC,75,5.2,a0982000407050599  ,N     ,N     ,N     ,Y     ,PREGLER   ,                    
6,20160711,9,24,2,Y,BHC,71,4.1,a0900067000077131  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,25,2,Y,STJ,146,31.4,a0900067000076818  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,26,2,Y,STJ,150,32.5,a0900067000077382  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
6,20160711,9,27,2,Y,BHC,71,3.5,a0900067000080407  ,Y     ,Y     ,N     ,N     ,PREGLER   ,                    
