"","Y","Yrecap","DL","UL","IND_ID","Period","St_occ","End_occ"
"5020",0,1,-14,12,562,7,9,10
"5066",NA,0,-7,19,608,7,9,10
"5085",NA,0,-7,19,627,7,9,10
"5088",NA,0,-7,19,630,7,9,10
"5093",NA,0,-7,19,635,7,9,10
"5098",0,1,-7,19,640,7,9,10
"5107",NA,0,-7,19,649,7,9,10
"5112",NA,0,-6,20,654,7,9,10
"5124",NA,0,-23,3,666,7,9,10
"5140",NA,0,-23,3,682,7,9,10
"5143",NA,0,-7,19,685,7,9,10
"5152",NA,0,-5,21,694,7,9,10
"5156",0,1,-21,5,698,7,9,10
"5201",NA,0,-23,3,743,7,9,10
"5350",NA,0,-16,10,149,8,10,11
"5366",NA,0,-7,19,165,8,10,11
"5369",NA,0,-6,20,168,8,10,11
"5373",NA,0,-20,6,172,8,10,11
"5420",NA,0,-16,10,219,8,10,11
"5431",NA,0,-15,11,230,8,10,11
"5435",NA,0,-24,2,234,8,10,11
"5453",NA,0,-26,0,252,8,10,11
"5467",NA,0,-19,7,266,8,10,11
"5493",NA,0,-5,21,292,8,10,11
"5494",NA,0,-22,4,293,8,10,11
"5495",NA,0,-21,5,294,8,10,11
"5501",NA,0,-6,20,300,8,10,11
"5502",NA,0,-5,21,301,8,10,11
"5512",NA,0,-23,3,311,8,10,11
"5517",NA,0,-5,21,316,8,10,11
"5518",NA,0,-6,20,317,8,10,11
"5520",NA,0,-17,9,319,8,10,11
"5524",NA,0,-22,4,323,8,10,11
"5528",0,1,-22,4,327,8,10,11
"5535",NA,0,-15,11,334,8,10,11
"5538",1,1,-21,5,337,8,10,11
"5543",NA,0,-17,9,342,8,10,11
"5547",NA,0,-17,9,346,8,10,11
"5548",NA,0,-17,9,347,8,10,11
"5550",NA,0,-9,17,349,8,10,11
"5557",NA,0,-14,12,356,8,10,11
"5560",NA,0,-4,22,359,8,10,11
"5580",NA,0,-14,12,379,8,10,11
"5585",NA,0,-5,21,384,8,10,11
"5586",NA,0,-7,19,385,8,10,11
"5588",NA,0,-7,19,387,8,10,11
"5591",NA,0,-5,21,390,8,10,11
"5593",NA,0,-5,21,392,8,10,11
"5595",NA,0,-7,19,394,8,10,11
"5596",NA,0,-7,19,395,8,10,11
"5602",NA,0,-6,20,401,8,10,11
"5618",NA,0,-23,3,417,8,10,11
"5624",NA,0,-20,6,423,8,10,11
"5626",0,1,-21,5,425,8,10,11
"5629",NA,0,-19,7,428,8,10,11
"5639",NA,0,-7,19,438,8,10,11
"5646",NA,0,-9,17,445,8,10,11
"5650",NA,0,-12,14,449,8,10,11
"5652",0,1,-23,3,451,8,10,11
"5653",NA,0,-18,8,452,8,10,11
"5654",NA,0,-23,3,453,8,10,11
"5655",NA,0,-14,12,454,8,10,11
"5656",NA,0,-11,15,455,8,10,11
"5657",NA,0,-23,3,456,8,10,11
"5658",NA,0,-23,3,457,8,10,11
"5659",NA,0,-23,3,458,8,10,11
"5660",NA,0,-23,3,459,8,10,11
"5661",NA,0,-14,12,460,8,10,11
"5743",NA,0,-5,21,542,8,10,11
"5752",NA,0,-5,21,551,8,10,11
"5753",NA,0,-13,13,552,8,10,11
"5754",NA,0,-5,21,553,8,10,11
"5763",NA,0,-14,12,562,8,10,11
"5764",NA,0,-5,21,563,8,10,11
"5765",NA,0,-5,21,564,8,10,11
"5767",NA,0,-4,22,566,8,10,11
"5769",NA,0,-18,8,568,8,10,11
"5770",NA,0,-5,21,569,8,10,11
"5772",NA,0,-4,22,571,8,10,11
"5773",NA,0,-6,20,572,8,10,11
"5774",NA,0,-7,19,573,8,10,11
"5776",NA,0,-7,19,575,8,10,11
"5777",NA,0,-6,20,576,8,10,11
"5778",NA,0,-7,19,577,8,10,11
"5779",NA,0,-16,10,578,8,10,11
"5780",NA,0,-7,19,579,8,10,11
"5781",NA,0,-7,19,580,8,10,11
"5782",NA,0,-5,21,581,8,10,11
"5783",NA,0,-6,20,582,8,10,11
"5784",NA,0,-6,20,583,8,10,11
"5785",NA,0,-7,19,584,8,10,11
"5786",NA,0,-7,19,585,8,10,11
"5788",NA,0,-9,17,587,8,10,11
"5790",NA,0,-15,11,589,8,10,11
"5792",NA,0,-6,20,591,8,10,11
"5793",NA,0,-7,19,592,8,10,11
"5796",NA,0,-6,20,595,8,10,11
"5798",NA,0,-4,22,597,8,10,11
"5799",NA,0,-6,20,598,8,10,11
"5800",NA,0,-6,20,599,8,10,11
"5801",NA,0,-7,19,600,8,10,11
"5802",NA,0,-9,17,601,8,10,11
"5804",NA,0,-7,19,603,8,10,11
"5805",NA,0,-6,20,604,8,10,11
"5841",NA,0,-7,19,640,8,10,11
"5844",NA,0,-4,22,643,8,10,11
"5899",NA,0,-21,5,698,8,10,11
"5914",NA,0,-7,19,713,8,10,11
"6057",NA,0,-15,11,113,9,11,12
"6066",NA,0,-17,9,122,9,11,12
"6072",NA,0,-14,12,128,9,11,12
"6076",NA,0,-9,17,132,9,11,12
"6092",NA,0,-9,17,148,9,11,12
"6104",NA,0,-6,20,160,9,11,12
"6106",NA,0,-15,11,162,9,11,12
"6123",NA,0,-2,24,179,9,11,12
"6124",NA,0,-7,19,180,9,11,12
"6129",2,1,-24,2,185,9,11,12
"6146",NA,0,-12,14,202,9,11,12
"6150",NA,0,-7,19,206,9,11,12
"6162",NA,0,-15,11,218,9,11,12
"6164",NA,0,-26,0,220,9,11,12
"6168",NA,0,-22,4,224,9,11,12
"6170",NA,0,-1,25,226,9,11,12
"6173",NA,0,-15,11,229,9,11,12
"6175",NA,0,-6,20,231,9,11,12
"6182",NA,0,-13,13,238,9,11,12
"6202",NA,0,-19,7,258,9,11,12
"6204",0,1,-21,5,260,9,11,12
"6205",NA,0,-18,8,261,9,11,12
"6227",NA,0,-21,5,283,9,11,12
"6229",NA,0,-6,20,285,9,11,12
"6232",NA,0,-22,4,288,9,11,12
"6241",0,1,-22,4,297,9,11,12
"6257",NA,0,-3,23,313,9,11,12
"6271",NA,0,-22,4,327,9,11,12
"6276",NA,0,-1,25,332,9,11,12
"6279",NA,0,-13,13,335,9,11,12
"6281",NA,0,-22,4,337,9,11,12
"6283",NA,0,-7,19,339,9,11,12
"6285",NA,0,-17,9,341,9,11,12
"6289",NA,0,-15,11,345,9,11,12
"6297",NA,0,-9,17,353,9,11,12
"6299",NA,0,-9,17,355,9,11,12
"6305",NA,0,-6,20,361,9,11,12
"6333",NA,0,-5,21,389,9,11,12
"6353",NA,0,-7,19,409,9,11,12
"6358",NA,0,-19,7,414,9,11,12
"6365",NA,0,-22,4,421,9,11,12
"6366",NA,0,-19,7,422,9,11,12
"6368",NA,0,-19,7,424,9,11,12
"6369",2,1,-21,5,425,9,11,12
"6370",NA,0,-19,7,426,9,11,12
"6371",NA,0,-21,5,427,9,11,12
"6373",NA,0,-22,4,429,9,11,12
"6376",NA,0,-2,24,432,9,11,12
"6383",NA,0,-7,19,439,9,11,12
"6387",NA,0,-9,17,443,9,11,12
"6391",NA,0,-7,19,447,9,11,12
"6394",NA,0,-18,8,450,9,11,12
"6395",NA,0,-23,3,451,9,11,12
"6405",NA,0,-18,8,461,9,11,12
"6406",NA,0,-10,16,462,9,11,12
"6408",NA,0,-7,19,464,9,11,12
"6410",NA,0,-7,19,466,9,11,12
"6412",NA,0,-7,19,468,9,11,12
"6414",NA,0,-6,20,470,9,11,12
"6415",NA,0,-6,20,471,9,11,12
"6416",NA,0,-8,18,472,9,11,12
"6418",NA,0,-12,14,474,9,11,12
"6420",NA,0,-7,19,476,9,11,12
"6422",NA,0,-4,22,478,9,11,12
"6424",NA,0,-7,19,480,9,11,12
"6425",NA,0,-6,20,481,9,11,12
"6427",NA,0,-4,22,483,9,11,12
"6428",NA,0,-9,17,484,9,11,12
"6429",NA,0,-7,19,485,9,11,12
"6430",NA,0,-12,14,486,9,11,12
"6432",NA,0,-9,17,488,9,11,12
"6433",NA,0,-17,9,489,9,11,12
"6435",NA,0,-6,20,491,9,11,12
"6437",NA,0,-9,17,493,9,11,12
"6439",NA,0,-7,19,495,9,11,12
"6441",NA,0,-12,14,497,9,11,12
"6443",NA,0,-7,19,499,9,11,12
"6444",NA,0,-9,17,500,9,11,12
"6446",NA,0,-15,11,502,9,11,12
"6447",NA,0,-22,4,503,9,11,12
"6448",NA,0,-13,13,504,9,11,12
"6449",NA,0,-13,13,505,9,11,12
"6451",NA,0,-21,5,507,9,11,12
"6452",NA,0,-22,4,508,9,11,12
"6453",NA,0,-15,11,509,9,11,12
"6455",-4,1,-23,3,511,9,11,12
"6456",NA,0,-15,11,512,9,11,12
"6458",NA,0,-15,11,514,9,11,12
"6460",NA,0,-15,11,516,9,11,12
"6462",NA,0,-21,5,518,9,11,12
"6463",NA,0,-19,7,519,9,11,12
"6465",NA,0,-16,10,521,9,11,12
"6467",NA,0,-17,9,523,9,11,12
"6469",NA,0,-13,13,525,9,11,12
"6470",1,1,-23,3,526,9,11,12
"6471",NA,0,-13,13,527,9,11,12
"6472",NA,0,-15,11,528,9,11,12
"6474",NA,0,-14,12,530,9,11,12
"6475",1,1,-22,4,531,9,11,12
"6476",NA,0,-17,9,532,9,11,12
"6482",NA,0,-14,12,538,9,11,12
"6490",NA,0,-7,19,546,9,11,12
"6501",NA,0,-7,19,557,9,11,12
"6503",NA,0,-15,11,559,9,11,12
"6509",NA,0,-5,21,565,9,11,12
"6511",NA,0,-17,9,567,9,11,12
"6514",NA,0,-5,21,570,9,11,12
"6518",NA,0,-7,19,574,9,11,12
"6530",NA,0,-10,16,586,9,11,12
"6532",NA,0,-15,11,588,9,11,12
"6534",NA,0,-7,19,590,9,11,12
"6537",NA,0,-5,21,593,9,11,12
"6540",NA,0,-5,21,596,9,11,12
"6546",NA,0,-3,23,602,9,11,12
"6550",NA,0,-9,17,606,9,11,12
"6570",NA,0,-7,19,626,9,11,12
"6576",NA,0,-26,0,632,9,11,12
"6583",NA,0,-7,19,639,9,11,12
"6586",NA,0,-9,17,642,9,11,12
"6592",NA,0,-4,22,648,9,11,12
"6594",NA,0,-9,17,650,9,11,12
"6597",NA,0,-6,20,653,9,11,12
"6601",NA,0,-17,9,657,9,11,12
"6603",NA,0,-16,10,659,9,11,12
"6609",NA,0,-18,8,665,9,11,12
"6610",NA,0,-24,2,666,9,11,12
"6621",NA,0,-13,13,677,9,11,12
"6648",NA,0,-12,14,704,9,11,12
"6652",NA,0,-26,0,708,9,11,12
"6659",NA,0,-9,17,715,9,11,12
"6666",NA,0,-18,8,722,9,11,12
"6720",NA,0,-22,4,33,10,12,13
"6721",NA,0,-21,5,34,10,12,13
"6722",NA,0,-17,9,35,10,12,13
"6723",0,1,-9,17,36,10,12,13
"6724",NA,0,-12,14,37,10,12,13
"6725",NA,0,-23,3,38,10,12,13
"6726",0,1,-19,7,39,10,12,13
"6728",1,1,-10,16,41,10,12,13
"6729",NA,0,-13,13,42,10,12,13
"6730",NA,0,-5,21,43,10,12,13
"6731",NA,0,-6,20,44,10,12,13
"6732",1,1,-9,17,45,10,12,13
"6733",-2,1,-19,7,46,10,12,13
"6734",NA,0,-4,22,47,10,12,13
"6735",-1,1,-14,12,48,10,12,13
"6736",1,1,-4,22,49,10,12,13
"6737",NA,0,-7,19,50,10,12,13
"6738",1,1,-22,4,51,10,12,13
"6739",NA,0,-4,22,52,10,12,13
"6740",1,1,-19,7,53,10,12,13
"6741",-1,1,-10,16,54,10,12,13
"6742",NA,0,-5,21,55,10,12,13
"6743",NA,0,-5,21,56,10,12,13
"6744",1,1,-4,22,57,10,12,13
"6745",NA,0,-5,21,58,10,12,13
"6746",NA,0,-7,19,59,10,12,13
"6747",NA,0,-4,22,60,10,12,13
"6748",-1,1,-9,17,61,10,12,13
"6749",NA,0,-9,17,62,10,12,13
"6750",0,1,-7,19,63,10,12,13
"6751",NA,0,-7,19,64,10,12,13
"6752",NA,0,-26,0,65,10,12,13
"6753",-1,1,-10,16,66,10,12,13
"6754",0,1,-6,20,67,10,12,13
"6755",NA,0,-20,6,68,10,12,13
"6756",NA,0,-13,13,69,10,12,13
"6757",0,1,-17,9,70,10,12,13
"6758",NA,0,-13,13,71,10,12,13
"6759",1,1,-9,17,72,10,12,13
"6760",NA,0,-19,7,73,10,12,13
"6810",1,1,-17,9,123,10,12,13
"6820",NA,0,-9,17,133,10,12,13
"6834",0,1,-7,19,147,10,12,13
"6836",-2,1,-9,17,149,10,12,13
"6850",NA,0,-3,23,163,10,12,13
"6855",2,1,-8,18,168,10,12,13
"6859",NA,0,-17,9,172,10,12,13
"6865",NA,0,-26,0,178,10,12,13
"6868",0,1,-7,19,181,10,12,13
"6872",-3,1,-26,0,185,10,12,13
"6904",2,1,-11,15,217,10,12,13
"6906",NA,0,-15,11,219,10,12,13
"6919",NA,0,-6,20,232,10,12,13
"6924",NA,0,-9,17,237,10,12,13
"6926",0,1,-13,13,239,10,12,13
"6930",NA,0,-13,13,243,10,12,13
"6937",4,1,-18,8,250,10,12,13
"6941",NA,0,-22,4,254,10,12,13
"6947",NA,0,-21,5,260,10,12,13
"6949",-5,1,-22,4,262,10,12,13
"6977",0,1,-21,5,290,10,12,13
"6980",NA,0,-22,4,293,10,12,13
"6981",NA,0,-21,5,294,10,12,13
"6982",1,1,-4,22,295,10,12,13
"6984",-4,1,-22,4,297,10,12,13
"6987",NA,0,-4,22,300,10,12,13
"6994",NA,0,-6,20,307,10,12,13
"6995",NA,0,-26,0,308,10,12,13
"6996",NA,0,-6,20,309,10,12,13
"6998",-3,1,-21,5,311,10,12,13
"6999",0,1,-7,19,312,10,12,13
"7005",2,1,-17,9,318,10,12,13
"7009",NA,0,-13,13,322,10,12,13
"7010",NA,0,-21,5,323,10,12,13
"7013",0,1,-24,2,326,10,12,13
"7015",11,1,-9,17,328,10,12,13
"7018",NA,0,-9,17,331,10,12,13
"7023",10,1,-13,13,336,10,12,13
"7025",NA,0,-17,9,338,10,12,13
"7029",NA,0,-22,4,342,10,12,13
"7031",NA,0,-23,3,344,10,12,13
"7038",NA,0,-4,22,351,10,12,13
"7041",-1,1,-10,16,354,10,12,13
"7043",0,1,-9,17,356,10,12,13
"7046",2,1,-5,21,359,10,12,13
"7049",NA,0,-6,20,362,10,12,13
"7050",0,1,-9,17,363,10,12,13
"7058",1,1,-5,21,371,10,12,13
"7059",0,1,-7,19,372,10,12,13
"7071",0,1,-4,22,384,10,12,13
"7072",NA,0,-7,19,385,10,12,13
"7073",1,1,-5,21,386,10,12,13
"7074",0,1,-7,19,387,10,12,13
"7077",NA,0,-4,22,390,10,12,13
"7082",NA,0,-1,25,395,10,12,13
"7090",NA,0,-5,21,403,10,12,13
"7092",0,1,-9,17,405,10,12,13
"7093",NA,0,-13,13,406,10,12,13
"7100",NA,0,-14,12,413,10,12,13
"7102",NA,0,-22,4,415,10,12,13
"7105",NA,0,-17,9,418,10,12,13
"7112",NA,0,-23,3,425,10,12,13
"7121",NA,0,-4,22,434,10,12,13
"7123",0,1,-9,17,436,10,12,13
"7125",NA,0,-13,13,438,10,12,13
"7128",NA,0,-10,16,441,10,12,13
"7141",4,1,-9,17,454,10,12,13
"7142",1,1,-13,13,455,10,12,13
"7143",NA,0,-17,9,456,10,12,13
"7144",0,1,-22,4,457,10,12,13
"7146",NA,0,-21,5,459,10,12,13
"7147",-1,1,-14,12,460,10,12,13
"7150",-1,1,-3,23,463,10,12,13
"7152",0,1,-7,19,465,10,12,13
"7154",NA,0,-7,19,467,10,12,13
"7160",-5,1,-23,3,473,10,12,13
"7162",NA,0,-9,17,475,10,12,13
"7164",NA,0,-7,19,477,10,12,13
"7166",NA,0,-4,22,479,10,12,13
"7174",NA,0,-14,12,487,10,12,13
"7177",NA,0,-10,16,490,10,12,13
"7179",NA,0,-6,20,492,10,12,13
"7183",0,1,-7,19,496,10,12,13
"7188",NA,0,-9,17,501,10,12,13
"7193",NA,0,-14,12,506,10,12,13
"7198",NA,0,-19,7,511,10,12,13
"7200",NA,0,-15,11,513,10,12,13
"7202",-4,1,-19,7,515,10,12,13
"7207",NA,0,-18,8,520,10,12,13
"7211",-4,1,-22,4,524,10,12,13
"7213",NA,0,-24,2,526,10,12,13
"7216",NA,0,-15,11,529,10,12,13
"7218",NA,0,-23,3,531,10,12,13
"7220",0,1,-9,17,533,10,12,13
"7222",NA,0,-8,18,535,10,12,13
"7226",-3,1,-10,16,539,10,12,13
"7230",NA,0,-4,22,543,10,12,13
"7234",0,1,-7,19,547,10,12,13
"7239",NA,0,-13,13,552,10,12,13
"7245",0,1,-7,19,558,10,12,13
"7248",NA,0,-19,7,561,10,12,13
"7256",NA,0,-4,22,569,10,12,13
"7259",0,1,-6,20,572,10,12,13
"7270",NA,0,-6,20,583,10,12,13
"7271",NA,0,-7,19,584,10,12,13
"7274",0,1,-9,17,587,10,12,13
"7276",-4,1,-19,7,589,10,12,13
"7281",NA,0,-9,17,594,10,12,13
"7287",0,1,-6,20,600,10,12,13
"7296",NA,0,-10,16,609,10,12,13
"7327",NA,0,-7,19,640,10,12,13
"7330",1,1,-9,17,643,10,12,13
"7338",NA,0,-9,17,651,10,12,13
"7372",5,1,-4,22,685,10,12,13
"7385",NA,0,-22,4,698,10,12,13
"7392",-1,1,-10,16,705,10,12,13
"7400",1,1,-6,20,713,10,12,13
"7403",-13,1,-22,4,716,10,12,13
"7408",NA,0,-6,20,721,10,12,13
"7422",2,1,-13,13,735,10,12,13
"7430",1,1,-21,5,743,10,12,13
"7466",NA,0,-9,17,36,11,13,14
"7469",NA,0,-19,7,39,11,13,14
"7470",NA,0,-7,19,40,11,13,14
"7471",NA,0,-11,15,41,11,13,14
"7475",NA,0,-10,16,45,11,13,14
"7476",NA,0,-17,9,46,11,13,14
"7478",NA,0,-13,13,48,11,13,14
"7479",NA,0,-5,21,49,11,13,14
"7481",NA,0,-23,3,51,11,13,14
"7483",0,1,-20,6,53,11,13,14
"7484",NA,0,-9,17,54,11,13,14
"7487",NA,0,-5,21,57,11,13,14
"7491",NA,0,-8,18,61,11,13,14
"7493",NA,0,-7,19,63,11,13,14
"7496",NA,0,-9,17,66,11,13,14
"7497",NA,0,-6,20,67,11,13,14
"7500",NA,0,-17,9,70,11,13,14
"7502",NA,0,-10,16,72,11,13,14
"7504",NA,0,-7,19,74,11,13,14
"7505",NA,0,-15,11,75,11,13,14
"7506",NA,0,-5,21,76,11,13,14
"7507",2,1,-9,17,77,11,13,14
"7508",NA,0,-9,17,78,11,13,14
"7509",NA,0,-16,10,79,11,13,14
"7510",1,1,-11,15,80,11,13,14
"7511",NA,0,-6,20,81,11,13,14
"7512",NA,0,-5,21,82,11,13,14
"7513",-1,1,-16,10,83,11,13,14
"7514",NA,0,-6,20,84,11,13,14
"7515",NA,0,-7,19,85,11,13,14
"7516",NA,0,-23,3,86,11,13,14
"7517",NA,0,-15,11,87,11,13,14
"7518",NA,0,-7,19,88,11,13,14
"7520",NA,0,-10,16,90,11,13,14
"7521",NA,0,-13,13,91,11,13,14
"7522",NA,0,-6,20,92,11,13,14
"7523",NA,0,-18,8,93,11,13,14
"7524",NA,0,-5,21,94,11,13,14
"7525",1,1,-13,13,95,11,13,14
"7526",NA,0,-7,19,96,11,13,14
"7527",-1,1,-5,21,97,11,13,14
"7528",-1,1,-5,21,98,11,13,14
"7529",NA,0,-12,14,99,11,13,14
"7530",NA,0,-10,16,100,11,13,14
"7531",NA,0,-17,9,101,11,13,14
"7532",NA,0,-6,20,102,11,13,14
"7533",NA,0,-17,9,103,11,13,14
"7534",NA,0,-7,19,104,11,13,14
"7535",NA,0,-6,20,105,11,13,14
"7536",NA,0,-7,19,106,11,13,14
"7537",NA,0,-5,21,107,11,13,14
"7538",1,1,-17,9,108,11,13,14
"7539",NA,0,-17,9,109,11,13,14
"7540",NA,0,-5,21,110,11,13,14
"7553",NA,0,-18,8,123,11,13,14
"7577",NA,0,-7,19,147,11,13,14
"7579",NA,0,-7,19,149,11,13,14
"7591",0,1,-7,19,161,11,13,14
"7598",-3,1,-10,16,168,11,13,14
"7611",NA,0,-7,19,181,11,13,14
"7615",NA,0,-23,3,185,11,13,14
"7647",NA,0,-13,13,217,11,13,14
"7652",NA,0,-9,17,222,11,13,14
"7655",NA,0,-6,20,225,11,13,14
"7669",1,1,-13,13,239,11,13,14
"7670",NA,0,-9,17,240,11,13,14
"7680",NA,0,-22,4,250,11,13,14
"7682",NA,0,-8,18,252,11,13,14
"7683",NA,0,-18,8,253,11,13,14
"7687",NA,0,-23,3,257,11,13,14
"7689",NA,0,-18,8,259,11,13,14
"7692",0,1,-17,9,262,11,13,14
"7708",NA,0,-19,7,278,11,13,14
"7716",NA,0,-7,19,286,11,13,14
"7720",NA,0,-21,5,290,11,13,14
"7722",NA,0,-9,17,292,11,13,14
"7725",-1,1,-5,21,295,11,13,14
"7726",NA,0,-6,20,296,11,13,14
"7727",NA,0,-18,8,297,11,13,14
"7731",-2,1,-6,20,301,11,13,14
"7741",NA,0,-18,8,311,11,13,14
"7742",0,1,-7,19,312,11,13,14
"7745",0,1,-17,9,315,11,13,14
"7747",NA,0,-6,20,317,11,13,14
"7748",-1,1,-19,7,318,11,13,14
"7751",NA,0,-21,5,321,11,13,14
"7754",NA,0,-14,12,324,11,13,14
"7756",NA,0,-24,2,326,11,13,14
"7758",0,1,-20,6,328,11,13,14
"7760",NA,0,-16,10,330,11,13,14
"7766",NA,0,-23,3,336,11,13,14
"7779",NA,0,-10,16,349,11,13,14
"7784",NA,0,-9,17,354,11,13,14
"7786",NA,0,-9,17,356,11,13,14
"7789",NA,0,-7,19,359,11,13,14
"7793",NA,0,-9,17,363,11,13,14
"7795",NA,0,-11,15,365,11,13,14
"7801",NA,0,-6,20,371,11,13,14
"7802",0,1,-7,19,372,11,13,14
"7809",NA,0,-15,11,379,11,13,14
"7814",3,1,-4,22,384,11,13,14
"7816",NA,0,-6,20,386,11,13,14
"7817",0,1,-7,19,387,11,13,14
"7821",NA,0,-7,19,391,11,13,14
"7822",0,1,-6,20,392,11,13,14
"7824",NA,0,-7,19,394,11,13,14
"7826",NA,0,-16,10,396,11,13,14
"7829",NA,0,-9,17,399,11,13,14
"7832",-1,1,-5,21,402,11,13,14
"7835",NA,0,-9,17,405,11,13,14
"7851",NA,0,-21,5,421,11,13,14
"7859",NA,0,-26,0,429,11,13,14
"7860",NA,0,-9,17,430,11,13,14
"7861",0,1,-23,3,431,11,13,14
"7865",NA,0,-6,20,435,11,13,14
"7866",NA,0,-9,17,436,11,13,14
"7872",NA,0,-10,16,442,11,13,14
"7884",1,1,-13,13,454,11,13,14
"7885",0,1,-14,12,455,11,13,14
"7887",1,1,-22,4,457,11,13,14
"7890",NA,0,-13,13,460,11,13,14
"7893",NA,0,-2,24,463,11,13,14
"7895",NA,0,-7,19,465,11,13,14
"7899",NA,0,-9,17,469,11,13,14
"7903",-1,1,-18,8,473,11,13,14
"7924",NA,0,-7,19,494,11,13,14
"7926",NA,0,-7,19,496,11,13,14
"7928",NA,0,-7,19,498,11,13,14
"7940",NA,0,-17,9,510,11,13,14
"7945",NA,0,-15,11,515,11,13,14
"7947",NA,0,-15,11,517,11,13,14
"7952",NA,0,-15,11,522,11,13,14
"7954",NA,0,-18,8,524,11,13,14
"7963",NA,0,-9,17,533,11,13,14
"7969",NA,0,-7,19,539,11,13,14
"7970",NA,0,-7,19,540,11,13,14
"7974",NA,0,-6,20,544,11,13,14
"7977",NA,0,-7,19,547,11,13,14
"7980",NA,0,-5,21,550,11,13,14
"7981",-2,1,-6,20,551,11,13,14
"7984",NA,0,-5,21,554,11,13,14
"7985",NA,0,-5,21,555,11,13,14
"7988",NA,0,-7,19,558,11,13,14
"7993",-3,1,-7,19,563,11,13,14
"7998",NA,0,-17,9,568,11,13,14
"8002",0,1,-6,20,572,11,13,14
"8017",NA,0,-9,17,587,11,13,14
"8019",NA,0,-15,11,589,11,13,14
"8030",NA,0,-6,20,600,11,13,14
"8057",NA,0,-7,19,627,11,13,14
"8073",NA,0,-10,16,643,11,13,14
"8074",0,1,-4,22,644,11,13,14
"8079",3,1,-4,22,649,11,13,14
"8097",-1,1,-5,21,667,11,13,14
"8115",-2,1,-9,17,685,11,13,14
"8126",1,1,-6,20,696,11,13,14
"8135",NA,0,-9,17,705,11,13,14
"8136",NA,0,-7,19,706,11,13,14
"8142",NA,0,-17,9,712,11,13,14
"8143",0,1,-7,19,713,11,13,14
"8146",NA,0,-9,17,716,11,13,14
"8165",NA,0,-15,11,735,11,13,14
"8170",NA,0,-9,17,740,11,13,14
"8173",4,1,-22,4,743,11,13,14
"8174",NA,0,-18,8,1,12,14,15
"8182",NA,0,-23,3,9,12,14,15
"8183",NA,0,-23,3,10,12,14,15
"8184",NA,0,-7,19,11,12,14,15
"8185",NA,0,-7,19,12,12,14,15
"8186",NA,0,-7,19,13,12,14,15
"8187",0,1,-8,18,14,12,14,15
"8188",NA,0,-17,9,15,12,14,15
"8189",NA,0,-8,18,16,12,14,15
"8190",NA,0,-10,16,17,12,14,15
"8191",0,1,-19,7,18,12,14,15
"8192",0,1,-9,17,19,12,14,15
"8193",NA,0,-10,16,20,12,14,15
"8194",NA,0,-19,7,21,12,14,15
"8195",NA,0,-15,11,22,12,14,15
"8196",NA,0,-17,9,23,12,14,15
"8197",1,1,-4,22,24,12,14,15
"8198",NA,0,-7,19,25,12,14,15
"8199",0,1,-7,19,26,12,14,15
"8200",0,1,-17,9,27,12,14,15
"8201",NA,0,-5,21,28,12,14,15
"8202",NA,0,-5,21,29,12,14,15
"8203",0,1,-4,22,30,12,14,15
"8204",NA,0,-17,9,31,12,14,15
"8216",NA,0,-4,22,43,12,14,15
"8226",0,1,-20,6,53,12,14,15
"8235",NA,0,-14,12,62,12,14,15
"8250",NA,0,-11,15,77,12,14,15
"8253",2,1,-12,14,80,12,14,15
"8256",0,1,-15,11,83,12,14,15
"8268",2,1,-14,12,95,12,14,15
"8270",NA,0,-4,22,97,12,14,15
"8271",NA,0,-4,22,98,12,14,15
"8281",NA,0,-18,8,108,12,14,15
"8334",NA,0,-7,19,161,12,14,15
"8336",NA,0,-7,19,163,12,14,15
"8341",0,1,-7,19,168,12,14,15
"8392",0,1,-18,8,219,12,14,15
"8406",-3,1,-12,14,233,12,14,15
"8410",NA,0,-23,3,237,12,14,15
"8412",NA,0,-14,12,239,12,14,15
"8416",NA,0,-11,15,243,12,14,15
"8420",NA,0,-14,12,247,12,14,15
"8433",NA,0,-20,6,260,12,14,15
"8435",NA,0,-17,9,262,12,14,15
"8461",NA,0,-24,2,288,12,14,15
"8468",NA,0,-4,22,295,12,14,15
"8474",NA,0,-4,22,301,12,14,15
"8482",NA,0,-4,22,309,12,14,15
"8485",NA,0,-7,19,312,12,14,15
"8488",-1,1,-17,9,315,12,14,15
"8491",NA,0,-18,8,318,12,14,15
"8501",NA,0,-20,6,328,12,14,15
"8513",NA,0,-7,19,340,12,14,15
"8515",NA,0,-20,6,342,12,14,15
"8523",NA,0,-18,8,350,12,14,15
"8524",NA,0,-4,22,351,12,14,15
"8539",NA,0,-20,6,366,12,14,15
"8545",NA,0,-7,19,372,12,14,15
"8556",NA,0,-7,19,383,12,14,15
"8557",NA,0,-7,19,384,12,14,15
"8560",0,1,-7,19,387,12,14,15
"8565",0,1,-6,20,392,12,14,15
"8575",NA,0,-4,22,402,12,14,15
"8589",NA,0,-7,19,416,12,14,15
"8598",NA,0,-23,3,425,12,14,15
"8604",0,1,-23,3,431,12,14,15
"8617",NA,0,-9,17,444,12,14,15
"8622",NA,0,-19,7,449,12,14,15
"8627",NA,0,-14,12,454,12,14,15
"8628",NA,0,-14,12,455,12,14,15
"8630",0,1,-23,3,457,12,14,15
"8640",NA,0,-7,19,467,12,14,15
"8646",-1,1,-17,9,473,12,14,15
"8676",NA,0,-24,2,503,12,14,15
