"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Month","St_Year","End_Month","End_Year"
"194",194,"a0900067000077002  ",0,1,-22,15,75,76,1,56,1,2016,3,2016
"196",196,"a0900067000077047  ",13,1,-20,17,78,77,1,60,1,2016,3,2016
"200",200,"a0900067000077122  ",0,1,-14,23,83,82,1,56,1,2016,3,2016
"202",202,"a0900067000077159  ",0,1,-14,23,74,73,1,56,1,2016,3,2016
"203",203,"a0900067000077189  ",NA,0,-18,19,72,NA,1,NA,1,2016,NA,NA
"204",204,"a0900067000077197  ",NA,0,-23,14,74,NA,1,NA,1,2016,NA,NA
"205",205,"a0900067000077218  ",NA,0,-14,23,81,NA,1,NA,1,2016,NA,NA
"206",206,"a0900067000077238  ",0,1,-16,21,76,75,1,56,1,2016,3,2016
"207",207,"a0900067000077283  ",0,1,-22,15,67,68,1,56,1,2016,3,2016
"208",208,"a0900067000077288  ",NA,0,-26,11,62,NA,1,NA,1,2016,NA,NA
"209",209,"a0900067000077293  ",0,1,-14,23,80,78,1,56,1,2016,3,2016
"210",210,"a0900067000077302  ",NA,0,-14,23,74,NA,1,NA,1,2016,NA,NA
"212",212,"a0900067000077331  ",NA,0,-14,23,72,NA,1,NA,1,2016,NA,NA
"213",213,"a0900067000077347  ",2,1,-17,20,73,74,1,56,1,2016,3,2016
"215",215,"a0900067000077360  ",NA,0,-17,20,70,NA,1,NA,1,2016,NA,NA
"216",216,"a0900067000077371  ",NA,0,-22,15,78,NA,1,NA,1,2016,NA,NA
"217",217,"a0900067000077390  ",NA,0,-13,24,68,NA,1,NA,1,2016,NA,NA
"220",220,"a0900067000077459  ",0,1,-21,16,69,69,1,56,1,2016,3,2016
"221",221,"a0900067000077497  ",0,1,-17,20,71,71,1,56,1,2016,3,2016
"222",222,"a0900067000080003  ",NA,0,-28,9,84,NA,1,NA,1,2016,NA,NA
"223",223,"a0900067000080005  ",NA,0,-33,4,65,NA,1,NA,1,2016,NA,NA
"224",224,"a0900067000080007  ",NA,0,-22,15,59,NA,1,NA,1,2016,NA,NA
"225",225,"a0900067000080008  ",1,1,-31,6,74,74,1,56,1,2016,3,2016
"226",226,"a0900067000080009  ",NA,0,-8,29,62,NA,1,NA,1,2016,NA,NA
"227",227,"a0900067000080011  ",NA,0,-20,17,71,NA,1,NA,1,2016,NA,NA
"228",228,"a0900067000080017  ",NA,0,-19,18,66,NA,1,NA,1,2016,NA,NA
"229",229,"a0900067000080023  ",NA,0,-26,11,59,NA,1,NA,1,2016,NA,NA
"230",230,"a0900067000080026  ",0,1,-21,16,73,74,1,56,1,2016,3,2016
"231",231,"a0900067000080028  ",NA,0,-19,18,67,NA,1,NA,1,2016,NA,NA
"232",232,"a0900067000080030  ",NA,0,-18,19,55,NA,1,NA,1,2016,NA,NA
"233",233,"a0900067000080036  ",NA,0,-11,26,60,NA,1,NA,1,2016,NA,NA
"234",234,"a0900067000080037  ",0,1,-25,12,79,77,1,56,1,2016,3,2016
"235",235,"a0900067000080041  ",4,1,-21,16,61,63,1,56,1,2016,3,2016
"236",236,"a0900067000080046  ",NA,0,-5,32,53,NA,1,NA,1,2016,NA,NA
"237",237,"a0900067000080050  ",NA,0,-22,15,61,NA,1,NA,1,2016,NA,NA
"239",239,"a0900067000080061  ",NA,0,-26,11,61,NA,1,NA,1,2016,NA,NA
"240",240,"a0900067000080063  ",NA,0,-5,32,54,NA,1,NA,1,2016,NA,NA
"241",241,"a0900067000080071  ",1,1,-11,26,80,80,1,54,1,2016,3,2016
"242",242,"a0900067000080075  ",0,1,-8,29,62,62,1,56,1,2016,3,2016
"243",243,"a0900067000080077  ",NA,0,-24,13,74,NA,1,NA,1,2016,NA,NA
"244",244,"a0900067000080079  ",NA,0,-12,25,60,NA,1,NA,1,2016,NA,NA
"245",245,"a0900067000080080  ",NA,0,-5,32,46,NA,1,NA,1,2016,NA,NA
"246",246,"a0900067000080084  ",NA,0,-21,16,56,NA,1,NA,1,2016,NA,NA
"248",248,"a0900067000080099  ",NA,0,-30,7,79,NA,1,NA,1,2016,NA,NA
"249",249,"a0900067000080105  ",NA,0,-23,14,56,NA,1,NA,1,2016,NA,NA
"250",250,"a0900067000080106  ",NA,0,-21,16,75,NA,1,NA,1,2016,NA,NA
"251",251,"a0900067000080108  ",NA,0,-22,15,54,NA,1,NA,1,2016,NA,NA
"252",252,"a0900067000080110  ",NA,0,-6,31,52,NA,1,NA,1,2016,NA,NA
"253",253,"a0900067000080119  ",NA,0,-14,23,73,NA,1,NA,1,2016,NA,NA
"254",254,"a0900067000080122  ",NA,0,-6,31,69,NA,1,NA,1,2016,NA,NA
"255",255,"a0900067000080136  ",NA,0,-26,11,83,NA,1,NA,1,2016,NA,NA
"256",256,"a0900067000080137  ",NA,0,-21,16,65,NA,1,NA,1,2016,NA,NA
"257",257,"a0900067000080142  ",0,1,-26,11,48,51,1,56,1,2016,3,2016
"258",258,"a0900067000080143  ",NA,0,-18,19,60,NA,1,NA,1,2016,NA,NA
"259",259,"a0900067000080149  ",NA,0,-33,4,84,NA,1,NA,1,2016,NA,NA
"260",260,"a0900067000080150  ",-1,1,-8,29,82,81,1,56,1,2016,3,2016
"261",261,"a0900067000080156  ",-2,1,-26,11,81,81,1,56,1,2016,3,2016
"262",262,"a0900067000080158  ",NA,0,-8,29,73,NA,1,NA,1,2016,NA,NA
"263",263,"a0900067000080161  ",NA,0,-22,15,69,NA,1,NA,1,2016,NA,NA
"264",264,"a0900067000080167  ",-2,1,-4,33,45,45,1,56,1,2016,3,2016
"265",265,"a0900067000080168  ",NA,0,-8,29,59,NA,1,NA,1,2016,NA,NA
"266",266,"a0900067000080173  ",-1,1,-11,26,75,75,1,54,1,2016,3,2016
"267",267,"a0900067000080177  ",NA,0,-21,16,66,NA,1,NA,1,2016,NA,NA
"268",268,"a0900067000080180  ",NA,0,-26,11,72,NA,1,NA,1,2016,NA,NA
"269",269,"a0900067000080182  ",NA,0,-6,31,58,NA,1,NA,1,2016,NA,NA
"270",270,"a0900067000080199  ",2,1,-7,30,57,55,1,56,1,2016,3,2016
"272",272,"a0900067000080219  ",NA,0,-8,29,61,NA,1,NA,1,2016,NA,NA
"273",273,"a0900067000080233  ",NA,0,-8,29,80,NA,1,NA,1,2016,NA,NA
"274",274,"a0900067000080234  ",1,1,-13,24,70,71,1,56,1,2016,3,2016
"275",275,"a0900067000080238  ",NA,0,-25,12,65,NA,1,NA,1,2016,NA,NA
"276",276,"a0900067000080239  ",NA,0,-18,19,59,NA,1,NA,1,2016,NA,NA
"277",277,"a0900067000080242  ",NA,0,-7,30,60,NA,1,NA,1,2016,NA,NA
"278",278,"a0900067000080244  ",NA,0,-28,9,78,NA,1,NA,1,2016,NA,NA
"279",279,"a0900067000080245  ",NA,0,-18,19,58,NA,1,NA,1,2016,NA,NA
"280",280,"a0900067000080247  ",NA,0,-14,23,80,NA,1,NA,1,2016,NA,NA
"281",281,"a0900067000080248  ",NA,0,-18,19,63,NA,1,NA,1,2016,NA,NA
"282",282,"a0900067000080251  ",NA,0,-28,9,46,NA,1,NA,1,2016,NA,NA
"284",284,"a0900067000080255  ",2,1,-23,14,70,71,1,56,1,2016,3,2016
"285",285,"a0900067000080263  ",NA,0,-12,25,79,NA,1,NA,1,2016,NA,NA
"286",286,"a0900067000080269  ",NA,0,-21,16,61,NA,1,NA,1,2016,NA,NA
"287",287,"a0900067000080274  ",NA,0,-31,6,45,NA,1,NA,1,2016,NA,NA
"288",288,"a0900067000080279  ",NA,0,-8,29,55,NA,1,NA,1,2016,NA,NA
"290",290,"a0900067000080289  ",NA,0,-21,16,69,NA,1,NA,1,2016,NA,NA
"292",292,"a0900067000080293  ",NA,0,-17,20,56,NA,1,NA,1,2016,NA,NA
"293",293,"a0900067000080297  ",0,1,-8,29,58,61,1,56,1,2016,3,2016
"294",294,"a0900067000080298  ",NA,0,-31,6,76,NA,1,NA,1,2016,NA,NA
"295",295,"a0900067000080305  ",NA,0,-21,16,77,NA,1,NA,1,2016,NA,NA
"296",296,"a0900067000080306  ",NA,0,-6,31,69,NA,1,NA,1,2016,NA,NA
"297",297,"a0900067000080307  ",NA,0,-9,28,55,NA,1,NA,1,2016,NA,NA
"298",298,"a0900067000080316  ",NA,0,-4,33,43,NA,1,NA,1,2016,NA,NA
"299",299,"a0900067000080317  ",NA,0,-14,23,76,NA,1,NA,1,2016,NA,NA
"300",300,"a0900067000080323  ",NA,0,-23,14,61,NA,1,NA,1,2016,NA,NA
"301",301,"a0900067000080327  ",NA,0,-11,26,78,NA,1,NA,1,2016,NA,NA
"302",302,"a0900067000080330  ",1,1,-21,16,77,74,1,56,1,2016,3,2016
"303",303,"a0900067000080332  ",NA,0,-7,30,57,NA,1,NA,1,2016,NA,NA
"304",304,"a0900067000080335  ",NA,0,-15,22,72,NA,1,NA,1,2016,NA,NA
"305",305,"a0900067000080348  ",NA,0,-6,31,58,NA,1,NA,1,2016,NA,NA
"306",306,"a0900067000080350  ",NA,0,-19,18,69,NA,1,NA,1,2016,NA,NA
"307",307,"a0900067000080359  ",NA,0,-9,28,55,NA,1,NA,1,2016,NA,NA
"308",308,"a0900067000080362  ",NA,0,-4,33,72,NA,1,NA,1,2016,NA,NA
"309",309,"a0900067000080367  ",NA,0,-22,15,61,NA,1,NA,1,2016,NA,NA
"310",310,"a0900067000080374  ",1,1,-22,15,58,60,1,56,1,2016,3,2016
"311",311,"a0900067000080375  ",NA,0,-9,28,60,NA,1,NA,1,2016,NA,NA
"312",312,"a0900067000080379  ",NA,0,-23,14,64,NA,1,NA,1,2016,NA,NA
"313",313,"a0900067000080381  ",NA,0,-21,16,61,NA,1,NA,1,2016,NA,NA
"315",315,"a0900067000080389  ",NA,0,-9,28,63,NA,1,NA,1,2016,NA,NA
"316",316,"a0900067000080392  ",0,1,-8,29,55,55,1,56,1,2016,3,2016
"317",317,"a0900067000080393  ",NA,0,-32,5,57,NA,1,NA,1,2016,NA,NA
"318",318,"a0900067000080398  ",NA,0,-25,12,75,NA,1,NA,1,2016,NA,NA
"321",321,"a0900067000080438  ",NA,0,-14,23,72,NA,1,NA,1,2016,NA,NA
"322",322,"a0900067000080439  ",NA,0,-11,26,82,NA,1,NA,1,2016,NA,NA
"323",323,"a0900067000080445  ",1,1,-4,33,57,58,1,56,1,2016,3,2016
"324",324,"a0900067000080450  ",NA,0,-18,19,58,NA,1,NA,1,2016,NA,NA
"326",326,"a0900067000080467  ",NA,0,-8,29,68,NA,1,NA,1,2016,NA,NA
"327",327,"a0900067000080482  ",NA,0,-26,11,82,NA,1,NA,1,2016,NA,NA
"328",328,"a0900067000080485  ",5,1,-21,16,60,61,1,56,1,2016,3,2016
"329",329,"a0900067000080494  ",NA,0,-11,26,47,NA,1,NA,1,2016,NA,NA
"330",330,"a0900067000080495  ",NA,0,-26,11,73,NA,1,NA,1,2016,NA,NA
"376",376,"a0900067000084766  ",0,1,-18,19,61,62,1,56,1,2016,3,2016
"377",377,"a0900067000084775  ",NA,0,-13,24,73,NA,1,NA,1,2016,NA,NA
"378",378,"a0900067000084808  ",-1,1,-17,20,60,62,1,56,1,2016,3,2016
"380",380,"a0900067000084869  ",0,1,-14,23,69,67,1,56,1,2016,3,2016
"390",390,"a0900067000085072  ",NA,0,-17,20,66,NA,1,NA,1,2016,NA,NA
"391",391,"a0900067000085101  ",0,1,-36,1,64,65,1,60,1,2016,3,2016
"392",392,"a0900067000085108  ",0,1,-19,18,85,85,1,56,1,2016,3,2016
"393",393,"a0900067000085109  ",NA,0,-33,4,63,NA,1,NA,1,2016,NA,NA
"396",396,"a0900067000085146  ",0,1,-30,7,87,86,1,56,1,2016,3,2016
"402",402,"a0900067000085204  ",NA,0,-32,5,81,NA,1,NA,1,2016,NA,NA
"404",404,"a0900067000085220  ",0,1,-17,20,67,65,1,56,1,2016,3,2016
"408",408,"a0900067000085272  ",NA,0,-31,6,69,NA,1,NA,1,2016,NA,NA
"409",409,"a0900067000085283  ",NA,0,-32,5,74,NA,1,NA,1,2016,NA,NA
"410",410,"a0900067000085291  ",NA,0,-22,15,58,NA,1,NA,1,2016,NA,NA
"411",411,"a0900067000085292  ",0,1,-19,18,70,71,1,56,1,2016,3,2016
"412",412,"a0900067000085308  ",NA,0,-33,4,90,NA,1,NA,1,2016,NA,NA
"413",413,"a0900067000085316  ",2,1,-26,11,62,62,1,56,1,2016,3,2016
"414",414,"a0900067000085320  ",NA,0,-32,5,76,NA,1,NA,1,2016,NA,NA
"416",416,"a0900067000085344  ",NA,0,-17,20,68,NA,1,NA,1,2016,NA,NA
"418",418,"a0900067000085363  ",NA,0,-26,11,70,NA,1,NA,1,2016,NA,NA
"421",421,"a0900067000085378  ",0,1,-19,18,68,70,1,56,1,2016,3,2016
"422",422,"a0900067000085405  ",NA,0,-26,11,71,NA,1,NA,1,2016,NA,NA
"424",424,"a0900067000085425  ",NA,0,-30,7,79,NA,1,NA,1,2016,NA,NA
"427",427,"a0900067000085461  ",NA,0,-27,10,78,NA,1,NA,1,2016,NA,NA
"428",428,"a0900067000085464  ",NA,0,-16,21,73,NA,1,NA,1,2016,NA,NA
"430",430,"a0900067000085496  ",NA,0,-24,13,66,NA,1,NA,1,2016,NA,NA
"618",618,"a0982000403060050  ",NA,0,-11,26,80,NA,1,NA,1,2016,NA,NA
"621",621,"a0982000403060084  ",-1,1,-8,29,77,70,1,56,1,2016,3,2016
"622",622,"a0982000403060093  ",0,1,-14,23,84,81,1,56,1,2016,3,2016
"623",623,"a0982000403060110  ",-1,1,-11,26,75,74,1,54,1,2016,3,2016
"625",625,"a0982000403060117  ",NA,0,-8,29,66,NA,1,NA,1,2016,NA,NA
"630",630,"a0982000403060453  ",NA,0,-5,32,67,NA,1,NA,1,2016,NA,NA
"631",631,"a0982000403060456  ",2,1,-14,23,68,68,1,56,1,2016,3,2016
"632",632,"a0982000403060463  ",NA,0,-8,29,65,NA,1,NA,1,2016,NA,NA
"633",633,"a0982000403060464  ",NA,0,-10,27,56,NA,1,NA,1,2016,NA,NA
"634",634,"a0982000403060465  ",0,1,-11,26,71,71,1,54,1,2016,3,2016
"635",635,"a0982000403060467  ",NA,0,-11,26,85,NA,1,NA,1,2016,NA,NA
"637",637,"a0982000403060472  ",NA,0,-8,29,57,NA,1,NA,1,2016,NA,NA
"638",638,"a0982000403060473  ",NA,0,-5,32,55,NA,1,NA,1,2016,NA,NA
"639",639,"a0982000403060474  ",0,1,-6,31,75,72,1,56,1,2016,3,2016
"640",640,"a0982000403060479  ",0,1,-8,29,81,78,1,56,1,2016,3,2016
"642",642,"a0982000403060482  ",NA,0,-8,29,62,NA,1,NA,1,2016,NA,NA
"643",643,"a0982000403060484  ",NA,0,-1,36,79,NA,1,NA,1,2016,NA,NA
"644",644,"a0982000403060486  ",NA,0,-7,30,81,NA,1,NA,1,2016,NA,NA
"645",645,"a0982000403060489  ",NA,0,-8,29,57,NA,1,NA,1,2016,NA,NA
"646",646,"a0982000403060490  ",NA,0,-15,22,64,NA,1,NA,1,2016,NA,NA
"651",651,"a0982000403060498  ",0,1,-9,28,61,58,1,56,1,2016,3,2016
"653",653,"a0982000403060500  ",NA,0,-9,28,81,NA,1,NA,1,2016,NA,NA
"654",654,"a0982000403060505  ",NA,0,-6,31,59,NA,1,NA,1,2016,NA,NA
"656",656,"a0982000403060508  ",NA,0,-9,28,59,NA,1,NA,1,2016,NA,NA
"659",659,"a0982000403060512  ",0,1,-13,24,82,80,1,54,1,2016,3,2016
"660",660,"a0982000403060513  ",1,1,-4,33,61,58,1,56,1,2016,3,2016
"661",661,"a0982000403060515  ",2,1,-14,23,63,63,1,56,1,2016,3,2016
"662",662,"a0982000403060517  ",-1,1,-6,31,76,75,1,56,1,2016,3,2016
"663",663,"a0982000403060519  ",1,1,-14,23,68,66,1,56,1,2016,3,2016
"664",664,"a0982000403060525  ",4,1,-5,32,57,55,1,56,1,2016,3,2016
"666",666,"a0982000403060528  ",1,1,-13,24,84,83,1,56,1,2016,3,2016
"1169",194,"a0900067000077002  ",0,1,-22,15,76,73,2,68,3,2016,5,2016
"1170",195,"a0900067000077020  ",0,1,-17,20,67,70,2,67,3,2016,5,2016
"1171",196,"a0900067000077047  ",NA,0,-33,4,77,NA,2,NA,3,2016,NA,NA
"1175",200,"a0900067000077122  ",NA,0,-14,23,82,NA,2,NA,3,2016,NA,NA
"1176",201,"a0900067000077133  ",NA,0,-16,21,70,NA,2,NA,3,2016,NA,NA
"1177",202,"a0900067000077159  ",NA,0,-14,23,73,NA,2,NA,3,2016,NA,NA
"1181",206,"a0900067000077238  ",NA,0,-16,21,75,NA,2,NA,3,2016,NA,NA
"1182",207,"a0900067000077283  ",NA,0,-22,15,68,NA,2,NA,3,2016,NA,NA
"1184",209,"a0900067000077293  ",NA,0,-14,23,78,NA,2,NA,3,2016,NA,NA
"1186",211,"a0900067000077319  ",NA,0,-20,17,75,NA,2,NA,3,2016,NA,NA
"1188",213,"a0900067000077347  ",NA,0,-19,18,74,NA,2,NA,3,2016,NA,NA
"1193",218,"a0900067000077423  ",NA,0,-26,11,76,NA,2,NA,3,2016,NA,NA
"1194",219,"a0900067000077454  ",NA,0,-18,19,68,NA,2,NA,3,2016,NA,NA
"1195",220,"a0900067000077459  ",NA,0,-21,16,69,NA,2,NA,3,2016,NA,NA
"1196",221,"a0900067000077497  ",NA,0,-17,20,71,NA,2,NA,3,2016,NA,NA
"1200",225,"a0900067000080008  ",NA,0,-32,5,74,NA,2,NA,3,2016,NA,NA
"1205",230,"a0900067000080026  ",NA,0,-21,16,74,NA,2,NA,3,2016,NA,NA
"1209",234,"a0900067000080037  ",NA,0,-25,12,77,NA,2,NA,3,2016,NA,NA
"1210",235,"a0900067000080041  ",NA,0,-25,12,63,NA,2,NA,3,2016,NA,NA
"1216",241,"a0900067000080071  ",NA,0,-12,25,80,NA,2,NA,3,2016,NA,NA
"1217",242,"a0900067000080075  ",NA,0,-8,29,62,NA,2,NA,3,2016,NA,NA
"1232",257,"a0900067000080142  ",NA,0,-26,11,51,NA,2,NA,3,2016,NA,NA
"1235",260,"a0900067000080150  ",NA,0,-7,30,81,NA,2,NA,3,2016,NA,NA
"1236",261,"a0900067000080156  ",NA,0,-24,13,81,NA,2,NA,3,2016,NA,NA
"1239",264,"a0900067000080167  ",NA,0,-2,35,45,NA,2,NA,3,2016,NA,NA
"1241",266,"a0900067000080173  ",NA,0,-10,27,75,NA,2,NA,3,2016,NA,NA
"1245",270,"a0900067000080199  ",NA,0,-9,28,55,NA,2,NA,3,2016,NA,NA
"1246",271,"a0900067000080204  ",NA,0,-5,32,67,NA,2,NA,3,2016,NA,NA
"1249",274,"a0900067000080234  ",NA,0,-14,23,71,NA,2,NA,3,2016,NA,NA
"1258",283,"a0900067000080253  ",NA,0,-6,31,57,NA,2,NA,3,2016,NA,NA
"1259",284,"a0900067000080255  ",NA,0,-25,12,71,NA,2,NA,3,2016,NA,NA
"1264",289,"a0900067000080285  ",NA,0,-5,32,67,NA,2,NA,3,2016,NA,NA
"1266",291,"a0900067000080292  ",NA,0,-5,32,74,NA,2,NA,3,2016,NA,NA
"1268",293,"a0900067000080297  ",NA,0,-8,29,61,NA,2,NA,3,2016,NA,NA
"1277",302,"a0900067000080330  ",NA,0,-22,15,74,NA,2,NA,3,2016,NA,NA
"1285",310,"a0900067000080374  ",NA,0,-23,14,60,NA,2,NA,3,2016,NA,NA
"1289",314,"a0900067000080386  ",NA,0,-6,31,65,NA,2,NA,3,2016,NA,NA
"1291",316,"a0900067000080392  ",NA,0,-8,29,55,NA,2,NA,3,2016,NA,NA
"1294",319,"a0900067000080420  ",NA,0,-8,29,69,NA,2,NA,3,2016,NA,NA
"1298",323,"a0900067000080445  ",NA,0,-5,32,58,NA,2,NA,3,2016,NA,NA
"1303",328,"a0900067000080485  ",7,1,-26,11,61,62,2,68,3,2016,5,2016
"1306",331,"a0900067000080521  ",NA,0,-20,17,65,NA,2,NA,3,2016,NA,NA
"1307",332,"a0900067000080523  ",0,1,-8,29,67,68,2,69,3,2016,5,2016
"1308",333,"a0900067000080532  ",NA,0,-10,27,62,NA,2,NA,3,2016,NA,NA
"1309",334,"a0900067000080564  ",NA,0,-4,33,77,NA,2,NA,3,2016,NA,NA
"1310",335,"a0900067000080584  ",NA,0,-17,20,60,NA,2,NA,3,2016,NA,NA
"1311",336,"a0900067000080586  ",NA,0,-19,18,75,NA,2,NA,3,2016,NA,NA
"1312",337,"a0900067000080646  ",NA,0,-8,29,55,NA,2,NA,3,2016,NA,NA
"1313",338,"a0900067000080648  ",-1,1,-16,21,72,73,2,67,3,2016,5,2016
"1314",339,"a0900067000080660  ",NA,0,-17,20,69,NA,2,NA,3,2016,NA,NA
"1315",340,"a0900067000080662  ",NA,0,-8,29,58,NA,2,NA,3,2016,NA,NA
"1316",341,"a0900067000080666  ",NA,0,-6,31,65,NA,2,NA,3,2016,NA,NA
"1317",342,"a0900067000080674  ",NA,0,-12,25,46,NA,2,NA,3,2016,NA,NA
"1318",343,"a0900067000080675  ",NA,0,-22,15,56,NA,2,NA,3,2016,NA,NA
"1319",344,"a0900067000080687  ",NA,0,-5,32,75,NA,2,NA,3,2016,NA,NA
"1320",345,"a0900067000080697  ",NA,0,-9,28,64,NA,2,NA,3,2016,NA,NA
"1321",346,"a0900067000080734  ",NA,0,-14,23,63,NA,2,NA,3,2016,NA,NA
"1322",347,"a0900067000080750  ",NA,0,-15,22,64,NA,2,NA,3,2016,NA,NA
"1323",348,"a0900067000080795  ",-1,1,-22,15,61,64,2,68,3,2016,5,2016
"1324",349,"a0900067000080801  ",4,1,-4,33,61,65,2,69,3,2016,5,2016
"1325",350,"a0900067000080806  ",0,1,-15,22,74,75,2,67,3,2016,5,2016
"1326",351,"a0900067000080808  ",NA,0,-22,15,72,NA,2,NA,3,2016,NA,NA
"1327",352,"a0900067000080818  ",NA,0,-24,13,63,NA,2,NA,3,2016,NA,NA
"1328",353,"a0900067000080831  ",2,1,-6,31,76,75,2,69,3,2016,5,2016
"1329",354,"a0900067000080837  ",NA,0,-25,12,76,NA,2,NA,3,2016,NA,NA
"1330",355,"a0900067000080844  ",NA,0,-22,15,48,NA,2,NA,3,2016,NA,NA
"1331",356,"a0900067000080857  ",NA,0,-14,23,78,NA,2,NA,3,2016,NA,NA
"1332",357,"a0900067000080866  ",NA,0,-10,27,60,NA,2,NA,3,2016,NA,NA
"1333",358,"a0900067000080876  ",NA,0,-22,15,73,NA,2,NA,3,2016,NA,NA
"1334",359,"a0900067000080891  ",NA,0,-21,16,68,NA,2,NA,3,2016,NA,NA
"1335",360,"a0900067000080905  ",NA,0,-22,15,64,NA,2,NA,3,2016,NA,NA
"1336",361,"a0900067000080906  ",NA,0,-23,14,59,NA,2,NA,3,2016,NA,NA
"1337",362,"a0900067000080912  ",0,1,-26,11,76,76,2,68,3,2016,5,2016
"1338",363,"a0900067000080913  ",NA,0,-9,28,75,NA,2,NA,3,2016,NA,NA
"1339",364,"a0900067000080915  ",NA,0,-26,11,65,NA,2,NA,3,2016,NA,NA
"1340",365,"a0900067000080917  ",NA,0,-22,15,87,NA,2,NA,3,2016,NA,NA
"1341",366,"a0900067000080938  ",NA,0,-25,12,64,NA,2,NA,3,2016,NA,NA
"1342",367,"a0900067000080946  ",0,1,-12,25,76,78,2,69,3,2016,5,2016
"1343",368,"a0900067000080953  ",NA,0,-17,20,60,NA,2,NA,3,2016,NA,NA
"1344",369,"a0900067000080955  ",NA,0,-9,28,75,NA,2,NA,3,2016,NA,NA
"1345",370,"a0900067000080959  ",NA,0,-8,29,61,NA,2,NA,3,2016,NA,NA
"1346",371,"a0900067000080966  ",4,1,-4,33,44,54,2,69,3,2016,5,2016
"1347",372,"a0900067000080971  ",NA,0,-23,14,59,NA,2,NA,3,2016,NA,NA
"1348",373,"a0900067000080977  ",NA,0,-16,21,87,NA,2,NA,3,2016,NA,NA
"1349",374,"a0900067000080985  ",0,1,-9,28,53,61,2,69,3,2016,5,2016
"1350",375,"a0900067000084621  ",NA,0,-16,21,75,NA,2,NA,3,2016,NA,NA
"1351",376,"a0900067000084766  ",NA,0,-18,19,62,NA,2,NA,3,2016,NA,NA
"1353",378,"a0900067000084808  ",NA,0,-16,21,62,NA,2,NA,3,2016,NA,NA
"1354",379,"a0900067000084826  ",NA,0,-12,25,82,NA,2,NA,3,2016,NA,NA
"1355",380,"a0900067000084869  ",NA,0,-14,23,67,NA,2,NA,3,2016,NA,NA
"1356",381,"a0900067000084911  ",NA,0,-16,21,72,NA,2,NA,3,2016,NA,NA
"1357",382,"a0900067000084914  ",NA,0,-14,23,66,NA,2,NA,3,2016,NA,NA
"1360",385,"a0900067000084957  ",NA,0,-17,20,64,NA,2,NA,3,2016,NA,NA
"1364",389,"a0900067000085034  ",NA,0,-21,16,75,NA,2,NA,3,2016,NA,NA
"1366",391,"a0900067000085101  ",NA,0,-36,1,65,NA,2,NA,3,2016,NA,NA
"1367",392,"a0900067000085108  ",0,1,-19,18,85,85,2,67,3,2016,5,2016
"1370",395,"a0900067000085138  ",NA,0,-17,20,85,NA,2,NA,3,2016,NA,NA
"1371",396,"a0900067000085146  ",NA,0,-30,7,86,NA,2,NA,3,2016,NA,NA
"1375",400,"a0900067000085174  ",NA,0,-22,15,65,NA,2,NA,3,2016,NA,NA
"1378",403,"a0900067000085206  ",NA,0,-16,21,69,NA,2,NA,3,2016,NA,NA
"1379",404,"a0900067000085220  ",0,1,-17,20,65,70,2,67,3,2016,5,2016
"1380",405,"a0900067000085235  ",NA,0,-15,22,64,NA,2,NA,3,2016,NA,NA
"1382",407,"a0900067000085261  ",NA,0,-25,12,66,NA,2,NA,3,2016,NA,NA
"1386",411,"a0900067000085292  ",NA,0,-19,18,71,NA,2,NA,3,2016,NA,NA
"1388",413,"a0900067000085316  ",-1,1,-28,9,62,65,2,68,3,2016,5,2016
"1390",415,"a0900067000085326  ",NA,0,-17,20,71,NA,2,NA,3,2016,NA,NA
"1394",419,"a0900067000085364  ",0,1,-21,16,71,70,2,68,3,2016,5,2016
"1395",420,"a0900067000085369  ",NA,0,-17,20,65,NA,2,NA,3,2016,NA,NA
"1396",421,"a0900067000085378  ",7,1,-19,18,70,70,2,68,3,2016,5,2016
"1400",425,"a0900067000085429  ",1,1,-32,5,75,76,2,68,3,2016,5,2016
"1404",429,"a0900067000085486  ",NA,0,-22,15,59,NA,2,NA,3,2016,NA,NA
"1592",617,"a0982000403060045  ",NA,0,-10,27,83,NA,2,NA,3,2016,NA,NA
"1594",619,"a0982000403060072  ",0,1,-9,28,69,71,2,69,3,2016,5,2016
"1595",620,"a0982000403060083  ",NA,0,-17,20,63,NA,2,NA,3,2016,NA,NA
"1596",621,"a0982000403060084  ",NA,0,-7,30,70,NA,2,NA,3,2016,NA,NA
"1597",622,"a0982000403060093  ",NA,0,-14,23,81,NA,2,NA,3,2016,NA,NA
"1598",623,"a0982000403060110  ",-1,1,-10,27,74,74,2,69,3,2016,5,2016
"1599",624,"a0982000403060115  ",NA,0,-9,28,68,NA,2,NA,3,2016,NA,NA
"1603",628,"a0982000403060445  ",0,1,-5,32,81,79,2,69,3,2016,5,2016
"1604",629,"a0982000403060446  ",1,1,-5,32,78,80,2,69,3,2016,5,2016
"1606",631,"a0982000403060456  ",NA,0,-16,21,68,NA,2,NA,3,2016,NA,NA
"1609",634,"a0982000403060465  ",NA,0,-11,26,71,NA,2,NA,3,2016,NA,NA
"1614",639,"a0982000403060474  ",NA,0,-6,31,72,NA,2,NA,3,2016,NA,NA
"1615",640,"a0982000403060479  ",0,1,-8,29,78,80,2,69,3,2016,5,2016
"1616",641,"a0982000403060480  ",NA,0,-8,29,61,NA,2,NA,3,2016,NA,NA
