"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"14881",NA,0,-22,4,73,3598,4,6,7
"14882",NA,0,-18,8,69,3599,4,6,7
"14883",NA,0,-17,9,48,3600,4,6,7
"14884",NA,0,-18,8,50,3601,4,6,7
"14885",NA,0,-21,5,51,3602,4,6,7
"14886",NA,0,-20,6,85,3603,4,6,7
"14887",NA,0,-19,7,57,3604,4,6,7
"14888",NA,0,-21,5,55,3605,4,6,7
"14889",NA,0,-22,4,63,3606,4,6,7
"14890",NA,0,-21,5,47,3607,4,6,7
"14891",NA,0,-18,8,78,3608,4,6,7
"14892",NA,0,-21,5,62,3609,4,6,7
"14893",NA,0,-21,5,63,3610,4,6,7
"14894",NA,0,-21,5,61,3611,4,6,7
"14895",NA,0,-18,8,54,3612,4,6,7
"14896",NA,0,-19,7,84,3613,4,6,7
"14897",0,1,-17,9,54,3614,4,6,7
"14898",NA,0,-19,7,62,3615,4,6,7
"14899",NA,0,-22,4,76,3616,4,6,7
"14900",NA,0,-22,4,76,3617,4,6,7
"14901",NA,0,-21,5,78,3618,4,6,7
"14902",NA,0,-21,5,57,3619,4,6,7
"14903",NA,0,-21,5,64,3620,4,6,7
"14904",NA,0,-21,5,97,3621,4,6,7
"14906",NA,0,-21,5,58,3623,4,6,7
"14907",NA,0,-20,6,63,3624,4,6,7
"14908",NA,0,-20,6,62,3625,4,6,7
"14909",NA,0,-22,4,80,3626,4,6,7
"14910",NA,0,-19,7,76,3627,4,6,7
"14911",NA,0,-18,8,54,3628,4,6,7
"14913",NA,0,-19,7,51,3630,4,6,7
"14914",NA,0,-18,8,55,3631,4,6,7
"14915",NA,0,-21,5,52,3632,4,6,7
"14916",NA,0,-20,6,51,3633,4,6,7
"14917",NA,0,-19,7,67,3634,4,6,7
"14918",NA,0,-20,6,61,3635,4,6,7
"14919",NA,0,-18,8,94,3636,4,6,7
"14920",NA,0,-20,6,60,3637,4,6,7
"14921",NA,0,-21,5,78,3638,4,6,7
"14922",NA,0,-22,4,56,3639,4,6,7
"14923",NA,0,-18,8,73,3640,4,6,7
"14925",NA,0,-19,7,63,3642,4,6,7
"14926",NA,0,-21,5,58,3643,4,6,7
"14927",NA,0,-20,6,58,3644,4,6,7
"14928",NA,0,-19,7,65,3645,4,6,7
"14929",NA,0,-18,8,58,3646,4,6,7
"14930",NA,0,-18,8,65,3647,4,6,7
"14931",NA,0,-21,5,53,3648,4,6,7
"14932",NA,0,-18,8,80,3649,4,6,7
"14933",NA,0,-17,9,59,3650,4,6,7
"14934",NA,0,-18,8,69,3651,4,6,7
"14935",NA,0,-19,7,49,3652,4,6,7
"14937",NA,0,-19,7,67,3654,4,6,7
"14941",NA,0,-14,12,68,3658,4,6,7
"14947",NA,0,-24,2,117,3664,4,6,7
"14951",NA,0,-14,12,68,3668,4,6,7
"14958",NA,0,-20,6,64,3675,4,6,7
"14960",NA,0,-18,8,63,3677,4,6,7
"14961",NA,0,-23,3,71,3678,4,6,7
"14967",NA,0,-20,6,57,3684,4,6,7
"14968",NA,0,-21,5,76,3685,4,6,7
"14972",NA,0,-19,7,66,3689,4,6,7
"14978",NA,0,-21,5,59,3695,4,6,7
"14982",NA,0,-23,3,70,3699,4,6,7
"14989",NA,0,-21,5,68,3706,4,6,7
"14994",NA,0,-19,7,70,3711,4,6,7
"15002",NA,0,-22,4,64,3719,4,6,7
"15005",NA,0,-18,8,74,3722,4,6,7
"15006",NA,0,-19,7,62,3723,4,6,7
"15008",NA,0,-23,3,81,3725,4,6,7
"15011",NA,0,-19,7,66,3728,4,6,7
"15016",NA,0,-18,8,72,3733,4,6,7
"15017",NA,0,-23,3,69,3734,4,6,7
"15018",NA,0,-19,7,63,3735,4,6,7
"15022",NA,0,-22,4,67,3739,4,6,7
"15023",NA,0,-22,4,66,3740,4,6,7
"15035",NA,0,-20,6,65,3752,4,6,7
"15954",NA,0,-19,7,97,910,5,7,8
"16032",NA,0,-7,19,89,988,5,7,8
"16080",NA,0,-21,5,80,1036,5,7,8
"16182",NA,0,-9,17,98,1138,5,7,8
"16187",1,1,-22,4,81,1143,5,7,8
"16217",NA,0,-7,19,122,1173,5,7,8
"16527",NA,0,-14,12,68,1483,5,7,8
"16553",NA,0,-14,12,80,1509,5,7,8
"16573",NA,0,-9,17,81,1529,5,7,8
"16625",NA,0,-18,8,71,1581,5,7,8
"16630",NA,0,-24,2,76,1586,5,7,8
"16647",NA,0,-18,8,75,1603,5,7,8
"16733",NA,0,-17,9,84,1689,5,7,8
"16838",NA,0,-14,12,99,1794,5,7,8
"16905",NA,0,-16,10,74,1861,5,7,8
"16906",NA,0,-8,18,68,1862,5,7,8
"16907",NA,0,-14,12,66,1863,5,7,8
"16909",-2,1,-11,15,58,1865,5,7,8
"16910",NA,0,-10,16,62,1866,5,7,8
"16911",NA,0,-8,18,58,1867,5,7,8
"16912",0,1,-10,16,75,1868,5,7,8
"16913",NA,0,-9,17,78,1869,5,7,8
"16914",NA,0,-8,18,58,1870,5,7,8
"16915",NA,0,-8,18,65,1871,5,7,8
"16916",0,1,-9,17,83,1872,5,7,8
"16917",NA,0,-9,17,78,1873,5,7,8
"16918",NA,0,-9,17,59,1874,5,7,8
"16919",NA,0,-8,18,63,1875,5,7,8
"16920",NA,0,-9,17,65,1876,5,7,8
"16921",NA,0,-9,17,78,1877,5,7,8
"16922",NA,0,-11,15,72,1878,5,7,8
"16923",17,1,-9,17,65,1879,5,7,8
"16924",NA,0,-9,17,69,1880,5,7,8
"16925",NA,0,-9,17,62,1881,5,7,8
"16926",0,1,-18,8,66,1882,5,7,8
"16927",NA,0,-22,4,81,1883,5,7,8
"16928",7,1,-19,7,77,1884,5,7,8
"16929",NA,0,-17,9,68,1885,5,7,8
"16930",NA,0,-22,4,70,1886,5,7,8
"16931",NA,0,-19,7,61,1887,5,7,8
"16932",NA,0,-21,5,67,1888,5,7,8
"16933",NA,0,-18,8,66,1889,5,7,8
"16934",0,1,-23,3,77,1890,5,7,8
"16935",NA,0,-19,7,80,1891,5,7,8
"16936",0,1,-18,8,74,1892,5,7,8
"16937",6,1,-18,8,63,1893,5,7,8
"16938",NA,0,-23,3,67,1894,5,7,8
"16939",NA,0,-19,7,73,1895,5,7,8
"16940",NA,0,-21,5,65,1896,5,7,8
"16941",NA,0,-22,4,64,1897,5,7,8
"16942",0,1,-23,3,69,1898,5,7,8
"16943",NA,0,-20,6,71,1899,5,7,8
"16944",0,1,-18,8,76,1900,5,7,8
"16946",0,1,-17,9,60,1902,5,7,8
"16947",NA,0,-26,0,68,1903,5,7,8
"16948",NA,0,-21,5,70,1904,5,7,8
"16949",NA,0,-21,5,64,1905,5,7,8
"16950",NA,0,-20,6,70,1906,5,7,8
"16951",NA,0,-21,5,72,1907,5,7,8
"16952",NA,0,-23,3,60,1908,5,7,8
"16953",NA,0,-18,8,59,1909,5,7,8
"16954",1,1,-17,9,57,1910,5,7,8
"16955",NA,0,-20,6,68,1911,5,7,8
"16956",NA,0,-18,8,76,1912,5,7,8
"16957",NA,0,-17,9,52,1913,5,7,8
"16958",NA,0,-23,3,57,1914,5,7,8
"16959",NA,0,-23,3,83,1915,5,7,8
"16960",NA,0,-17,9,67,1916,5,7,8
"16961",NA,0,-18,8,79,1917,5,7,8
"16962",NA,0,-21,5,61,1918,5,7,8
"16963",0,1,-22,4,63,1919,5,7,8
"16964",4,1,-19,7,67,1920,5,7,8
"16965",NA,0,-22,4,64,1921,5,7,8
"16966",NA,0,-23,3,60,1922,5,7,8
"16967",NA,0,-19,7,74,1923,5,7,8
"16968",NA,0,-21,5,62,1924,5,7,8
"16969",NA,0,-23,3,73,1925,5,7,8
"16970",NA,0,-18,8,67,1926,5,7,8
"16971",NA,0,-18,8,80,1927,5,7,8
"16972",NA,0,-20,6,57,1928,5,7,8
"16973",NA,0,-21,5,69,1929,5,7,8
"16974",0,1,-22,4,73,1930,5,7,8
"16975",NA,0,-23,3,72,1931,5,7,8
"16977",0,1,-17,9,68,1933,5,7,8
"16978",NA,0,-21,5,65,1934,5,7,8
"16979",NA,0,-19,7,71,1935,5,7,8
"16980",NA,0,-18,8,68,1936,5,7,8
"17125",NA,0,-13,13,79,2081,5,7,8
"17126",NA,0,-6,20,84,2082,5,7,8
"17127",NA,0,-7,19,82,2083,5,7,8
"17128",NA,0,-13,13,59,2084,5,7,8
"17129",NA,0,-16,10,63,2085,5,7,8
"17130",NA,0,-20,6,58,2086,5,7,8
"17131",-5,1,-16,10,59,2087,5,7,8
"17133",NA,0,-16,10,69,2089,5,7,8
"17134",NA,0,-16,10,63,2090,5,7,8
"17135",NA,0,-18,8,64,2091,5,7,8
"17136",NA,0,-7,19,65,2092,5,7,8
"17138",NA,0,-5,21,84,2094,5,7,8
"17139",-3,1,-15,11,64,2095,5,7,8
"17140",NA,0,-19,7,63,2096,5,7,8
"17141",NA,0,-11,15,63,2097,5,7,8
"17142",NA,0,-4,22,72,2098,5,7,8
"17143",NA,0,-14,12,61,2099,5,7,8
"17144",NA,0,-11,15,65,2100,5,7,8
"17145",NA,0,-14,12,67,2101,5,7,8
"17146",NA,0,-16,10,54,2102,5,7,8
"17147",NA,0,-12,14,60,2103,5,7,8
"17148",NA,0,-6,20,92,2104,5,7,8
"17149",-1,1,-6,20,64,2105,5,7,8
"17150",NA,0,-14,12,71,2106,5,7,8
"17151",NA,0,-26,0,71,2107,5,7,8
"17152",NA,0,-14,12,55,2108,5,7,8
"17153",NA,0,-11,15,70,2109,5,7,8
"17154",NA,0,-14,12,63,2110,5,7,8
"17155",NA,0,-5,21,63,2111,5,7,8
"17156",NA,0,-16,10,63,2112,5,7,8
"17157",NA,0,-4,22,66,2113,5,7,8
"17158",NA,0,-6,20,69,2114,5,7,8
"17159",NA,0,-16,10,58,2115,5,7,8
"17160",NA,0,-16,10,61,2116,5,7,8
"17161",NA,0,-16,10,69,2117,5,7,8
"17162",NA,0,-6,20,60,2118,5,7,8
"17163",NA,0,-11,15,64,2119,5,7,8
"17164",NA,0,-6,20,64,2120,5,7,8
"17165",NA,0,-5,21,65,2121,5,7,8
"17166",NA,0,-6,20,73,2122,5,7,8
"17167",NA,0,-5,21,66,2123,5,7,8
"17169",NA,0,-6,20,80,2125,5,7,8
"17170",NA,0,-4,22,63,2126,5,7,8
"17171",1,1,-5,21,70,2127,5,7,8
"17172",NA,0,-14,12,61,2128,5,7,8
"17173",NA,0,-14,12,78,2129,5,7,8
"17174",NA,0,-5,21,52,2130,5,7,8
"17175",NA,0,-6,20,78,2131,5,7,8
"17176",NA,0,-11,15,61,2132,5,7,8
"17177",0,1,-7,19,77,2133,5,7,8
"17178",NA,0,-6,20,82,2134,5,7,8
"17179",NA,0,-4,22,68,2135,5,7,8
"17180",NA,0,-10,16,64,2136,5,7,8
"17181",NA,0,-11,15,66,2137,5,7,8
"17183",NA,0,-7,19,90,2139,5,7,8
"17184",NA,0,-6,20,59,2140,5,7,8
"17185",NA,0,-16,10,60,2141,5,7,8
"17186",NA,0,-5,21,58,2142,5,7,8
"17187",NA,0,-16,10,64,2143,5,7,8
"17188",NA,0,-10,16,63,2144,5,7,8
"17189",NA,0,-16,10,52,2145,5,7,8
"17190",NA,0,-4,22,71,2146,5,7,8
"17191",NA,0,-16,10,66,2147,5,7,8
"17192",NA,0,-7,19,73,2148,5,7,8
"17193",NA,0,-14,12,72,2149,5,7,8
"17789",NA,0,-4,22,90,2745,5,7,8
"17858",NA,0,-26,0,81,2814,5,7,8
"17878",NA,0,-7,19,101,2834,5,7,8
"17886",NA,0,-4,22,84,2842,5,7,8
"17895",NA,0,-5,21,89,2851,5,7,8
"17911",NA,0,-7,19,88,2867,5,7,8
"17966",NA,0,-19,7,77,2922,5,7,8
"18030",0,1,-4,22,74,2986,5,7,8
"18051",0,1,-21,5,71,3007,5,7,8
"18059",NA,0,-23,3,85,3015,5,7,8
"18085",NA,0,-18,8,78,3041,5,7,8
"18115",0,1,-16,10,78,3071,5,7,8
"18151",NA,0,-14,12,77,3107,5,7,8
"18173",NA,0,-7,19,92,3129,5,7,8
"18191",NA,0,-6,20,70,3147,5,7,8
"18237",-1,1,-10,16,80,3193,5,7,8
"18292",NA,0,-16,10,55,3248,5,7,8
"18295",0,1,-24,2,64,3251,5,7,8
"18318",1,1,-23,3,90,3274,5,7,8
"18330",NA,0,-23,3,65,3286,5,7,8
"18334",0,1,-23,3,63,3290,5,7,8
"18457",NA,0,-19,7,79,3413,5,7,8
"18465",NA,0,-7,19,94,3421,5,7,8
"18522",NA,0,-9,17,81,3478,5,7,8
"18524",NA,0,-19,7,80,3480,5,7,8
"18658",NA,0,-17,9,52,3614,5,7,8
"18666",NA,0,-18,8,68,3622,5,7,8
"18761",0,1,-22,4,73,3717,5,7,8
"18781",-1,1,-19,7,74,3737,5,7,8
"18785",NA,0,-8,18,94,3741,5,7,8
"19708",NA,0,-17,9,96,903,6,8,9
"19713",NA,0,-13,13,78,908,6,8,9
"19722",NA,0,-18,8,93,917,6,8,9
"19732",NA,0,-21,5,94,927,6,8,9
"19742",NA,0,-12,14,92,937,6,8,9
"19795",NA,0,-22,4,97,990,6,8,9
"19820",NA,0,-18,8,94,1015,6,8,9
"19867",NA,0,-13,13,85,1062,6,8,9
"19934",NA,0,-26,0,88,1129,6,8,9
"19948",0,1,-23,3,87,1143,6,8,9
"19994",NA,0,-7,19,121,1189,6,8,9
"20003",NA,0,-9,17,94,1198,6,8,9
"20020",NA,0,-26,0,90,1215,6,8,9
"20052",NA,0,-9,17,86,1247,6,8,9
"20086",NA,0,-6,20,85,1281,6,8,9
"20122",NA,0,-11,15,82,1317,6,8,9
"20263",0,1,-15,11,74,1458,6,8,9
"20298",NA,0,-11,15,80,1493,6,8,9
"20311",15,1,-11,15,77,1506,6,8,9
"20317",NA,0,-15,11,77,1512,6,8,9
"20327",NA,0,-6,20,95,1522,6,8,9
"20348",NA,0,-6,20,85,1543,6,8,9
"20447",NA,0,-15,11,74,1642,6,8,9
"20543",NA,0,-25,1,97,1738,6,8,9
"20573",0,1,-22,4,103,1768,6,8,9
"20575",2,1,-5,21,89,1770,6,8,9
"20586",NA,0,-11,15,117,1781,6,8,9
"20614",0,1,-11,15,85,1809,6,8,9
"20615",8,1,-13,13,84,1810,6,8,9
"20616",0,1,-9,17,70,1811,6,8,9
"20617",NA,0,-14,12,72,1812,6,8,9
"20618",16,1,-9,17,74,1813,6,8,9
"20619",0,1,-10,16,62,1814,6,8,9
"20620",NA,0,-17,9,70,1815,6,8,9
"20621",NA,0,-13,13,85,1816,6,8,9
"20622",NA,0,-14,12,64,1817,6,8,9
"20623",NA,0,-9,17,81,1818,6,8,9
"20624",NA,0,-8,18,54,1819,6,8,9
"20625",NA,0,-10,16,72,1820,6,8,9
"20626",NA,0,-9,17,58,1821,6,8,9
"20627",NA,0,-12,14,66,1822,6,8,9
"20628",NA,0,-11,15,84,1823,6,8,9
"20629",5,1,-9,17,68,1824,6,8,9
"20630",0,1,-11,15,60,1825,6,8,9
"20631",NA,0,-9,17,82,1826,6,8,9
"20632",NA,0,-12,14,71,1827,6,8,9
"20633",NA,0,-8,18,60,1828,6,8,9
"20635",NA,0,-9,17,91,1830,6,8,9
"20636",9,1,-9,17,78,1831,6,8,9
"20637",NA,0,-9,17,77,1832,6,8,9
"20638",NA,0,-11,15,71,1833,6,8,9
"20639",NA,0,-12,14,60,1834,6,8,9
"20641",NA,0,-17,9,80,1836,6,8,9
"20642",12,1,-10,16,58,1837,6,8,9
"20643",NA,0,-11,15,64,1838,6,8,9
"20644",NA,0,-10,16,60,1839,6,8,9
"20645",NA,0,-10,16,57,1840,6,8,9
"20646",NA,0,-10,16,72,1841,6,8,9
"20647",NA,0,-14,12,63,1842,6,8,9
"20648",NA,0,-9,17,76,1843,6,8,9
"20649",NA,0,-12,14,75,1844,6,8,9
"20650",NA,0,-14,12,72,1845,6,8,9
"20651",16,1,-9,17,61,1846,6,8,9
"20652",-1,1,-8,18,55,1847,6,8,9
"20654",NA,0,-14,12,62,1849,6,8,9
"20656",NA,0,-11,15,64,1851,6,8,9
"20657",NA,0,-10,16,72,1852,6,8,9
"20658",6,1,-10,16,68,1853,6,8,9
"20659",NA,0,-12,14,60,1854,6,8,9
"20660",NA,0,-11,15,72,1855,6,8,9
"20661",NA,0,-12,14,62,1856,6,8,9
"20662",NA,0,-9,17,55,1857,6,8,9
"20663",NA,0,-8,18,63,1858,6,8,9
"20664",NA,0,-10,16,65,1859,6,8,9
"20665",NA,0,-10,16,83,1860,6,8,9
"20670",NA,0,-9,17,57,1865,6,8,9
"20673",NA,0,-10,16,81,1868,6,8,9
"20677",1,1,-9,17,89,1872,6,8,9
"20684",NA,0,-26,0,70,1879,6,8,9
"20687",NA,0,-18,8,72,1882,6,8,9
"20689",NA,0,-26,0,81,1884,6,8,9
"20695",0,1,-23,3,74,1890,6,8,9
"20697",NA,0,-18,8,78,1892,6,8,9
"20698",NA,0,-24,2,65,1893,6,8,9
"20703",NA,0,-23,3,71,1898,6,8,9
"20705",NA,0,-18,8,83,1900,6,8,9
"20707",NA,0,-17,9,66,1902,6,8,9
"20715",-1,1,-18,8,61,1910,6,8,9
"20724",0,1,-22,4,66,1919,6,8,9
"20725",NA,0,-23,3,70,1920,6,8,9
"20735",0,1,-22,4,80,1930,6,8,9
"20738",NA,0,-17,9,74,1933,6,8,9
"20742",NA,0,-11,15,74,1937,6,8,9
"20743",NA,0,-20,6,67,1938,6,8,9
"20744",NA,0,-4,22,55,1939,6,8,9
"20745",NA,0,-6,20,90,1940,6,8,9
"20746",NA,0,-5,21,91,1941,6,8,9
"20747",NA,0,-22,4,78,1942,6,8,9
"20748",NA,0,-5,21,66,1943,6,8,9
"20749",NA,0,-5,21,80,1944,6,8,9
"20750",0,1,-21,5,58,1945,6,8,9
"20751",NA,0,-6,20,71,1946,6,8,9
"20752",NA,0,-5,21,97,1947,6,8,9
"20753",NA,0,-20,6,61,1948,6,8,9
"20754",NA,0,-22,4,75,1949,6,8,9
"20755",NA,0,-22,4,82,1950,6,8,9
"20756",-1,1,-5,21,55,1951,6,8,9
"20757",NA,0,-20,6,71,1952,6,8,9
"20758",NA,0,-23,3,97,1953,6,8,9
"20759",NA,0,-22,4,74,1954,6,8,9
"20760",NA,0,-6,20,70,1955,6,8,9
"20761",NA,0,-20,6,55,1956,6,8,9
"20762",NA,0,-5,21,63,1957,6,8,9
"20763",NA,0,-6,20,78,1958,6,8,9
"20764",NA,0,-4,22,54,1959,6,8,9
"20765",0,1,-22,4,60,1960,6,8,9
"20766",2,1,-4,22,70,1961,6,8,9
"20767",NA,0,-22,4,87,1962,6,8,9
"20768",0,1,-4,22,75,1963,6,8,9
"20770",NA,0,-5,21,77,1965,6,8,9
"20771",0,1,-5,21,59,1966,6,8,9
"20772",NA,0,-23,3,69,1967,6,8,9
"20773",NA,0,-20,6,58,1968,6,8,9
"20774",NA,0,-4,22,60,1969,6,8,9
"20775",NA,0,-7,19,61,1970,6,8,9
"20776",-15,1,-19,7,52,1971,6,8,9
"20777",NA,0,-5,21,60,1972,6,8,9
"20778",NA,0,-6,20,70,1973,6,8,9
"20779",NA,0,-19,7,55,1974,6,8,9
"20780",NA,0,-5,21,100,1975,6,8,9
"20781",0,1,-21,5,64,1976,6,8,9
"20782",0,1,-4,22,63,1977,6,8,9
"20783",NA,0,-5,21,77,1978,6,8,9
"20784",0,1,-4,22,66,1979,6,8,9
"20785",0,1,-7,19,96,1980,6,8,9
"20786",0,1,-22,4,71,1981,6,8,9
"20787",NA,0,-5,21,53,1982,6,8,9
"20788",0,1,-22,4,65,1983,6,8,9
"20790",NA,0,-19,7,60,1985,6,8,9
"20791",NA,0,-5,21,72,1986,6,8,9
"20792",0,1,-22,4,64,1987,6,8,9
"20793",1,1,-4,22,75,1988,6,8,9
"20794",NA,0,-19,7,66,1989,6,8,9
"20795",NA,0,-4,22,64,1990,6,8,9
"20796",0,1,-4,22,61,1991,6,8,9
"20797",NA,0,-21,5,56,1992,6,8,9
"20799",NA,0,-5,21,60,1994,6,8,9
"20800",3,1,-4,22,68,1995,6,8,9
"20801",-1,1,-5,21,66,1996,6,8,9
"20802",NA,0,-4,22,83,1997,6,8,9
"20803",0,1,-5,21,63,1998,6,8,9
"20804",NA,0,-13,13,63,1999,6,8,9
"20806",NA,0,-18,8,69,2001,6,8,9
"20808",NA,0,-14,12,93,2003,6,8,9
"20809",NA,0,-14,12,63,2004,6,8,9
"20810",NA,0,-16,10,66,2005,6,8,9
"20811",NA,0,-16,10,85,2006,6,8,9
"20812",NA,0,-18,8,77,2007,6,8,9
"20813",NA,0,-17,9,68,2008,6,8,9
"20814",NA,0,-17,9,73,2009,6,8,9
"20816",NA,0,-6,20,90,2011,6,8,9
"20817",NA,0,-14,12,70,2012,6,8,9
"20818",NA,0,-15,11,92,2013,6,8,9
"20819",NA,0,-6,20,86,2014,6,8,9
"20820",NA,0,-18,8,64,2015,6,8,9
"20822",NA,0,-16,10,64,2017,6,8,9
"20823",NA,0,-4,22,70,2018,6,8,9
"20824",NA,0,-16,10,63,2019,6,8,9
"20825",0,1,-16,10,71,2020,6,8,9
"20826",NA,0,-16,10,75,2021,6,8,9
"20827",NA,0,-14,12,63,2022,6,8,9
"20828",NA,0,-17,9,70,2023,6,8,9
"20829",NA,0,-14,12,67,2024,6,8,9
"20830",NA,0,-16,10,88,2025,6,8,9
"20831",NA,0,-15,11,85,2026,6,8,9
"20832",NA,0,-17,9,58,2027,6,8,9
"20833",NA,0,-14,12,67,2028,6,8,9
"20834",NA,0,-18,8,72,2029,6,8,9
"20835",NA,0,-16,10,70,2030,6,8,9
"20836",NA,0,-16,10,58,2031,6,8,9
"20837",0,1,-16,10,70,2032,6,8,9
"20838",NA,0,-18,8,77,2033,6,8,9
"20839",NA,0,-18,8,56,2034,6,8,9
"20840",NA,0,-5,21,53,2035,6,8,9
"20841",NA,0,-19,7,63,2036,6,8,9
"20843",NA,0,-18,8,70,2038,6,8,9
"20845",NA,0,-17,9,77,2040,6,8,9
"20846",NA,0,-18,8,68,2041,6,8,9
"20847",NA,0,-23,3,75,2042,6,8,9
"20849",NA,0,-17,9,63,2044,6,8,9
"20850",NA,0,-18,8,60,2045,6,8,9
"20852",-1,1,-5,21,70,2047,6,8,9
"20853",0,1,-15,11,68,2048,6,8,9
"20855",0,1,-13,13,93,2050,6,8,9
"20857",NA,0,-18,8,87,2052,6,8,9
"20858",NA,0,-23,3,70,2053,6,8,9
"20859",NA,0,-23,3,75,2054,6,8,9
"20861",7,1,-18,8,61,2056,6,8,9
"20862",NA,0,-14,12,78,2057,6,8,9
"20863",NA,0,-16,10,68,2058,6,8,9
"20864",NA,0,-15,11,57,2059,6,8,9
"20865",NA,0,-14,12,66,2060,6,8,9
"20867",NA,0,-17,9,63,2062,6,8,9
"20868",NA,0,-15,11,59,2063,6,8,9
"20869",NA,0,-14,12,65,2064,6,8,9
"20871",NA,0,-16,10,70,2066,6,8,9
"20872",NA,0,-15,11,72,2067,6,8,9
"20873",NA,0,-16,10,71,2068,6,8,9
"20874",NA,0,-13,13,70,2069,6,8,9
"20875",NA,0,-14,12,88,2070,6,8,9
"20877",NA,0,-16,10,65,2072,6,8,9
"20878",NA,0,-15,11,78,2073,6,8,9
"20879",NA,0,-23,3,80,2074,6,8,9
"20881",0,1,-18,8,59,2076,6,8,9
"20882",NA,0,-13,13,64,2077,6,8,9
"20883",NA,0,-14,12,65,2078,6,8,9
"20885",NA,0,-13,13,75,2080,6,8,9
"20892",-2,1,-11,15,65,2087,6,8,9
"20900",NA,0,-12,14,64,2095,6,8,9
"20910",NA,0,-5,21,67,2105,6,8,9
"20932",NA,0,-6,20,84,2127,6,8,9
"20938",NA,0,-7,19,84,2133,6,8,9
"20955",NA,0,-7,19,52,2150,6,8,9
"20957",NA,0,-7,19,84,2152,6,8,9
"20959",NA,0,-7,19,58,2154,6,8,9
"20960",NA,0,-7,19,56,2155,6,8,9
"20962",NA,0,-7,19,62,2157,6,8,9
"20963",NA,0,-6,20,71,2158,6,8,9
"20964",NA,0,-7,19,74,2159,6,8,9
"20965",NA,0,-7,19,50,2160,6,8,9
"20966",NA,0,-7,19,55,2161,6,8,9
"20967",NA,0,-7,19,65,2162,6,8,9
"20968",NA,0,-7,19,109,2163,6,8,9
"20969",NA,0,-6,20,65,2164,6,8,9
"20970",NA,0,-7,19,77,2165,6,8,9
"20971",NA,0,-7,19,70,2166,6,8,9
"20972",0,1,-7,19,74,2167,6,8,9
"20974",NA,0,-7,19,95,2169,6,8,9
"20975",NA,0,-7,19,64,2170,6,8,9
"20976",-2,1,-7,19,97,2171,6,8,9
"20978",NA,0,-7,19,86,2173,6,8,9
"20979",0,1,-7,19,109,2174,6,8,9
"20980",NA,0,-7,19,75,2175,6,8,9
"20981",NA,0,-7,19,56,2176,6,8,9
"20982",NA,0,-6,20,71,2177,6,8,9
"20983",NA,0,-6,20,55,2178,6,8,9
"20985",0,1,-7,19,61,2180,6,8,9
"20987",NA,0,-7,19,62,2182,6,8,9
"20989",NA,0,-7,19,84,2184,6,8,9
"21579",NA,0,-7,19,104,2774,6,8,9
"21590",-2,1,-16,10,78,2785,6,8,9
"21668",NA,0,-5,21,77,2863,6,8,9
"21760",NA,0,-5,21,79,2955,6,8,9
"21791",NA,0,-4,22,79,2986,6,8,9
"21812",NA,0,-21,5,70,3007,6,8,9
"21821",1,1,-25,1,65,3016,6,8,9
"21862",NA,0,-15,11,67,3057,6,8,9
"21876",NA,0,-16,10,85,3071,6,8,9
"21896",NA,0,-26,0,94,3091,6,8,9
"21992",NA,0,-15,11,71,3187,6,8,9
"21998",NA,0,-9,17,83,3193,6,8,9
"21999",NA,0,-13,13,66,3194,6,8,9
"22015",NA,0,-12,14,75,3210,6,8,9
"22017",NA,0,-14,12,63,3212,6,8,9
"22037",NA,0,-18,8,70,3232,6,8,9
"22056",0,1,-24,2,69,3251,6,8,9
"22079",-1,1,-24,2,93,3274,6,8,9
"22095",NA,0,-23,3,62,3290,6,8,9
"22133",NA,0,-18,8,78,3328,6,8,9
"22135",NA,0,-24,2,75,3330,6,8,9
"22138",3,1,-14,12,74,3333,6,8,9
"22142",-5,1,-18,8,81,3337,6,8,9
"22272",NA,0,-5,21,102,3467,6,8,9
"22275",NA,0,-17,9,76,3470,6,8,9
"22325",NA,0,-14,12,83,3520,6,8,9
"22368",NA,0,-17,9,59,3563,6,8,9
"22386",NA,0,-18,8,78,3581,6,8,9
"22435",NA,0,-18,8,58,3630,6,8,9
"22472",NA,0,-16,10,82,3667,6,8,9
"22522",NA,0,-22,4,81,3717,6,8,9
"22539",0,1,-22,4,78,3734,6,8,9
"22542",NA,0,-18,8,78,3737,6,8,9
"22554",NA,0,-23,3,72,3749,6,8,9
"23541",NA,0,-14,12,82,975,7,9,10
"23602",0,1,-21,5,83,1036,7,9,10
"23662",NA,0,-25,1,98,1096,7,9,10
"23709",-1,1,-23,3,88,1143,7,9,10
"23923",NA,0,-9,17,80,1357,7,9,10
"23941",NA,0,-7,19,103,1375,7,9,10
"24024",0,1,-15,11,74,1458,7,9,10
"24069",0,1,-10,16,90,1503,7,9,10
"24072",-16,1,-26,0,78,1506,7,9,10
"24169",NA,0,-19,7,77,1603,7,9,10
"24334",-7,1,-22,4,103,1768,7,9,10
"24336",NA,0,-7,19,89,1770,7,9,10
"24375",NA,0,-11,15,86,1809,7,9,10
"24376",NA,0,-21,5,83,1810,7,9,10
"24377",NA,0,-9,17,71,1811,7,9,10
"24379",-11,1,-25,1,74,1813,7,9,10
"24380",1,1,-10,16,58,1814,7,9,10
"24390",NA,0,-14,12,70,1824,7,9,10
"24391",NA,0,-11,15,61,1825,7,9,10
