"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"2599",229,NA,0,-31,6,109,"a0900067000121831  ",6,8,9
"2600",230,NA,0,-30,7,62,"a0900067000121902  ",6,8,9
"2605",235,2,1,-29,8,66,"a0900067000121978  ",6,8,9
"2606",236,0,1,-16,21,67,"a0900067000122082  ",6,8,9
"2607",237,-2,1,-24,13,71,"a0900067000122086  ",6,8,9
"2608",238,NA,0,-20,17,67,"a0900067000122087  ",6,8,9
"2609",239,0,1,-18,19,110,"a0900067000122088  ",6,8,9
"2610",240,0,1,-22,15,65,"a0900067000122095  ",6,8,9
"2611",241,NA,0,-13,24,55,"a0900067000122097  ",6,8,9
"2612",242,NA,0,-17,20,60,"a0900067000122100  ",6,8,9
"2613",243,NA,0,-16,21,70,"a0900067000122107  ",6,8,9
"2614",244,NA,0,-24,13,63,"a0900067000122111  ",6,8,9
"2615",245,NA,0,-18,19,60,"a0900067000122137  ",6,8,9
"2616",246,NA,0,-13,24,64,"a0900067000122144  ",6,8,9
"2617",247,NA,0,-19,18,52,"a0900067000122149  ",6,8,9
"2618",248,NA,0,-20,17,87,"a0900067000122154  ",6,8,9
"2619",249,NA,0,-12,25,60,"a0900067000122156  ",6,8,9
"2620",250,-1,1,-27,10,71,"a0900067000122157  ",6,8,9
"2621",251,NA,0,-13,24,74,"a0900067000122169  ",6,8,9
"2622",252,NA,0,-11,26,66,"a0900067000122170  ",6,8,9
"2623",253,0,1,-18,19,114,"a0900067000122171  ",6,8,9
"2624",254,0,1,-22,15,90,"a0900067000122175  ",6,8,9
"2625",255,NA,0,-6,31,67,"a0900067000122179  ",6,8,9
"2710",340,NA,0,-12,25,99,"a0982000403060057  ",6,8,9
"2713",343,NA,0,-15,22,121,"a0982000403060095  ",6,8,9
"2719",349,NA,0,-7,30,115,"a0982000403060114  ",6,8,9
"2721",351,NA,0,-12,25,111,"a0982000403060137  ",6,8,9
"2729",359,0,1,-15,22,112,"a0982000403060462  ",6,8,9
"2731",361,NA,0,-15,22,116,"a0982000403060478  ",6,8,9
"2744",374,NA,0,-26,11,69,"a0982000407050099  ",6,8,9
"2749",379,0,1,-22,15,92,"a0982000407050157  ",6,8,9
"2757",387,NA,0,-4,33,58,"a0982000407050396  ",6,8,9
"2769",399,NA,0,-15,22,90,"a0982000407050472  ",6,8,9
"2771",401,0,1,-29,8,60,"a0982000407050480  ",6,8,9
"2772",402,NA,0,-28,9,80,"a0982000407050483  ",6,8,9
"2776",406,NA,0,-28,9,74,"a0982000407050531  ",6,8,9
"2777",407,NA,0,-28,9,80,"a0982000407050535  ",6,8,9
"2779",409,NA,0,-24,13,64,"a0982000407050553  ",6,8,9
"2782",412,NA,0,-20,17,93,"a0982000407050739  ",6,8,9
"2784",414,NA,0,-30,7,91,"a0982000407050862  ",6,8,9
"2792",422,NA,0,-3,34,62,"a0982000407063137  ",6,8,9
"2797",427,0,1,-8,29,87,"a0982000407063160  ",6,8,9
"2806",436,NA,0,-10,27,85,"a0982000407063198  ",6,8,9
"2809",439,NA,0,-12,25,73,"a0982000407063210  ",6,8,9
"2811",441,17,1,-16,21,85,"a0982000407063219  ",6,8,9
"2813",443,NA,0,-12,25,66,"a0982000407063224  ",6,8,9
"2814",444,NA,0,-12,25,61,"a0982000407063227  ",6,8,9
"2819",449,NA,0,-16,21,59,"a0982000407063567  ",6,8,9
"2821",451,NA,0,-16,21,58,"a0982000407063592  ",6,8,9
"2825",455,0,1,-18,19,68,"a0982000407063611  ",6,8,9
"2830",460,NA,0,-8,29,101,"a0982000407069645  ",6,8,9
"2831",461,NA,0,-13,24,87,"a0982000407069660  ",6,8,9
"2838",468,NA,0,-12,25,75,"a0982000407069717  ",6,8,9
"2951",107,NA,0,-24,13,95,"a0900067000077141  ",7,9,10
"2956",112,NA,0,-18,19,119,"a0900067000077227  ",7,9,10
"2957",113,NA,0,-14,23,108,"a0900067000077263  ",7,9,10
"2962",118,0,1,-23,14,87,"a0900067000077370  ",7,9,10
"2963",119,NA,0,-18,19,110,"a0900067000077376  ",7,9,10
"2964",120,NA,0,-24,13,88,"a0900067000077400  ",7,9,10
"2965",121,1,1,-20,17,73,"a0900067000080010  ",7,9,10
"2979",135,NA,0,-34,3,93,"a0900067000080300  ",7,9,10
"2982",138,0,1,-22,15,112,"a0900067000080329  ",7,9,10
"2984",140,NA,0,-10,27,109,"a0900067000080344  ",7,9,10
"3005",161,NA,0,-21,16,80,"a0900067000080608  ",7,9,10
"3013",169,NA,0,-22,15,96,"a0900067000080786  ",7,9,10
"3016",172,NA,0,-24,13,82,"a0900067000080809  ",7,9,10
"3022",178,NA,0,-18,19,103,"a0900067000085014  ",7,9,10
"3039",195,NA,0,-18,19,135,"a0900067000085268  ",7,9,10
"3044",200,NA,0,-18,19,126,"a0900067000085386  ",7,9,10
"3050",206,0,1,-22,15,93,"a0900067000085449  ",7,9,10
"3052",208,0,1,-26,11,98,"a0900067000085460  ",7,9,10
"3062",218,0,1,-12,25,78,"a0900067000116714  ",7,9,10
"3067",223,0,1,-27,10,95,"a0900067000116754  ",7,9,10
"3068",224,NA,0,-17,20,79,"a0900067000116760  ",7,9,10
"3072",228,NA,0,-31,6,56,"a0900067000121794  ",7,9,10
"3079",235,NA,0,-31,6,65,"a0900067000121978  ",7,9,10
"3080",236,-1,1,-16,21,68,"a0900067000122082  ",7,9,10
"3081",237,NA,0,-22,15,71,"a0900067000122086  ",7,9,10
"3083",239,NA,0,-18,19,115,"a0900067000122088  ",7,9,10
"3084",240,NA,0,-22,15,67,"a0900067000122095  ",7,9,10
"3094",250,1,1,-26,11,71,"a0900067000122157  ",7,9,10
"3097",253,NA,0,-18,19,118,"a0900067000122171  ",7,9,10
"3098",254,NA,0,-22,15,87,"a0900067000122175  ",7,9,10
"3100",256,NA,0,-14,23,56,"a0900067000122483  ",7,9,10
"3101",257,NA,0,-11,26,63,"a0900067000122489  ",7,9,10
"3102",258,NA,0,-5,32,52,"a0900067000122492  ",7,9,10
"3103",259,NA,0,-12,25,78,"a0900067000122500  ",7,9,10
"3104",260,NA,0,-13,24,52,"a0900067000122512  ",7,9,10
"3105",261,NA,0,-4,33,60,"a0900067000122515  ",7,9,10
"3106",262,NA,0,-8,29,55,"a0900067000122526  ",7,9,10
"3107",263,1,1,-14,23,57,"a0900067000122527  ",7,9,10
"3108",264,NA,0,-12,25,50,"a0900067000122533  ",7,9,10
"3109",265,NA,0,-14,23,56,"a0900067000122537  ",7,9,10
"3111",267,NA,0,-22,15,55,"a0900067000122548  ",7,9,10
"3112",268,NA,0,-12,25,63,"a0900067000122549  ",7,9,10
"3113",269,1,1,-14,23,67,"a0900067000122550  ",7,9,10
"3114",270,NA,0,-5,32,61,"a0900067000122562  ",7,9,10
"3164",320,NA,0,-22,15,51,"a0900067000125788  ",7,9,10
"3165",321,NA,0,-15,22,59,"a0900067000125807  ",7,9,10
"3166",322,NA,0,-16,21,56,"a0900067000125812  ",7,9,10
"3167",323,NA,0,-22,15,77,"a0900067000125813  ",7,9,10
"3168",324,NA,0,-18,19,52,"a0900067000125826  ",7,9,10
"3169",325,NA,0,-23,14,52,"a0900067000125830  ",7,9,10
"3170",326,NA,0,-24,13,87,"a0900067000125840  ",7,9,10
"3171",327,NA,0,-19,18,87,"a0900067000125843  ",7,9,10
"3172",328,NA,0,-34,3,117,"a0900067000125848  ",7,9,10
"3173",329,NA,0,-31,6,55,"a0900067000125851  ",7,9,10
"3174",330,NA,0,-16,21,56,"a0900067000125853  ",7,9,10
"3175",331,NA,0,-29,8,62,"a0900067000125862  ",7,9,10
"3176",332,NA,0,-29,8,79,"a0900067000125863  ",7,9,10
"3177",333,NA,0,-21,16,54,"a0900067000125865  ",7,9,10
"3181",337,NA,0,-1,36,157,"a0982000403060052  ",7,9,10
"3203",359,0,1,-15,22,112,"a0982000403060462  ",7,9,10
"3210",366,NA,0,-2,35,155,"a0982000403060507  ",7,9,10
"3223",379,0,1,-22,15,93,"a0982000407050157  ",7,9,10
"3230",386,NA,0,-2,35,119,"a0982000407050392  ",7,9,10
"3245",401,NA,0,-29,8,61,"a0982000407050480  ",7,9,10
"3257",413,0,1,-34,3,100,"a0982000407050849  ",7,9,10
"3271",427,NA,0,-8,29,88,"a0982000407063160  ",7,9,10
"3275",431,NA,0,-8,29,64,"a0982000407063175  ",7,9,10
"3285",441,NA,0,-33,4,84,"a0982000407063219  ",7,9,10
"3299",455,1,1,-18,19,68,"a0982000407063611  ",7,9,10
"3301",457,NA,0,-19,18,72,"a0982000407063620  ",7,9,10
"3435",117,4,1,-14,23,130,"a0900067000077300  ",8,10,11
"3436",118,NA,0,-23,14,90,"a0900067000077370  ",8,10,11
"3439",121,NA,0,-21,16,72,"a0900067000080010  ",8,10,11
"3440",122,NA,0,-34,3,103,"a0900067000080089  ",8,10,11
"3454",136,NA,0,-34,3,108,"a0900067000080301  ",8,10,11
"3456",138,2,1,-22,15,115,"a0900067000080329  ",8,10,11
"3472",154,NA,0,-20,17,109,"a0900067000080489  ",8,10,11
"3480",162,NA,0,-27,10,114,"a0900067000080629  ",8,10,11
"3524",206,0,1,-22,15,95,"a0900067000085449  ",8,10,11
"3526",208,0,1,-26,11,100,"a0900067000085460  ",8,10,11
"3536",218,0,1,-12,25,81,"a0900067000116714  ",8,10,11
"3541",223,0,1,-27,10,95,"a0900067000116754  ",8,10,11
"3545",227,0,1,-29,8,57,"a0900067000121791  ",8,10,11
"3554",236,1,1,-15,22,68,"a0900067000122082  ",8,10,11
"3559",241,NA,0,-13,24,56,"a0900067000122097  ",8,10,11
"3564",246,NA,0,-13,24,65,"a0900067000122144  ",8,10,11
"3568",250,0,1,-27,10,71,"a0900067000122157  ",8,10,11
"3581",263,NA,0,-15,22,60,"a0900067000122527  ",8,10,11
"3584",266,NA,0,-9,28,58,"a0900067000122538  ",8,10,11
"3587",269,NA,0,-15,22,67,"a0900067000122550  ",8,10,11
"3602",284,NA,0,-26,11,52,"a0900067000125185  ",8,10,11
"3603",285,NA,0,-20,17,56,"a0900067000125190  ",8,10,11
"3604",286,0,1,-14,23,53,"a0900067000125191  ",8,10,11
"3605",287,NA,0,-30,7,56,"a0900067000125193  ",8,10,11
"3606",288,0,1,-14,23,54,"a0900067000125195  ",8,10,11
"3607",289,NA,0,-19,18,53,"a0900067000125206  ",8,10,11
"3608",290,NA,0,-16,21,52,"a0900067000125222  ",8,10,11
"3609",291,NA,0,-22,15,59,"a0900067000125225  ",8,10,11
"3610",292,1,1,-23,14,88,"a0900067000125228  ",8,10,11
"3611",293,NA,0,-9,28,57,"a0900067000125230  ",8,10,11
"3612",294,NA,0,-20,17,59,"a0900067000125240  ",8,10,11
"3613",295,NA,0,-20,17,95,"a0900067000125243  ",8,10,11
"3614",296,NA,0,-8,29,78,"a0900067000125246  ",8,10,11
"3615",297,0,1,-6,31,57,"a0900067000125249  ",8,10,11
"3616",298,NA,0,-19,18,55,"a0900067000125261  ",8,10,11
"3617",299,NA,0,-28,9,95,"a0900067000125262  ",8,10,11
"3618",300,NA,0,-34,3,73,"a0900067000125263  ",8,10,11
"3619",301,0,1,-21,16,61,"a0900067000125280  ",8,10,11
"3658",340,NA,0,-14,23,105,"a0982000403060057  ",8,10,11
"3667",349,NA,0,-12,25,122,"a0982000403060114  ",8,10,11
"3677",359,NA,0,-15,22,112,"a0982000403060462  ",8,10,11
"3691",373,NA,0,-24,13,75,"a0982000407050098  ",8,10,11
"3697",379,NA,0,-22,15,93,"a0982000407050157  ",8,10,11
"3701",383,NA,0,-27,10,87,"a0982000407050354  ",8,10,11
"3705",387,NA,0,-4,33,62,"a0982000407050396  ",8,10,11
"3717",399,NA,0,-15,22,91,"a0982000407050472  ",8,10,11
"3724",406,NA,0,-28,9,73,"a0982000407050531  ",8,10,11
"3731",413,0,1,-34,3,103,"a0982000407050849  ",8,10,11
"3732",414,NA,0,-31,6,96,"a0982000407050862  ",8,10,11
"3733",415,-6,1,-34,3,93,"a0982000407050925  ",8,10,11
"3741",423,0,1,-18,19,92,"a0982000407063142  ",8,10,11
"3750",432,1,1,-11,26,65,"a0982000407063186  ",8,10,11
"3760",442,NA,0,-6,31,57,"a0982000407063221  ",8,10,11
"3766",448,0,1,-20,17,82,"a0982000407063565  ",8,10,11
"3767",449,NA,0,-16,21,60,"a0982000407063567  ",8,10,11
"3773",455,NA,0,-19,18,69,"a0982000407063611  ",8,10,11
"3779",461,-1,1,-14,23,85,"a0982000407069660  ",8,10,11
"3786",468,NA,0,-12,25,79,"a0982000407069717  ",8,10,11
"3909",117,NA,0,-18,19,142,"a0900067000077300  ",9,11,12
"3911",119,NA,0,-18,19,127,"a0900067000077376  ",9,11,12
"3930",138,NA,0,-24,13,128,"a0900067000080329  ",9,11,12
"3934",142,NA,0,-14,23,124,"a0900067000080372  ",9,11,12
"3936",144,NA,0,-19,18,111,"a0900067000080396  ",9,11,12
"3953",161,9,1,-21,16,87,"a0900067000080608  ",9,11,12
"3957",165,1,1,-17,20,98,"a0900067000080713  ",9,11,12
"3963",171,NA,0,-19,18,117,"a0900067000080802  ",9,11,12
"3970",178,NA,0,-17,20,108,"a0900067000085014  ",9,11,12
"3997",205,0,1,-34,3,117,"a0900067000085436  ",9,11,12
"3998",206,10,1,-22,15,99,"a0900067000085449  ",9,11,12
"4000",208,NA,0,-26,11,102,"a0900067000085460  ",9,11,12
"4006",214,0,1,-15,22,107,"a0900067000116704  ",9,11,12
"4010",218,NA,0,-12,25,98,"a0900067000116714  ",9,11,12
"4012",220,0,1,-21,16,83,"a0900067000116729  ",9,11,12
"4015",223,NA,0,-27,10,109,"a0900067000116754  ",9,11,12
"4016",224,NA,0,-17,20,88,"a0900067000116760  ",9,11,12
"4017",225,NA,0,-24,13,63,"a0900067000116771  ",9,11,12
"4018",226,NA,0,-8,29,79,"a0900067000116774  ",9,11,12
"4019",227,NA,0,-29,8,64,"a0900067000121791  ",9,11,12
"4020",228,NA,0,-31,6,66,"a0900067000121794  ",9,11,12
"4026",234,0,1,-26,11,88,"a0900067000121967  ",9,11,12
"4028",236,1,1,-16,21,80,"a0900067000122082  ",9,11,12
"4030",238,NA,0,-21,16,81,"a0900067000122087  ",9,11,12
"4035",243,NA,0,-14,23,87,"a0900067000122107  ",9,11,12
"4042",250,-1,1,-27,10,84,"a0900067000122157  ",9,11,12
"4043",251,NA,0,-14,23,99,"a0900067000122169  ",9,11,12
"4046",254,NA,0,-24,13,100,"a0900067000122175  ",9,11,12
"4048",256,NA,0,-13,24,72,"a0900067000122483  ",9,11,12
"4050",258,NA,0,-4,33,64,"a0900067000122492  ",9,11,12
"4051",259,0,1,-12,25,95,"a0900067000122500  ",9,11,12
"4052",260,NA,0,-13,24,63,"a0900067000122512  ",9,11,12
"4053",261,NA,0,-29,8,82,"a0900067000122515  ",9,11,12
"4057",265,NA,0,-14,23,72,"a0900067000122537  ",9,11,12
"4060",268,0,1,-12,25,81,"a0900067000122549  ",9,11,12
"4063",271,0,1,-24,13,65,"a0900067000124982  ",9,11,12
"4064",272,NA,0,-21,16,55,"a0900067000124985  ",9,11,12
"4065",273,NA,0,-26,11,75,"a0900067000125010  ",9,11,12
"4066",274,3,1,-26,11,79,"a0900067000125013  ",9,11,12
"4068",276,NA,0,-23,14,61,"a0900067000125028  ",9,11,12
"4069",277,10,1,-26,11,75,"a0900067000125041  ",9,11,12
"4070",278,7,1,-26,11,98,"a0900067000125043  ",9,11,12
"4071",279,NA,0,-23,14,60,"a0900067000125055  ",9,11,12
"4072",280,NA,0,-24,13,60,"a0900067000125056  ",9,11,12
"4073",281,NA,0,-24,13,59,"a0900067000125060  ",9,11,12
"4074",282,NA,0,-20,17,58,"a0900067000125071  ",9,11,12
"4075",283,NA,0,-24,13,67,"a0900067000125077  ",9,11,12
"4078",286,NA,0,-14,23,67,"a0900067000125191  ",9,11,12
"4080",288,NA,0,-14,23,66,"a0900067000125195  ",9,11,12
"4084",292,0,1,-24,13,93,"a0900067000125228  ",9,11,12
"4089",297,NA,0,-6,31,72,"a0900067000125249  ",9,11,12
"4093",301,NA,0,-21,16,72,"a0900067000125280  ",9,11,12
"4094",302,NA,0,-27,10,62,"a0900067000125285  ",9,11,12
"4095",303,1,1,-30,7,70,"a0900067000125306  ",9,11,12
"4096",304,NA,0,-28,9,95,"a0900067000125308  ",9,11,12
"4097",305,NA,0,-27,10,102,"a0900067000125319  ",9,11,12
"4098",306,0,1,-33,4,74,"a0900067000125327  ",9,11,12
"4099",307,NA,0,-31,6,73,"a0900067000125334  ",9,11,12
"4100",308,NA,0,-28,9,73,"a0900067000125344  ",9,11,12
"4101",309,0,1,-33,4,65,"a0900067000125353  ",9,11,12
"4102",310,NA,0,-27,10,63,"a0900067000125354  ",9,11,12
"4103",311,NA,0,-33,4,68,"a0900067000125374  ",9,11,12
"4104",312,0,1,-30,7,61,"a0900067000125378  ",9,11,12
"4105",313,0,1,-29,8,60,"a0900067000125380  ",9,11,12
"4106",314,NA,0,-6,31,67,"a0900067000125381  ",9,11,12
"4107",315,NA,0,-14,23,59,"a0900067000125391  ",9,11,12
"4108",316,0,1,-12,25,66,"a0900067000125400  ",9,11,12
"4109",317,NA,0,-13,24,74,"a0900067000125416  ",9,11,12
"4110",318,NA,0,-12,25,78,"a0900067000125443  ",9,11,12
"4111",319,NA,0,-6,31,71,"a0900067000125480  ",9,11,12
"4113",321,NA,0,-15,22,72,"a0900067000125807  ",9,11,12
"4118",326,NA,0,-24,13,94,"a0900067000125840  ",9,11,12
"4137",345,NA,0,-36,1,169,"a0982000403060106  ",9,11,12
"4158",366,NA,0,-24,13,177,"a0982000403060507  ",9,11,12
"4199",407,0,1,-26,11,97,"a0982000407050535  ",9,11,12
"4200",408,0,1,-29,8,63,"a0982000407050536  ",9,11,12
"4205",413,0,1,-34,3,120,"a0982000407050849  ",9,11,12
"4207",415,NA,0,-28,9,100,"a0982000407050925  ",9,11,12
"4214",422,1,1,-6,31,85,"a0982000407063137  ",9,11,12
"4215",423,NA,0,-18,19,103,"a0982000407063142  ",9,11,12
"4223",431,0,1,-8,29,82,"a0982000407063175  ",9,11,12
"4224",432,NA,0,-12,25,77,"a0982000407063186  ",9,11,12
"4228",436,NA,0,-10,27,105,"a0982000407063198  ",9,11,12
"4235",443,NA,0,-12,25,83,"a0982000407063224  ",9,11,12
"4240",448,0,1,-20,17,89,"a0982000407063565  ",9,11,12
"4246",454,NA,0,-25,12,87,"a0982000407063610  ",9,11,12
"4251",459,3,1,-21,16,90,"a0982000407063624  ",9,11,12
"4252",460,NA,0,-8,29,129,"a0982000407069645  ",9,11,12
"4253",461,NA,0,-13,24,94,"a0982000407069660  ",9,11,12
"4290",24,NA,0,-30,7,70,"a0900043000135014  ",10,12,13
"4291",25,0,1,-6,31,84,"a0900043000135016  ",10,12,13
"4292",26,0,1,-33,4,71,"a0900043000135024  ",10,12,13
"4293",27,0,1,-20,17,77,"a0900043000135031  ",10,12,13
"4294",28,NA,0,-5,32,60,"a0900043000135072  ",10,12,13
"4295",29,2,1,-24,13,91,"a0900043000135091  ",10,12,13
"4296",30,NA,0,-11,26,80,"a0900043000135092  ",10,12,13
"4297",31,0,1,-24,13,76,"a0900043000135105  ",10,12,13
"4298",32,NA,0,-4,33,85,"a0900043000135110  ",10,12,13
"4299",33,NA,0,-6,31,73,"a0900043000135127  ",10,12,13
"4300",34,NA,0,-32,5,75,"a0900043000135144  ",10,12,13
"4301",35,3,1,-8,29,101,"a0900043000135148  ",10,12,13
"4302",36,NA,0,-29,8,59,"a0900043000135155  ",10,12,13
"4303",37,NA,0,-19,18,72,"a0900043000135157  ",10,12,13
"4304",38,NA,0,-19,18,65,"a0900043000135158  ",10,12,13
"4305",39,9,1,-6,31,84,"a0900043000135160  ",10,12,13
"4306",40,NA,0,-24,13,75,"a0900043000135172  ",10,12,13
"4307",41,NA,0,-16,21,61,"a0900043000135175  ",10,12,13
"4308",42,NA,0,-30,7,64,"a0900043000135195  ",10,12,13
"4309",43,NA,0,-6,31,64,"a0900043000135206  ",10,12,13
"4310",44,4,1,-26,11,73,"a0900043000135241  ",10,12,13
"4311",45,1,1,-20,17,73,"a0900043000135268  ",10,12,13
"4312",46,NA,0,-4,33,77,"a0900043000135289  ",10,12,13
"4313",47,0,1,-12,25,77,"a0900043000135290  ",10,12,13
"4314",48,0,1,-6,31,68,"a0900043000135328  ",10,12,13
"4315",49,NA,0,-6,31,82,"a0900043000135336  ",10,12,13
"4316",50,NA,0,-5,32,63,"a0900043000135337  ",10,12,13
"4317",51,0,1,-30,7,65,"a0900043000135342  ",10,12,13
"4318",52,0,1,-25,12,63,"a0900043000135357  ",10,12,13
"4319",53,1,1,-7,30,93,"a0900043000135389  ",10,12,13
"4320",54,NA,0,-22,15,82,"a0900043000135400  ",10,12,13
"4321",55,NA,0,-6,31,66,"a0900043000135406  ",10,12,13
"4322",56,NA,0,-29,8,74,"a0900043000135418  ",10,12,13
"4323",57,2,1,-23,14,70,"a0900043000135446  ",10,12,13
"4324",58,NA,0,-31,6,103,"a0900043000135448  ",10,12,13
"4325",59,1,1,-17,20,107,"a0900043000135470  ",10,12,13
"4326",60,NA,0,-4,33,67,"a0900043000135476  ",10,12,13
"4327",61,NA,0,-16,21,59,"a0900043000135492  ",10,12,13
"4379",113,NA,0,-15,22,118,"a0900067000077263  ",10,12,13
"4388",122,NA,0,-35,2,124,"a0900067000080089  ",10,12,13
"4401",135,NA,0,-34,3,127,"a0900067000080300  ",10,12,13
"4402",136,NA,0,-31,6,139,"a0900067000080301  ",10,12,13
"4406",140,NA,0,-2,35,162,"a0900067000080344  ",10,12,13
"4427",161,NA,0,-30,7,89,"a0900067000080608  ",10,12,13
"4431",165,NA,0,-18,19,105,"a0900067000080713  ",10,12,13
"4471",205,0,1,-34,3,135,"a0900067000085436  ",10,12,13
"4472",206,NA,0,-32,5,100,"a0900067000085449  ",10,12,13
"4480",214,0,1,-15,22,117,"a0900067000116704  ",10,12,13
"4483",217,11,1,-19,18,84,"a0900067000116710  ",10,12,13
"4486",220,NA,0,-21,16,86,"a0900067000116729  ",10,12,13
"4496",230,1,1,-29,8,95,"a0900067000121902  ",10,12,13
"4500",234,2,1,-26,11,95,"a0900067000121967  ",10,12,13
"4501",235,-1,1,-33,4,101,"a0900067000121978  ",10,12,13
"4502",236,1,1,-17,20,96,"a0900067000122082  ",10,12,13
"4503",237,NA,0,-24,13,94,"a0900067000122086  ",10,12,13
"4516",250,NA,0,-26,11,91,"a0900067000122157  ",10,12,13
"4521",255,NA,0,-7,30,115,"a0900067000122179  ",10,12,13
"4525",259,0,1,-12,25,109,"a0900067000122500  ",10,12,13
"4534",268,NA,0,-12,25,92,"a0900067000122549  ",10,12,13
"4536",270,7,1,-8,29,108,"a0900067000122562  ",10,12,13
"4537",271,NA,0,-24,13,72,"a0900067000124982  ",10,12,13
"4540",274,4,1,-29,8,85,"a0900067000125013  ",10,12,13
"4543",277,NA,0,-36,1,86,"a0900067000125041  ",10,12,13
"4544",278,-1,1,-33,4,102,"a0900067000125043  ",10,12,13
"4550",284,1,1,-25,12,73,"a0900067000125185  ",10,12,13
"4551",285,0,1,-20,17,72,"a0900067000125190  ",10,12,13
"4553",287,0,1,-30,7,76,"a0900067000125193  ",10,12,13
"4558",292,NA,0,-24,13,107,"a0900067000125228  ",10,12,13
"4565",299,NA,0,-34,3,124,"a0900067000125262  ",10,12,13
"4569",303,0,1,-31,6,80,"a0900067000125306  ",10,12,13
"4572",306,0,1,-33,4,89,"a0900067000125327  ",10,12,13
"4575",309,0,1,-33,4,78,"a0900067000125353  ",10,12,13
"4578",312,NA,0,-30,7,76,"a0900067000125378  ",10,12,13
"4579",313,NA,0,-29,8,68,"a0900067000125380  ",10,12,13
"4582",316,NA,0,-12,25,81,"a0900067000125400  ",10,12,13
"4589",323,NA,0,-22,15,92,"a0900067000125813  ",10,12,13
"4595",329,-1,1,-32,5,82,"a0900067000125851  ",10,12,13
"4606",340,NA,0,-31,6,111,"a0982000403060057  ",10,12,13
"4607",341,-1,1,-32,5,119,"a0982000403060058  ",10,12,13
"4613",347,NA,0,-31,6,118,"a0982000403060111  ",10,12,13
"4625",359,0,1,-15,22,118,"a0982000403060462  ",10,12,13
"4645",379,0,1,-22,15,105,"a0982000407050157  ",10,12,13
"4665",399,NA,0,-15,22,110,"a0982000407050472  ",10,12,13
"4673",407,NA,0,-26,11,108,"a0982000407050535  ",10,12,13
"4674",408,NA,0,-29,8,73,"a0982000407050536  ",10,12,13
"4675",409,NA,0,-23,14,89,"a0982000407050553  ",10,12,13
"4678",412,1,1,-32,5,108,"a0982000407050739  ",10,12,13
"4679",413,0,1,-34,3,137,"a0982000407050849  ",10,12,13
"4680",414,-6,1,-28,9,128,"a0982000407050862  ",10,12,13
"4688",422,1,1,-7,30,109,"a0982000407063137  ",10,12,13
"4691",425,7,1,-8,29,96,"a0982000407063150  ",10,12,13
"4692",426,NA,0,-12,25,74,"a0982000407063159  ",10,12,13
"4697",431,0,1,-8,29,107,"a0982000407063175  ",10,12,13
"4707",441,NA,0,-37,0,118,"a0982000407063219  ",10,12,13
"4714",448,NA,0,-20,17,95,"a0982000407063565  ",10,12,13
"4717",451,0,1,-16,21,83,"a0982000407063592  ",10,12,13
"4721",455,NA,0,-21,16,98,"a0982000407063611  ",10,12,13
"4725",459,5,1,-24,13,89,"a0982000407063624  ",10,12,13
"4765",25,0,1,-6,31,99,"a0900043000135016  ",11,13,14
"4766",26,0,1,-33,4,80,"a0900043000135024  ",11,13,14
"4767",27,0,1,-20,17,81,"a0900043000135031  ",11,13,14
"4769",29,NA,0,-26,11,100,"a0900043000135091  ",11,13,14
"4771",31,NA,0,-24,13,86,"a0900043000135105  ",11,13,14
"4775",35,-2,1,-11,26,107,"a0900043000135148  ",11,13,14
"4779",39,0,1,-15,22,104,"a0900043000135160  ",11,13,14
"4784",44,-4,1,-30,7,87,"a0900043000135241  ",11,13,14
"4785",45,NA,0,-21,16,87,"a0900043000135268  ",11,13,14
"4787",47,NA,0,-12,25,84,"a0900043000135290  ",11,13,14
"4788",48,NA,0,-6,31,88,"a0900043000135328  ",11,13,14
"4791",51,NA,0,-30,7,74,"a0900043000135342  ",11,13,14
"4792",52,NA,0,-25,12,67,"a0900043000135357  ",11,13,14
"4793",53,NA,0,-8,29,105,"a0900043000135389  ",11,13,14
"4797",57,NA,0,-25,12,82,"a0900043000135446  ",11,13,14
"4799",59,-7,1,-18,19,115,"a0900043000135470  ",11,13,14
"4802",62,NA,0,-9,28,64,"a0900043000135510  ",11,13,14
"4803",63,NA,0,-26,11,87,"a0900043000135528  ",11,13,14
"4804",64,0,1,-6,31,65,"a0900043000135530  ",11,13,14
"4805",65,NA,0,-14,23,62,"a0900043000135542  ",11,13,14
"4806",66,NA,0,-30,7,55,"a0900043000135564  ",11,13,14
"4807",67,NA,0,-24,13,68,"a0900043000135569  ",11,13,14
"4808",68,NA,0,-26,11,62,"a0900043000135570  ",11,13,14
"4809",69,0,1,-9,28,75,"a0900043000135572  ",11,13,14
"4810",70,NA,0,-6,31,84,"a0900043000135577  ",11,13,14
"4811",71,NA,0,-12,25,76,"a0900043000135592  ",11,13,14
"4812",72,NA,0,-6,31,78,"a0900043000135607  ",11,13,14
"4813",73,NA,0,-24,13,61,"a0900043000135612  ",11,13,14
"4814",74,-1,1,-12,25,66,"a0900043000135618  ",11,13,14
"4815",75,0,1,-22,15,78,"a0900043000135634  ",11,13,14
"4816",76,NA,0,-31,6,70,"a0900043000135638  ",11,13,14
"4817",77,NA,0,-11,26,65,"a0900043000135642  ",11,13,14
"4818",78,-2,1,-6,31,83,"a0900043000135645  ",11,13,14
"4819",79,NA,0,-20,17,90,"a0900043000135651  ",11,13,14
