"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"1295",1295,NA,0,-13,13,58,"a0900067000080060  ",1,3,4
"1297",1297,NA,0,-10,16,68,"a0900067000080062  ",1,3,4
"1298",1298,NA,0,-5,21,94,"a0900067000080064",1,3,4
"1299",1299,0,1,-22,4,106,"a0900067000080065  ",1,3,4
"1300",1300,NA,0,-23,3,70,"a0900067000080066  ",1,3,4
"1301",1301,NA,0,-15,11,63,"a0900067000080067  ",1,3,4
"1303",1303,NA,0,-11,15,70,"a0900067000080069  ",1,3,4
"1304",1304,NA,0,-8,18,55,"a0900067000080072  ",1,3,4
"1305",1305,NA,0,-7,19,59,"a0900067000080073",1,3,4
"1306",1306,NA,0,-13,13,55,"a0900067000080074  ",1,3,4
"1307",1307,NA,0,-7,19,71,"a0900067000080076",1,3,4
"1308",1308,NA,0,-9,17,53,"a0900067000080085  ",1,3,4
"1309",1309,NA,0,-5,21,75,"a0900067000080088",1,3,4
"1310",1310,NA,0,-10,16,59,"a0900067000080090  ",1,3,4
"1311",1311,NA,0,-14,12,93,"a0900067000080091  ",1,3,4
"1312",1312,NA,0,-7,19,129,"a0900067000080094",1,3,4
"1315",1315,NA,0,-16,10,74,"a0900067000080097  ",1,3,4
"1317",1317,NA,0,-8,18,58,"a0900067000080107  ",1,3,4
"1318",1318,NA,0,-6,20,64,"a0900067000080113",1,3,4
"1319",1319,NA,0,-15,11,56,"a0900067000080114  ",1,3,4
"1320",1320,NA,0,-13,13,61,"a0900067000080115  ",1,3,4
"1323",1323,NA,0,-11,15,73,"a0900067000080117  ",1,3,4
"1324",1324,NA,0,-7,19,95,"a0900067000080121",1,3,4
"1325",1325,NA,0,-5,21,50,"a0900067000080124",1,3,4
"1326",1326,NA,0,-15,11,52,"a0900067000080125  ",1,3,4
"1327",1327,NA,0,-8,18,73,"a0900067000080127  ",1,3,4
"1329",1329,NA,0,-13,13,63,"a0900067000080129  ",1,3,4
"1330",1330,NA,0,-11,15,68,"a0900067000080130  ",1,3,4
"1331",1331,NA,0,-10,16,72,"a0900067000080131  ",1,3,4
"1333",1333,NA,0,-12,14,62,"a0900067000080134  ",1,3,4
"1334",1334,NA,0,-16,10,55,"a0900067000080138  ",1,3,4
"1335",1335,NA,0,-11,15,68,"a0900067000080139  ",1,3,4
"1336",1336,NA,0,-11,15,80,"a0900067000080140  ",1,3,4
"1337",1337,NA,0,-14,12,58,"a0900067000080141  ",1,3,4
"1338",1338,NA,0,-8,18,53,"a0900067000080147  ",1,3,4
"1339",1339,NA,0,-4,22,60,"a0900067000080148",1,3,4
"1340",1340,NA,0,-8,18,62,"a0900067000080152  ",1,3,4
"1341",1341,NA,0,-8,18,48,"a0900067000080154  ",1,3,4
"1342",1342,0,1,-24,2,126,"a0900067000080157  ",1,3,4
"1344",1344,NA,0,-13,13,88,"a0900067000080164  ",1,3,4
"1345",1345,NA,0,-13,13,59,"a0900067000080165  ",1,3,4
"1347",1347,NA,0,-13,13,60,"a0900067000080166  ",1,3,4
"1348",1348,NA,0,-5,21,65,"a0900067000080169",1,3,4
"1349",1349,NA,0,-5,21,50,"a0900067000080170",1,3,4
"1350",1350,NA,0,-13,13,61,"a0900067000080171  ",1,3,4
"1351",1351,NA,0,-12,14,55,"a0900067000080176  ",1,3,4
"1352",1352,NA,0,-13,13,62,"a0900067000080178  ",1,3,4
"1353",1353,NA,0,-13,13,80,"a0900067000080179  ",1,3,4
"1355",1355,NA,0,-10,16,67,"a0900067000080181  ",1,3,4
"1357",1357,NA,0,-9,17,56,"a0900067000080183  ",1,3,4
"1358",1358,NA,0,-9,17,45,"a0900067000080184  ",1,3,4
"1359",1359,NA,0,-11,15,65,"a0900067000080185  ",1,3,4
"1361",1361,NA,0,-8,18,59,"a0900067000080186  ",1,3,4
"1362",1362,NA,0,-5,21,57,"a0900067000080188",1,3,4
"1364",1364,NA,0,-8,18,60,"a0900067000080190  ",1,3,4
"1365",1365,NA,0,-4,22,60,"a0900067000080191",1,3,4
"1366",1366,NA,0,-6,20,60,"a0900067000080192",1,3,4
"1368",1368,NA,0,-13,13,62,"a0900067000080193  ",1,3,4
"1369",1369,NA,0,-12,14,56,"a0900067000080194  ",1,3,4
"1371",1371,NA,0,-13,13,55,"a0900067000080195  ",1,3,4
"1372",1372,NA,0,-4,22,57,"a0900067000080196",1,3,4
"1374",1374,NA,0,-7,19,75,"a0900067000080198",1,3,4
"1376",1376,NA,0,-7,19,58,"a0900067000080202",1,3,4
"1377",1377,NA,0,-5,21,107,"a0900067000080203",1,3,4
"1378",1378,NA,0,-7,19,70,"a0900067000080205",1,3,4
"1380",1380,NA,0,-11,15,70,"a0900067000080207  ",1,3,4
"1381",1381,NA,0,-22,4,92,"a0900067000080208  ",1,3,4
"1382",1382,NA,0,-13,13,59,"a0900067000080209  ",1,3,4
"1383",1383,NA,0,-13,13,59,"a0900067000080210  ",1,3,4
"1384",1384,NA,0,-5,21,55,"a0900067000080211",1,3,4
"1385",1385,NA,0,-7,19,58,"a0900067000080212",1,3,4
"1387",1387,NA,0,-4,22,86,"a0900067000080213",1,3,4
"1388",1388,NA,0,-6,20,71,"a0900067000080214",1,3,4
"1389",1389,NA,0,-11,15,72,"a0900067000080215  ",1,3,4
"1390",1390,NA,0,-4,22,68,"a0900067000080222",1,3,4
"1392",1392,NA,0,-12,14,65,"a0900067000080223  ",1,3,4
"1393",1393,NA,0,-12,14,58,"a0900067000080226  ",1,3,4
"1394",1394,NA,0,-6,20,65,"a0900067000080227",1,3,4
"1395",1395,NA,0,-4,22,59,"a0900067000080228",1,3,4
"1396",1396,NA,0,-8,18,86,"a0900067000080229  ",1,3,4
"1397",1397,NA,0,-11,15,67,"a0900067000080232  ",1,3,4
"1398",1398,NA,0,-5,21,60,"a0900067000080235",1,3,4
"1400",1400,NA,0,-13,13,55,"a0900067000080236  ",1,3,4
"1401",1401,NA,0,-13,13,53,"a0900067000080237  ",1,3,4
"1402",1402,NA,0,-4,22,117,"a0900067000080249",1,3,4
"1403",1403,NA,0,-12,14,49,"a0900067000080250  ",1,3,4
"1404",1404,NA,0,-15,11,64,"a0900067000080254  ",1,3,4
"1405",1405,NA,0,-4,22,70,"a0900067000080256",1,3,4
"1406",1406,NA,0,-8,18,62,"a0900067000080257  ",1,3,4
"1408",1408,NA,0,-9,17,63,"a0900067000080258  ",1,3,4
"1409",1409,NA,0,-10,16,65,"a0900067000080259  ",1,3,4
"1411",1411,NA,0,-8,18,77,"a0900067000080261  ",1,3,4
"1412",1412,NA,0,-10,16,65,"a0900067000080262  ",1,3,4
"1413",1413,NA,0,-11,15,55,"a0900067000080265  ",1,3,4
"1414",1414,NA,0,-6,20,76,"a0900067000080268",1,3,4
"1415",1415,NA,0,-4,22,71,"a0900067000080270",1,3,4
"1417",1417,NA,0,-15,11,61,"a0900067000080271  ",1,3,4
"1418",1418,NA,0,-4,22,74,"a0900067000080272",1,3,4
"1420",1420,NA,0,-9,17,69,"a0900067000080273  ",1,3,4
"1421",1421,NA,0,-14,12,85,"a0900067000080275  ",1,3,4
"1422",1422,NA,0,-13,13,55,"a0900067000080276  ",1,3,4
"1423",1423,NA,0,-6,20,70,"a0900067000080277",1,3,4
"1424",1424,NA,0,-13,13,72,"a0900067000080280  ",1,3,4
"1426",1426,NA,0,-10,16,64,"a0900067000080281  ",1,3,4
"1428",1428,NA,0,-12,14,67,"a0900067000080282  ",1,3,4
"1429",1429,NA,0,-15,11,61,"a0900067000080283  ",1,3,4
"1430",1430,NA,0,-15,11,61,"a0900067000080287  ",1,3,4
"1431",1431,NA,0,-4,22,63,"a0900067000080288",1,3,4
"1433",1433,NA,0,-5,21,75,"a0900067000080290",1,3,4
"1435",1435,NA,0,-15,11,75,"a0900067000080295  ",1,3,4
"1436",1436,NA,0,-14,12,50,"a0900067000080296  ",1,3,4
"1438",1438,NA,0,-15,11,60,"a0900067000080299  ",1,3,4
"1439",1439,NA,0,-12,14,64,"a0900067000080304  ",1,3,4
"1440",1440,NA,0,-14,12,77,"a0900067000080309  ",1,3,4
"1441",1441,NA,0,-8,18,73,"a0900067000080310  ",1,3,4
"1442",1442,NA,0,-8,18,58,"a0900067000080313  ",1,3,4
"1443",1443,NA,0,-7,19,60,"a0900067000080314",1,3,4
"1446",1446,NA,0,-10,16,92,"a0900067000080315  ",1,3,4
"1447",1447,NA,0,-6,20,66,"a0900067000080318",1,3,4
"1448",1448,NA,0,-9,17,58,"a0900067000080321  ",1,3,4
"1449",1449,NA,0,-10,16,100,"a0900067000080322  ",1,3,4
"1450",1450,NA,0,-8,18,50,"a0900067000080324  ",1,3,4
"1451",1451,NA,0,-4,22,68,"a0900067000080325",1,3,4
"1453",1453,-2,1,-9,17,68,"a0900067000080326  ",1,3,4
"1455",1455,NA,0,-11,15,54,"a0900067000080328  ",1,3,4
"1457",1457,NA,0,-9,17,93,"a0900067000080333  ",1,3,4
"1458",1458,NA,0,-15,11,54,"a0900067000080334  ",1,3,4
"1459",1459,NA,0,-12,14,58,"a0900067000080336  ",1,3,4
"1460",1460,NA,0,-11,15,78,"a0900067000080339  ",1,3,4
"1461",1461,NA,0,-9,17,101,"a0900067000080340  ",1,3,4
"1462",1462,NA,0,-5,21,59,"a0900067000080341",1,3,4
"1465",1465,NA,0,-10,16,65,"a0900067000080345  ",1,3,4
"1466",1466,NA,0,-8,18,61,"a0900067000080347  ",1,3,4
"1467",1467,NA,0,-14,12,70,"a0900067000080349  ",1,3,4
"1468",1468,NA,0,-6,20,55,"a0900067000080351",1,3,4
"1470",1470,NA,0,-13,13,87,"a0900067000080354  ",1,3,4
"1471",1471,NA,0,-14,12,64,"a0900067000080356  ",1,3,4
"1472",1472,NA,0,-15,11,55,"a0900067000080360  ",1,3,4
"1473",1473,NA,0,-13,13,60,"a0900067000080363  ",1,3,4
"1475",1475,NA,0,-14,12,62,"a0900067000080364  ",1,3,4
"1476",1476,NA,0,-4,22,60,"a0900067000080366",1,3,4
"1478",1478,NA,0,-13,13,70,"a0900067000080368  ",1,3,4
"1480",1480,NA,0,-10,16,70,"a0900067000080369  ",1,3,4
"1481",1481,NA,0,-7,19,62,"a0900067000080371",1,3,4
"1482",1482,NA,0,-13,13,60,"a0900067000080373  ",1,3,4
"1483",1483,NA,0,-13,13,60,"a0900067000080376  ",1,3,4
"1484",1484,NA,0,-6,20,55,"a0900067000080377",1,3,4
"1486",1486,NA,0,-8,18,52,"a0900067000080378  ",1,3,4
"1487",1487,NA,0,-24,2,61,"a0900067000080382  ",1,3,4
"1488",1488,NA,0,-13,13,68,"a0900067000080383  ",1,3,4
"1489",1489,NA,0,-16,10,52,"a0900067000080384  ",1,3,4
"1490",1490,NA,0,-6,20,65,"a0900067000080388",1,3,4
"1491",1491,NA,0,-10,16,69,"a0900067000080394  ",1,3,4
"1493",1493,NA,0,-13,13,55,"a0900067000080395  ",1,3,4
"1495",1495,NA,0,-12,14,62,"a0900067000080397  ",1,3,4
"1496",1496,NA,0,-7,19,54,"a0900067000080399",1,3,4
"1497",1497,NA,0,-10,16,54,"a0900067000080400  ",1,3,4
"1498",1498,NA,0,-7,19,64,"a0900067000080401",1,3,4
"1499",1499,NA,0,-13,13,55,"a0900067000080402  ",1,3,4
"1500",1500,NA,0,-9,17,55,"a0900067000080403  ",1,3,4
"1502",1502,NA,0,-7,19,70,"a0900067000080405",1,3,4
"1503",1503,NA,0,-13,13,65,"a0900067000080407  ",1,3,4
"1504",1504,NA,0,-14,12,59,"a0900067000080408  ",1,3,4
"1505",1505,NA,0,-8,18,67,"a0900067000080410  ",1,3,4
"1506",1506,NA,0,-13,13,58,"a0900067000080415  ",1,3,4
"1507",1507,NA,0,-13,13,64,"a0900067000080417  ",1,3,4
"1508",1508,NA,0,-10,16,99,"a0900067000080418  ",1,3,4
"1509",1509,NA,0,-14,12,65,"a0900067000080419  ",1,3,4
"1511",1511,NA,0,-14,12,75,"a0900067000080421  ",1,3,4
"1512",1512,NA,0,-15,11,55,"a0900067000080422  ",1,3,4
"1514",1514,NA,0,-10,16,60,"a0900067000080424  ",1,3,4
"1515",1515,NA,0,-11,15,70,"a0900067000080425  ",1,3,4
"1516",1516,NA,0,-7,19,81,"a0900067000080427",1,3,4
"1517",1517,NA,0,-4,22,63,"a0900067000080430",1,3,4
"1519",1519,NA,0,-15,11,60,"a0900067000080431  ",1,3,4
"1520",1520,NA,0,-15,11,56,"a0900067000080433  ",1,3,4
"1521",1521,NA,0,-5,21,56,"a0900067000080437",1,3,4
"1523",1523,NA,0,-4,22,79,"a0900067000080440",1,3,4
"1526",1526,NA,0,-9,17,66,"a0900067000080444  ",1,3,4
"1528",1528,NA,0,-9,17,59,"a0900067000080446  ",1,3,4
"1529",1529,NA,0,-8,18,69,"a0900067000080447  ",1,3,4
"1531",1531,NA,0,-8,18,53,"a0900067000080449  ",1,3,4
"1532",1532,NA,0,-11,15,58,"a0900067000080451  ",1,3,4
"1534",1534,NA,0,-14,12,63,"a0900067000080453  ",1,3,4
"1535",1535,NA,0,-8,18,65,"a0900067000080458  ",1,3,4
"1537",1537,NA,0,-9,17,65,"a0900067000080459  ",1,3,4
"1538",1538,NA,0,-8,18,50,"a0900067000080461  ",1,3,4
"1539",1539,NA,0,-9,17,63,"a0900067000080463  ",1,3,4
"1541",1541,NA,0,-10,16,60,"a0900067000080464  ",1,3,4
"1542",1542,NA,0,-6,20,60,"a0900067000080465",1,3,4
"1544",1544,NA,0,-4,22,102,"a0900067000080466",1,3,4
"1546",1546,NA,0,-8,18,61,"a0900067000080469  ",1,3,4
"1547",1547,NA,0,-15,11,59,"a0900067000080470  ",1,3,4
"1549",1549,NA,0,-13,13,60,"a0900067000080471  ",1,3,4
"1550",1550,NA,0,-9,17,60,"a0900067000080472  ",1,3,4
"1551",1551,NA,0,-4,22,108,"a0900067000080473",1,3,4
