"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"4673",407,"a0982000407050535  ",NA,0,-26,11,108,NA,10,NA,17353,7,2017,NA,NA,NA
"4674",408,"a0982000407050536  ",NA,0,-29,8,73,NA,10,NA,17354,7,2017,NA,NA,NA
"4675",409,"a0982000407050553  ",NA,0,-23,14,89,NA,10,NA,17353,7,2017,NA,NA,NA
"4678",412,"a0982000407050739  ",1,1,0.5,1.5,108,108,10,68,17354,7,2017,17422,9,2017
"4679",413,"a0982000407050849  ",0,1,-0.5,0.5,137,147,10,68,17354,7,2017,17422,9,2017
"4680",414,"a0982000407050862  ",-6,1,-6.5,-5.5,128,139,10,65,17354,7,2017,17419,9,2017
"4688",422,"a0982000407063137  ",1,1,0.5,1.5,109,125,10,65,17352,7,2017,17417,9,2017
"4691",425,"a0982000407063150  ",7,1,6.5,7.5,96,119,10,67,17352,7,2017,17419,9,2017
"4692",426,"a0982000407063159  ",NA,0,-12,25,74,NA,10,NA,17352,7,2017,NA,NA,NA
"4697",431,"a0982000407063175  ",0,1,-0.5,0.5,107,114,10,65,17352,7,2017,17417,9,2017
"4707",441,"a0982000407063219  ",NA,0,-37,0,118,NA,10,NA,17354,7,2017,NA,NA,NA
"4714",448,"a0982000407063565  ",NA,0,-20,17,95,NA,10,NA,17353,7,2017,NA,NA,NA
"4717",451,"a0982000407063592  ",0,1,-0.5,0.5,83,102,10,66,17353,7,2017,17419,9,2017
"4721",455,"a0982000407063611  ",NA,0,-21,16,98,NA,10,NA,17353,7,2017,NA,NA,NA
"4725",459,"a0982000407063624  ",5,1,4.5,5.5,89,92,10,69,17353,7,2017,17422,9,2017
"4765",25,"a0900043000135016  ",0,1,-0.5,0.5,99,100,11,58,17417,9,2017,17475,11,2017
"4766",26,"a0900043000135024  ",0,1,-0.5,0.5,80,88,11,53,17422,9,2017,17475,11,2017
"4767",27,"a0900043000135031  ",0,1,-0.5,0.5,81,82,11,56,17419,9,2017,17475,11,2017
"4769",29,"a0900043000135091  ",NA,0,-26,11,100,NA,11,NA,17419,9,2017,NA,NA,NA
"4771",31,"a0900043000135105  ",NA,0,-24,13,86,NA,11,NA,17419,9,2017,NA,NA,NA
"4775",35,"a0900043000135148  ",-2,1,-2.5,-1.5,107,110,11,58,17417,9,2017,17475,11,2017
"4779",39,"a0900043000135160  ",0,1,-0.5,0.5,104,107,11,54,17419,9,2017,17473,11,2017
"4784",44,"a0900043000135241  ",-4,1,-4.5,-3.5,87,96,11,53,17422,9,2017,17475,11,2017
"4785",45,"a0900043000135268  ",NA,0,-21,16,87,NA,11,NA,17419,9,2017,NA,NA,NA
"4787",47,"a0900043000135290  ",NA,0,-12,25,84,NA,11,NA,17417,9,2017,NA,NA,NA
"4788",48,"a0900043000135328  ",NA,0,-6,31,88,NA,11,NA,17417,9,2017,NA,NA,NA
"4791",51,"a0900043000135342  ",NA,0,-30,7,74,NA,11,NA,17422,9,2017,NA,NA,NA
"4792",52,"a0900043000135357  ",NA,0,-25,12,67,NA,11,NA,17419,9,2017,NA,NA,NA
"4793",53,"a0900043000135389  ",NA,0,-8,29,105,NA,11,NA,17417,9,2017,NA,NA,NA
"4797",57,"a0900043000135446  ",NA,0,-25,12,82,NA,11,NA,17419,9,2017,NA,NA,NA
"4799",59,"a0900043000135470  ",-7,1,-7.5,-6.5,115,122,11,56,17419,9,2017,17475,11,2017
"4802",62,"a0900043000135510  ",NA,0,-9,28,64,NA,11,NA,17417,9,2017,NA,NA,NA
"4803",63,"a0900043000135528  ",NA,0,-26,11,87,NA,11,NA,17419,9,2017,NA,NA,NA
"4804",64,"a0900043000135530  ",0,1,-0.5,0.5,65,68,11,58,17417,9,2017,17475,11,2017
"4805",65,"a0900043000135542  ",NA,0,-14,23,62,NA,11,NA,17419,9,2017,NA,NA,NA
"4806",66,"a0900043000135564  ",NA,0,-30,7,55,NA,11,NA,17422,9,2017,NA,NA,NA
"4807",67,"a0900043000135569  ",NA,0,-24,13,68,NA,11,NA,17419,9,2017,NA,NA,NA
"4808",68,"a0900043000135570  ",NA,0,-26,11,62,NA,11,NA,17419,9,2017,NA,NA,NA
"4809",69,"a0900043000135572  ",0,1,-0.5,0.5,75,76,11,58,17417,9,2017,17475,11,2017
"4810",70,"a0900043000135577  ",NA,0,-6,31,84,NA,11,NA,17417,9,2017,NA,NA,NA
"4811",71,"a0900043000135592  ",NA,0,-12,25,76,NA,11,NA,17417,9,2017,NA,NA,NA
"4812",72,"a0900043000135607  ",NA,0,-6,31,78,NA,11,NA,17417,9,2017,NA,NA,NA
"4813",73,"a0900043000135612  ",NA,0,-24,13,61,NA,11,NA,17419,9,2017,NA,NA,NA
"4814",74,"a0900043000135618  ",-1,1,-1.5,-0.5,66,74,11,58,17417,9,2017,17475,11,2017
"4815",75,"a0900043000135634  ",0,1,-0.5,0.5,78,86,11,56,17419,9,2017,17475,11,2017
"4816",76,"a0900043000135638  ",NA,0,-31,6,70,NA,11,NA,17422,9,2017,NA,NA,NA
"4817",77,"a0900043000135642  ",NA,0,-11,26,65,NA,11,NA,17417,9,2017,NA,NA,NA
"4818",78,"a0900043000135645  ",-2,1,-2.5,-1.5,83,89,11,58,17417,9,2017,17475,11,2017
"4819",79,"a0900043000135651  ",NA,0,-20,17,90,NA,11,NA,17419,9,2017,NA,NA,NA
"4820",80,"a0900043000135654  ",0,1,-0.5,0.5,89,90,11,56,17419,9,2017,17475,11,2017
"4821",81,"a0900043000135670  ",7,1,6.5,7.5,72,75,11,58,17417,9,2017,17475,11,2017
"4822",82,"a0900043000135671  ",1,1,0.5,1.5,97,104,11,54,17419,9,2017,17473,11,2017
"4823",83,"a0900043000135715  ",NA,0,-17,20,85,NA,11,NA,17419,9,2017,NA,NA,NA
"4824",84,"a0900043000135716  ",NA,0,-34,3,84,NA,11,NA,17422,9,2017,NA,NA,NA
"4825",85,"a0900043000135724  ",NA,0,-31,6,76,NA,11,NA,17422,9,2017,NA,NA,NA
"4826",86,"a0900043000135773  ",0,1,-0.5,0.5,90,98,11,58,17417,9,2017,17475,11,2017
"4828",88,"a0900043000135785  ",NA,0,-13,24,82,NA,11,NA,17419,9,2017,NA,NA,NA
"4829",89,"a0900043000135799  ",NA,0,-29,8,74,NA,11,NA,17422,9,2017,NA,NA,NA
"4830",90,"a0900043000135829  ",NA,0,-12,25,51,NA,11,NA,17417,9,2017,NA,NA,NA
"4831",91,"a0900043000135871  ",0,1,-0.5,0.5,70,77,11,56,17419,9,2017,17475,11,2017
"4832",92,"a0900043000135873  ",NA,0,-19,18,58,NA,11,NA,17419,9,2017,NA,NA,NA
"4833",93,"a0900043000135887  ",0,1,-0.5,0.5,74,82,11,53,17422,9,2017,17475,11,2017
"4834",94,"a0900043000135894  ",NA,0,-7,30,68,NA,11,NA,17417,9,2017,NA,NA,NA
"4835",95,"a0900043000135895  ",NA,0,-23,14,59,NA,11,NA,17419,9,2017,NA,NA,NA
"4836",96,"a0900043000135914  ",NA,0,-5,32,59,NA,11,NA,17417,9,2017,NA,NA,NA
"4837",97,"a0900043000135923  ",0,1,-0.5,0.5,98,105,11,56,17419,9,2017,17475,11,2017
"4838",98,"a0900043000135926  ",-1,1,-1.5,-0.5,65,66,11,54,17419,9,2017,17473,11,2017
"4839",99,"a0900043000135939  ",NA,0,-27,10,51,NA,11,NA,17419,9,2017,NA,NA,NA
"4840",100,"a0900043000135950  ",NA,0,-4,33,54,NA,11,NA,17417,9,2017,NA,NA,NA
"4841",101,"a0900043000135961  ",NA,0,-5,32,58,NA,11,NA,17417,9,2017,NA,NA,NA
"4842",102,"a0900043000135967  ",NA,0,-6,31,71,NA,11,NA,17417,9,2017,NA,NA,NA
"4860",120,"a0900067000077400  ",-2,1,-2.5,-1.5,105,105,11,56,17419,9,2017,17475,11,2017
"4945",205,"a0900067000085436  ",NA,0,-34,3,144,NA,11,NA,17422,9,2017,NA,NA,NA
"4954",214,"a0900067000116704  ",NA,0,-15,22,122,NA,11,NA,17419,9,2017,NA,NA,NA
"4955",215,"a0900067000116705  ",0,1,-0.5,0.5,138,143,11,54,17419,9,2017,17473,11,2017
"4957",217,"a0900067000116710  ",1,1,0.5,1.5,82,89,11,53,17422,9,2017,17475,11,2017
"4961",221,"a0900067000116744  ",NA,0,-31,6,105,NA,11,NA,17422,9,2017,NA,NA,NA
"4969",229,"a0900067000121831  ",1,1,0.5,1.5,135,138,11,53,17422,9,2017,17475,11,2017
"4970",230,"a0900067000121902  ",NA,0,-30,7,108,NA,11,NA,17422,9,2017,NA,NA,NA
"4973",233,"a0900067000121953  ",-2,1,-2.5,-1.5,91,103,11,53,17422,9,2017,17475,11,2017
"4974",234,"a0900067000121967  ",-5,1,-5.5,-4.5,105,109,11,53,17422,9,2017,17475,11,2017
"4975",235,"a0900067000121978  ",5,1,4.5,5.5,110,115,11,54,17422,9,2017,17476,11,2017
"4976",236,"a0900067000122082  ",-3,1,-3.5,-2.5,104,111,11,54,17419,9,2017,17473,11,2017
"4978",238,"a0900067000122087  ",NA,0,-21,16,104,NA,11,NA,17419,9,2017,NA,NA,NA
"4988",248,"a0900067000122154  ",NA,0,-29,8,97,NA,11,NA,17422,9,2017,NA,NA,NA
"4989",249,"a0900067000122156  ",0,1,-0.5,0.5,109,113,11,58,17417,9,2017,17475,11,2017
"4999",259,"a0900067000122500  ",NA,0,-12,25,117,NA,11,NA,17417,9,2017,NA,NA,NA
"5010",270,"a0900067000122562  ",16,1,15.5,16.5,130,134,11,56,17419,9,2017,17475,11,2017
"5014",274,"a0900067000125013  ",NA,0,-33,4,94,NA,11,NA,17422,9,2017,NA,NA,NA
"5015",275,"a0900067000125015  ",NA,0,-27,10,150,NA,11,NA,17419,9,2017,NA,NA,NA
"5018",278,"a0900067000125043  ",1,1,0.5,1.5,106,115,11,53,17422,9,2017,17475,11,2017
"5019",279,"a0900067000125055  ",0,1,-0.5,0.5,74,78,11,56,17419,9,2017,17475,11,2017
"5024",284,"a0900067000125185  ",NA,0,-26,11,76,NA,11,NA,17419,9,2017,NA,NA,NA
"5025",285,"a0900067000125190  ",NA,0,-20,17,75,NA,11,NA,17419,9,2017,NA,NA,NA
"5027",287,"a0900067000125193  ",NA,0,-30,7,79,NA,11,NA,17422,9,2017,NA,NA,NA
"5028",288,"a0900067000125195  ",NA,0,-20,17,85,NA,11,NA,17419,9,2017,NA,NA,NA
"5040",300,"a0900067000125263  ",NA,0,-31,6,104,NA,11,NA,17422,9,2017,NA,NA,NA
"5041",301,"a0900067000125280  ",NA,0,-21,16,93,NA,11,NA,17419,9,2017,NA,NA,NA
"5043",303,"a0900067000125306  ",-2,1,-2.5,-1.5,84,85,11,53,17422,9,2017,17475,11,2017
"5046",306,"a0900067000125327  ",NA,0,-33,4,102,NA,11,NA,17422,9,2017,NA,NA,NA
"5049",309,"a0900067000125353  ",NA,0,-33,4,86,NA,11,NA,17422,9,2017,NA,NA,NA
"5054",314,"a0900067000125381  ",3,1,2.5,3.5,105,107,11,56,17419,9,2017,17475,11,2017
"5057",317,"a0900067000125416  ",NA,0,-15,22,109,NA,11,NA,17419,9,2017,NA,NA,NA
"5069",329,"a0900067000125851  ",NA,0,-31,6,95,NA,11,NA,17422,9,2017,NA,NA,NA
"5072",332,"a0900067000125863  ",1,1,0.5,1.5,95,98,11,53,17422,9,2017,17475,11,2017
"5081",341,"a0982000403060058  ",NA,0,-31,6,118,NA,11,NA,17422,9,2017,NA,NA,NA
"5099",359,"a0982000403060462  ",2,1,1.5,2.5,120,122,11,54,17419,9,2017,17473,11,2017
"5113",373,"a0982000407050098  ",0,1,-0.5,0.5,119,132,11,53,17422,9,2017,17475,11,2017
"5119",379,"a0982000407050157  ",0,1,-0.5,0.5,114,116,11,56,17419,9,2017,17475,11,2017
"5152",412,"a0982000407050739  ",-13,1,-13.5,-12.5,108,112,11,53,17422,9,2017,17475,11,2017
"5153",413,"a0982000407050849  ",NA,0,-34,3,147,NA,11,NA,17422,9,2017,NA,NA,NA
"5154",414,"a0982000407050862  ",NA,0,-22,15,139,NA,11,NA,17419,9,2017,NA,NA,NA
"5162",422,"a0982000407063137  ",NA,0,-8,29,125,NA,11,NA,17417,9,2017,NA,NA,NA
"5165",425,"a0982000407063150  ",16,1,15.5,16.5,119,122,11,56,17419,9,2017,17475,11,2017
"5171",431,"a0982000407063175  ",NA,0,-8,29,114,NA,11,NA,17417,9,2017,NA,NA,NA
"5176",436,"a0982000407063198  ",NA,0,-7,30,157,NA,11,NA,17417,9,2017,NA,NA,NA
"5191",451,"a0982000407063592  ",NA,0,-16,21,102,NA,11,NA,17419,9,2017,NA,NA,NA
"5199",459,"a0982000407063624  ",NA,0,-29,8,92,NA,11,NA,17422,9,2017,NA,NA,NA
"5215",1,"a0900043000125097  ",NA,0,-26,11,64,NA,12,NA,17475,11,2017,NA,NA,NA
"5216",2,"a0900043000125099  ",NA,0,-33,4,83,NA,12,NA,17475,11,2017,NA,NA,NA
"5217",3,"a0900043000125106  ",NA,0,-30,7,79,NA,12,NA,17475,11,2017,NA,NA,NA
"5218",4,"a0900043000125108  ",NA,0,-24,13,85,NA,12,NA,17475,11,2017,NA,NA,NA
"5219",5,"a0900043000125119  ",NA,0,-12,25,80,NA,12,NA,17475,11,2017,NA,NA,NA
"5220",6,"a0900043000125123  ",NA,0,-18,19,112,NA,12,NA,17473,11,2017,NA,NA,NA
"5221",7,"a0900043000125138  ",NA,0,-18,19,57,NA,12,NA,17473,11,2017,NA,NA,NA
"5222",8,"a0900043000125142  ",NA,0,-19,18,58,NA,12,NA,17473,11,2017,NA,NA,NA
"5223",9,"a0900043000125146  ",NA,0,-18,19,53,NA,12,NA,17473,11,2017,NA,NA,NA
"5224",10,"a0900043000125151  ",NA,0,-33,4,60,NA,12,NA,17475,11,2017,NA,NA,NA
"5225",11,"a0900043000125174  ",NA,0,-9,28,61,NA,12,NA,17475,11,2017,NA,NA,NA
"5226",12,"a0900043000125175  ",NA,0,-24,13,67,NA,12,NA,17475,11,2017,NA,NA,NA
"5227",13,"a0900043000125177  ",NA,0,-14,23,78,NA,12,NA,17473,11,2017,NA,NA,NA
"5228",14,"a0900043000125181  ",NA,0,-31,6,60,NA,12,NA,17475,11,2017,NA,NA,NA
"5229",15,"a0900043000125184  ",NA,0,-33,4,80,NA,12,NA,17475,11,2017,NA,NA,NA
"5239",25,"a0900043000135016  ",NA,0,-6,31,100,NA,12,NA,17475,11,2017,NA,NA,NA
"5240",26,"a0900043000135024  ",NA,0,-33,4,88,NA,12,NA,17475,11,2017,NA,NA,NA
"5241",27,"a0900043000135031  ",0,1,-0.5,0.5,82,80,12,70,17475,11,2017,17545,1,2018
"5249",35,"a0900043000135148  ",2,1,1.5,2.5,110,107,12,68,17475,11,2017,17543,1,2018
"5253",39,"a0900043000135160  ",NA,0,-15,22,107,NA,12,NA,17473,11,2017,NA,NA,NA
"5254",40,"a0900043000135172  ",NA,0,-24,13,86,NA,12,NA,17475,11,2017,NA,NA,NA
"5258",44,"a0900043000135241  ",NA,0,-26,11,96,NA,12,NA,17475,11,2017,NA,NA,NA
"5260",46,"a0900043000135289  ",NA,0,-20,17,93,NA,12,NA,17475,11,2017,NA,NA,NA
"5269",55,"a0900043000135406  ",NA,0,-15,22,91,NA,12,NA,17473,11,2017,NA,NA,NA
"5273",59,"a0900043000135470  ",NA,0,-11,26,122,NA,12,NA,17475,11,2017,NA,NA,NA
"5278",64,"a0900043000135530  ",NA,0,-6,31,68,NA,12,NA,17475,11,2017,NA,NA,NA
"5283",69,"a0900043000135572  ",NA,0,-9,28,76,NA,12,NA,17475,11,2017,NA,NA,NA
"5288",74,"a0900043000135618  ",NA,0,-11,26,74,NA,12,NA,17475,11,2017,NA,NA,NA
"5289",75,"a0900043000135634  ",NA,0,-22,15,86,NA,12,NA,17475,11,2017,NA,NA,NA
"5292",78,"a0900043000135645  ",NA,0,-4,33,89,NA,12,NA,17475,11,2017,NA,NA,NA
"5294",80,"a0900043000135654  ",NA,0,-26,11,90,NA,12,NA,17475,11,2017,NA,NA,NA
"5295",81,"a0900043000135670  ",-1,1,-1.5,-0.5,75,74,12,68,17475,11,2017,17543,1,2018
"5296",82,"a0900043000135671  ",NA,0,-15,22,104,NA,12,NA,17473,11,2017,NA,NA,NA
"5300",86,"a0900043000135773  ",1,1,0.5,1.5,98,100,12,68,17475,11,2017,17543,1,2018
"5301",87,"a0900043000135776  ",NA,0,-10,27,79,NA,12,NA,17475,11,2017,NA,NA,NA
"5305",91,"a0900043000135871  ",NA,0,-20,17,77,NA,12,NA,17475,11,2017,NA,NA,NA
"5307",93,"a0900043000135887  ",0,1,-0.5,0.5,82,82,12,74,17475,11,2017,17549,1,2018
"5311",97,"a0900043000135923  ",NA,0,-22,15,105,NA,12,NA,17475,11,2017,NA,NA,NA
"5312",98,"a0900043000135926  ",NA,0,-13,24,66,NA,12,NA,17473,11,2017,NA,NA,NA
"5334",120,"a0900067000077400  ",-1,1,-1.5,-0.5,105,107,12,70,17475,11,2017,17545,1,2018
"5350",136,"a0900067000080301  ",-3,1,-3.5,-2.5,142,143,12,73,17476,11,2017,17549,1,2018
"5379",165,"a0900067000080713  ",NA,0,-17,20,105,NA,12,NA,17473,11,2017,NA,NA,NA
"5429",215,"a0900067000116705  ",NA,0,-15,22,143,NA,12,NA,17473,11,2017,NA,NA,NA
"5431",217,"a0900067000116710  ",NA,0,-31,6,89,NA,12,NA,17475,11,2017,NA,NA,NA
"5443",229,"a0900067000121831  ",NA,0,-32,5,138,NA,12,NA,17475,11,2017,NA,NA,NA
"5447",233,"a0900067000121953  ",NA,0,-27,10,103,NA,12,NA,17475,11,2017,NA,NA,NA
"5448",234,"a0900067000121967  ",NA,0,-23,14,109,NA,12,NA,17475,11,2017,NA,NA,NA
"5449",235,"a0900067000121978  ",NA,0,-37,0,115,NA,12,NA,17476,11,2017,NA,NA,NA
"5450",236,"a0900067000122082  ",NA,0,-15,22,111,NA,12,NA,17473,11,2017,NA,NA,NA
"5451",237,"a0900067000122086  ",1,1,0.5,1.5,104,106,12,74,17475,11,2017,17549,1,2018
"5463",249,"a0900067000122156  ",NA,0,-11,26,113,NA,12,NA,17475,11,2017,NA,NA,NA
"5475",261,"a0900067000122515  ",NA,0,-31,6,103,NA,12,NA,17475,11,2017,NA,NA,NA
"5484",270,"a0900067000122562  ",NA,0,-31,6,134,NA,12,NA,17475,11,2017,NA,NA,NA
"5492",278,"a0900067000125043  ",NA,0,-33,4,115,NA,12,NA,17475,11,2017,NA,NA,NA
"5493",279,"a0900067000125055  ",0,1,-0.5,0.5,78,76,12,70,17475,11,2017,17545,1,2018
"5503",289,"a0900067000125206  ",NA,0,-22,15,82,NA,12,NA,17475,11,2017,NA,NA,NA
"5509",295,"a0900067000125243  ",NA,0,-20,17,117,NA,12,NA,17475,11,2017,NA,NA,NA
"5517",303,"a0900067000125306  ",2,1,1.5,2.5,85,84,12,74,17475,11,2017,17549,1,2018
"5528",314,"a0900067000125381  ",NA,0,-20,17,107,NA,12,NA,17475,11,2017,NA,NA,NA
"5536",322,"a0900067000125812  ",NA,0,-24,13,95,NA,12,NA,17475,11,2017,NA,NA,NA
"5546",332,"a0900067000125863  ",-1,1,-1.5,-0.5,98,99,12,74,17475,11,2017,17549,1,2018
"5548",334,"a0982000403059652  ",0,1,-0.5,0.5,76,77,12,68,17475,11,2017,17543,1,2018
"5549",335,"a0982000403059702  ",NA,0,-12,25,60,NA,12,NA,17475,11,2017,NA,NA,NA
"5573",359,"a0982000403060462  ",NA,0,-17,20,122,NA,12,NA,17473,11,2017,NA,NA,NA
"5587",373,"a0982000407050098  ",NA,0,-28,9,132,NA,12,NA,17475,11,2017,NA,NA,NA
"5593",379,"a0982000407050157  ",0,1,-0.5,0.5,116,115,12,70,17475,11,2017,17545,1,2018
"5613",399,"a0982000407050472  ",NA,0,-15,22,121,NA,12,NA,17473,11,2017,NA,NA,NA
"5626",412,"a0982000407050739  ",NA,0,-20,17,112,NA,12,NA,17475,11,2017,NA,NA,NA
"5639",425,"a0982000407063150  ",-3,1,-3.5,-2.5,122,124,12,74,17475,11,2017,17549,1,2018
"5657",443,"a0982000407063224  ",NA,0,-12,25,110,NA,12,NA,17475,11,2017,NA,NA,NA
"5675",461,"a0982000407069660  ",NA,0,-14,23,126,NA,12,NA,17473,11,2017,NA,NA,NA
"5686",472,"a0982000407069748  ",2,1,1.5,2.5,108,105,12,70,17475,11,2017,17545,1,2018
"5704",16,"a0900043000134432  ",NA,0,-12,25,152,NA,13,NA,17545,1,2018,NA,NA,NA
"5705",17,"a0900043000134452  ",NA,0,-13,24,72,NA,13,NA,17545,1,2018,NA,NA,NA
"5706",18,"a0900043000134463  ",NA,0,-12,25,64,NA,13,NA,17543,1,2018,NA,NA,NA
"5707",19,"a0900043000134485  ",NA,0,-23,14,57,NA,13,NA,17545,1,2018,NA,NA,NA
"5708",20,"a0900043000134494  ",NA,0,-22,15,63,NA,13,NA,17545,1,2018,NA,NA,NA
"5709",21,"a0900043000134506  ",NA,0,-19,18,62,NA,13,NA,17545,1,2018,NA,NA,NA
"5710",22,"a0900043000134558  ",NA,0,-31,6,85,NA,13,NA,17549,1,2018,NA,NA,NA
"5711",23,"a0900043000134592  ",NA,0,-22,15,70,NA,13,NA,17545,1,2018,NA,NA,NA
"5715",27,"a0900043000135031  ",NA,0,-20,17,80,NA,13,NA,17545,1,2018,NA,NA,NA
"5719",31,"a0900043000135105  ",NA,0,-24,13,87,NA,13,NA,17545,1,2018,NA,NA,NA
"5723",35,"a0900043000135148  ",NA,0,-11,26,107,NA,13,NA,17543,1,2018,NA,NA,NA
"5741",53,"a0900043000135389  ",2,1,1.5,2.5,107,108,13,49,17543,1,2018,17592,3,2018
"5745",57,"a0900043000135446  ",NA,0,-26,11,88,NA,13,NA,17545,1,2018,NA,NA,NA
"5755",67,"a0900043000135569  ",NA,0,-24,13,70,NA,13,NA,17545,1,2018,NA,NA,NA
"5759",71,"a0900043000135592  ",NA,0,-11,26,80,NA,13,NA,17543,1,2018,NA,NA,NA
"5769",81,"a0900043000135670  ",0,1,-0.5,0.5,74,73,13,49,17543,1,2018,17592,3,2018
"5774",86,"a0900043000135773  ",NA,0,-7,30,100,NA,13,NA,17543,1,2018,NA,NA,NA
"5777",89,"a0900043000135799  ",0,1,-0.5,0.5,77,79,13,45,17549,1,2018,17594,3,2018
"5781",93,"a0900043000135887  ",NA,0,-30,7,82,NA,13,NA,17549,1,2018,NA,NA,NA
"5808",120,"a0900067000077400  ",NA,0,-23,14,107,NA,13,NA,17545,1,2018,NA,NA,NA
"5824",136,"a0900067000080301  ",1,1,0.5,1.5,143,152,13,45,17549,1,2018,17594,3,2018
"5894",206,"a0900067000085449  ",0,1,-0.5,0.5,142,113,13,49,17545,1,2018,17594,3,2018
"5925",237,"a0900067000122086  ",-5,1,-5.5,-4.5,106,108,13,45,17549,1,2018,17594,3,2018
"5967",279,"a0900067000125055  ",NA,0,-24,13,76,NA,13,NA,17545,1,2018,NA,NA,NA
"5991",303,"a0900067000125306  ",0,1,-0.5,0.5,84,86,13,45,17549,1,2018,17594,3,2018
"5995",307,"a0900067000125334  ",0,1,-0.5,0.5,109,113,13,45,17549,1,2018,17594,3,2018
"5997",309,"a0900067000125353  ",2,1,1.5,2.5,92,92,13,45,17549,1,2018,17594,3,2018
"5999",311,"a0900067000125374  ",4,1,3.5,4.5,77,78,13,45,17549,1,2018,17594,3,2018
"6001",313,"a0900067000125380  ",NA,0,-29,8,78,NA,13,NA,17549,1,2018,NA,NA,NA
"6005",317,"a0900067000125416  ",NA,0,-22,15,112,NA,13,NA,17545,1,2018,NA,NA,NA
"6020",332,"a0900067000125863  ",NA,0,-29,8,99,NA,13,NA,17549,1,2018,NA,NA,NA
"6022",334,"a0982000403059652  ",0,1,-0.5,0.5,77,77,13,49,17543,1,2018,17592,3,2018
"6067",379,"a0982000407050157  ",NA,0,-22,15,115,NA,13,NA,17545,1,2018,NA,NA,NA
"6113",425,"a0982000407063150  ",NA,0,-28,9,124,NA,13,NA,17549,1,2018,NA,NA,NA
"6119",431,"a0982000407063175  ",-6,1,-6.5,-5.5,120,122,13,47,17545,1,2018,17592,3,2018
"6139",451,"a0982000407063592  ",NA,0,-13,24,104,NA,13,NA,17545,1,2018,NA,NA,NA
"6160",472,"a0982000407069748  ",NA,0,-22,15,105,NA,13,NA,17545,1,2018,NA,NA,NA
