"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"25164",2598,"a0900067000125724  ",0,1,-0.5,0.5,78,78,7,55,17182,1,2017,17237,3,2017
"25165",2599,"a0900067000125725  ",NA,0,-7,19,60,NA,7,NA,17182,1,2017,NA,NA,NA
"25166",2600,"a0900067000125726  ",1,1,0.5,1.5,65,64,7,55,17182,1,2017,17237,3,2017
"25167",2601,"a0900067000125728  ",NA,0,-6,20,66,NA,7,NA,17182,1,2017,NA,NA,NA
"25168",2602,"a0900067000125729  ",NA,0,-5,21,65,NA,7,NA,17182,1,2017,NA,NA,NA
"25169",2603,"a0900067000125730  ",NA,0,-6,20,58,NA,7,NA,17182,1,2017,NA,NA,NA
"25171",2605,"a0900067000125731  ",NA,0,-5,21,63,NA,7,NA,17182,1,2017,NA,NA,NA
"25172",2606,"a0900067000125732  ",NA,0,-7,19,54,NA,7,NA,17182,1,2017,NA,NA,NA
"25173",2607,"a0900067000125733  ",NA,0,-7,19,58,NA,7,NA,17182,1,2017,NA,NA,NA
"25174",2608,"a0900067000125736  ",NA,0,-7,19,99,NA,7,NA,17182,1,2017,NA,NA,NA
"25175",2609,"a0900067000125737  ",NA,0,-5,21,74,NA,7,NA,17182,1,2017,NA,NA,NA
"25176",2610,"a0900067000125738  ",NA,0,-5,21,65,NA,7,NA,17182,1,2017,NA,NA,NA
"25177",2611,"a0900067000125739  ",NA,0,-5,21,63,NA,7,NA,17182,1,2017,NA,NA,NA
"25178",2612,"a0900067000125740  ",NA,0,-6,20,76,NA,7,NA,17182,1,2017,NA,NA,NA
"25179",2613,"a0900067000125741  ",-5,1,-5.5,-4.5,55,53,7,55,17182,1,2017,17237,3,2017
"25180",2614,"a0900067000125742  ",NA,0,-7,19,67,NA,7,NA,17182,1,2017,NA,NA,NA
"25181",2615,"a0900067000125743  ",NA,0,-7,19,72,NA,7,NA,17182,1,2017,NA,NA,NA
"25182",2616,"a0900067000125744  ",NA,0,-5,21,63,NA,7,NA,17182,1,2017,NA,NA,NA
"25183",2617,"a0900067000125749  ",NA,0,-6,20,57,NA,7,NA,17182,1,2017,NA,NA,NA
"25184",2618,"a0900067000125750  ",NA,0,-5,21,89,NA,7,NA,17182,1,2017,NA,NA,NA
"25185",2619,"a0900067000125753  ",NA,0,-6,20,60,NA,7,NA,17182,1,2017,NA,NA,NA
"25186",2620,"a0900067000125754  ",NA,0,-6,20,68,NA,7,NA,17182,1,2017,NA,NA,NA
"25187",2621,"a0900067000125756  ",-3,1,-3.5,-2.5,70,70,7,55,17182,1,2017,17237,3,2017
"25188",2622,"a0900067000125757  ",NA,0,-4,22,56,NA,7,NA,17182,1,2017,NA,NA,NA
"25190",2624,"a0900067000125758  ",NA,0,-10,16,59,NA,7,NA,17182,1,2017,NA,NA,NA
"25191",2625,"a0900067000125760  ",1,1,0.5,1.5,66,65,7,55,17182,1,2017,17237,3,2017
"25192",2626,"a0900067000125761  ",NA,0,-7,19,71,NA,7,NA,17182,1,2017,NA,NA,NA
"25193",2627,"a0900067000125762  ",NA,0,-4,22,56,NA,7,NA,17182,1,2017,NA,NA,NA
"25194",2628,"a0900067000125763  ",NA,0,-7,19,67,NA,7,NA,17182,1,2017,NA,NA,NA
"25195",2629,"a0900067000125764  ",NA,0,-6,20,76,NA,7,NA,17182,1,2017,NA,NA,NA
"25196",2630,"a0900067000125766  ",NA,0,-5,21,58,NA,7,NA,17182,1,2017,NA,NA,NA
"25197",2631,"a0900067000125767  ",NA,0,-6,20,60,NA,7,NA,17182,1,2017,NA,NA,NA
"25198",2632,"a0900067000125768  ",-2,1,-2.5,-1.5,71,72,7,55,17182,1,2017,17237,3,2017
"25199",2633,"a0900067000125769  ",NA,0,-6,20,65,NA,7,NA,17182,1,2017,NA,NA,NA
"25200",2634,"a0900067000125771  ",NA,0,-6,20,87,NA,7,NA,17182,1,2017,NA,NA,NA
"25201",2635,"a0900067000125772  ",NA,0,-6,20,62,NA,7,NA,17182,1,2017,NA,NA,NA
"25202",2636,"a0900067000125773  ",NA,0,-7,19,57,NA,7,NA,17182,1,2017,NA,NA,NA
"25203",2637,"a0900067000125776  ",-3,1,-3.5,-2.5,67,65,7,55,17182,1,2017,17237,3,2017
"25204",2638,"a0900067000125777  ",NA,0,-6,20,67,NA,7,NA,17182,1,2017,NA,NA,NA
"25205",2639,"a0900067000125778  ",NA,0,-6,20,64,NA,7,NA,17182,1,2017,NA,NA,NA
"25206",2640,"a0900067000125781  ",-4,1,-4.5,-3.5,66,70,7,59,17178,1,2017,17237,3,2017
"25207",2641,"a0900067000125782  ",0,1,-0.5,0.5,66,69,7,59,17178,1,2017,17237,3,2017
"25208",2642,"a0900067000125790  ",NA,0,-14,12,71,NA,7,NA,17178,1,2017,NA,NA,NA
"25209",2643,"a0900067000125791  ",-1,1,-1.5,-0.5,61,61,7,59,17178,1,2017,17237,3,2017
"25210",2644,"a0900067000125793  ",NA,0,-14,12,90,NA,7,NA,17178,1,2017,NA,NA,NA
"25211",2645,"a0900067000125801  ",NA,0,-14,12,75,NA,7,NA,17178,1,2017,NA,NA,NA
"25212",2646,"a0900067000125803  ",NA,0,-15,11,55,NA,7,NA,17178,1,2017,NA,NA,NA
"25213",2647,"a0900067000125815  ",NA,0,-14,12,66,NA,7,NA,17178,1,2017,NA,NA,NA
"25214",2648,"a0900067000125832  ",NA,0,-14,12,63,NA,7,NA,17178,1,2017,NA,NA,NA
"25216",2650,"a0900067000125849  ",0,1,-0.5,0.5,76,81,7,59,17178,1,2017,17237,3,2017
"25217",2651,"a0900067000125856  ",NA,0,-15,11,80,NA,7,NA,17178,1,2017,NA,NA,NA
"25218",2652,"a0900067000125857  ",NA,0,-14,12,63,NA,7,NA,17178,1,2017,NA,NA,NA
"25219",2653,"a0900067000125866  ",NA,0,-14,12,59,NA,7,NA,17178,1,2017,NA,NA,NA
"25220",2654,"a0900067000125868  ",NA,0,-14,12,65,NA,7,NA,17178,1,2017,NA,NA,NA
"25222",2656,"a0900067000125876  ",0,1,-0.5,0.5,69,70,7,59,17178,1,2017,17237,3,2017
"25223",2657,"a0900067000125880  ",NA,0,-14,12,57,NA,7,NA,17178,1,2017,NA,NA,NA
"25351",2785,"a0982000403060269  ",1,1,0.5,1.5,78,82,7,59,17178,1,2017,17237,3,2017
"25419",2853,"a0982000403060408  ",NA,0,-5,21,72,NA,7,NA,17182,1,2017,NA,NA,NA
"25518",2952,"a0982000407050006  ",0,1,-0.5,0.5,81,84,7,55,17182,1,2017,17237,3,2017
"25537",2971,"a0982000407050035  ",NA,0,-5,21,72,NA,7,NA,17182,1,2017,NA,NA,NA
"25565",2999,"a0982000407050089  ",1,1,0.5,1.5,72,71,7,60,17179,1,2017,17239,3,2017
"25582",3016,"a0982000407050163  ",NA,0,-26,0,62,NA,7,NA,17179,1,2017,NA,NA,NA
"25701",3135,"a0982000407050314  ",0,1,-0.5,0.5,85,89,7,55,17182,1,2017,17237,3,2017
"25817",3251,"a0982000407050679  ",NA,0,-24,2,61,NA,7,NA,17179,1,2017,NA,NA,NA
"25840",3274,"a0982000407050735  ",NA,0,-23,3,94,NA,7,NA,17179,1,2017,NA,NA,NA
"25899",3333,"a0982000407050907  ",NA,0,-17,9,75,NA,7,NA,17178,1,2017,NA,NA,NA
"25903",3337,"a0982000407050910  ",NA,0,-13,13,80,NA,7,NA,17182,1,2017,NA,NA,NA
"25912",3346,"a0982000407050924  ",NA,0,-19,7,70,NA,7,NA,17178,1,2017,NA,NA,NA
"25969",3403,"a0982000407063260  ",-1,1,-1.5,-0.5,95,96,7,55,17182,1,2017,17237,3,2017
"25971",3405,"a0982000407063263  ",NA,0,-4,22,87,NA,7,NA,17182,1,2017,NA,NA,NA
"25987",3421,"a0982000407063278  ",NA,0,-7,19,102,NA,7,NA,17182,1,2017,NA,NA,NA
"25999",3433,"a0982000407063291  ",-1,1,-1.5,-0.5,82,84,7,55,17182,1,2017,17237,3,2017
"26149",3583,"a0982000407063461  ",NA,0,-23,3,68,NA,7,NA,17179,1,2017,NA,NA,NA
"26250",3684,"a0982000407069564  ",-9,1,-9.5,-8.5,67,70,7,58,17179,1,2017,17237,3,2017
"26279",3713,"a0982000407069597  ",NA,0,-23,3,80,NA,7,NA,17179,1,2017,NA,NA,NA
"26300",3734,"a0982000407069625  ",NA,0,-22,4,67,NA,7,NA,17179,1,2017,NA,NA,NA
"26320",3754,"a0982000407069649  ",NA,0,-19,7,71,NA,7,NA,17178,1,2017,NA,NA,NA
"26323",3757,"a0982000407069653  ",-1,1,-1.5,-0.5,68,66,7,60,17179,1,2017,17239,3,2017
"27235",908,"a0900067000076542  ",NA,0,-13,13,79,NA,8,NA,17237,3,2017,NA,NA,NA
"27342",1015,"a0900067000076802  ",NA,0,-18,8,95,NA,8,NA,17237,3,2017,NA,NA,NA
"27363",1036,"a0900067000076833  ",NA,0,-21,5,86,NA,8,NA,17239,3,2017,NA,NA,NA
"27450",1123,"a0900067000077066  ",NA,0,-7,19,122,NA,8,NA,17237,3,2017,NA,NA,NA
"27456",1129,"a0900067000077083  ",NA,0,-26,0,87,NA,8,NA,17241,3,2017,NA,NA,NA
"27470",1143,"a0900067000077123  ",NA,0,-22,4,91,NA,8,NA,17239,3,2017,NA,NA,NA
"27500",1173,"a0900067000077234  ",NA,0,-7,19,145,NA,8,NA,17237,3,2017,NA,NA,NA
"27700",1373,"a0900067000080196  ",NA,0,-7,19,90,NA,8,NA,17237,3,2017,NA,NA,NA
"27757",1430,"a0900067000080287  ",NA,0,-15,11,74,NA,8,NA,17237,3,2017,NA,NA,NA
"27785",1458,"a0900067000080334  ",NA,0,-15,11,80,NA,8,NA,17237,3,2017,NA,NA,NA
"27802",1475,"a0900067000080364  ",NA,0,-9,17,80,NA,8,NA,17237,3,2017,NA,NA,NA
"27830",1503,"a0900067000080407  ",NA,0,-10,16,95,NA,8,NA,17237,3,2017,NA,NA,NA
"27833",1506,"a0900067000080415  ",NA,0,-10,16,79,NA,8,NA,17237,3,2017,NA,NA,NA
"27839",1512,"a0900067000080422  ",NA,0,-14,12,79,NA,8,NA,17237,3,2017,NA,NA,NA
"27908",1581,"a0900067000080536  ",NA,0,-19,7,74,NA,8,NA,17239,3,2017,NA,NA,NA
"27915",1588,"a0900067000080557  ",NA,0,-21,5,75,NA,8,NA,17239,3,2017,NA,NA,NA
"28036",1709,"a0900067000084724  ",NA,0,-16,10,90,NA,8,NA,17237,3,2017,NA,NA,NA
"28038",1711,"a0900067000084725  ",NA,0,-13,13,83,NA,8,NA,17237,3,2017,NA,NA,NA
"28095",1768,"a0900067000085257  ",NA,0,-15,11,109,NA,8,NA,17237,3,2017,NA,NA,NA
"28140",1813,"a0900067000116758  ",NA,0,-14,12,79,NA,8,NA,17237,3,2017,NA,NA,NA
"28141",1814,"a0900067000121783  ",NA,0,-11,15,58,NA,8,NA,17237,3,2017,NA,NA,NA
"28156",1829,"a0900067000121823  ",NA,0,-10,16,56,NA,8,NA,17237,3,2017,NA,NA,NA
"28162",1835,"a0900067000121838  ",NA,0,-9,17,63,NA,8,NA,17237,3,2017,NA,NA,NA
"28166",1839,"a0900067000121845  ",NA,0,-10,16,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28167",1840,"a0900067000121846  ",NA,0,-3,23,55,NA,8,NA,17237,3,2017,NA,NA,NA
"28178",1851,"a0900067000121864  ",NA,0,-11,15,67,NA,8,NA,17237,3,2017,NA,NA,NA
"28179",1852,"a0900067000121865  ",NA,0,-10,16,72,NA,8,NA,17237,3,2017,NA,NA,NA
"28185",1858,"a0900067000121877  ",NA,0,-10,16,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28201",1874,"a0900067000121921  ",NA,0,-9,17,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28223",1896,"a0900067000122010  ",NA,0,-21,5,66,NA,8,NA,17239,3,2017,NA,NA,NA
"28245",1918,"a0900067000122047  ",NA,0,-21,5,67,NA,8,NA,17239,3,2017,NA,NA,NA
"28246",1919,"a0900067000122048  ",0,1,-0.5,0.5,66,73,8,67,17239,3,2017,17306,5,2017
"28250",1923,"a0900067000122054  ",NA,0,-20,6,78,NA,8,NA,17239,3,2017,NA,NA,NA
"28253",1926,"a0900067000122059  ",NA,0,-18,8,75,NA,8,NA,17237,3,2017,NA,NA,NA
"28262",1935,"a0900067000122079  ",NA,0,-19,7,75,NA,8,NA,17239,3,2017,NA,NA,NA
"28277",1950,"a0900067000122206  ",0,1,-0.5,0.5,84,86,8,67,17239,3,2017,17306,5,2017
"28281",1954,"a0900067000122214  ",NA,0,-9,17,75,NA,8,NA,17237,3,2017,NA,NA,NA
"28283",1956,"a0900067000122216  ",NA,0,-21,5,56,NA,8,NA,17239,3,2017,NA,NA,NA
"28285",1958,"a0900067000122220  ",NA,0,-6,20,80,NA,8,NA,17237,3,2017,NA,NA,NA
"28288",1961,"a0900067000122223  ",NA,0,-5,21,71,NA,8,NA,17237,3,2017,NA,NA,NA
"28290",1963,"a0900067000122226  ",NA,0,-4,22,75,NA,8,NA,17237,3,2017,NA,NA,NA
"28301",1974,"a0900067000122241  ",NA,0,-19,7,55,NA,8,NA,17239,3,2017,NA,NA,NA
"28308",1981,"a0900067000122255  ",NA,0,-22,4,71,NA,8,NA,17239,3,2017,NA,NA,NA
"28309",1982,"a0900067000122256  ",NA,0,-3,23,54,NA,8,NA,17237,3,2017,NA,NA,NA
"28310",1983,"a0900067000122257  ",NA,0,-22,4,67,NA,8,NA,17239,3,2017,NA,NA,NA
"28314",1987,"a0900067000122263  ",NA,0,-22,4,66,NA,8,NA,17239,3,2017,NA,NA,NA
"28315",1988,"a0900067000122264  ",NA,0,-5,21,78,NA,8,NA,17237,3,2017,NA,NA,NA
"28324",1997,"a0900067000122279  ",NA,0,-4,22,84,NA,8,NA,17237,3,2017,NA,NA,NA
"28325",1998,"a0900067000122280  ",NA,0,-5,21,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28328",2001,"a0900067000122283  ",NA,0,-18,8,70,NA,8,NA,17237,3,2017,NA,NA,NA
"28334",2007,"a0900067000122289  ",NA,0,-22,4,77,NA,8,NA,17239,3,2017,NA,NA,NA
"28339",2012,"a0900067000122294  ",NA,0,-13,13,73,NA,8,NA,17237,3,2017,NA,NA,NA
"28346",2019,"a0900067000122303  ",NA,0,-15,11,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28347",2020,"a0900067000122305  ",NA,0,-16,10,72,NA,8,NA,17237,3,2017,NA,NA,NA
"28349",2022,"a0900067000122307  ",NA,0,-13,13,66,NA,8,NA,17237,3,2017,NA,NA,NA
"28351",2024,"a0900067000122309  ",NA,0,-13,13,68,NA,8,NA,17237,3,2017,NA,NA,NA
"28352",2025,"a0900067000122310  ",NA,0,-15,11,91,NA,8,NA,17237,3,2017,NA,NA,NA
"28359",2032,"a0900067000122323  ",NA,0,-16,10,74,NA,8,NA,17237,3,2017,NA,NA,NA
"28360",2033,"a0900067000122324  ",NA,0,-13,13,77,NA,8,NA,17237,3,2017,NA,NA,NA
"28368",2041,"a0900067000122334  ",NA,0,-17,9,68,NA,8,NA,17237,3,2017,NA,NA,NA
"28375",2048,"a0900067000122340  ",NA,0,-15,11,70,NA,8,NA,17237,3,2017,NA,NA,NA
"28384",2057,"a0900067000122350  ",NA,0,-14,12,81,NA,8,NA,17237,3,2017,NA,NA,NA
"28397",2070,"a0900067000122364  ",NA,0,-14,12,89,NA,8,NA,17237,3,2017,NA,NA,NA
"28399",2072,"a0900067000122369  ",NA,0,-8,18,63,NA,8,NA,17237,3,2017,NA,NA,NA
"28403",2076,"a0900067000122372  ",NA,0,-18,8,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28423",2096,"a0900067000122407  ",NA,0,-18,8,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28427",2100,"a0900067000122411  ",NA,0,-11,15,70,NA,8,NA,17237,3,2017,NA,NA,NA
"28456",2129,"a0900067000122449  ",NA,0,-14,12,95,NA,8,NA,17237,3,2017,NA,NA,NA
"28459",2132,"a0900067000122453  ",NA,0,-10,16,67,NA,8,NA,17237,3,2017,NA,NA,NA
"28464",2137,"a0900067000122461  ",NA,0,-11,15,74,NA,8,NA,17237,3,2017,NA,NA,NA
"28505",2178,"a0900067000122568  ",NA,0,-4,22,55,NA,8,NA,17237,3,2017,NA,NA,NA
"28515",2188,"a0900067000122583  ",NA,0,-13,13,77,NA,8,NA,17237,3,2017,NA,NA,NA
"28517",2190,"a0900067000122585  ",0,1,-0.5,0.5,62,66,8,67,17239,3,2017,17306,5,2017
"28519",2192,"a0900067000122586  ",NA,0,-7,19,87,NA,8,NA,17237,3,2017,NA,NA,NA
"28524",2197,"a0900067000122590  ",NA,0,-17,9,55,NA,8,NA,17237,3,2017,NA,NA,NA
"28528",2201,"a0900067000122595  ",NA,0,-9,17,76,NA,8,NA,17237,3,2017,NA,NA,NA
"28534",2207,"a0900067000122601  ",NA,0,-19,7,61,NA,8,NA,17239,3,2017,NA,NA,NA
"28537",2210,"a0900067000122604  ",NA,0,-15,11,63,NA,8,NA,17237,3,2017,NA,NA,NA
"28539",2212,"a0900067000122607  ",NA,0,-21,5,71,NA,8,NA,17239,3,2017,NA,NA,NA
"28541",2214,"a0900067000122610  ",NA,0,-18,8,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28544",2217,"a0900067000122613  ",1,1,0.5,1.5,61,68,8,67,17239,3,2017,17306,5,2017
"28545",2218,"a0900067000122614  ",NA,0,-15,11,58,NA,8,NA,17237,3,2017,NA,NA,NA
"28551",2224,"a0900067000122622  ",NA,0,-22,4,71,NA,8,NA,17239,3,2017,NA,NA,NA
"28552",2225,"a0900067000122623  ",NA,0,-19,7,54,NA,8,NA,17239,3,2017,NA,NA,NA
"28554",2227,"a0900067000122625  ",0,1,-0.5,0.5,61,58,8,67,17239,3,2017,17306,5,2017
"28555",2228,"a0900067000122627  ",NA,0,-17,9,56,NA,8,NA,17237,3,2017,NA,NA,NA
"28557",2230,"a0900067000122630  ",NA,0,-22,4,62,NA,8,NA,17239,3,2017,NA,NA,NA
"28558",2231,"a0900067000122631  ",0,1,-0.5,0.5,64,72,8,67,17239,3,2017,17306,5,2017
"28566",2239,"a0900067000122643  ",NA,0,-15,11,58,NA,8,NA,17237,3,2017,NA,NA,NA
"28567",2240,"a0900067000122644  ",0,1,-0.5,0.5,66,72,8,65,17241,3,2017,17306,5,2017
"28578",2251,"a0900067000122656  ",NA,0,-18,8,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28583",2256,"a0900067000122664  ",NA,0,-18,8,61,NA,8,NA,17237,3,2017,NA,NA,NA
"28584",2257,"a0900067000122666  ",0,1,-0.5,0.5,79,95,8,67,17239,3,2017,17306,5,2017
"28586",2259,"a0900067000122668  ",NA,0,-17,9,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28605",2278,"a0900067000124995  ",NA,0,-8,18,56,NA,8,NA,17237,3,2017,NA,NA,NA
"28611",2284,"a0900067000125014  ",NA,0,-10,16,68,NA,8,NA,17237,3,2017,NA,NA,NA
"28616",2289,"a0900067000125022  ",NA,0,-13,13,71,NA,8,NA,17237,3,2017,NA,NA,NA
"28629",2302,"a0900067000125051  ",NA,0,-10,16,58,NA,8,NA,17237,3,2017,NA,NA,NA
"28642",2315,"a0900067000125081  ",NA,0,-13,13,68,NA,8,NA,17237,3,2017,NA,NA,NA
"28643",2316,"a0900067000125084  ",NA,0,-13,13,75,NA,8,NA,17237,3,2017,NA,NA,NA
"28644",2317,"a0900067000125087  ",NA,0,-18,8,66,NA,8,NA,17237,3,2017,NA,NA,NA
"28645",2318,"a0900067000125090  ",NA,0,-13,13,68,NA,8,NA,17237,3,2017,NA,NA,NA
"28646",2319,"a0900067000125092  ",NA,0,-11,15,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28648",2321,"a0900067000125093  ",NA,0,-22,4,66,NA,8,NA,17239,3,2017,NA,NA,NA
"28650",2323,"a0900067000125095  ",NA,0,-11,15,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28651",2324,"a0900067000125096  ",NA,0,-13,13,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28652",2325,"a0900067000125097  ",NA,0,-18,8,59,NA,8,NA,17237,3,2017,NA,NA,NA
"28653",2326,"a0900067000125099  ",NA,0,-22,4,66,NA,8,NA,17239,3,2017,NA,NA,NA
"28654",2327,"a0900067000125100  ",NA,0,-22,4,71,NA,8,NA,17239,3,2017,NA,NA,NA
"28655",2328,"a0900067000125101  ",NA,0,-12,14,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28656",2329,"a0900067000125103  ",NA,0,-12,14,57,NA,8,NA,17237,3,2017,NA,NA,NA
"28657",2330,"a0900067000125104  ",NA,0,-13,13,54,NA,8,NA,17237,3,2017,NA,NA,NA
"28658",2331,"a0900067000125106  ",NA,0,-19,7,64,NA,8,NA,17239,3,2017,NA,NA,NA
"28659",2332,"a0900067000125107  ",NA,0,-19,7,65,NA,8,NA,17239,3,2017,NA,NA,NA
"28661",2334,"a0900067000125108  ",NA,0,-15,11,62,NA,8,NA,17237,3,2017,NA,NA,NA
"28662",2335,"a0900067000125112  ",NA,0,-13,13,77,NA,8,NA,17237,3,2017,NA,NA,NA
"28663",2336,"a0900067000125114  ",NA,0,-21,5,61,NA,8,NA,17239,3,2017,NA,NA,NA
"28664",2337,"a0900067000125116  ",NA,0,-18,8,57,NA,8,NA,17237,3,2017,NA,NA,NA
"28665",2338,"a0900067000125117  ",NA,0,-18,8,78,NA,8,NA,17237,3,2017,NA,NA,NA
"28666",2339,"a0900067000125118  ",NA,0,-23,3,68,NA,8,NA,17241,3,2017,NA,NA,NA
"28667",2340,"a0900067000125123  ",NA,0,-20,6,90,NA,8,NA,17239,3,2017,NA,NA,NA
"28668",2341,"a0900067000125124  ",NA,0,-18,8,80,NA,8,NA,17237,3,2017,NA,NA,NA
"28669",2342,"a0900067000125127  ",NA,0,-11,15,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28670",2343,"a0900067000125128  ",NA,0,-16,10,76,NA,8,NA,17237,3,2017,NA,NA,NA
"28671",2344,"a0900067000125129  ",NA,0,-20,6,85,NA,8,NA,17239,3,2017,NA,NA,NA
"28672",2345,"a0900067000125131  ",NA,0,-15,11,61,NA,8,NA,17237,3,2017,NA,NA,NA
"28673",2346,"a0900067000125132  ",NA,0,-17,9,57,NA,8,NA,17237,3,2017,NA,NA,NA
"28674",2347,"a0900067000125134  ",NA,0,-13,13,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28675",2348,"a0900067000125138  ",NA,0,-20,6,80,NA,8,NA,17239,3,2017,NA,NA,NA
"28676",2349,"a0900067000125139  ",NA,0,-19,7,55,NA,8,NA,17239,3,2017,NA,NA,NA
"28677",2350,"a0900067000125141  ",NA,0,-18,8,60,NA,8,NA,17237,3,2017,NA,NA,NA
"28678",2351,"a0900067000125142  ",NA,0,-13,13,80,NA,8,NA,17237,3,2017,NA,NA,NA
"28679",2352,"a0900067000125143  ",0,1,-0.5,0.5,78,91,8,67,17239,3,2017,17306,5,2017
"28680",2353,"a0900067000125146  ",NA,0,-13,13,71,NA,8,NA,17237,3,2017,NA,NA,NA
"28682",2355,"a0900067000125148  ",NA,0,-15,11,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28683",2356,"a0900067000125149  ",NA,0,-14,12,88,NA,8,NA,17237,3,2017,NA,NA,NA
"28684",2357,"a0900067000125150  ",NA,0,-20,6,59,NA,8,NA,17239,3,2017,NA,NA,NA
"28685",2358,"a0900067000125151  ",NA,0,-22,4,54,NA,8,NA,17239,3,2017,NA,NA,NA
"28686",2359,"a0900067000125152  ",0,1,-0.5,0.5,67,72,8,67,17239,3,2017,17306,5,2017
"28687",2360,"a0900067000125153  ",NA,0,-11,15,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28688",2361,"a0900067000125157  ",NA,0,-23,3,63,NA,8,NA,17241,3,2017,NA,NA,NA
"28689",2362,"a0900067000125159  ",NA,0,-15,11,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28690",2363,"a0900067000125160  ",0,1,-0.5,0.5,82,86,8,67,17239,3,2017,17306,5,2017
"28691",2364,"a0900067000125162  ",NA,0,-21,5,74,NA,8,NA,17239,3,2017,NA,NA,NA
"28692",2365,"a0900067000125163  ",NA,0,-20,6,68,NA,8,NA,17239,3,2017,NA,NA,NA
"28693",2366,"a0900067000125165  ",NA,0,-22,4,89,NA,8,NA,17239,3,2017,NA,NA,NA
"28694",2367,"a0900067000125166  ",NA,0,-11,15,83,NA,8,NA,17237,3,2017,NA,NA,NA
"28695",2368,"a0900067000125167  ",NA,0,-13,13,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28696",2369,"a0900067000125168  ",NA,0,-11,15,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28697",2370,"a0900067000125170  ",NA,0,-13,13,63,NA,8,NA,17237,3,2017,NA,NA,NA
"28698",2371,"a0900067000125171  ",NA,0,-15,11,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28699",2372,"a0900067000125172  ",NA,0,-13,13,76,NA,8,NA,17237,3,2017,NA,NA,NA
"28700",2373,"a0900067000125174  ",NA,0,-18,8,73,NA,8,NA,17237,3,2017,NA,NA,NA
"28701",2374,"a0900067000125176  ",NA,0,-11,15,66,NA,8,NA,17237,3,2017,NA,NA,NA
"28702",2375,"a0900067000125177  ",NA,0,-16,10,67,NA,8,NA,17237,3,2017,NA,NA,NA
"28703",2376,"a0900067000125180  ",NA,0,-19,7,76,NA,8,NA,17239,3,2017,NA,NA,NA
"28898",2571,"a0900067000125696  ",NA,0,-5,21,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28904",2577,"a0900067000125701  ",NA,0,-4,22,78,NA,8,NA,17237,3,2017,NA,NA,NA
"28907",2580,"a0900067000125706  ",NA,0,-2,24,57,NA,8,NA,17237,3,2017,NA,NA,NA
"28910",2583,"a0900067000125711  ",NA,0,-5,21,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28925",2598,"a0900067000125724  ",NA,0,-5,21,78,NA,8,NA,17237,3,2017,NA,NA,NA
"28927",2600,"a0900067000125726  ",NA,0,-5,21,64,NA,8,NA,17237,3,2017,NA,NA,NA
"28940",2613,"a0900067000125741  ",NA,0,-2,24,53,NA,8,NA,17237,3,2017,NA,NA,NA
"28948",2621,"a0900067000125756  ",NA,0,-4,22,70,NA,8,NA,17237,3,2017,NA,NA,NA
"28952",2625,"a0900067000125760  ",NA,0,-5,21,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28959",2632,"a0900067000125768  ",NA,0,-4,22,72,NA,8,NA,17237,3,2017,NA,NA,NA
"28964",2637,"a0900067000125776  ",NA,0,-4,22,65,NA,8,NA,17237,3,2017,NA,NA,NA
"28967",2640,"a0900067000125781  ",NA,0,-11,15,70,NA,8,NA,17237,3,2017,NA,NA,NA
"28968",2641,"a0900067000125782  ",NA,0,-15,11,69,NA,8,NA,17237,3,2017,NA,NA,NA
"28970",2643,"a0900067000125791  ",NA,0,-13,13,61,NA,8,NA,17237,3,2017,NA,NA,NA
"28977",2650,"a0900067000125849  ",NA,0,-14,12,81,NA,8,NA,17237,3,2017,NA,NA,NA
"28983",2656,"a0900067000125876  ",NA,0,-15,11,70,NA,8,NA,17237,3,2017,NA,NA,NA
"28985",2658,"a0900067000125882  ",NA,0,-17,9,67,NA,8,NA,17237,3,2017,NA,NA,NA
"28986",2659,"a0900067000125883  ",NA,0,-4,22,73,NA,8,NA,17237,3,2017,NA,NA,NA
