"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"6333",509,NA,0,-20,17,75,"a0900067000125435  ",9,11,12
"6334",510,NA,0,-18,19,64,"a0900067000125449  ",9,11,12
"6335",511,NA,0,-16,21,62,"a0900067000125458  ",9,11,12
"6336",512,NA,0,-13,24,61,"a0900067000125461  ",9,11,12
"6337",513,NA,0,-9,28,62,"a0900067000125462  ",9,11,12
"6338",514,13,1,-16,21,64,"a0900067000125474  ",9,11,12
"6339",515,NA,0,-20,17,69,"a0900067000125475  ",9,11,12
"6340",516,NA,0,-7,30,61,"a0900067000125476  ",9,11,12
"6341",517,NA,0,-10,27,62,"a0900067000125479  ",9,11,12
"6342",518,-2,1,-26,11,80,"a0900067000125682  ",9,11,12
"6345",521,NA,0,-21,16,85,"a0900067000125802  ",9,11,12
"6346",522,2,1,-22,15,79,"a0900067000125804  ",9,11,12
"6352",528,NA,0,-34,3,144,"a0900067000125829  ",9,11,12
"6360",536,0,1,-17,20,66,"a0900067000125858  ",9,11,12
"6361",537,-1,1,-27,10,123,"a0900067000125859  ",9,11,12
"6367",543,-5,1,-23,14,99,"a0900067000125879  ",9,11,12
"6381",557,6,1,-29,8,86,"a0982000407050039  ",9,11,12
"6383",559,1,1,-31,6,102,"a0982000407050052  ",9,11,12
"6392",568,NA,0,-23,14,99,"a0982000407050131  ",9,11,12
"6396",572,NA,0,-24,13,97,"a0982000407050148  ",9,11,12
"6418",594,NA,0,-12,25,105,"a0982000407050454  ",9,11,12
"6428",604,-5,1,-28,9,95,"a0982000407050494  ",9,11,12
"6437",613,NA,0,-22,15,86,"a0982000407050517  ",9,11,12
"6441",617,6,1,-29,8,103,"a0982000407050528  ",9,11,12
"6445",621,2,1,-26,11,107,"a0982000407050534  ",9,11,12
"6447",623,NA,0,-23,14,93,"a0982000407050540  ",9,11,12
"6466",642,NA,0,-29,8,83,"a0982000407050577  ",9,11,12
"6467",643,NA,0,-34,3,93,"a0982000407050799  ",9,11,12
"6468",644,NA,0,-24,13,76,"a0982000407050817  ",9,11,12
"6485",661,NA,0,-12,25,89,"a0982000407063153  ",9,11,12
"6488",664,NA,0,-6,31,129,"a0982000407063179  ",9,11,12
"6503",679,NA,0,-13,24,107,"a0982000407063541  ",9,11,12
"6513",689,NA,0,-23,14,98,"a0982000407063582  ",9,11,12
"6516",692,0,1,-26,11,95,"a0982000407063585  ",9,11,12
"6537",713,NA,0,-35,2,95,"a0982000407069554  ",9,11,12
"6552",728,-2,1,-37,0,128,"a0989001003769589  ",9,11,12
"6611",59,0,1,-25,12,88,"a0900043000135022  ",10,12,13
"6612",60,NA,0,-9,28,67,"a0900043000135028  ",10,12,13
"6613",61,NA,0,-6,31,61,"a0900043000135038  ",10,12,13
"6614",62,NA,0,-18,19,82,"a0900043000135044  ",10,12,13
"6615",63,NA,0,-29,8,66,"a0900043000135065  ",10,12,13
"6616",64,NA,0,-19,18,80,"a0900043000135071  ",10,12,13
"6617",65,0,1,-16,21,72,"a0900043000135079  ",10,12,13
"6618",66,NA,0,-10,27,66,"a0900043000135086  ",10,12,13
"6619",67,0,1,-31,6,60,"a0900043000135087  ",10,12,13
"6620",68,NA,0,-10,27,78,"a0900043000135088  ",10,12,13
"6621",69,0,1,-20,17,89,"a0900043000135095  ",10,12,13
"6622",70,NA,0,-6,31,68,"a0900043000135103  ",10,12,13
"6623",71,NA,0,-13,24,84,"a0900043000135121  ",10,12,13
"6624",72,0,1,-12,25,65,"a0900043000135122  ",10,12,13
"6625",73,NA,0,-25,12,67,"a0900043000135132  ",10,12,13
"6626",74,0,1,-26,11,84,"a0900043000135138  ",10,12,13
"6627",75,NA,0,-21,16,74,"a0900043000135146  ",10,12,13
"6628",76,0,1,-20,17,76,"a0900043000135149  ",10,12,13
"6629",77,NA,0,-16,21,62,"a0900043000135162  ",10,12,13
"6630",78,-1,1,-30,7,64,"a0900043000135163  ",10,12,13
"6631",79,0,1,-20,17,76,"a0900043000135164  ",10,12,13
"6632",80,NA,0,-13,24,77,"a0900043000135165  ",10,12,13
"6633",81,-1,1,-30,7,73,"a0900043000135170  ",10,12,13
"6634",82,0,1,-20,17,84,"a0900043000135174  ",10,12,13
"6635",83,NA,0,-22,15,59,"a0900043000135184  ",10,12,13
"6636",84,NA,0,-12,25,62,"a0900043000135185  ",10,12,13
"6637",85,0,1,-21,16,72,"a0900043000135194  ",10,12,13
"6638",86,0,1,-24,13,69,"a0900043000135204  ",10,12,13
"6639",87,2,1,-4,33,63,"a0900043000135207  ",10,12,13
"6640",88,NA,0,-34,3,102,"a0900043000135214  ",10,12,13
"6641",89,NA,0,-6,31,84,"a0900043000135215  ",10,12,13
"6642",90,1,1,-28,9,65,"a0900043000135217  ",10,12,13
"6643",91,NA,0,-29,8,76,"a0900043000135239  ",10,12,13
"6644",92,0,1,-17,20,84,"a0900043000135250  ",10,12,13
"6645",93,NA,0,-11,26,103,"a0900043000135266  ",10,12,13
"6646",94,NA,0,-6,31,66,"a0900043000135280  ",10,12,13
"6647",95,0,1,-21,16,89,"a0900043000135284  ",10,12,13
"6648",96,NA,0,-34,3,58,"a0900043000135293  ",10,12,13
"6649",97,NA,0,-23,14,75,"a0900043000135294  ",10,12,13
"6650",98,NA,0,-28,9,67,"a0900043000135297  ",10,12,13
"6651",99,NA,0,-20,17,77,"a0900043000135314  ",10,12,13
"6652",100,NA,0,-34,3,80,"a0900043000135315  ",10,12,13
"6653",101,9,1,-4,33,72,"a0900043000135324  ",10,12,13
"6654",102,NA,0,-33,4,66,"a0900043000135329  ",10,12,13
"6655",103,NA,0,-11,26,95,"a0900043000135332  ",10,12,13
"6656",104,NA,0,-13,24,83,"a0900043000135334  ",10,12,13
"6657",105,NA,0,-28,9,75,"a0900043000135346  ",10,12,13
"6658",106,NA,0,-29,8,110,"a0900043000135349  ",10,12,13
"6659",107,NA,0,-28,9,55,"a0900043000135350  ",10,12,13
"6660",108,NA,0,-32,5,97,"a0900043000135353  ",10,12,13
"6661",109,NA,0,-13,24,110,"a0900043000135365  ",10,12,13
"6662",110,NA,0,-28,9,104,"a0900043000135368  ",10,12,13
"6663",111,0,1,-11,26,80,"a0900043000135370  ",10,12,13
"6664",112,8,1,-4,33,78,"a0900043000135372  ",10,12,13
"6665",113,NA,0,-12,25,73,"a0900043000135374  ",10,12,13
"6666",114,NA,0,-24,13,81,"a0900043000135376  ",10,12,13
"6667",115,NA,0,-29,8,72,"a0900043000135380  ",10,12,13
"6668",116,NA,0,-26,11,83,"a0900043000135387  ",10,12,13
"6669",117,-2,1,-22,15,110,"a0900043000135393  ",10,12,13
"6670",118,-7,1,-31,6,88,"a0900043000135394  ",10,12,13
"6671",119,NA,0,-17,20,85,"a0900043000135397  ",10,12,13
"6672",120,NA,0,-20,17,68,"a0900043000135416  ",10,12,13
"6674",122,0,1,-31,6,77,"a0900043000135425  ",10,12,13
"6675",123,NA,0,-26,11,68,"a0900043000135428  ",10,12,13
"6676",124,NA,0,-25,12,69,"a0900043000135434  ",10,12,13
"6677",125,NA,0,-31,6,90,"a0900043000135444  ",10,12,13
"6678",126,NA,0,-25,12,69,"a0900043000135445  ",10,12,13
"6679",127,NA,0,-12,25,78,"a0900043000135447  ",10,12,13
"6680",128,3,1,-30,7,78,"a0900043000135453  ",10,12,13
"6681",129,NA,0,-25,12,67,"a0900043000135468  ",10,12,13
"6682",130,1,1,-29,8,65,"a0900043000135475  ",10,12,13
"6683",131,NA,0,-11,26,90,"a0900043000135481  ",10,12,13
"6684",132,0,1,-17,20,78,"a0900043000135482  ",10,12,13
"6685",133,NA,0,-11,26,87,"a0900043000135493  ",10,12,13
"6686",134,-2,1,-16,21,71,"a0900043000135494  ",10,12,13
"6687",135,NA,0,-22,15,78,"a0900043000135499  ",10,12,13
"6754",202,NA,0,-20,17,112,"a0900067000077143  ",10,12,13
"6759",207,-1,1,-28,9,123,"a0900067000077402  ",10,12,13
"6760",208,0,1,-20,17,107,"a0900067000077439  ",10,12,13
"6763",211,NA,0,-22,15,124,"a0900067000080002  ",10,12,13
"6773",221,3,1,-31,6,117,"a0900067000080128  ",10,12,13
"6774",222,0,1,-34,3,143,"a0900067000080153  ",10,12,13
"6786",234,-2,1,-24,13,125,"a0900067000080320  ",10,12,13
"6790",238,NA,0,-34,3,95,"a0900067000080365  ",10,12,13
"6793",241,NA,0,-34,3,107,"a0900067000080442  ",10,12,13
"6808",256,NA,0,-28,9,118,"a0900067000080708  ",10,12,13
"6809",257,0,1,-18,19,126,"a0900067000080725  ",10,12,13
"6823",271,NA,0,-37,0,155,"a0900067000085035  ",10,12,13
"6832",280,NA,0,-20,17,110,"a0900067000085133  ",10,12,13
"6837",285,0,1,-34,3,118,"a0900067000085211  ",10,12,13
"6872",320,-1,1,-32,5,84,"a0900067000116736  ",10,12,13
"6887",335,NA,0,-32,5,73,"a0900067000121784  ",10,12,13
"6889",337,-1,1,-32,5,109,"a0900067000121796  ",10,12,13
"6893",341,0,1,-29,8,72,"a0900067000121824  ",10,12,13
"6894",342,NA,0,-32,5,84,"a0900067000121837  ",10,12,13
"6898",346,NA,0,-33,4,104,"a0900067000121881  ",10,12,13
"6907",355,-3,1,-34,3,123,"a0900067000121908  ",10,12,13
"6922",370,NA,0,-29,8,83,"a0900067000121936  ",10,12,13
"6925",373,NA,0,-30,7,82,"a0900067000121946  ",10,12,13
"6933",381,NA,0,-29,8,114,"a0900067000121962  ",10,12,13
"6946",394,0,1,-29,8,83,"a0900067000121980  ",10,12,13
"6959",407,1,1,-16,21,110,"a0900067000122114  ",10,12,13
"6960",408,NA,0,-29,8,73,"a0900067000122115  ",10,12,13
"6967",415,NA,0,-20,17,142,"a0900067000122131  ",10,12,13
"6979",427,0,1,-20,17,110,"a0900067000122172  ",10,12,13
"6981",429,3,1,-28,9,104,"a0900067000122174  ",10,12,13
"6987",435,NA,0,-13,24,88,"a0900067000122488  ",10,12,13
"6988",436,NA,0,-26,11,103,"a0900067000122495  ",10,12,13
"6993",441,NA,0,-12,25,95,"a0900067000122542  ",10,12,13
"6996",444,0,1,-12,25,91,"a0900067000122561  ",10,12,13
"6999",447,NA,0,-23,14,78,"a0900067000125000  ",10,12,13
"7000",448,NA,0,-29,8,79,"a0900067000125007  ",10,12,13
"7001",449,NA,0,-28,9,120,"a0900067000125012  ",10,12,13
"7004",452,NA,0,-21,16,92,"a0900067000125067  ",10,12,13
"7006",454,2,1,-24,13,107,"a0900067000125186  ",10,12,13
"7011",459,2,1,-13,24,105,"a0900067000125199  ",10,12,13
"7014",462,NA,0,-32,5,87,"a0900067000125203  ",10,12,13
"7018",466,2,1,-29,8,100,"a0900067000125212  ",10,12,13
"7020",468,1,1,-32,5,87,"a0900067000125215  ",10,12,13
"7022",470,NA,0,-23,14,124,"a0900067000125221  ",10,12,13
"7030",478,NA,0,-31,6,108,"a0900067000125241  ",10,12,13
"7034",482,2,1,-13,24,80,"a0900067000125254  ",10,12,13
"7045",493,NA,0,-13,24,77,"a0900067000125277  ",10,12,13
"7051",499,5,1,-25,12,82,"a0900067000125350  ",10,12,13
"7052",500,2,1,-29,8,88,"a0900067000125366  ",10,12,13
"7053",501,NA,0,-31,6,66,"a0900067000125391  ",10,12,13
"7056",504,3,1,-8,29,79,"a0900067000125402  ",10,12,13
"7057",505,NA,0,-6,31,82,"a0900067000125411  ",10,12,13
"7066",514,7,1,-29,8,72,"a0900067000125474  ",10,12,13
"7070",518,NA,0,-24,13,93,"a0900067000125682  ",10,12,13
"7074",522,NA,0,-24,13,95,"a0900067000125804  ",10,12,13
"7079",527,-13,1,-34,3,110,"a0900067000125827  ",10,12,13
"7087",535,1,1,-32,5,78,"a0900067000125854  ",10,12,13
"7088",536,NA,0,-17,20,79,"a0900067000125858  ",10,12,13
"7089",537,NA,0,-26,11,124,"a0900067000125859  ",10,12,13
"7092",540,1,1,-32,5,78,"a0900067000125871  ",10,12,13
"7095",543,NA,0,-18,19,122,"a0900067000125879  ",10,12,13
"7109",557,NA,0,-35,2,102,"a0982000407050039  ",10,12,13
"7111",559,1,1,-32,5,108,"a0982000407050052  ",10,12,13
"7112",560,NA,0,-32,5,118,"a0982000407050059  ",10,12,13
"7113",561,NA,0,-33,4,76,"a0982000407050062  ",10,12,13
"7114",562,NA,0,-22,15,157,"a0982000407050074  ",10,12,13
"7141",589,NA,0,-11,26,124,"a0982000407050435  ",10,12,13
"7156",604,NA,0,-23,14,113,"a0982000407050494  ",10,12,13
"7163",611,5,1,-26,11,106,"a0982000407050509  ",10,12,13
"7169",617,-4,1,-35,2,116,"a0982000407050528  ",10,12,13
"7171",619,NA,0,-23,14,144,"a0982000407050532  ",10,12,13
"7173",621,NA,0,-28,9,116,"a0982000407050534  ",10,12,13
"7190",638,3,1,-28,9,125,"a0982000407050569  ",10,12,13
"7204",652,-8,1,-28,9,138,"a0982000407050945  ",10,12,13
"7214",662,NA,0,-2,35,128,"a0982000407063155  ",10,12,13
"7217",665,NA,0,-2,35,153,"a0982000407063180  ",10,12,13
"7219",667,0,1,-21,16,88,"a0982000407063194  ",10,12,13
"7222",670,-1,1,-21,16,91,"a0982000407063204  ",10,12,13
"7233",681,0,1,-20,17,95,"a0982000407063553  ",10,12,13
"7234",682,NA,0,-20,17,94,"a0982000407063554  ",10,12,13
"7238",686,0,1,-20,17,88,"a0982000407063564  ",10,12,13
"7244",692,NA,0,-26,11,113,"a0982000407063585  ",10,12,13
"7249",697,NA,0,-24,13,89,"a0982000407063601  ",10,12,13
"7252",700,0,1,-20,17,101,"a0982000407063609  ",10,12,13
"7255",703,4,1,-19,18,145,"a0982000407063618  ",10,12,13
"7269",717,-3,1,-23,14,138,"a0982000407069688  ",10,12,13
"7275",723,NA,0,-20,17,94,"a0982000407069730  ",10,12,13
"7279",727,0,1,-28,9,142,"a0989001003769581  ",10,12,13
"7280",728,NA,0,-35,2,139,"a0989001003769589  ",10,12,13
"7339",59,1,1,-25,12,98,"a0900043000135022  ",11,13,14
"7345",65,-1,1,-16,21,95,"a0900043000135079  ",11,13,14
"7347",67,NA,0,-31,6,67,"a0900043000135087  ",11,13,14
"7349",69,NA,0,-20,17,110,"a0900043000135095  ",11,13,14
"7352",72,NA,0,-12,25,91,"a0900043000135122  ",11,13,14
"7354",74,0,1,-26,11,93,"a0900043000135138  ",11,13,14
"7356",76,NA,0,-20,17,88,"a0900043000135149  ",11,13,14
"7358",78,NA,0,-29,8,71,"a0900043000135163  ",11,13,14
"7359",79,NA,0,-20,17,87,"a0900043000135164  ",11,13,14
"7361",81,NA,0,-29,8,80,"a0900043000135170  ",11,13,14
"7362",82,4,1,-20,17,95,"a0900043000135174  ",11,13,14
"7365",85,3,1,-21,16,77,"a0900043000135194  ",11,13,14
"7366",86,NA,0,-24,13,83,"a0900043000135204  ",11,13,14
"7367",87,NA,0,-6,31,78,"a0900043000135207  ",11,13,14
"7370",90,1,1,-29,8,77,"a0900043000135217  ",11,13,14
"7372",92,NA,0,-17,20,100,"a0900043000135250  ",11,13,14
"7375",95,10,1,-21,16,105,"a0900043000135284  ",11,13,14
"7381",101,NA,0,-13,24,85,"a0900043000135324  ",11,13,14
"7391",111,0,1,-11,26,103,"a0900043000135370  ",11,13,14
"7392",112,NA,0,-12,25,98,"a0900043000135372  ",11,13,14
"7397",117,NA,0,-20,17,122,"a0900043000135393  ",11,13,14
"7398",118,NA,0,-24,13,103,"a0900043000135394  ",11,13,14
"7401",121,NA,0,-29,8,91,"a0900043000135418  ",11,13,14
"7402",122,NA,0,-31,6,82,"a0900043000135425  ",11,13,14
"7408",128,0,1,-33,4,90,"a0900043000135453  ",11,13,14
"7410",130,NA,0,-30,7,77,"a0900043000135475  ",11,13,14
"7412",132,5,1,-17,20,99,"a0900043000135482  ",11,13,14
"7414",134,4,1,-14,23,91,"a0900043000135494  ",11,13,14
"7416",136,NA,0,-12,25,70,"a0900043000135514  ",11,13,14
"7417",137,NA,0,-17,20,74,"a0900043000135515  ",11,13,14
"7418",138,1,1,-29,8,67,"a0900043000135552  ",11,13,14
"7419",139,NA,0,-21,16,80,"a0900043000135573  ",11,13,14
"7420",140,NA,0,-11,26,104,"a0900043000135575  ",11,13,14
"7422",142,NA,0,-20,17,95,"a0900043000135602  ",11,13,14
"7423",143,NA,0,-13,24,64,"a0900043000135604  ",11,13,14
"7424",144,NA,0,-17,20,75,"a0900043000135611  ",11,13,14
"7425",145,NA,0,-25,12,62,"a0900043000135613  ",11,13,14
"7426",146,NA,0,-30,7,76,"a0900043000135617  ",11,13,14
"7427",147,NA,0,-21,16,74,"a0900043000135628  ",11,13,14
"7428",148,0,1,-12,25,76,"a0900043000135629  ",11,13,14
"7429",149,NA,0,-31,6,112,"a0900043000135656  ",11,13,14
"7430",150,-1,1,-31,6,79,"a0900043000135667  ",11,13,14
"7431",151,NA,0,-22,15,71,"a0900043000135677  ",11,13,14
"7432",152,NA,0,-25,12,64,"a0900043000135680  ",11,13,14
"7433",153,-1,1,-15,22,92,"a0900043000135685  ",11,13,14
"7434",154,-5,1,-25,12,54,"a0900043000135687  ",11,13,14
"7435",155,1,1,-12,25,61,"a0900043000135696  ",11,13,14
"7436",156,-2,1,-26,11,96,"a0900043000135699  ",11,13,14
"7437",157,2,1,-30,7,72,"a0900043000135700  ",11,13,14
"7438",158,NA,0,-30,7,55,"a0900043000135706  ",11,13,14
"7439",159,NA,0,-26,11,62,"a0900043000135709  ",11,13,14
"7440",160,NA,0,-12,25,71,"a0900043000135711  ",11,13,14
"7441",161,NA,0,-31,6,65,"a0900043000135719  ",11,13,14
"7442",162,NA,0,-29,8,71,"a0900043000135737  ",11,13,14
"7443",163,3,1,-29,8,96,"a0900043000135738  ",11,13,14
"7444",164,NA,0,-29,8,68,"a0900043000135741  ",11,13,14
"7445",165,NA,0,-26,11,76,"a0900043000135755  ",11,13,14
"7446",166,NA,0,-13,24,79,"a0900043000135758  ",11,13,14
"7447",167,2,1,-13,24,92,"a0900043000135761  ",11,13,14
"7448",168,NA,0,-12,25,75,"a0900043000135764  ",11,13,14
"7449",169,NA,0,-7,30,78,"a0900043000135765  ",11,13,14
"7450",170,NA,0,-29,8,61,"a0900043000135766  ",11,13,14
"7451",171,NA,0,-18,19,93,"a0900043000135783  ",11,13,14
"7452",172,-1,1,-26,11,64,"a0900043000135804  ",11,13,14
"7453",173,NA,0,-29,8,74,"a0900043000135809  ",11,13,14
"7454",174,5,1,-11,26,83,"a0900043000135858  ",11,13,14
"7455",175,0,1,-21,16,87,"a0900043000135870  ",11,13,14
"7456",176,NA,0,-23,14,65,"a0900043000135872  ",11,13,14
"7457",177,15,1,-17,20,88,"a0900043000135882  ",11,13,14
"7458",178,NA,0,-12,25,64,"a0900043000135897  ",11,13,14
"7459",179,NA,0,-25,12,55,"a0900043000135898  ",11,13,14
"7460",180,NA,0,-11,26,86,"a0900043000135899  ",11,13,14
"7461",181,NA,0,-29,8,90,"a0900043000135901  ",11,13,14
"7462",182,NA,0,-6,31,78,"a0900043000135905  ",11,13,14
"7463",183,1,1,-20,17,86,"a0900043000135907  ",11,13,14
"7464",184,-1,1,-31,6,84,"a0900043000135912  ",11,13,14
"7465",185,NA,0,-29,8,62,"a0900043000135913  ",11,13,14
"7466",186,NA,0,-25,12,65,"a0900043000135925  ",11,13,14
"7467",187,NA,0,-30,7,89,"a0900043000135943  ",11,13,14
"7468",188,NA,0,-34,3,97,"a0900043000135944  ",11,13,14
"7469",189,NA,0,-13,24,94,"a0900043000135953  ",11,13,14
"7470",190,NA,0,-23,14,55,"a0900043000135962  ",11,13,14
"7471",191,NA,0,-33,4,64,"a0900043000135965  ",11,13,14
"7472",192,NA,0,-22,15,77,"a0900043000135970  ",11,13,14
"7473",193,NA,0,-16,21,95,"a0900043000135976  ",11,13,14
"7474",194,NA,0,-12,25,77,"a0900043000135985  ",11,13,14
"7475",195,NA,0,-13,24,75,"a0900043000135995  ",11,13,14
"7487",207,0,1,-27,10,127,"a0900067000077402  ",11,13,14
"7488",208,0,1,-20,17,111,"a0900067000077439  ",11,13,14
"7501",221,-2,1,-34,3,117,"a0900067000080128  ",11,13,14
"7502",222,0,1,-34,3,152,"a0900067000080153  ",11,13,14
"7514",234,NA,0,-22,15,130,"a0900067000080320  ",11,13,14
"7537",257,NA,0,-18,19,131,"a0900067000080725  ",11,13,14
"7565",285,NA,0,-34,3,119,"a0900067000085211  ",11,13,14
"7590",310,NA,0,-29,8,97,"a0900067000116681  ",11,13,14
"7600",320,-3,1,-31,6,100,"a0900067000116736  ",11,13,14
"7610",330,NA,0,-31,6,148,"a0900067000116768  ",11,13,14
"7616",336,0,1,-33,4,102,"a0900067000121795  ",11,13,14
"7617",337,NA,0,-31,6,113,"a0900067000121796  ",11,13,14
"7621",341,NA,0,-29,8,83,"a0900067000121824  ",11,13,14
"7631",351,0,1,-28,9,120,"a0900067000121890  ",11,13,14
"7635",355,NA,0,-31,6,129,"a0900067000121908  ",11,13,14
"7666",386,NA,0,-26,11,108,"a0900067000121969  ",11,13,14
"7674",394,4,1,-29,8,89,"a0900067000121980  ",11,13,14
"7676",396,-6,1,-12,25,119,"a0900067000122089  ",11,13,14
"7685",405,-1,1,-20,17,130,"a0900067000122110  ",11,13,14
"7687",407,NA,0,-17,20,128,"a0900067000122114  ",11,13,14
"7689",409,NA,0,-28,9,105,"a0900067000122116  ",11,13,14
"7694",414,NA,0,-28,9,109,"a0900067000122128  ",11,13,14
"7701",421,NA,0,-17,20,114,"a0900067000122151  ",11,13,14
"7703",423,NA,0,-22,15,107,"a0900067000122153  ",11,13,14
"7707",427,NA,0,-20,17,125,"a0900067000122172  ",11,13,14
"7709",429,NA,0,-31,6,113,"a0900067000122174  ",11,13,14
"7720",440,NA,0,-31,6,103,"a0900067000122531  ",11,13,14
"7724",444,NA,0,-12,25,94,"a0900067000122561  ",11,13,14
"7734",454,6,1,-26,11,112,"a0900067000125186  ",11,13,14
"7739",459,NA,0,-15,22,120,"a0900067000125199  ",11,13,14
"7746",466,-4,1,-31,6,107,"a0900067000125212  ",11,13,14
"7748",468,NA,0,-33,4,102,"a0900067000125215  ",11,13,14
"7761",481,NA,0,-22,15,133,"a0900067000125248  ",11,13,14
"7762",482,0,1,-15,22,99,"a0900067000125254  ",11,13,14
"7779",499,-4,1,-30,7,94,"a0900067000125350  ",11,13,14
"7780",500,NA,0,-31,6,96,"a0900067000125366  ",11,13,14
"7783",503,NA,0,-12,25,82,"a0900067000125399  ",11,13,14
"7784",504,NA,0,-11,26,99,"a0900067000125402  ",11,13,14
"7794",514,NA,0,-36,1,81,"a0900067000125474  ",11,13,14
"7807",527,NA,0,-21,16,120,"a0900067000125827  ",11,13,14
"7808",528,0,1,-37,0,180,"a0900067000125829  ",11,13,14
"7815",535,-2,1,-33,4,90,"a0900067000125854  ",11,13,14
"7818",538,NA,0,-31,6,76,"a0900067000125860  ",11,13,14
"7820",540,NA,0,-33,4,87,"a0900067000125871  ",11,13,14
"7824",544,-5,1,-36,1,92,"a0900067000125963  ",11,13,14
"7833",553,NA,0,-31,6,100,"a0982000406260033  ",11,13,14
"7839",559,NA,0,-33,4,118,"a0982000407050052  ",11,13,14
"7846",566,NA,0,-28,9,149,"a0982000407050114  ",11,13,14
"7866",586,NA,0,-2,35,153,"a0982000407050411  ",11,13,14
"7874",594,NA,0,-12,25,130,"a0982000407050454  ",11,13,14
"7891",611,-5,1,-31,6,110,"a0982000407050509  ",11,13,14
"7897",617,NA,0,-31,6,125,"a0982000407050528  ",11,13,14
"7918",638,NA,0,-31,6,140,"a0982000407050569  ",11,13,14
"7932",652,NA,0,-20,17,150,"a0982000407050945  ",11,13,14
"7947",667,0,1,-21,16,95,"a0982000407063194  ",11,13,14
"7950",670,NA,0,-20,17,100,"a0982000407063204  ",11,13,14
"7951",671,NA,0,-11,26,110,"a0982000407063220  ",11,13,14
"7959",679,NA,0,-15,22,125,"a0982000407063541  ",11,13,14
"7961",681,NA,0,-20,17,100,"a0982000407063553  ",11,13,14
"7966",686,NA,0,-20,17,101,"a0982000407063564  ",11,13,14
"7969",689,3,1,-20,17,124,"a0982000407063582  ",11,13,14
"7970",690,NA,0,-29,8,104,"a0982000407063583  ",11,13,14
"7980",700,NA,0,-20,17,108,"a0982000407063609  ",11,13,14
"7983",703,5,1,-23,14,155,"a0982000407063618  ",11,13,14
"7986",706,NA,0,-18,19,114,"a0982000407063633  ",11,13,14
"7997",717,NA,0,-20,17,146,"a0982000407069688  ",11,13,14
"8007",727,NA,0,-28,9,150,"a0989001003769581  ",11,13,14
"8009",1,-3,1,-26,11,74,"a0900043000125088  ",12,14,15
"8010",2,NA,0,-21,16,81,"a0900043000125089  ",12,14,15
"8011",3,NA,0,-32,5,90,"a0900043000125092  ",12,14,15
"8012",4,NA,0,-21,16,68,"a0900043000125098  ",12,14,15
"8013",5,NA,0,-30,7,76,"a0900043000125102  ",12,14,15
"8014",6,NA,0,-21,16,73,"a0900043000125103  ",12,14,15
"8015",7,NA,0,-32,5,64,"a0900043000125104  ",12,14,15
"8016",8,NA,0,-30,7,87,"a0900043000125110  ",12,14,15
"8017",9,NA,0,-32,5,65,"a0900043000125111  ",12,14,15
"8018",10,NA,0,-27,10,105,"a0900043000125114  ",12,14,15
"8019",11,NA,0,-18,19,65,"a0900043000125115  ",12,14,15
"8020",12,NA,0,-27,10,110,"a0900043000125116  ",12,14,15
"8021",13,NA,0,-5,32,83,"a0900043000125124  ",12,14,15
"8022",14,NA,0,-33,4,75,"a0900043000125126  ",12,14,15
"8023",15,-1,1,-30,7,81,"a0900043000125128  ",12,14,15
"8024",16,NA,0,-20,17,58,"a0900043000125131  ",12,14,15
"8025",17,NA,0,-24,13,64,"a0900043000125135  ",12,14,15
"8026",18,NA,0,-30,7,58,"a0900043000125136  ",12,14,15
"8027",19,NA,0,-26,11,77,"a0900043000125144  ",12,14,15
"8028",20,-4,1,-31,6,75,"a0900043000125149  ",12,14,15
"8029",21,NA,0,-16,21,65,"a0900043000125157  ",12,14,15
"8030",22,-8,1,-31,6,78,"a0900043000125158  ",12,14,15
"8031",23,0,1,-11,26,96,"a0900043000125161  ",12,14,15
"8032",24,NA,0,-20,17,94,"a0900043000125164  ",12,14,15
"8033",25,NA,0,-26,11,65,"a0900043000125166  ",12,14,15
"8034",26,NA,0,-30,7,87,"a0900043000125167  ",12,14,15
"8035",27,NA,0,-33,4,62,"a0900043000125171  ",12,14,15
"8036",28,NA,0,-18,19,71,"a0900043000125172  ",12,14,15
"8037",29,NA,0,-23,14,105,"a0900043000125173  ",12,14,15
"8038",30,NA,0,-13,24,73,"a0900043000125176  ",12,14,15
"8039",31,NA,0,-30,7,77,"a0900043000125178  ",12,14,15
"8040",32,NA,0,-30,7,75,"a0900043000125179  ",12,14,15
"8067",59,NA,0,-26,11,105,"a0900043000135022  ",12,14,15
"8068",60,NA,0,-15,22,92,"a0900043000135028  ",12,14,15
"8073",65,NA,0,-15,22,104,"a0900043000135079  ",12,14,15
"8082",74,NA,0,-26,11,96,"a0900043000135138  ",12,14,15
"8090",82,NA,0,-24,13,100,"a0900043000135174  ",12,14,15
"8092",84,NA,0,-13,24,77,"a0900043000135185  ",12,14,15
"8093",85,-2,1,-24,13,86,"a0900043000135194  ",12,14,15
"8098",90,NA,0,-30,7,78,"a0900043000135217  ",12,14,15
"8103",95,NA,0,-31,6,115,"a0900043000135284  ",12,14,15
"8106",98,NA,0,-37,0,75,"a0900043000135297  ",12,14,15
"8108",100,-1,1,-24,13,90,"a0900043000135315  ",12,14,15
"8110",102,NA,0,-33,4,82,"a0900043000135329  ",12,14,15
"8116",108,NA,0,-37,0,119,"a0900043000135353  ",12,14,15
"8119",111,NA,0,-11,26,107,"a0900043000135370  ",12,14,15
