"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Month","St_Year","End_Month","End_Year"
"2963",734,"a0982000407063479  ",NA,0,-22,4,83,NA,4,NA,7,2016,NA,NA
"2965",736,"a0982000407069461  ",NA,0,-15,11,144,NA,4,NA,7,2016,NA,NA
"2966",737,"a0982000407069465  ",NA,0,-15,11,136,NA,4,NA,7,2016,NA,NA
"2967",738,"a0982000407069540  ",NA,0,-9,17,135,NA,4,NA,7,2016,NA,NA
"2968",739,"a0982000407069587  ",NA,0,-24,2,141,NA,4,NA,7,2016,NA,NA
"2970",741,"a0982000407069610  ",NA,0,-22,4,87,NA,4,NA,7,2016,NA,NA
"2971",742,"a0982000407069631  ",NA,0,-15,11,129,NA,4,NA,7,2016,NA,NA
"3095",123,"a0900067000076713  ",2,1,1.5,2.5,132,134,5,56,9,2016,11,2016
"3101",129,"a0900067000076786  ",-3,1,-3.5,-2.5,153,155,5,51,9,2016,11,2016
"3114",142,"a0900067000077311  ",NA,0,-7,19,235,NA,5,NA,9,2016,NA,NA
"3117",145,"a0900067000077337  ",NA,0,-9,17,165,NA,5,NA,9,2016,NA,NA
"3119",147,"a0900067000077387  ",NA,0,-7,19,148,NA,5,NA,9,2016,NA,NA
"3121",149,"a0900067000077415  ",NA,0,-4,22,145,NA,5,NA,9,2016,NA,NA
"3133",161,"a0900067000080081  ",NA,0,-6,20,130,NA,5,NA,9,2016,NA,NA
"3135",163,"a0900067000080093  ",NA,0,-3,23,141,NA,5,NA,9,2016,NA,NA
"3137",165,"a0900067000080095  ",NA,0,-5,21,119,NA,5,NA,9,2016,NA,NA
"3153",181,"a0900067000080337  ",0,1,-0.5,0.5,137,136,5,61,9,2016,11,2016
"3157",185,"a0900067000080413  ",NA,0,-24,2,143,NA,5,NA,9,2016,NA,NA
"3173",201,"a0900067000080807  ",NA,0,-15,11,117,NA,5,NA,9,2016,NA,NA
"3179",207,"a0900067000084905  ",NA,0,-7,19,216,NA,5,NA,9,2016,NA,NA
"3216",244,"a0900067000121886  ",NA,0,-9,17,73,NA,5,NA,9,2016,NA,NA
"3217",245,"a0900067000121892  ",NA,0,-8,18,62,NA,5,NA,9,2016,NA,NA
"3218",246,"a0900067000121894  ",11,1,10.5,11.5,135,137,5,56,9,2016,11,2016
"3219",247,"a0900067000121906  ",1,1,0.5,1.5,62,70,5,56,9,2016,11,2016
"3220",248,"a0900067000121911  ",NA,0,-8,18,74,NA,5,NA,9,2016,NA,NA
"3221",249,"a0900067000121937  ",NA,0,-14,12,76,NA,5,NA,9,2016,NA,NA
"3222",250,"a0900067000121943  ",NA,0,-15,11,75,NA,5,NA,9,2016,NA,NA
"3223",251,"a0900067000121944  ",0,1,-0.5,0.5,72,74,5,56,9,2016,11,2016
"3224",252,"a0900067000121961  ",1,1,0.5,1.5,74,79,5,56,9,2016,11,2016
"3225",253,"a0900067000121975  ",1,1,0.5,1.5,66,75,5,56,9,2016,11,2016
"3226",254,"a0900067000121981  ",5,1,4.5,5.5,108,109,5,56,9,2016,11,2016
"3227",255,"a0900067000121986  ",NA,0,-22,4,72,NA,5,NA,9,2016,NA,NA
"3228",256,"a0900067000121994  ",1,1,0.5,1.5,80,83,5,55,9,2016,11,2016
"3229",257,"a0900067000121996  ",0,1,-0.5,0.5,83,85,5,51,9,2016,11,2016
"3231",259,"a0900067000122000  ",-2,1,-2.5,-1.5,63,66,5,55,9,2016,11,2016
"3232",260,"a0900067000122004  ",NA,0,-20,6,66,NA,5,NA,9,2016,NA,NA
"3234",262,"a0900067000122011  ",NA,0,-17,9,61,NA,5,NA,9,2016,NA,NA
"3235",263,"a0900067000122013  ",NA,0,-21,5,73,NA,5,NA,9,2016,NA,NA
"3236",264,"a0900067000122016  ",2,1,1.5,2.5,72,75,5,56,9,2016,11,2016
"3237",265,"a0900067000122019  ",NA,0,-21,5,71,NA,5,NA,9,2016,NA,NA
"3238",266,"a0900067000122021  ",NA,0,-19,7,61,NA,5,NA,9,2016,NA,NA
"3239",267,"a0900067000122026  ",NA,0,-17,9,67,NA,5,NA,9,2016,NA,NA
"3240",268,"a0900067000122028  ",NA,0,-22,4,70,NA,5,NA,9,2016,NA,NA
"3241",269,"a0900067000122031  ",NA,0,-22,4,62,NA,5,NA,9,2016,NA,NA
"3242",270,"a0900067000122032  ",-1,1,-1.5,-0.5,76,81,5,56,9,2016,11,2016
"3243",271,"a0900067000122035  ",NA,0,-19,7,63,NA,5,NA,9,2016,NA,NA
"3244",272,"a0900067000122040  ",NA,0,-17,9,70,NA,5,NA,9,2016,NA,NA
"3245",273,"a0900067000122056  ",NA,0,-22,4,65,NA,5,NA,9,2016,NA,NA
"3246",274,"a0900067000122058  ",NA,0,-22,4,70,NA,5,NA,9,2016,NA,NA
"3247",275,"a0900067000122061  ",NA,0,-17,9,62,NA,5,NA,9,2016,NA,NA
"3248",276,"a0900067000122068  ",NA,0,-19,7,63,NA,5,NA,9,2016,NA,NA
"3249",277,"a0900067000122078  ",0,1,-0.5,0.5,63,67,5,55,9,2016,11,2016
"3324",352,"a0900067000122384  ",NA,0,-13,13,63,NA,5,NA,9,2016,NA,NA
"3326",354,"a0900067000122392  ",0,1,-0.5,0.5,77,79,5,61,9,2016,11,2016
"3328",356,"a0900067000122393  ",NA,0,-4,22,142,NA,5,NA,9,2016,NA,NA
"3329",357,"a0900067000122396  ",NA,0,-7,19,75,NA,5,NA,9,2016,NA,NA
"3330",358,"a0900067000122397  ",NA,0,-4,22,84,NA,5,NA,9,2016,NA,NA
"3331",359,"a0900067000122399  ",NA,0,-4,22,154,NA,5,NA,9,2016,NA,NA
"3332",360,"a0900067000122401  ",NA,0,-14,12,79,NA,5,NA,9,2016,NA,NA
"3334",362,"a0900067000122403  ",0,1,-0.5,0.5,78,80,5,61,9,2016,11,2016
"3335",363,"a0900067000122405  ",0,1,-0.5,0.5,113,112,5,61,9,2016,11,2016
"3336",364,"a0900067000122406  ",NA,0,-4,22,84,NA,5,NA,9,2016,NA,NA
"3337",365,"a0900067000122416  ",NA,0,-7,19,69,NA,5,NA,9,2016,NA,NA
"3338",366,"a0900067000122418  ",-1,1,-1.5,-0.5,61,62,5,56,9,2016,11,2016
"3339",367,"a0900067000122427  ",NA,0,-6,20,80,NA,5,NA,9,2016,NA,NA
"3340",368,"a0900067000122428  ",NA,0,-5,21,86,NA,5,NA,9,2016,NA,NA
"3341",369,"a0900067000122431  ",NA,0,-7,19,84,NA,5,NA,9,2016,NA,NA
"3342",370,"a0900067000122432  ",NA,0,-14,12,65,NA,5,NA,9,2016,NA,NA
"3343",371,"a0900067000122437  ",NA,0,-6,20,75,NA,5,NA,9,2016,NA,NA
"3344",372,"a0900067000122440  ",NA,0,-7,19,118,NA,5,NA,9,2016,NA,NA
"3345",373,"a0900067000122447  ",NA,0,-14,12,80,NA,5,NA,9,2016,NA,NA
"3346",374,"a0900067000122452  ",0,1,-0.5,0.5,73,78,5,61,9,2016,11,2016
"3347",375,"a0900067000122456  ",NA,0,-5,21,63,NA,5,NA,9,2016,NA,NA
"3348",376,"a0900067000122458  ",NA,0,-4,22,81,NA,5,NA,9,2016,NA,NA
"3349",377,"a0900067000122460  ",NA,0,-7,19,73,NA,5,NA,9,2016,NA,NA
"3350",378,"a0900067000122463  ",NA,0,-7,19,79,NA,5,NA,9,2016,NA,NA
"3351",379,"a0900067000122465  ",NA,0,-13,13,71,NA,5,NA,9,2016,NA,NA
"3352",380,"a0900067000122470  ",NA,0,-7,19,79,NA,5,NA,9,2016,NA,NA
"3353",381,"a0900067000122471  ",NA,0,-7,19,78,NA,5,NA,9,2016,NA,NA
"3354",382,"a0900067000122472  ",NA,0,-6,20,69,NA,5,NA,9,2016,NA,NA
"3355",383,"a0900067000122475  ",NA,0,-5,21,85,NA,5,NA,9,2016,NA,NA
"3356",384,"a0900067000122477  ",NA,0,-5,21,69,NA,5,NA,9,2016,NA,NA
"3357",385,"a0900067000122478  ",NA,0,-4,22,82,NA,5,NA,9,2016,NA,NA
"3579",607,"a0982000403060155  ",NA,0,-4,22,167,NA,5,NA,9,2016,NA,NA
"3592",620,"a0982000403060288  ",-1,1,-1.5,-0.5,139,141,5,61,9,2016,11,2016
"3593",621,"a0982000403060291  ",NA,0,-7,19,135,NA,5,NA,9,2016,NA,NA
"3596",624,"a0982000403060302  ",NA,0,-4,22,134,NA,5,NA,9,2016,NA,NA
"3599",627,"a0982000403060318  ",NA,0,-7,19,199,NA,5,NA,9,2016,NA,NA
"3604",632,"a0982000403060337  ",NA,0,-26,0,110,NA,5,NA,9,2016,NA,NA
"3610",638,"a0982000403060376  ",NA,0,-9,17,156,NA,5,NA,9,2016,NA,NA
"3612",640,"a0982000403060381  ",0,1,-0.5,0.5,149,153,5,61,9,2016,11,2016
"3615",643,"a0982000403060387  ",NA,0,-4,22,140,NA,5,NA,9,2016,NA,NA
"3623",651,"a0982000403060421  ",NA,0,-6,20,148,NA,5,NA,9,2016,NA,NA
"3626",654,"a0982000403060437  ",NA,0,-4,22,162,NA,5,NA,9,2016,NA,NA
"3630",658,"a0982000403060601  ",NA,0,-26,0,145,NA,5,NA,9,2016,NA,NA
"3635",663,"a0982000407049991  ",NA,0,-9,17,164,NA,5,NA,9,2016,NA,NA
"3638",666,"a0982000407050046  ",NA,0,-17,9,130,NA,5,NA,9,2016,NA,NA
"3650",678,"a0982000407050231  ",NA,0,-13,13,132,NA,5,NA,9,2016,NA,NA
"3657",685,"a0982000407050246  ",3,1,2.5,3.5,132,139,5,61,9,2016,11,2016
"3667",695,"a0982000407050352  ",NA,0,-7,19,121,NA,5,NA,9,2016,NA,NA
"3668",696,"a0982000407050353  ",3,1,2.5,3.5,154,166,5,61,9,2016,11,2016
"3670",698,"a0982000407050602  ",NA,0,-26,0,110,NA,5,NA,9,2016,NA,NA
"3678",706,"a0982000407050678  ",0,1,-0.5,0.5,163,163,5,61,9,2016,11,2016
"3680",708,"a0982000407050898  ",NA,0,-26,0,105,NA,5,NA,9,2016,NA,NA
"3686",714,"a0982000407063256  ",NA,0,-4,22,142,NA,5,NA,9,2016,NA,NA
"3692",720,"a0982000407063307  ",NA,0,-14,12,138,NA,5,NA,9,2016,NA,NA
"3693",721,"a0982000407063311  ",NA,0,-7,19,160,NA,5,NA,9,2016,NA,NA
"3695",723,"a0982000407063317  ",-3,1,-3.5,-2.5,113,114,5,55,9,2016,11,2016
"3707",735,"a0982000407069458  ",1,1,0.5,1.5,120,124,5,55,9,2016,11,2016
"3838",123,"a0900067000076713  ",NA,0,-19,7,134,NA,6,NA,11,2016,NA,NA
"3844",129,"a0900067000076786  ",0,1,-0.5,0.5,155,156,6,61,11,2016,1,2017
"3883",168,"a0900067000080111  ",NA,0,-16,10,118,NA,6,NA,11,2016,NA,NA
"3896",181,"a0900067000080337  ",0,1,-0.5,0.5,136,137,6,59,11,2016,1,2017
"3932",217,"a0900067000121781  ",NA,0,-11,15,77,NA,6,NA,11,2016,NA,NA
"3935",220,"a0900067000121792  ",NA,0,-14,12,78,NA,6,NA,11,2016,NA,NA
"3936",221,"a0900067000121803  ",NA,0,-14,12,65,NA,6,NA,11,2016,NA,NA
"3937",222,"a0900067000121805  ",NA,0,-12,14,77,NA,6,NA,11,2016,NA,NA
"3938",223,"a0900067000121806  ",NA,0,-9,17,61,NA,6,NA,11,2016,NA,NA
"3939",224,"a0900067000121809  ",9,1,8.5,9.5,79,78,6,61,11,2016,1,2017
"3940",225,"a0900067000121813  ",-4,1,-4.5,-3.5,78,78,6,64,11,2016,1,2017
"3942",227,"a0900067000121815  ",NA,0,-11,15,73,NA,6,NA,11,2016,NA,NA
"3943",228,"a0900067000121826  ",-2,1,-2.5,-1.5,81,80,6,64,11,2016,1,2017
"3945",230,"a0900067000121832  ",NA,0,-12,14,77,NA,6,NA,11,2016,NA,NA
"3947",232,"a0900067000121841  ",NA,0,-6,20,76,NA,6,NA,11,2016,NA,NA
"3948",233,"a0900067000121848  ",NA,0,-12,14,63,NA,6,NA,11,2016,NA,NA
"3949",234,"a0900067000121849  ",NA,0,-11,15,84,NA,6,NA,11,2016,NA,NA
"3950",235,"a0900067000121854  ",NA,0,-10,16,87,NA,6,NA,11,2016,NA,NA
"3951",236,"a0900067000121858  ",NA,0,-14,12,76,NA,6,NA,11,2016,NA,NA
"3952",237,"a0900067000121859  ",NA,0,-10,16,81,NA,6,NA,11,2016,NA,NA
"3954",239,"a0900067000121867  ",NA,0,-11,15,75,NA,6,NA,11,2016,NA,NA
"3955",240,"a0900067000121868  ",NA,0,-9,17,63,NA,6,NA,11,2016,NA,NA
"3956",241,"a0900067000121869  ",0,1,-0.5,0.5,76,77,6,59,11,2016,1,2017
"3957",242,"a0900067000121873  ",NA,0,-9,17,59,NA,6,NA,11,2016,NA,NA
"3958",243,"a0900067000121880  ",NA,0,-12,14,63,NA,6,NA,11,2016,NA,NA
"3961",246,"a0900067000121894  ",NA,0,-20,6,137,NA,6,NA,11,2016,NA,NA
"3962",247,"a0900067000121906  ",NA,0,-9,17,70,NA,6,NA,11,2016,NA,NA
"3966",251,"a0900067000121944  ",NA,0,-9,17,74,NA,6,NA,11,2016,NA,NA
"3967",252,"a0900067000121961  ",NA,0,-9,17,79,NA,6,NA,11,2016,NA,NA
"3968",253,"a0900067000121975  ",NA,0,-9,17,75,NA,6,NA,11,2016,NA,NA
"3969",254,"a0900067000121981  ",NA,0,-24,2,109,NA,6,NA,11,2016,NA,NA
"3971",256,"a0900067000121994  ",NA,0,-20,6,83,NA,6,NA,11,2016,NA,NA
"3972",257,"a0900067000121996  ",0,1,-0.5,0.5,85,86,6,61,11,2016,1,2017
"3974",259,"a0900067000122000  ",NA,0,-17,9,66,NA,6,NA,11,2016,NA,NA
"3979",264,"a0900067000122016  ",NA,0,-24,2,75,NA,6,NA,11,2016,NA,NA
"3985",270,"a0900067000122032  ",NA,0,-16,10,81,NA,6,NA,11,2016,NA,NA
"3992",277,"a0900067000122078  ",NA,0,-18,8,67,NA,6,NA,11,2016,NA,NA
"3993",278,"a0900067000122181  ",NA,0,-18,8,76,NA,6,NA,11,2016,NA,NA
"3994",279,"a0900067000122182  ",NA,0,-19,7,67,NA,6,NA,11,2016,NA,NA
"3995",280,"a0900067000122184  ",2,1,1.5,2.5,86,86,6,59,11,2016,1,2017
"3996",281,"a0900067000122185  ",-1,1,-1.5,-0.5,81,81,6,59,11,2016,1,2017
"3997",282,"a0900067000122187  ",NA,0,-22,4,80,NA,6,NA,11,2016,NA,NA
"3998",283,"a0900067000122188  ",NA,0,-19,7,65,NA,6,NA,11,2016,NA,NA
"3999",284,"a0900067000122189  ",NA,0,-6,20,90,NA,6,NA,11,2016,NA,NA
"4001",286,"a0900067000122190  ",NA,0,-5,21,85,NA,6,NA,11,2016,NA,NA
"4002",287,"a0900067000122193  ",NA,0,-5,21,87,NA,6,NA,11,2016,NA,NA
"4003",288,"a0900067000122196  ",0,1,-0.5,0.5,75,75,6,61,11,2016,1,2017
"4004",289,"a0900067000122198  ",NA,0,-7,19,86,NA,6,NA,11,2016,NA,NA
"4005",290,"a0900067000122205  ",NA,0,-21,5,64,NA,6,NA,11,2016,NA,NA
"4006",291,"a0900067000122207  ",NA,0,-18,8,82,NA,6,NA,11,2016,NA,NA
"4007",292,"a0900067000122209  ",0,1,-0.5,0.5,86,87,6,59,11,2016,1,2017
"4008",293,"a0900067000122210  ",NA,0,-6,20,89,NA,6,NA,11,2016,NA,NA
"4009",294,"a0900067000122211  ",NA,0,-21,5,72,NA,6,NA,11,2016,NA,NA
"4010",295,"a0900067000122218  ",NA,0,-6,20,85,NA,6,NA,11,2016,NA,NA
"4011",296,"a0900067000122219  ",NA,0,-5,21,87,NA,6,NA,11,2016,NA,NA
"4012",297,"a0900067000122225  ",NA,0,-21,5,63,NA,6,NA,11,2016,NA,NA
"4013",298,"a0900067000122229  ",NA,0,-5,21,71,NA,6,NA,11,2016,NA,NA
"4014",299,"a0900067000122232  ",NA,0,-22,4,83,NA,6,NA,11,2016,NA,NA
"4015",300,"a0900067000122234  ",0,1,-0.5,0.5,74,72,6,59,11,2016,1,2017
"4016",301,"a0900067000122239  ",-1,1,-1.5,-0.5,84,85,6,59,11,2016,1,2017
"4017",302,"a0900067000122244  ",NA,0,-23,3,68,NA,6,NA,11,2016,NA,NA
"4018",303,"a0900067000122245  ",NA,0,-6,20,89,NA,6,NA,11,2016,NA,NA
"4019",304,"a0900067000122247  ",NA,0,-4,22,84,NA,6,NA,11,2016,NA,NA
"4020",305,"a0900067000122248  ",NA,0,-22,4,78,NA,6,NA,11,2016,NA,NA
"4021",306,"a0900067000122252  ",NA,0,-26,0,137,NA,6,NA,11,2016,NA,NA
"4022",307,"a0900067000122254  ",NA,0,-7,19,78,NA,6,NA,11,2016,NA,NA
"4023",308,"a0900067000122261  ",1,1,0.5,1.5,89,90,6,59,11,2016,1,2017
"4024",309,"a0900067000122262  ",0,1,-0.5,0.5,78,78,6,59,11,2016,1,2017
"4025",310,"a0900067000122266  ",NA,0,-19,7,73,NA,6,NA,11,2016,NA,NA
"4026",311,"a0900067000122268  ",NA,0,-6,20,84,NA,6,NA,11,2016,NA,NA
"4027",312,"a0900067000122269  ",NA,0,-7,19,78,NA,6,NA,11,2016,NA,NA
"4029",314,"a0900067000122272  ",-3,1,-3.5,-2.5,91,90,6,59,11,2016,1,2017
"4030",315,"a0900067000122273  ",NA,0,-22,4,78,NA,6,NA,11,2016,NA,NA
"4031",316,"a0900067000122276  ",0,1,-0.5,0.5,84,84,6,59,11,2016,1,2017
"4032",317,"a0900067000122278  ",NA,0,-6,20,75,NA,6,NA,11,2016,NA,NA
"4033",318,"a0900067000122282  ",NA,0,-16,10,74,NA,6,NA,11,2016,NA,NA
"4034",319,"a0900067000122286  ",NA,0,-15,11,68,NA,6,NA,11,2016,NA,NA
"4035",320,"a0900067000122293  ",NA,0,-17,9,72,NA,6,NA,11,2016,NA,NA
"4036",321,"a0900067000122298  ",NA,0,-15,11,73,NA,6,NA,11,2016,NA,NA
"4037",322,"a0900067000122300  ",NA,0,-13,13,72,NA,6,NA,11,2016,NA,NA
"4038",323,"a0900067000122304  ",NA,0,-22,4,65,NA,6,NA,11,2016,NA,NA
"4039",324,"a0900067000122312  ",NA,0,-16,10,73,NA,6,NA,11,2016,NA,NA
"4040",325,"a0900067000122313  ",NA,0,-17,9,72,NA,6,NA,11,2016,NA,NA
"4041",326,"a0900067000122316  ",0,1,-0.5,0.5,72,74,6,61,11,2016,1,2017
"4042",327,"a0900067000122319  ",NA,0,-22,4,69,NA,6,NA,11,2016,NA,NA
"4043",328,"a0900067000122320  ",0,1,-0.5,0.5,132,127,6,61,11,2016,1,2017
"4044",329,"a0900067000122322  ",NA,0,-6,20,80,NA,6,NA,11,2016,NA,NA
"4045",330,"a0900067000122326  ",NA,0,-15,11,65,NA,6,NA,11,2016,NA,NA
"4046",331,"a0900067000122328  ",NA,0,-17,9,82,NA,6,NA,11,2016,NA,NA
"4048",333,"a0900067000122336  ",NA,0,-4,22,75,NA,6,NA,11,2016,NA,NA
"4049",334,"a0900067000122342  ",NA,0,-16,10,71,NA,6,NA,11,2016,NA,NA
"4051",336,"a0900067000122346  ",1,1,0.5,1.5,111,110,6,61,11,2016,1,2017
"4052",337,"a0900067000122349  ",NA,0,-17,9,68,NA,6,NA,11,2016,NA,NA
"4053",338,"a0900067000122352  ",NA,0,-16,10,78,NA,6,NA,11,2016,NA,NA
"4055",340,"a0900067000122357  ",NA,0,-7,19,77,NA,6,NA,11,2016,NA,NA
"4057",342,"a0900067000122358  ",NA,0,-17,9,73,NA,6,NA,11,2016,NA,NA
"4058",343,"a0900067000122365  ",0,1,-0.5,0.5,71,70,6,60,11,2016,1,2017
"4059",344,"a0900067000122366  ",NA,0,-17,9,82,NA,6,NA,11,2016,NA,NA
"4061",346,"a0900067000122367  ",NA,0,-17,9,72,NA,6,NA,11,2016,NA,NA
"4062",347,"a0900067000122368  ",0,1,-0.5,0.5,64,65,6,60,11,2016,1,2017
"4063",348,"a0900067000122373  ",NA,0,-17,9,79,NA,6,NA,11,2016,NA,NA
"4064",349,"a0900067000122375  ",-4,1,-4.5,-3.5,73,74,6,64,11,2016,1,2017
"4066",351,"a0900067000122380  ",-1,1,-1.5,-0.5,74,74,6,59,11,2016,1,2017
"4069",354,"a0900067000122392  ",NA,0,-5,21,79,NA,6,NA,11,2016,NA,NA
"4077",362,"a0900067000122403  ",0,1,-0.5,0.5,80,81,6,59,11,2016,1,2017
"4078",363,"a0900067000122405  ",NA,0,-7,19,112,NA,6,NA,11,2016,NA,NA
"4081",366,"a0900067000122418  ",NA,0,-15,11,62,NA,6,NA,11,2016,NA,NA
"4089",374,"a0900067000122452  ",0,1,-0.5,0.5,78,78,6,59,11,2016,1,2017
"4101",386,"a0900067000122484  ",NA,0,-6,20,88,NA,6,NA,11,2016,NA,NA
"4102",387,"a0900067000122490  ",NA,0,-7,19,70,NA,6,NA,11,2016,NA,NA
"4103",388,"a0900067000122493  ",NA,0,-7,19,60,NA,6,NA,11,2016,NA,NA
"4105",390,"a0900067000122497  ",-2,1,-2.5,-1.5,83,83,6,59,11,2016,1,2017
"4106",391,"a0900067000122499  ",NA,0,-7,19,67,NA,6,NA,11,2016,NA,NA
"4107",392,"a0900067000122501  ",-2,1,-2.5,-1.5,81,80,6,59,11,2016,1,2017
"4108",393,"a0900067000122502  ",NA,0,-7,19,120,NA,6,NA,11,2016,NA,NA
"4109",394,"a0900067000122503  ",NA,0,-7,19,72,NA,6,NA,11,2016,NA,NA
"4110",395,"a0900067000122507  ",NA,0,-7,19,110,NA,6,NA,11,2016,NA,NA
"4112",397,"a0900067000122509  ",NA,0,-7,19,86,NA,6,NA,11,2016,NA,NA
"4113",398,"a0900067000122513  ",NA,0,-7,19,136,NA,6,NA,11,2016,NA,NA
"4114",399,"a0900067000122523  ",NA,0,-7,19,84,NA,6,NA,11,2016,NA,NA
"4115",400,"a0900067000122525  ",NA,0,-7,19,82,NA,6,NA,11,2016,NA,NA
"4116",401,"a0900067000122532  ",0,1,-0.5,0.5,63,68,6,59,11,2016,1,2017
"4117",402,"a0900067000122534  ",NA,0,-7,19,85,NA,6,NA,11,2016,NA,NA
"4118",403,"a0900067000122539  ",-1,1,-1.5,-0.5,69,69,6,59,11,2016,1,2017
"4119",404,"a0900067000122540  ",NA,0,-7,19,79,NA,6,NA,11,2016,NA,NA
"4120",405,"a0900067000122543  ",NA,0,-6,20,91,NA,6,NA,11,2016,NA,NA
"4121",406,"a0900067000122554  ",0,1,-0.5,0.5,83,84,6,59,11,2016,1,2017
"4122",407,"a0900067000122565  ",NA,0,-7,19,82,NA,6,NA,11,2016,NA,NA
"4123",408,"a0900067000122567  ",NA,0,-6,20,77,NA,6,NA,11,2016,NA,NA
"4125",410,"a0900067000122574  ",NA,0,-7,19,74,NA,6,NA,11,2016,NA,NA
"4327",612,"a0982000403060216  ",NA,0,-7,19,150,NA,6,NA,11,2016,NA,NA
"4335",620,"a0982000403060288  ",NA,0,-5,21,141,NA,6,NA,11,2016,NA,NA
"4355",640,"a0982000403060381  ",0,1,-0.5,0.5,153,148,6,59,11,2016,1,2017
"4375",660,"a0982000403060602  ",NA,0,-15,11,117,NA,6,NA,11,2016,NA,NA
"4400",685,"a0982000407050246  ",0,1,-0.5,0.5,139,140,6,59,11,2016,1,2017
"4411",696,"a0982000407050353  ",NA,0,-7,19,166,NA,6,NA,11,2016,NA,NA
"4421",706,"a0982000407050678  ",NA,0,-7,19,163,NA,6,NA,11,2016,NA,NA
"4427",712,"a0982000407050918  ",NA,0,-17,9,118,NA,6,NA,11,2016,NA,NA
"4438",723,"a0982000407063317  ",NA,0,-16,10,114,NA,6,NA,11,2016,NA,NA
"4450",735,"a0982000407069458  ",NA,0,-23,3,124,NA,6,NA,11,2016,NA,NA
"4458",743,"a0982000407069641  ",0,1,-0.5,0.5,102,102,6,61,11,2016,1,2017
"4572",114,"a0900067000076527  ",NA,0,-7,19,173,NA,7,NA,1,2017,NA,NA
"4587",129,"a0900067000076786  ",NA,0,-23,3,156,NA,7,NA,1,2017,NA,NA
"4605",147,"a0900067000077387  ",NA,0,-7,19,152,NA,7,NA,1,2017,NA,NA
"4621",163,"a0900067000080093  ",NA,0,-7,19,149,NA,7,NA,1,2017,NA,NA
"4639",181,"a0900067000080337  ",NA,0,-7,19,137,NA,7,NA,1,2017,NA,NA
"4643",185,"a0900067000080413  ",NA,0,-22,4,150,NA,7,NA,1,2017,NA,NA
"4677",219,"a0900067000121787  ",3,1,2.5,3.5,65,68,7,55,1,2017,3,2017
"4682",224,"a0900067000121809  ",NA,0,-22,4,78,NA,7,NA,1,2017,NA,NA
"4683",225,"a0900067000121813  ",NA,0,-5,21,78,NA,7,NA,1,2017,NA,NA
"4686",228,"a0900067000121826  ",NA,0,-9,17,80,NA,7,NA,1,2017,NA,NA
"4699",241,"a0900067000121869  ",NA,0,-5,21,77,NA,7,NA,1,2017,NA,NA
"4703",245,"a0900067000121892  ",NA,0,-26,0,68,NA,7,NA,1,2017,NA,NA
"4713",255,"a0900067000121986  ",NA,0,-22,4,75,NA,7,NA,1,2017,NA,NA
"4715",257,"a0900067000121996  ",NA,0,-23,3,86,NA,7,NA,1,2017,NA,NA
"4718",260,"a0900067000122004  ",NA,0,-21,5,67,NA,7,NA,1,2017,NA,NA
"4724",266,"a0900067000122021  ",0,1,-0.5,0.5,60,59,7,61,1,2017,3,2017
"4738",280,"a0900067000122184  ",NA,0,-7,19,86,NA,7,NA,1,2017,NA,NA
"4739",281,"a0900067000122185  ",NA,0,-5,21,81,NA,7,NA,1,2017,NA,NA
"4746",288,"a0900067000122196  ",NA,0,-22,4,75,NA,7,NA,1,2017,NA,NA
"4750",292,"a0900067000122209  ",0,1,-0.5,0.5,87,88,7,55,1,2017,3,2017
"4758",300,"a0900067000122234  ",0,1,-0.5,0.5,72,73,7,55,1,2017,3,2017
"4759",301,"a0900067000122239  ",0,1,-0.5,0.5,85,86,7,55,1,2017,3,2017
"4766",308,"a0900067000122261  ",NA,0,-7,19,90,NA,7,NA,1,2017,NA,NA
"4767",309,"a0900067000122262  ",NA,0,-5,21,78,NA,7,NA,1,2017,NA,NA
"4772",314,"a0900067000122272  ",NA,0,-3,23,90,NA,7,NA,1,2017,NA,NA
"4774",316,"a0900067000122276  ",0,1,-0.5,0.5,84,87,7,55,1,2017,3,2017
"4784",326,"a0900067000122316  ",NA,0,-23,3,74,NA,7,NA,1,2017,NA,NA
"4786",328,"a0900067000122320  ",NA,0,-20,6,127,NA,7,NA,1,2017,NA,NA
"4794",336,"a0900067000122346  ",NA,0,-23,3,110,NA,7,NA,1,2017,NA,NA
"4801",343,"a0900067000122365  ",NA,0,-14,12,70,NA,7,NA,1,2017,NA,NA
"4805",347,"a0900067000122368  ",-1,1,-1.5,-0.5,65,67,7,59,1,2017,3,2017
"4807",349,"a0900067000122375  ",0,1,-0.5,0.5,74,72,7,55,1,2017,3,2017
"4808",350,"a0900067000122379  ",NA,0,-17,9,65,NA,7,NA,1,2017,NA,NA
"4809",351,"a0900067000122380  ",NA,0,-5,21,74,NA,7,NA,1,2017,NA,NA
"4820",362,"a0900067000122403  ",NA,0,-7,19,81,NA,7,NA,1,2017,NA,NA
"4823",365,"a0900067000122416  ",NA,0,-7,19,74,NA,7,NA,1,2017,NA,NA
"4829",371,"a0900067000122437  ",NA,0,-5,21,78,NA,7,NA,1,2017,NA,NA
"4832",374,"a0900067000122452  ",NA,0,-7,19,78,NA,7,NA,1,2017,NA,NA
"4848",390,"a0900067000122497  ",0,1,-0.5,0.5,83,86,7,55,1,2017,3,2017
