"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"117",NA,0,-20,6,129,117,1,3,4
"123",NA,0,-20,6,114,123,1,3,4
"124",NA,0,-16,10,103,124,1,3,4
"126",NA,0,-19,7,117,126,1,3,4
"127",NA,0,-20,6,135,127,1,3,4
"129",-1,1,-23,3,147,129,1,3,4
"131",12,1,-11,15,136,131,1,3,4
"134",NA,0,-22,4,110,134,1,3,4
"135",NA,0,-7,19,180,135,1,3,4
"137",NA,0,-7,19,178,137,1,3,4
"145",NA,0,-14,12,169,145,1,3,4
"151",NA,0,-7,19,142,151,1,3,4
"153",0,1,-23,3,133,153,1,3,4
"155",NA,0,-9,17,66,155,1,3,4
"158",NA,0,-11,15,142,158,1,3,4
"159",NA,0,-7,19,215,159,1,3,4
"160",NA,0,-4,22,69,160,1,3,4
"162",NA,0,-7,19,115,162,1,3,4
"164",NA,0,-6,20,56,164,1,3,4
"166",NA,0,-7,19,179,166,1,3,4
"169",NA,0,-7,19,176,169,1,3,4
"170",NA,0,-7,19,180,170,1,3,4
"172",NA,0,-9,17,50,172,1,3,4
"173",NA,0,-7,19,120,173,1,3,4
"175",NA,0,-5,21,64,175,1,3,4
"176",NA,0,-5,21,77,176,1,3,4
"178",NA,0,-22,4,117,178,1,3,4
"179",NA,0,-7,19,114,179,1,3,4
"180",NA,0,-7,19,107,180,1,3,4
"182",NA,0,-7,19,205,182,1,3,4
"184",NA,0,-10,16,81,184,1,3,4
"185",1,1,-22,4,123,185,1,3,4
"186",-3,1,-10,16,121,186,1,3,4
"187",NA,0,-23,3,176,187,1,3,4
"188",NA,0,-7,19,112,188,1,3,4
"190",NA,0,-23,3,135,190,1,3,4
"191",NA,0,-7,19,195,191,1,3,4
"192",NA,0,-18,8,61,192,1,3,4
"193",NA,0,-20,6,50,193,1,3,4
"195",NA,0,-17,9,61,195,1,3,4
"197",NA,0,-15,11,59,197,1,3,4
"198",NA,0,-16,10,55,198,1,3,4
"199",NA,0,-23,3,109,199,1,3,4
"200",NA,0,-18,8,50,200,1,3,4
"201",NA,0,-15,11,62,201,1,3,4
"203",NA,0,-22,4,167,203,1,3,4
"204",NA,0,-18,8,51,204,1,3,4
"205",NA,0,-7,19,159,205,1,3,4
"208",NA,0,-7,19,186,208,1,3,4
"210",NA,0,-10,16,67,210,1,3,4
"212",NA,0,-9,17,168,212,1,3,4
"213",NA,0,-7,19,124,213,1,3,4
"216",NA,0,-10,16,107,216,1,3,4
"607",-4,1,-11,15,139,607,1,3,4
"610",NA,0,-6,20,121,610,1,3,4
"613",NA,0,-14,12,175,613,1,3,4
"614",NA,0,-7,19,131,614,1,3,4
"616",NA,0,-7,19,197,616,1,3,4
"619",NA,0,-6,20,132,619,1,3,4
"628",NA,0,-15,11,59,628,1,3,4
"629",NA,0,-7,19,135,629,1,3,4
"633",NA,0,-7,19,204,633,1,3,4
"636",NA,0,-7,19,167,636,1,3,4
"645",NA,0,-5,21,140,645,1,3,4
"653",NA,0,-7,19,140,653,1,3,4
"656",NA,0,-20,6,165,656,1,3,4
"854",-8,1,-24,2,175,111,2,4,5
"855",-7,1,-24,2,138,112,2,4,5
"856",NA,0,-18,8,171,113,2,4,5
"858",NA,0,-18,8,167,115,2,4,5
"859",-7,1,-24,2,165,116,2,4,5
"862",NA,0,-15,11,172,119,2,4,5
"863",NA,0,-17,9,166,120,2,4,5
"865",NA,0,-19,7,117,122,2,4,5
"872",-8,1,-22,4,144,129,2,4,5
"873",NA,0,-16,10,137,130,2,4,5
"874",-10,1,-23,3,138,131,2,4,5
"876",NA,0,-24,2,143,133,2,4,5
"881",NA,0,-7,19,175,138,2,4,5
"882",NA,0,-6,20,170,139,2,4,5
"886",NA,0,-10,16,210,143,2,4,5
"887",NA,0,-13,13,161,144,2,4,5
"890",NA,0,-7,19,122,147,2,4,5
"895",NA,0,-7,19,145,152,2,4,5
"896",1,1,-23,3,134,153,2,4,5
"897",NA,0,-9,17,66,154,2,4,5
"900",NA,0,-14,12,142,157,2,4,5
"904",NA,0,-4,22,75,161,2,4,5
"910",NA,0,-17,9,70,167,2,4,5
"917",0,1,-7,19,120,174,2,4,5
"920",NA,0,-5,21,83,177,2,4,5
"924",NA,0,-7,19,114,181,2,4,5
"926",NA,0,-3,23,211,183,2,4,5
"928",NA,0,-23,3,126,185,2,4,5
"929",NA,0,-7,19,122,186,2,4,5
"937",NA,0,-15,11,68,194,2,4,5
"939",NA,0,-16,10,62,196,2,4,5
"950",0,1,-7,19,210,207,2,4,5
"952",NA,0,-6,20,175,209,2,4,5
"954",NA,0,-9,17,163,211,2,4,5
"958",NA,0,-10,16,120,215,2,4,5
"1349",NA,0,-10,16,140,606,2,4,5
"1350",-3,1,-7,19,138,607,2,4,5
"1354",NA,0,-7,19,123,611,2,4,5
"1358",NA,0,-6,20,194,615,2,4,5
"1360",NA,0,-3,23,200,617,2,4,5
"1363",7,1,-6,20,127,620,2,4,5
"1370",NA,0,-7,19,187,627,2,4,5
"1374",NA,0,-13,13,64,631,2,4,5
"1377",NA,0,-7,19,200,634,2,4,5
"1378",NA,0,-1,25,133,635,2,4,5
"1380",NA,0,-3,23,135,637,2,4,5
"1381",NA,0,-1,25,151,638,2,4,5
"1384",-2,1,-6,20,122,641,2,4,5
"1392",NA,0,-6,20,63,649,2,4,5
"1395",NA,0,-1,25,120,652,2,4,5
"1397",-1,1,-5,21,142,654,2,4,5
"1398",NA,0,-20,6,168,655,2,4,5
"1401",2,1,-22,4,124,658,2,4,5
"1412",NA,0,-22,4,42,669,2,4,5
"1413",NA,0,-22,4,67,670,2,4,5
"1414",NA,0,-17,9,133,671,2,4,5
"1416",NA,0,-17,9,56,673,2,4,5
"1417",NA,0,-13,13,60,674,2,4,5
"1418",NA,0,-13,13,74,675,2,4,5
"1420",NA,0,-13,13,80,677,2,4,5
"1422",NA,0,-13,13,163,679,2,4,5
"1423",-8,1,-22,4,165,680,2,4,5
"1424",NA,0,-10,16,59,681,2,4,5
"1426",NA,0,-15,11,186,683,2,4,5
"1427",NA,0,-19,7,128,684,2,4,5
"1429",NA,0,-13,13,63,686,2,4,5
"1431",NA,0,-9,17,52,688,2,4,5
"1433",NA,0,-6,20,200,690,2,4,5
"1434",NA,0,-7,19,131,691,2,4,5
"1435",NA,0,-7,19,120,692,2,4,5
"1436",NA,0,-5,21,142,693,2,4,5
"1437",NA,0,-5,21,55,694,2,4,5
"1438",NA,0,-7,19,89,695,2,4,5
"1439",-3,1,-7,19,135,696,2,4,5
"1450",NA,0,-19,7,55,707,2,4,5
"1452",NA,0,-20,6,120,709,2,4,5
"1454",NA,0,-17,9,65,711,2,4,5
"1597",-3,1,-16,10,177,111,3,5,6
"1598",0,1,-17,9,138,112,3,5,6
"1600",-4,1,-17,9,166,114,3,5,6
"1602",9,1,-17,9,171,116,3,5,6
"1603",NA,0,-22,4,132,117,3,5,6
"1604",0,1,-13,13,142,118,3,5,6
"1607",0,1,-17,9,137,121,3,5,6
"1611",0,1,-17,9,145,125,3,5,6
"1615",3,1,-14,12,145,129,3,5,6
"1617",-4,1,-13,13,136,131,3,5,6
"1620",1,1,-21,5,127,134,3,5,6
"1622",NA,0,-9,17,183,136,3,5,6
"1626",NA,0,-22,4,122,140,3,5,6
"1627",0,1,-7,19,205,141,3,5,6
"1628",3,1,-4,22,228,142,3,5,6
"1636",0,1,-7,19,138,150,3,5,6
"1639",0,1,-24,2,134,153,3,5,6
"1642",0,1,-26,0,123,156,3,5,6
"1649",NA,0,-4,22,130,163,3,5,6
"1654",NA,0,-15,11,81,168,3,5,6
"1657",NA,0,-22,4,80,171,3,5,6
"1660",0,1,-7,19,129,174,3,5,6
"1673",0,1,-24,2,172,187,3,5,6
"1675",NA,0,-7,19,124,189,3,5,6
"1685",NA,0,-24,2,113,199,3,5,6
"1693",NA,0,-7,19,210,207,3,5,6
"2091",NA,0,-4,22,205,605,3,5,6
"2093",NA,0,-4,22,155,607,3,5,6
"2095",4,1,-9,17,154,609,3,5,6
"2106",NA,0,-13,13,130,620,3,5,6
"2110",NA,0,-4,22,133,624,3,5,6
"2116",NA,0,-4,22,149,630,3,5,6
"2127",NA,0,-4,22,132,641,3,5,6
"2129",0,1,-4,22,138,643,3,5,6
"2130",NA,0,-4,22,88,644,3,5,6
"2132",-9,1,-15,11,135,646,3,5,6
"2140",NA,0,-4,22,149,654,3,5,6
"2144",0,1,-24,2,132,658,3,5,6
"2147",3,1,-19,7,76,661,3,5,6
"2154",NA,0,-15,11,116,668,3,5,6
"2166",-1,1,-14,12,166,680,3,5,6
"2168",NA,0,-9,17,75,682,3,5,6
"2182",NA,0,-4,22,147,696,3,5,6
"2196",0,1,-3,23,128,710,3,5,6
"2199",NA,0,-4,22,81,713,3,5,6
"2200",NA,0,-4,22,140,714,3,5,6
"2202",NA,0,-4,22,73,716,3,5,6
"2203",0,1,-7,19,126,717,3,5,6
"2204",0,1,-7,19,137,718,3,5,6
"2205",-2,1,-4,22,140,719,3,5,6
"2206",NA,0,-7,19,125,720,3,5,6
"2207",NA,0,-7,19,152,721,3,5,6
"2209",NA,0,-17,9,71,723,3,5,6
"2210",NA,0,-5,21,190,724,3,5,6
"2211",NA,0,-17,9,127,725,3,5,6
"2212",NA,0,-13,13,81,726,3,5,6
"2213",NA,0,-10,16,82,727,3,5,6
"2214",NA,0,-9,17,76,728,3,5,6
"2215",NA,0,-9,17,165,729,3,5,6
"2216",NA,0,-9,17,77,730,3,5,6
"2217",7,1,-9,17,199,731,3,5,6
"2218",NA,0,-9,17,136,732,3,5,6
"2219",NA,0,-10,16,177,733,3,5,6
"2221",NA,0,-13,13,85,735,3,5,6
"2222",-1,1,-16,10,140,736,3,5,6
"2223",0,1,-15,11,134,737,3,5,6
"2224",-5,1,-14,12,130,738,3,5,6
"2225",2,1,-22,4,135,739,3,5,6
"2226",NA,0,-9,17,136,740,3,5,6
"2227",3,1,-19,7,69,741,3,5,6
