"","ID","IND_ID","Y","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"4011",371,"a0900067000121938  ",NA,0,34,NA,63,NA,6,NA,17116,11,2016,NA,NA,NA
"4012",372,"a0900067000121942  ",NA,0,35,NA,104,NA,6,NA,17116,11,2016,NA,NA,NA
"4013",373,"a0900067000121946  ",0,1,29,29,61,61,6,55,17116,11,2016,17171,1,2017
"4016",376,"a0900067000121951  ",NA,0,31,NA,94,NA,6,NA,17116,11,2016,NA,NA,NA
"4026",386,"a0900067000121969  ",NA,0,26,NA,90,NA,6,NA,17114,11,2016,NA,NA,NA
"4030",390,"a0900067000121974  ",NA,0,29,NA,72,NA,6,NA,17116,11,2016,NA,NA,NA
"4034",394,"a0900067000121980  ",NA,0,29,NA,68,NA,6,NA,17116,11,2016,NA,NA,NA
"4035",395,"a0900067000122081  ",NA,0,18,NA,67,NA,6,NA,17114,11,2016,NA,NA,NA
"4036",396,"a0900067000122089  ",NA,0,12,NA,67,NA,6,NA,17109,11,2016,NA,NA,NA
"4037",397,"a0900067000122090  ",0,1,29,29,64,63,6,55,17116,11,2016,17171,1,2017
"4038",398,"a0900067000122092  ",NA,0,13,NA,51,NA,6,NA,17109,11,2016,NA,NA,NA
"4039",399,"a0900067000122093  ",NA,0,24,NA,93,NA,6,NA,17114,11,2016,NA,NA,NA
"4040",400,"a0900067000122094  ",NA,0,20,NA,58,NA,6,NA,17114,11,2016,NA,NA,NA
"4041",401,"a0900067000122096  ",NA,0,11,NA,53,NA,6,NA,17109,11,2016,NA,NA,NA
"4042",402,"a0900067000122098  ",NA,0,29,NA,79,NA,6,NA,17116,11,2016,NA,NA,NA
"4043",403,"a0900067000122101  ",7,1,11,18,82,84,6,62,17109,11,2016,17171,1,2017
"4044",404,"a0900067000122103  ",NA,0,24,NA,69,NA,6,NA,17114,11,2016,NA,NA,NA
"4045",405,"a0900067000122110  ",NA,0,19,NA,94,NA,6,NA,17114,11,2016,NA,NA,NA
"4046",406,"a0900067000122112  ",0,1,29,29,81,83,6,55,17116,11,2016,17171,1,2017
"4047",407,"a0900067000122114  ",NA,0,16,NA,76,NA,6,NA,17114,11,2016,NA,NA,NA
"4048",408,"a0900067000122115  ",NA,0,29,NA,60,NA,6,NA,17116,11,2016,NA,NA,NA
"4049",409,"a0900067000122116  ",NA,0,28,NA,61,NA,6,NA,17114,11,2016,NA,NA,NA
"4050",410,"a0900067000122117  ",NA,0,25,NA,65,NA,6,NA,17114,11,2016,NA,NA,NA
"4051",411,"a0900067000122118  ",0,1,15,15,78,78,6,57,17114,11,2016,17171,1,2017
"4052",412,"a0900067000122125  ",NA,0,28,NA,79,NA,6,NA,17114,11,2016,NA,NA,NA
"4053",413,"a0900067000122127  ",NA,0,8,NA,57,NA,6,NA,17109,11,2016,NA,NA,NA
"4054",414,"a0900067000122128  ",-2,1,24,22,85,86,6,57,17114,11,2016,17171,1,2017
"4055",415,"a0900067000122131  ",NA,0,20,NA,114,NA,6,NA,17114,11,2016,NA,NA,NA
"4056",416,"a0900067000122132  ",NA,0,29,NA,80,NA,6,NA,17116,11,2016,NA,NA,NA
"4057",417,"a0900067000122134  ",3,1,13,16,67,68,6,62,17109,11,2016,17171,1,2017
"4058",418,"a0900067000122140  ",NA,0,29,NA,52,NA,6,NA,17116,11,2016,NA,NA,NA
"4059",419,"a0900067000122143  ",NA,0,11,NA,75,NA,6,NA,17109,11,2016,NA,NA,NA
"4060",420,"a0900067000122150  ",NA,0,11,NA,59,NA,6,NA,17109,11,2016,NA,NA,NA
"4061",421,"a0900067000122151  ",0,1,16,16,55,55,6,57,17114,11,2016,17171,1,2017
"4062",422,"a0900067000122152  ",NA,0,11,NA,61,NA,6,NA,17109,11,2016,NA,NA,NA
"4063",423,"a0900067000122153  ",NA,0,22,NA,78,NA,6,NA,17114,11,2016,NA,NA,NA
"4064",424,"a0900067000122158  ",NA,0,29,NA,61,NA,6,NA,17116,11,2016,NA,NA,NA
"4065",425,"a0900067000122162  ",NA,0,25,NA,71,NA,6,NA,17114,11,2016,NA,NA,NA
"4066",426,"a0900067000122163  ",1,1,23,24,90,91,6,57,17114,11,2016,17171,1,2017
"4067",427,"a0900067000122172  ",NA,0,20,NA,82,NA,6,NA,17114,11,2016,NA,NA,NA
"4068",428,"a0900067000122173  ",NA,0,20,NA,83,NA,6,NA,17114,11,2016,NA,NA,NA
"4069",429,"a0900067000122174  ",NA,0,28,NA,72,NA,6,NA,17114,11,2016,NA,NA,NA
"4070",430,"a0900067000122177  ",NA,0,9,NA,62,NA,6,NA,17109,11,2016,NA,NA,NA
"4071",431,"a0900067000122178  ",NA,0,20,NA,78,NA,6,NA,17114,11,2016,NA,NA,NA
"4072",432,"a0900067000122180  ",NA,0,29,NA,73,NA,6,NA,17116,11,2016,NA,NA,NA
"4197",557,"a0982000407050039  ",NA,0,31,NA,70,NA,6,NA,17116,11,2016,NA,NA,NA
"4207",567,"a0982000407050119  ",NA,0,22,NA,103,NA,6,NA,17114,11,2016,NA,NA,NA
"4211",571,"a0982000407050147  ",NA,0,26,NA,95,NA,6,NA,17114,11,2016,NA,NA,NA
"4217",577,"a0982000407050349  ",NA,0,15,NA,91,NA,6,NA,17114,11,2016,NA,NA,NA
"4224",584,"a0982000407050398  ",NA,0,13,NA,68,NA,6,NA,17109,11,2016,NA,NA,NA
"4226",586,"a0982000407050411  ",NA,0,28,NA,96,NA,6,NA,17114,11,2016,NA,NA,NA
"4229",589,"a0982000407050435  ",1,1,13,14,101,101,6,62,17109,11,2016,17171,1,2017
"4234",594,"a0982000407050454  ",NA,0,13,NA,87,NA,6,NA,17109,11,2016,NA,NA,NA
"4236",596,"a0982000407050473  ",NA,0,15,NA,110,NA,6,NA,17114,11,2016,NA,NA,NA
"4244",604,"a0982000407050494  ",NA,0,28,NA,80,NA,6,NA,17114,11,2016,NA,NA,NA
"4251",611,"a0982000407050509  ",-1,1,27,26,102,100,6,57,17114,11,2016,17171,1,2017
"4261",621,"a0982000407050534  ",NA,0,27,NA,106,NA,6,NA,17114,11,2016,NA,NA,NA
"4262",622,"a0982000407050539  ",NA,0,28,NA,79,NA,6,NA,17114,11,2016,NA,NA,NA
"4263",623,"a0982000407050540  ",NA,0,28,NA,81,NA,6,NA,17114,11,2016,NA,NA,NA
"4265",625,"a0982000407050544  ",NA,0,35,NA,72,NA,6,NA,17116,11,2016,NA,NA,NA
"4282",642,"a0982000407050577  ",NA,0,30,NA,73,NA,6,NA,17116,11,2016,NA,NA,NA
"4284",644,"a0982000407050817  ",-1,1,25,24,74,72,6,57,17114,11,2016,17171,1,2017
"4286",646,"a0982000407050893  ",NA,0,29,NA,83,NA,6,NA,17116,11,2016,NA,NA,NA
"4292",652,"a0982000407050945  ",NA,0,20,NA,107,NA,6,NA,17114,11,2016,NA,NA,NA
"4294",654,"a0982000407050954  ",NA,0,32,NA,103,NA,6,NA,17116,11,2016,NA,NA,NA
"4297",657,"a0982000407063135  ",NA,0,4,NA,55,NA,6,NA,17109,11,2016,NA,NA,NA
"4299",659,"a0982000407063145  ",NA,0,11,NA,116,NA,6,NA,17109,11,2016,NA,NA,NA
"4300",660,"a0982000407063151  ",NA,0,11,NA,110,NA,6,NA,17109,11,2016,NA,NA,NA
"4301",661,"a0982000407063153  ",NA,0,11,NA,72,NA,6,NA,17109,11,2016,NA,NA,NA
"4302",662,"a0982000407063155  ",-3,1,9,6,66,66,6,62,17109,11,2016,17171,1,2017
"4304",664,"a0982000407063179  ",NA,0,11,NA,108,NA,6,NA,17109,11,2016,NA,NA,NA
"4307",667,"a0982000407063194  ",2,1,16,18,71,70,6,57,17114,11,2016,17171,1,2017
"4310",670,"a0982000407063204  ",NA,0,4,NA,60,NA,6,NA,17109,11,2016,NA,NA,NA
"4311",671,"a0982000407063220  ",NA,0,11,NA,98,NA,6,NA,17109,11,2016,NA,NA,NA
"4316",676,"a0982000407063537  ",NA,0,19,NA,152,NA,6,NA,17114,11,2016,NA,NA,NA
"4317",677,"a0982000407063539  ",NA,0,29,NA,67,NA,6,NA,17116,11,2016,NA,NA,NA
"4321",681,"a0982000407063553  ",NA,0,16,NA,70,NA,6,NA,17114,11,2016,NA,NA,NA
"4322",682,"a0982000407063554  ",NA,0,13,NA,88,NA,6,NA,17109,11,2016,NA,NA,NA
"4326",686,"a0982000407063564  ",NA,0,20,NA,66,NA,6,NA,17114,11,2016,NA,NA,NA
"4329",689,"a0982000407063582  ",0,1,29,29,81,82,6,55,17116,11,2016,17171,1,2017
"4330",690,"a0982000407063583  ",-2,1,18,16,60,60,6,57,17114,11,2016,17171,1,2017
"4333",693,"a0982000407063590  ",NA,0,13,NA,78,NA,6,NA,17109,11,2016,NA,NA,NA
"4334",694,"a0982000407063591  ",NA,0,14,NA,97,NA,6,NA,17109,11,2016,NA,NA,NA
"4339",699,"a0982000407063608  ",0,1,13,13,81,85,6,62,17109,11,2016,17171,1,2017
"4341",701,"a0982000407063614  ",NA,0,26,NA,67,NA,6,NA,17114,11,2016,NA,NA,NA
"4342",702,"a0982000407063616  ",1,1,20,21,114,115,6,57,17114,11,2016,17171,1,2017
"4345",705,"a0982000407063632  ",NA,0,22,NA,82,NA,6,NA,17114,11,2016,NA,NA,NA
"4346",706,"a0982000407063633  ",-1,1,13,12,68,69,6,62,17109,11,2016,17171,1,2017
"4355",715,"a0982000407069666  ",NA,0,9,NA,71,NA,6,NA,17109,11,2016,NA,NA,NA
"4359",719,"a0982000407069705  ",NA,0,29,NA,87,NA,6,NA,17116,11,2016,NA,NA,NA
"4362",722,"a0982000407069718  ",NA,0,11,NA,54,NA,6,NA,17109,11,2016,NA,NA,NA
"4363",723,"a0982000407069730  ",NA,0,20,NA,71,NA,6,NA,17114,11,2016,NA,NA,NA
"4569",201,"a0900067000077137  ",0,1,19,19,117,118,7,57,17171,1,2017,17228,3,2017
"4575",207,"a0900067000077402  ",-1,1,28,27,120,120,7,61,17171,1,2017,17232,3,2017
"4590",222,"a0900067000080153  ",0,1,28,28,116,118,7,61,17171,1,2017,17232,3,2017
"4594",226,"a0900067000080200  ",NA,0,29,NA,119,NA,7,NA,17171,1,2017,NA,NA,NA
"4626",258,"a0900067000080740  ",0,1,15,15,113,113,7,57,17171,1,2017,17228,3,2017
"4632",264,"a0900067000080936  ",NA,0,29,NA,82,NA,7,NA,17171,1,2017,NA,NA,NA
"4639",271,"a0900067000085035  ",0,1,37,37,121,123,7,63,17172,1,2017,17235,3,2017
"4644",276,"a0900067000085086  ",0,1,23,23,106,107,7,61,17171,1,2017,17232,3,2017
"4647",279,"a0900067000085118  ",0,1,34,34,107,107,7,63,17172,1,2017,17235,3,2017
"4649",281,"a0900067000085185  ",4,1,19,23,146,146,7,61,17171,1,2017,17232,3,2017
"4658",290,"a0900067000085293  ",0,1,37,37,111,111,7,63,17172,1,2017,17235,3,2017
"4666",298,"a0900067000085374  ",NA,0,19,NA,142,NA,7,NA,17171,1,2017,NA,NA,NA
"4671",303,"a0900067000085430  ",0,1,31,31,87,87,7,61,17171,1,2017,17232,3,2017
"4678",310,"a0900067000116681  ",NA,0,34,NA,72,NA,7,NA,17172,1,2017,NA,NA,NA
"4679",311,"a0900067000116682  ",4,1,14,18,73,74,7,57,17171,1,2017,17228,3,2017
"4683",315,"a0900067000116698  ",0,1,22,22,64,65,7,57,17171,1,2017,17228,3,2017
"4689",321,"a0900067000116737  ",NA,0,20,NA,107,NA,7,NA,17171,1,2017,NA,NA,NA
"4693",325,"a0900067000116745  ",NA,0,5,NA,58,NA,7,NA,17171,1,2017,NA,NA,NA
"4714",346,"a0900067000121881  ",NA,0,33,NA,63,NA,7,NA,17171,1,2017,NA,NA,NA
"4716",348,"a0900067000121884  ",NA,0,34,NA,143,NA,7,NA,17172,1,2017,NA,NA,NA
"4725",357,"a0900067000121912  ",NA,0,31,NA,87,NA,7,NA,17171,1,2017,NA,NA,NA
"4726",358,"a0900067000121913  ",NA,0,34,NA,70,NA,7,NA,17172,1,2017,NA,NA,NA
"4741",373,"a0900067000121946  ",0,1,29,29,61,63,7,61,17171,1,2017,17232,3,2017
"4752",384,"a0900067000121965  ",NA,0,30,NA,72,NA,7,NA,17171,1,2017,NA,NA,NA
"4755",387,"a0900067000121970  ",0,1,31,31,75,76,7,61,17171,1,2017,17232,3,2017
"4765",397,"a0900067000122090  ",NA,0,29,NA,63,NA,7,NA,17171,1,2017,NA,NA,NA
"4771",403,"a0900067000122101  ",NA,0,18,NA,84,NA,7,NA,17171,1,2017,NA,NA,NA
"4774",406,"a0900067000122112  ",0,1,29,29,83,83,7,61,17171,1,2017,17232,3,2017
"4779",411,"a0900067000122118  ",0,1,15,15,78,80,7,57,17171,1,2017,17228,3,2017
"4782",414,"a0900067000122128  ",NA,0,22,NA,86,NA,7,NA,17171,1,2017,NA,NA,NA
"4785",417,"a0900067000122134  ",-1,1,16,15,68,70,7,57,17171,1,2017,17228,3,2017
"4789",421,"a0900067000122151  ",NA,0,16,NA,55,NA,7,NA,17171,1,2017,NA,NA,NA
"4794",426,"a0900067000122163  ",NA,0,24,NA,91,NA,7,NA,17171,1,2017,NA,NA,NA
"4801",433,"a0900067000122192  ",0,1,14,14,89,89,7,57,17171,1,2017,17228,3,2017
"4802",434,"a0900067000122487  ",NA,0,18,NA,62,NA,7,NA,17171,1,2017,NA,NA,NA
"4803",435,"a0900067000122488  ",NA,0,14,NA,51,NA,7,NA,17171,1,2017,NA,NA,NA
"4804",436,"a0900067000122495  ",NA,0,24,NA,81,NA,7,NA,17171,1,2017,NA,NA,NA
"4805",437,"a0900067000122504  ",NA,0,12,NA,77,NA,7,NA,17171,1,2017,NA,NA,NA
"4806",438,"a0900067000122505  ",NA,0,11,NA,95,NA,7,NA,17171,1,2017,NA,NA,NA
"4807",439,"a0900067000122522  ",-1,1,14,13,57,58,7,57,17171,1,2017,17228,3,2017
"4808",440,"a0900067000122531  ",NA,0,21,NA,72,NA,7,NA,17171,1,2017,NA,NA,NA
"4809",441,"a0900067000122542  ",NA,0,13,NA,65,NA,7,NA,17171,1,2017,NA,NA,NA
"4810",442,"a0900067000122544  ",2,1,13,15,56,57,7,57,17171,1,2017,17228,3,2017
"4811",443,"a0900067000122552  ",NA,0,12,NA,55,NA,7,NA,17171,1,2017,NA,NA,NA
"4812",444,"a0900067000122561  ",NA,0,12,NA,66,NA,7,NA,17171,1,2017,NA,NA,NA
"4813",445,"a0900067000122566  ",NA,0,12,NA,65,NA,7,NA,17171,1,2017,NA,NA,NA
"4814",446,"a0900067000122570  ",NA,0,5,NA,55,NA,7,NA,17171,1,2017,NA,NA,NA
"4887",519,"a0900067000125789  ",NA,0,29,NA,65,NA,7,NA,17171,1,2017,NA,NA,NA
"4888",520,"a0900067000125792  ",NA,0,29,NA,96,NA,7,NA,17171,1,2017,NA,NA,NA
"4889",521,"a0900067000125802  ",1,1,27,28,72,73,7,61,17171,1,2017,17232,3,2017
"4890",522,"a0900067000125804  ",NA,0,21,NA,65,NA,7,NA,17171,1,2017,NA,NA,NA
"4891",523,"a0900067000125810  ",NA,0,34,NA,67,NA,7,NA,17172,1,2017,NA,NA,NA
"4892",524,"a0900067000125814  ",NA,0,34,NA,77,NA,7,NA,17172,1,2017,NA,NA,NA
"4893",525,"a0900067000125819  ",NA,0,26,NA,68,NA,7,NA,17171,1,2017,NA,NA,NA
"4894",526,"a0900067000125823  ",NA,0,24,NA,67,NA,7,NA,17171,1,2017,NA,NA,NA
"4895",527,"a0900067000125827  ",-1,1,27,26,84,84,7,61,17171,1,2017,17232,3,2017
"4896",528,"a0900067000125829  ",0,1,34,34,127,129,7,63,17172,1,2017,17235,3,2017
"4897",529,"a0900067000125833  ",NA,0,20,NA,64,NA,7,NA,17171,1,2017,NA,NA,NA
"4898",530,"a0900067000125836  ",NA,0,30,NA,58,NA,7,NA,17171,1,2017,NA,NA,NA
"4899",531,"a0900067000125837  ",NA,0,31,NA,69,NA,7,NA,17171,1,2017,NA,NA,NA
"4900",532,"a0900067000125838  ",NA,0,34,NA,75,NA,7,NA,17172,1,2017,NA,NA,NA
"4901",533,"a0900067000125844  ",NA,0,29,NA,60,NA,7,NA,17171,1,2017,NA,NA,NA
"4902",534,"a0900067000125852  ",NA,0,34,NA,118,NA,7,NA,17172,1,2017,NA,NA,NA
"4903",535,"a0900067000125854  ",NA,0,31,NA,55,NA,7,NA,17171,1,2017,NA,NA,NA
"4904",536,"a0900067000125858  ",0,1,17,17,50,53,7,57,17171,1,2017,17228,3,2017
"4905",537,"a0900067000125859  ",NA,0,19,NA,122,NA,7,NA,17171,1,2017,NA,NA,NA
"4906",538,"a0900067000125860  ",NA,0,20,NA,53,NA,7,NA,17171,1,2017,NA,NA,NA
"4907",539,"a0900067000125870  ",NA,0,34,NA,60,NA,7,NA,17172,1,2017,NA,NA,NA
"4908",540,"a0900067000125871  ",NA,0,34,NA,57,NA,7,NA,17172,1,2017,NA,NA,NA
"4909",541,"a0900067000125874  ",NA,0,34,NA,75,NA,7,NA,17172,1,2017,NA,NA,NA
"4910",542,"a0900067000125875  ",0,1,29,29,55,57,7,61,17171,1,2017,17232,3,2017
"4911",543,"a0900067000125879  ",NA,0,18,NA,86,NA,7,NA,17171,1,2017,NA,NA,NA
"4927",559,"a0982000407050052  ",0,1,34,34,100,103,7,63,17172,1,2017,17235,3,2017
"4937",569,"a0982000407050133  ",-1,1,32,31,131,135,7,61,17171,1,2017,17232,3,2017
"4940",572,"a0982000407050148  ",NA,0,28,NA,97,NA,7,NA,17171,1,2017,NA,NA,NA
"4957",589,"a0982000407050435  ",-2,1,14,12,101,103,7,54,17171,1,2017,17225,2,2017
"4979",611,"a0982000407050509  ",0,1,26,26,100,100,7,61,17171,1,2017,17232,3,2017
"4982",614,"a0982000407050518  ",NA,0,28,NA,62,NA,7,NA,17171,1,2017,NA,NA,NA
"4995",627,"a0982000407050548  ",2,1,21,23,85,81,7,61,17171,1,2017,17232,3,2017
"5008",640,"a0982000407050574  ",NA,0,29,NA,71,NA,7,NA,17171,1,2017,NA,NA,NA
"5011",643,"a0982000407050799  ",NA,0,34,NA,90,NA,7,NA,17172,1,2017,NA,NA,NA
"5012",644,"a0982000407050817  ",0,1,24,24,72,75,7,61,17171,1,2017,17232,3,2017
"5030",662,"a0982000407063155  ",NA,0,6,NA,66,NA,7,NA,17171,1,2017,NA,NA,NA
"5035",667,"a0982000407063194  ",9,1,18,27,70,71,7,61,17171,1,2017,17232,3,2017
"5056",688,"a0982000407063581  ",NA,0,20,NA,75,NA,7,NA,17171,1,2017,NA,NA,NA
"5057",689,"a0982000407063582  ",-6,1,29,23,82,82,7,61,17171,1,2017,17232,3,2017
"5058",690,"a0982000407063583  ",NA,0,16,NA,60,NA,7,NA,17171,1,2017,NA,NA,NA
"5066",698,"a0982000407063607  ",NA,0,6,NA,108,NA,7,NA,17171,1,2017,NA,NA,NA
"5067",699,"a0982000407063608  ",NA,0,13,NA,85,NA,7,NA,17171,1,2017,NA,NA,NA
"5068",700,"a0982000407063609  ",3,1,15,18,93,95,7,57,17171,1,2017,17228,3,2017
"5070",702,"a0982000407063616  ",NA,0,21,NA,115,NA,7,NA,17171,1,2017,NA,NA,NA
"5074",706,"a0982000407063633  ",6,1,12,18,69,70,7,57,17171,1,2017,17228,3,2017
"5085",717,"a0982000407069688  ",NA,0,23,NA,121,NA,7,NA,17171,1,2017,NA,NA,NA
"5297",201,"a0900067000077137  ",NA,0,19,NA,118,NA,8,NA,17228,3,2017,NA,NA,NA
"5303",207,"a0900067000077402  ",0,1,27,27,120,119,8,68,17232,3,2017,17300,5,2017
"5317",221,"a0900067000080128  ",0,1,31,31,109,109,8,68,17232,3,2017,17300,5,2017
"5318",222,"a0900067000080153  ",6,1,28,34,118,129,8,68,17232,3,2017,17300,5,2017
"5354",258,"a0900067000080740  ",NA,0,15,NA,113,NA,8,NA,17228,3,2017,NA,NA,NA
"5356",260,"a0900067000080778  ",NA,0,28,NA,98,NA,8,NA,17232,3,2017,NA,NA,NA
"5367",271,"a0900067000085035  ",NA,0,37,NA,123,NA,8,NA,17235,3,2017,NA,NA,NA
"5368",272,"a0900067000085040  ",-5,1,34,29,124,125,8,65,17235,3,2017,17300,5,2017
"5372",276,"a0900067000085086  ",1,1,23,24,107,107,8,68,17232,3,2017,17300,5,2017
"5375",279,"a0900067000085118  ",NA,0,34,NA,107,NA,8,NA,17235,3,2017,NA,NA,NA
"5377",281,"a0900067000085185  ",NA,0,23,NA,146,NA,8,NA,17232,3,2017,NA,NA,NA
"5383",287,"a0900067000085219  ",NA,0,11,NA,110,NA,8,NA,17225,2,2017,NA,NA,NA
"5386",290,"a0900067000085293  ",NA,0,37,NA,111,NA,8,NA,17235,3,2017,NA,NA,NA
"5395",299,"a0900067000085377  ",NA,0,28,NA,150,NA,8,NA,17232,3,2017,NA,NA,NA
"5399",303,"a0900067000085430  ",NA,0,31,NA,87,NA,8,NA,17232,3,2017,NA,NA,NA
"5407",311,"a0900067000116682  ",NA,0,18,NA,74,NA,8,NA,17228,3,2017,NA,NA,NA
"5408",312,"a0900067000116689  ",NA,0,14,NA,84,NA,8,NA,17228,3,2017,NA,NA,NA
"5411",315,"a0900067000116698  ",NA,0,22,NA,65,NA,8,NA,17228,3,2017,NA,NA,NA
"5412",316,"a0900067000116709  ",NA,0,10,NA,111,NA,8,NA,17225,2,2017,NA,NA,NA
"5420",324,"a0900067000116740  ",NA,0,22,NA,73,NA,8,NA,17228,3,2017,NA,NA,NA
"5423",327,"a0900067000116750  ",NA,0,27,NA,67,NA,8,NA,17232,3,2017,NA,NA,NA
"5430",334,"a0900067000116780  ",NA,0,18,NA,70,NA,8,NA,17228,3,2017,NA,NA,NA
"5432",336,"a0900067000121795  ",-8,1,37,29,69,77,8,65,17235,3,2017,17300,5,2017
"5434",338,"a0900067000121797  ",NA,0,34,NA,73,NA,8,NA,17235,3,2017,NA,NA,NA
"5437",341,"a0900067000121824  ",0,1,30,30,67,67,8,68,17232,3,2017,17300,5,2017
"5439",343,"a0900067000121857  ",NA,0,34,NA,92,NA,8,NA,17235,3,2017,NA,NA,NA
"5440",344,"a0900067000121861  ",NA,0,29,NA,66,NA,8,NA,17232,3,2017,NA,NA,NA
"5443",347,"a0900067000121882  ",NA,0,29,NA,80,NA,8,NA,17232,3,2017,NA,NA,NA
"5451",355,"a0900067000121908  ",0,1,29,29,99,108,8,68,17232,3,2017,17300,5,2017
"5456",360,"a0900067000121915  ",1,1,28,29,72,81,8,68,17232,3,2017,17300,5,2017
"5460",364,"a0900067000121923  ",NA,0,31,NA,63,NA,8,NA,17232,3,2017,NA,NA,NA
"5463",367,"a0900067000121930  ",NA,0,29,NA,73,NA,8,NA,17232,3,2017,NA,NA,NA
"5467",371,"a0900067000121938  ",NA,0,34,NA,64,NA,8,NA,17235,3,2017,NA,NA,NA
"5468",372,"a0900067000121942  ",NA,0,34,NA,108,NA,8,NA,17235,3,2017,NA,NA,NA
"5469",373,"a0900067000121946  ",0,1,29,29,63,70,8,68,17232,3,2017,17300,5,2017
"5483",387,"a0900067000121970  ",0,1,31,31,76,77,8,68,17232,3,2017,17300,5,2017
"5485",389,"a0900067000121972  ",NA,0,31,NA,65,NA,8,NA,17232,3,2017,NA,NA,NA
"5490",394,"a0900067000121980  ",0,1,29,29,69,71,8,68,17232,3,2017,17300,5,2017
"5494",398,"a0900067000122092  ",NA,0,13,NA,55,NA,8,NA,17228,3,2017,NA,NA,NA
"5498",402,"a0900067000122098  ",NA,0,23,NA,83,NA,8,NA,17232,3,2017,NA,NA,NA
"5502",406,"a0900067000122112  ",NA,0,29,NA,83,NA,8,NA,17232,3,2017,NA,NA,NA
"5507",411,"a0900067000122118  ",NA,0,15,NA,80,NA,8,NA,17228,3,2017,NA,NA,NA
"5511",415,"a0900067000122131  ",NA,0,19,NA,115,NA,8,NA,17228,3,2017,NA,NA,NA
"5512",416,"a0900067000122132  ",NA,0,29,NA,83,NA,8,NA,17232,3,2017,NA,NA,NA
"5513",417,"a0900067000122134  ",-1,1,15,14,70,84,8,70,17228,3,2017,17298,5,2017
"5515",419,"a0900067000122143  ",12,1,11,23,77,80,8,75,17225,2,2017,17300,5,2017
"5524",428,"a0900067000122173  ",4,1,20,24,83,88,8,72,17228,3,2017,17300,5,2017
"5525",429,"a0900067000122174  ",3,1,28,31,79,87,8,68,17232,3,2017,17300,5,2017
"5529",433,"a0900067000122192  ",-1,1,14,13,89,104,8,70,17228,3,2017,17298,5,2017
"5535",439,"a0900067000122522  ",0,1,13,13,58,73,8,70,17228,3,2017,17298,5,2017
"5538",442,"a0900067000122544  ",NA,0,15,NA,57,NA,8,NA,17228,3,2017,NA,NA,NA
"5549",453,"a0900067000125181  ",NA,0,21,NA,59,NA,8,NA,17228,3,2017,NA,NA,NA
"5550",454,"a0900067000125186  ",NA,0,23,NA,83,NA,8,NA,17232,3,2017,NA,NA,NA
"5551",455,"a0900067000125192  ",NA,0,8,NA,66,NA,8,NA,17225,2,2017,NA,NA,NA
"5552",456,"a0900067000125196  ",NA,0,25,NA,66,NA,8,NA,17232,3,2017,NA,NA,NA
"5553",457,"a0900067000125197  ",NA,0,31,NA,71,NA,8,NA,17232,3,2017,NA,NA,NA
"5554",458,"a0900067000125198  ",17,1,5,22,68,75,8,75,17225,2,2017,17300,5,2017
"5555",459,"a0900067000125199  ",4,1,12,16,80,93,8,75,17225,2,2017,17300,5,2017
"5556",460,"a0900067000125200  ",NA,0,23,NA,65,NA,8,NA,17232,3,2017,NA,NA,NA
"5557",461,"a0900067000125201  ",NA,0,6,NA,55,NA,8,NA,17225,2,2017,NA,NA,NA
"5558",462,"a0900067000125203  ",NA,0,12,NA,71,NA,8,NA,17225,2,2017,NA,NA,NA
"5559",463,"a0900067000125207  ",16,1,11,27,61,70,8,75,17225,2,2017,17300,5,2017
"5560",464,"a0900067000125208  ",NA,0,9,NA,62,NA,8,NA,17225,2,2017,NA,NA,NA
"5561",465,"a0900067000125211  ",NA,0,15,NA,52,NA,8,NA,17228,3,2017,NA,NA,NA
"5562",466,"a0900067000125212  ",NA,0,28,NA,82,NA,8,NA,17232,3,2017,NA,NA,NA
"5563",467,"a0900067000125214  ",8,1,15,23,55,68,8,72,17228,3,2017,17300,5,2017
"5564",468,"a0900067000125215  ",NA,0,26,NA,63,NA,8,NA,17232,3,2017,NA,NA,NA
"5565",469,"a0900067000125218  ",NA,0,29,NA,67,NA,8,NA,17232,3,2017,NA,NA,NA
"5566",470,"a0900067000125221  ",NA,0,29,NA,98,NA,8,NA,17232,3,2017,NA,NA,NA
"5567",471,"a0900067000125227  ",NA,0,6,NA,102,NA,8,NA,17225,2,2017,NA,NA,NA
"5568",472,"a0900067000125229  ",NA,0,20,NA,55,NA,8,NA,17228,3,2017,NA,NA,NA
"5569",473,"a0900067000125231  ",NA,0,29,NA,60,NA,8,NA,17232,3,2017,NA,NA,NA
"5570",474,"a0900067000125232  ",NA,0,29,NA,81,NA,8,NA,17232,3,2017,NA,NA,NA
"5571",475,"a0900067000125235  ",NA,0,12,NA,55,NA,8,NA,17225,2,2017,NA,NA,NA
"5572",476,"a0900067000125238  ",NA,0,17,NA,54,NA,8,NA,17228,3,2017,NA,NA,NA
"5573",477,"a0900067000125239  ",-1,1,23,22,64,70,8,68,17232,3,2017,17300,5,2017
"5574",478,"a0900067000125241  ",NA,0,32,NA,104,NA,8,NA,17232,3,2017,NA,NA,NA
"5575",479,"a0900067000125244  ",NA,0,26,NA,82,NA,8,NA,17232,3,2017,NA,NA,NA
"5576",480,"a0900067000125247  ",NA,0,15,NA,66,NA,8,NA,17228,3,2017,NA,NA,NA
