Occasion,Date,SEC,IND,PASS,SPE_COR,SPE,LEN_COR,LEN,WEIGH_COR,WEIGH,TAGNUMBER_COR,TAGNUMBER         ,RECAP ,MORTAL,GENETICS,TAGGER    ,COMMENTS            
3,20160118,18,16,1,BHC,BHC,55,55,1.6,1.6,a0900067000080772  ,0900067000080772  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,17,1,BHC,BHC,73,73,3.6,3.6,a0982000403060574  ,0982000403060574  ,Y     ,N     ,N,CARY      ,                    
3,20160118,18,18,1,BHC,BHC,91,91,6.8,6.8,a0900067000080651  ,0900067000080651  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,19,1,STJ,STJ,61,61,2.1,2.1,a0900067000080596  ,0900067000080596  ,N     ,N     ,N,CARY      ,                    
3,20160118,18,20,1,BHC,BHC,60,60,2.2,2.2,a0900067000080950  ,0900067000080950  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,21,1,BHC,BHC,55,55,1.4,1.4,a0900067000080894  ,0900067000080894  ,N     ,N     ,N,CARY      ,                    
3,20160118,18,22,1,BHC,BHC,65,65,3,3,a0900067000080753  ,0900067000080753  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,23,1,BHC,BHC,52,52,1.3,1.3,a0900067000080903  ,0900067000080903  ,N     ,N     ,N,CARY      ,                    
3,20160118,18,24,1,BHC,BHC,55,55,1.7,1.7,a0900067000080718  ,0900067000080718  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,25,1,BHC,BHC,57,57,1.4,1.4,a0900067000080947  ,0900067000080947  ,N     ,N     ,N,CARY      ,                    
3,20160118,18,26,1,CRC,CRC,69,69,3.9,3.9,a0900067000080668  ,0900067000080668  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,27,1,CRC,CRC,80,80,4.9,4.9,a0900067000080597  ,0900067000080597  ,N     ,N     ,N,CARY      ,                    
3,20160118,18,28,1,CRC,CRC,50,50,1.2,1.2,a0900067000080824  ,0900067000080824  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,29,1,STJ,STJ,51,51,1.2,1.2,a0900067000080960  ,0900067000080960  ,N     ,N     ,N,CARY      ,                    
3,20160118,18,30,2,STJ,STJ,50,50,1.8,1.8,a0900067000080785  ,0900067000080785  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,18,31,2,CRC,CRC,76,76,4.3,4.3,a0982000403060576  ,0982000403060576  ,Y     ,N     ,N,CARY      ,                    
3,20160118,18,32,2,BHC,BHC,90,90,7.4,7.4,a0900067000076845  ,0900067000076845  ,Y     ,N     ,N,CARY      ,                    
3,20160118,18,33,2,BHC,BHC,80,80,4.6,4.6,a0982000403060573  ,0982000403060573  ,Y     ,N     ,N,CARY      ,                    
3,20160118,18,34,2,BHC,BHC,80,80,4.7,4.7,a0900067000076573  ,0900067000076573  ,Y     ,N     ,N,CARY      ,                    
3,20160118,19,1,1,BHC,BHC,95,95,7.2,7.2,a0900067000076700  ,0900067000076700  ,Y     ,N     ,N,PREGLER   ,                    
3,20160118,19,2,1,BHC,BHC,90,90,7,7,a0900067000076909  ,0900067000076909  ,Y     ,N     ,N,CARY      ,                    
3,20160118,19,3,1,BHC,BHC,69,69,3.2,3.2,a0900067000076962  ,0900067000076962  ,Y     ,N     ,N,PREGLER   ,                    
3,20160118,19,4,1,BHC,BHC,63,63,1.8,1.8,a0982000403060578  ,0982000403060578  ,Y     ,N     ,N,CARY      ,                    
3,20160118,19,5,1,CRC,CRC,87,87,5.8,5.8,a0982000403060629  ,0982000403060629  ,Y     ,N     ,N,CARY      ,                    
3,20160118,19,6,1,BHC,BHC,59,59,2.2,2.2,a0900067000080700  ,0900067000080700  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,7,1,BHC,BHC,67,67,2.5,2.5,a0900067000080607  ,0900067000080607  ,N     ,N     ,N,CARY      ,                    
3,20160118,19,8,1,BHC,BHC,78,78,4.5,4.5,a0900067000080799  ,0900067000080799  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,9,1,BHC,BHC,60,60,1.9,1.9,a0900067000080908  ,0900067000080908  ,N     ,N     ,N,CARY      ,                    
3,20160118,19,10,1,BHC,BHC,65,65,3.1,3.1,a0900067000080585  ,0900067000080585  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,11,1,BHC,BHC,64,64,2.6,2.6,a0900067000080944  ,0900067000080944  ,N     ,N     ,N,KIM       ,                    
3,20160118,19,12,1,BHC,BHC,51,51,1.8,1.8,a0900067000080742  ,0900067000080742  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,13,1,BHC,BHC,60,60,2,2,a0900067000080653  ,0900067000080653  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,14,1,BHC,BHC,58,58,1.9,1.9,a0900067000080690  ,0900067000080690  ,N     ,N     ,N,KIM       ,                    
3,20160118,19,15,1,BHC,BHC,53,53,1.7,1.7,a0900067000080619  ,0900067000080619  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,16,1,BHC,BHC,55,55,2,2,a0900067000080974  ,0900067000080974  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,17,1,BHC,BHC,67,67,2.9,2.9,a0900067000080892  ,0900067000080892  ,N     ,N     ,N,KIM       ,                    
3,20160118,19,18,1,BHC,BHC,49,49,1.6,1.6,a0900067000080835  ,0900067000080835  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,19,1,BHC,BHC,59,59,1.8,1.8,a0900067000080508  ,0900067000080508  ,N     ,N     ,N,KIM       ,                    
3,20160118,19,20,1,BHC,BHC,55,55,1.8,1.8,a0900067000080766  ,0900067000080766  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,21,1,BHC,BHC,55,55,1.7,1.7,a0900067000080591  ,0900067000080591  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,22,1,BHC,BHC,55,55,2.5,2.5,a0900067000080923  ,0900067000080923  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,23,1,BHC,BHC,54,54,1.5,1.5,a0900067000080501  ,0900067000080501  ,N     ,N     ,N,KIM       ,                    
3,20160118,19,24,1,BHC,BHC,49,49,1.4,1.4,a0900067000080536  ,0900067000080536  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,25,2,BHC,BHC,75,75,3.9,3.9,a0900067000084940  ,0900067000084940  ,Y     ,N     ,N,KIM       ,                    
3,20160118,19,26,2,CRC,CRC,103,103,11.7,11.7,a0900067000080524  ,0900067000080524  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,27,2,BHC,BHC,75,75,5.6,5.6,a0982000403060605  ,0982000403060605  ,Y     ,N     ,N,KIM       ,                    
3,20160118,19,28,2,CRC,CRC,76,76,3.8,3.8,a0900067000080901  ,0900067000080901  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,29,2,STJ,STJ,117,117,16.5,16.5,a0900067000076780  ,0900067000076780  ,Y     ,N     ,N,KIM       ,                    
3,20160118,19,30,2,CRC,CRC,60,60,3.6,3.6,a0900067000080843  ,0900067000080843  ,N     ,N     ,N,PREGLER   ,                    
3,20160118,19,31,2,BHC,BHC,72,72,3.3,3.3,a0900067000076925  ,0900067000076925  ,Y     ,N     ,N,KIM       ,                    
3,20160118,19,32,2,CRC,CRC,52,52,1.3,1.3,a0900067000080676  ,0900067000080676  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,1,1,STJ,STJ,165,165,46.3,46.3,a0982000403060575  ,0982000403060575  ,Y     ,N     ,N,CARY      ,LUMP ON BACK        
3,20160121,20,2,1,STJ,STJ,135,135,22.5,22.5,a0900067000076782  ,0900067000076782  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,3,1,STJ,STJ,129,129,19.5,19.5,a0900067000076568  ,0900067000076568  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,4,1,STJ,STJ,114,114,15.9,15.9,a0900067000076713  ,0900067000076713  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,20,5,1,BHC,BHC,70,70,3.3,3.3,a0900067000076601  ,0900067000076601  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,6,1,BHC,BHC,64,64,2.5,2.5,a0900067000076641  ,0900067000076641  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,20,7,1,BHC,BHC,70,70,3.4,3.4,a0900067000076978  ,0900067000076978  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,8,1,BHC,BHC,50,50,1.2,1.2,a0900067000080845  ,0900067000080845  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,9,1,BHC,BHC,74,74,3.5,3.5,a0900067000076931  ,0900067000076931  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,10,1,BHC,BHC,48,48,1,1,a0900067000080538  ,0900067000080538  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,11,1,BHC,BHC,61,61,2.1,2.1,a0982000403060613  ,0982000403060613  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,12,1,BHC,BHC,57,57,1.6,1.6,a0900067000080840  ,0900067000080840  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,13,1,BHC,BHC,73,73,3.1,3.1,a0982000403060570  ,0982000403060570  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,14,1,CRC,CRC,47,47,0.9,0.9,a0900067000080933  ,0900067000080933  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,15,1,BHC,BHC,68,68,2.4,2.4,a0982000403060637  ,0982000403060637  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,16,1,BHC,BHC,70,70,3.3,3.3,a0900067000076972  ,0900067000076972  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,17,1,BHC,BHC,85,85,5.5,5.5,a0900067000080994  ,0900067000080994  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,18,1,BHC,BHC,68,68,2.4,2.4,a0900067000076607  ,0900067000076607  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,19,1,BHC,BHC,55,55,1.9,1.9,a0900067000080672  ,0900067000080672  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,20,1,BHC,BHC,70,70,3.3,3.3,a0900067000076962  ,0900067000076962  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,21,1,BHC,BHC,64,64,2.7,2.7,a0900067000080738  ,0900067000080738  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,22,1,BHC,BHC,63,63,2.2,2.2,a0900067000080924  ,0900067000080924  ,N     ,N     ,N,CARY      ,                    
3,20160121,20,23,1,BHC,BHC,52,52,1.5,1.5,a0900067000080957  ,0900067000080957  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,24,1,BHC,BHC,64,64,2.3,2.3,a0900067000080961  ,0900067000080961  ,N     ,N     ,N,CARY      ,                    
3,20160121,20,25,1,BHC,BHC,49,49,1.1,1.1,a0900067000080702  ,0900067000080702  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,26,1,BHC,BHC,64,64,2.1,2.1,a0900067000080522  ,0900067000080522  ,N     ,N     ,N,CARY      ,                    
3,20160121,20,27,1,BHC,BHC,46,46,1,1,a0900067000080566  ,0900067000080566  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,20,28,1,BHC,BHC,51,51,1.1,1.1,a0900067000080815  ,0900067000080815  ,N     ,N     ,N,CARY      ,                    
3,20160121,20,29,2,BHC,BHC,83,83,5.3,5.3,a0900067000076730  ,0900067000076730  ,Y     ,N     ,N,CARY      ,                    
3,20160121,20,30,2,STJ,STJ,50,50,1.4,1.4,a0900067000080627  ,0900067000080627  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,1,1,BHC,BHC,80,80,4.2,4.2,a0900067000076808  ,0900067000076808  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,2,1,BHC,BHC,63,63,2.1,2.1,a0982000403060551  ,0982000403060551  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,3,1,BHC,BHC,70,70,3.3,3.3,a0900067000076596  ,0900067000076596  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,4,1,BHC,BHC,64,64,2.3,2.3,a0900067000076833  ,0900067000076833  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,5,1,BHC,BHC,78,78,4.2,4.2,a0900067000076665  ,0900067000076665  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,6,1,BHC,BHC,64,64,2.5,2.5,a0900067000076590  ,0900067000076590  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,21,7,1,BHC,BHC,77,77,4.5,4.5,a0982000403060608  ,0982000403060608  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,8,1,BHC,BHC,69,69,2.7,2.7,a0900067000076864  ,0900067000076864  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,9,1,BHC,BHC,54,54,1.5,1.5,a0900067000080928  ,0900067000080928  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,10,1,BHC,BHC,61,61,2.4,2.4,a0982000403060560  ,0982000403060560  ,Y     ,Y     ,N,CARY      ,E MORTALITY         
3,20160121,21,11,1,BHC,BHC,55,55,1.7,1.7,a0900067000080516  ,0900067000080516  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,12,1,BHC,BHC,71,71,3.1,3.1,a0900067000076941  ,0900067000076941  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,13,1,CRC,CRC,74,74,4.2,4.2,a0900067000080678  ,0900067000080678  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,14,1,BHC,BHC,68,68,2.9,2.9,a0900067000077420  ,0900067000077420  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,15,1,BHC,BHC,67,67,2.9,2.9,a0900067000080956  ,0900067000080956  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,16,1,BHC,BHC,61,61,2.2,2.2,a0900067000080543  ,0900067000080543  ,N     ,N     ,N,CARY      ,                    
3,20160121,21,17,1,BHC,BHC,60,60,2.3,2.3,a0900067000080927  ,0900067000080927  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,18,1,BHC,BHC,63,63,2.3,2.3,a0900067000080814  ,0900067000080814  ,N     ,N     ,N,CARY      ,                    
3,20160121,21,19,1,BHC,BHC,55,55,1.7,1.7,a0900067000080570  ,0900067000080570  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,20,1,BHC,BHC,52,52,1.2,1.2,a0900067000080833  ,0900067000080833  ,N     ,N     ,N,CARY      ,                    
3,20160121,21,21,1,BHC,BHC,55,55,1.4,1.4,a0900067000080789  ,0900067000080789  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,22,1,BHC,BHC,58,58,1.4,1.4,a0900067000080822  ,0900067000080822  ,N     ,N     ,N,CARY      ,                    
3,20160121,21,23,1,BHC,BHC,53,53,1.5,1.5,a0900067000080871  ,0900067000080871  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,21,24,1,BHC,BHC,54,54,1.4,1.4,a0900067000080747  ,0900067000080747  ,N     ,N     ,N,CARY      ,                    
3,20160121,21,25,2,BHC,BHC,85,85,5.5,5.5,a0900067000076624  ,0900067000076624  ,Y     ,N     ,N,CARY      ,                    
3,20160121,21,26,2,BHC,BHC,65,65,3.1,3.1,a0900067000077054  ,0900067000077054  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,1,1,BHC,BHC,120,120,17.2,17.2,a0982000403060312  ,0982000403060312  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,2,1,BHC,BHC,109,109,10.5,10.5,a0900067000077298  ,0900067000077298  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,3,1,CRC,CRC,68,68,3.5,3.5,a0900067000080610  ,0900067000080610  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,4,1,BHC,BHC,64,64,2.6,2.6,a0900067000077052  ,0900067000077052  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,5,1,CRC,CRC,55,55,1.5,1.5,a0900067000080677  ,0900067000080677  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,6,1,BHC,BHC,102,102,9.9,9.9,a0900067000077359  ,0900067000077359  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,7,1,STJ,STJ,110,110,13.1,13.1,a0900067000076993  ,0900067000076993  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,8,1,BHC,BHC,76,76,5,5,a0900067000076683  ,0900067000076683  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,9,1,BHC,BHC,92,92,6.6,6.6,a0900067000080208  ,0900067000080208  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,10,1,BHC,BHC,65,65,2.5,2.5,a0900067000077015  ,0900067000077015  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,11,1,BHC,BHC,80,80,4.5,4.5,a0900067000076587  ,0900067000076587  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,12,1,BHC,BHC,65,65,2.9,2.9,a0982000403060568  ,0982000403060568  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,13,1,STJ,STJ,167,167,37,37,a0900067000080952  ,0900067000080952  ,N     ,N     ,N,CARY      ,                    
3,20160121,22,14,1,CRC,CRC,103,103,11.2,11.2,a0900067000080361  ,0900067000080361  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,15,1,CRC,CRC,90,90,6.5,6.5,a0982000403060625  ,0982000403060625  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,16,1,CRC,CRC,70,70,4,4,a0900067000080826  ,0900067000080826  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,17,1,CRC,CRC,82,82,5.8,5.8,a0900067000080104  ,0900067000080104  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,18,1,BHC,BHC,69,69,3.5,3.5,a0900067000080997  ,0900067000080997  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,19,1,BHC,BHC,125,125,21.2,21.2,a0900067000077264  ,0900067000077264  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,20,1,BHC,BHC,54,54,1.4,1.4,a0900067000080991  ,0900067000080991  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,21,1,STJ,STJ,117,117,14.9,14.9,a0900067000080224  ,0900067000080224  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,22,1,BHC,BHC,70,70,3.2,3.2,a0900067000076608  ,0900067000076608  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,23,1,BHC,BHC,68,68,2.4,2.4,a0900067000077222  ,0900067000077222  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,24,1,BHC,BHC,75,75,4.7,4.7,a0900067000077228  ,0900067000077228  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,25,1,BHC,BHC,106,106,12.1,12.1,a0900067000080065  ,0900067000080065  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,26,1,BHC,BHC,90,90,7.9,7.9,a0900067000076778  ,0900067000076778  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,27,1,BHC,BHC,88,88,6.5,6.5,a0900067000076571  ,0900067000076571  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,28,1,BHC,BHC,79,79,4.7,4.7,a0900067000076934  ,0900067000076934  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,29,1,BHC,BHC,87,87,5.8,5.8,a0900067000076911  ,0900067000076911  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,30,1,BHC,BHC,72,72,3.9,3.9,a0900067000077003  ,0900067000077003  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,31,1,BHC,BHC,61,61,2.4,2.4,a0900067000077244  ,0900067000077244  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,32,1,BHC,BHC,66,66,2.5,2.5,a0900067000077252  ,0900067000077252  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,33,1,BHC,BHC,56,56,2,2,a0900067000080771  ,0900067000080771  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,34,1,BHC,BHC,63,63,2.2,2.2,a0900067000080816  ,0900067000080816  ,N     ,N     ,N,CARY      ,                    
3,20160121,22,35,1,BHC,BHC,56,56,1.8,1.8,a0900067000080683  ,0900067000080683  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,36,1,BHC,BHC,63,63,2.4,2.4,a0900067000080812  ,0900067000080812  ,N     ,N     ,N,CARY      ,                    
3,20160121,22,37,1,BHC,BHC,51,51,1.5,1.5,a0900067000080970  ,0900067000080970  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,38,1,BHC,BHC,65,65,2.4,2.4,a0900067000080568  ,0900067000080568  ,N     ,N     ,N,CARY      ,                    
3,20160121,22,39,1,BHC,BHC,60,60,2.3,2.3,a0900067000080696  ,0900067000080696  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,40,1,BHC,BHC,69,69,2.8,2.8,a0900067000080520  ,0900067000080520  ,N     ,N     ,N,CARY      ,                    
3,20160121,22,41,2,STJ,STJ,123,123,17.2,17.2,a0900067000080413  ,0900067000080413  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,42,2,BHC,BHC,110,110,13,13,a0900067000077081  ,0900067000077081  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,43,2,CRC,CRC,72,72,4.2,4.2,a0900067000080972  ,0900067000080972  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,22,44,2,BHC,BHC,104,104,9.1,9.1,a0900067000077205  ,0900067000077205  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,45,2,BHC,BHC,70,70,3.9,3.9,a0900067000080051  ,0900067000080051  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,46,2,BHC,BHC,72,72,3.4,3.4,a0900067000077097  ,0900067000077097  ,Y     ,N     ,N,CARY      ,                    
3,20160121,22,47,2,BHC,BHC,62,62,2.5,2.5,a0900067000077210  ,0900067000077210  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,22,48,2,BHC,BHC,68,68,2.9,2.9,a0900067000080012  ,0900067000080012  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,1,1,BHC,BHC,110,110,15.8,15.8,a0900067000076983  ,0900067000076983  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,23,2,1,STJ,STJ,176,176,50.4,50.4,a0900067000080468  ,0900067000080468  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,3,1,STJ,STJ,135,135,28,28,a0900067000080479  ,0900067000080479  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,23,4,1,STJ,STJ,147,147,30.5,30.5,a0900067000076786  ,0900067000076786  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,5,1,BHC,BHC,70,70,3.6,3.6,a0900067000080066  ,0900067000080066  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,23,6,1,BHC,BHC,67,67,2.9,2.9,a0900067000077123  ,0900067000077123  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,7,1,BHC,BHC,82,82,5.8,5.8,a0900067000077489  ,0900067000077489  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,23,8,1,BHC,BHC,73,73,3.6,3.6,a0900067000077434  ,0900067000077434  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,9,1,BHC,BHC,80,80,5.9,5.9,a0900067000077341  ,0900067000077341  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,23,10,1,BHC,BHC,72,72,3.4,3.4,a0900067000077377  ,0900067000077377  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,11,1,BHC,BHC,70,70,4.1,4.1,a0900067000077389  ,0900067000077389  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,23,12,1,BHC,BHC,75,75,3.2,3.2,a0900067000077458  ,0900067000077458  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,13,1,BHC,BHC,65,65,2.7,2.7,a0900067000077083  ,0900067000077083  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,14,1,STJ,STJ,109,109,12.9,12.9,a0900067000080784  ,0900067000080784  ,N     ,N     ,N,CARY      ,                    
3,20160121,23,15,1,BHC,BHC,70,70,3.5,3.5,a0900067000080841  ,0900067000080841  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,16,1,BHC,BHC,61,61,2.6,2.6,a0900067000080631  ,0900067000080631  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,17,1,BHC,BHC,90,90,7.7,7.7,a0900067000080779  ,0900067000080779  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,18,1,BHC,BHC,62,62,1.9,1.9,a0900067000080537  ,0900067000080537  ,N     ,N     ,N,CARY      ,                    
3,20160121,23,19,1,BHC,BHC,74,74,4.3,4.3,a0900067000080692  ,0900067000080692  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,20,1,BHC,BHC,58,58,2.2,2.2,a0900067000080800  ,0900067000080800  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,21,1,BHC,BHC,60,60,1.8,1.8,a0900067000080862  ,0900067000080862  ,N     ,N     ,N,CARY      ,                    
3,20160121,23,22,1,BHC,BHC,64,64,2.5,2.5,a0900067000080741  ,0900067000080741  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,23,1,BHC,BHC,59,59,2.3,2.3,a0900067000080559  ,0900067000080559  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,24,1,BHC,BHC,60,60,1.9,1.9,a0900067000080510  ,0900067000080510  ,N     ,N     ,N,CARY      ,                    
3,20160121,23,25,1,BHC,BHC,55,55,1.8,1.8,a0900067000080502  ,0900067000080502  ,N     ,N     ,N,PREGLER   ,                    
3,20160121,23,26,1,BHC,BHC,55,55,1.9,1.9,a0900067000080557  ,0900067000080557  ,N     ,N     ,N,CARY      ,                    
3,20160121,23,27,2,STJ,STJ,133,133,22.7,22.7,a0900067000080000  ,0900067000080000  ,Y     ,N     ,N,CARY      ,                    
3,20160121,23,28,2,BHC,BHC,62,62,2.8,2.8,a0982000403060263  ,0982000403060263  ,Y     ,N     ,N,PREGLER   ,                    
3,20160121,24,1,1,BHC,BHC,71,71,3.2,3.2,a0900067000077138  ,0900067000077138  ,Y     ,N     ,N,CARY      ,                    
3,20160121,24,2,1,BHC,BHC,104,104,11.6,11.6,a0900067000077198  ,0900067000077198  ,Y     ,N     ,N,CARY      ,                    
3,20160121,24,3,1,BHC,BHC,76,76,4.4,4.4,a0900067000077259  ,0900067000077259  ,Y     ,N     ,N,CARY      ,                    
3,20160121,24,4,1,BHC,BHC,126,126,20.4,20.4,a0900067000080157  ,0900067000080157  ,Y     ,N     ,N,CARY      ,                    
3,20160121,24,5,1,BHC,BHC,61,61,2.4,2.4,a0900067000080382  ,0900067000080382  ,Y     ,N     ,N,CARY      ,                    
3,20160121,24,6,1,BHC,BHC,65,65,2.7,2.7,a0982000403060247  ,0982000403060247  ,Y     ,N     ,N,CARY      ,                    
3,20160121,24,7,1,BHC,BHC,69,69,3.5,3.5,a0900067000085299  ,0900067000085299  ,Y     ,N     ,N,CARY      ,                    
3,20160121,25,1,1,BHC,BHC,84,84,5.8,5.8,a0900067000085376  ,0900067000085376  ,Y     ,N     ,N,CARY      ,                    
3,20160121,26,1,1,BHC,BHC,90,90,7.3,7.3,a0900067000076876  ,0900067000076876  ,Y     ,N     ,N,CARY      ,                    
3,20160121,26,2,1,BHC,BHC,78,78,4.6,4.6,a0900067000076783  ,0900067000076783  ,Y     ,N     ,N,CARY      ,                    
3,20160121,26,3,1,BHC,BHC,86,86,6.9,6.9,a0900067000076856  ,0900067000076856  ,Y     ,N     ,N,CARY      ,                    
3,20160121,26,4,1,BHC,BHC,73,73,4,4,a0900067000077007  ,0900067000077007  ,Y     ,N     ,N,CARY      ,                    
