"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"818",3.42671,0.585301,-0.0209805,-0.137679,-0.123089,-0.264967,0.12092,0.265942,1
"819",3.39569,0.616447,-0.0946146,-0.0364307,-0.123237,-0.158862,0.111569,0.277538,0
"820",3.359,0.592396,-0.0563513,-0.0536067,-0.0716438,-0.00900493,0.102262,0.273456,0
"821",3.41237,0.540945,0.0433745,-0.163502,-0.0889765,-0.264466,0.105656,0.272425,0
"822",3.39106,0.515377,-0.0593324,-0.0329063,-0.105801,-0.266951,0.114738,0.297294,0
"823",3.31096,0.663786,-0.0633486,-0.0482799,-0.0591993,-0.102657,0.114594,0.290524,1
"824",3.41913,0.518499,-0.0111237,-0.0979097,-0.14305,-0.173381,0.109715,0.296522,0
"825",3.31192,0.633515,-0.0110097,-0.110539,-0.0440012,-0.293323,0.118539,0.256231,1
"826",3.28601,0.58834,-0.0460976,-0.0812456,-0.0607463,-0.107245,0.110238,0.267524,0
"827",3.32884,0.543286,-0.129001,0.050416,-0.0279697,-0.14287,0.103791,0.290542,0
"828",3.3587,0.570686,-0.118511,-0.0700431,-0.0350986,-0.135894,0.111766,0.269998,0
"829",3.38049,0.528659,-0.022592,-0.204022,-0.0399518,-0.162275,0.115389,0.291239,0
"830",3.33455,0.552852,-0.0620523,-0.102927,-0.0389008,-0.137693,0.108969,0.292668,1
"831",3.33382,0.615027,-0.101897,-0.0260758,-0.0424201,0.103606,0.116091,0.287952,0
"832",3.3775,0.418919,-0.0853325,-0.0524928,0.010275,-0.151871,0.113635,0.310217,0
"833",3.41212,0.533831,0.0355249,-0.135079,-0.0491733,0.104064,0.110238,0.274513,1
"834",3.37869,0.568823,-0.0455244,-0.186002,-0.0476284,-0.22062,0.106852,0.277415,1
"835",3.41393,0.490781,-0.0494856,-0.181611,-0.0834889,-0.108733,0.116259,0.280051,1
"836",3.31728,0.523809,-0.0544596,-0.0610743,-0.0615557,0.0207695,0.110848,0.278083,1
"837",3.47733,0.429015,-0.0227616,-0.0955329,-0.0250282,-0.198124,0.114128,0.28129,1
"838",3.35453,0.468305,0.069927,-0.306124,-0.0460254,0.0765698,0.105835,0.274353,0
"839",3.39335,0.610748,-0.00417949,-0.154839,-0.0997071,-0.351928,0.108922,0.278805,0
"840",3.3023,0.491793,0.050334,-0.234856,-0.0137561,0.0415232,0.108658,0.281129,1
"841",3.38966,0.505929,0.0249571,-0.186458,-0.0477463,-0.32834,0.111241,0.263676,0
"842",3.40844,0.51916,-0.0574406,-0.230104,-0.0827749,-0.190287,0.11079,0.266469,1
"843",3.32798,0.583232,-0.0193793,-0.102964,-0.123262,-0.13655,0.112466,0.283295,1
"844",3.34769,0.629171,-0.0121352,-0.134766,-0.121105,-0.0837485,0.106425,0.298496,0
"845",3.29785,0.627842,-0.0662121,-0.0846529,-0.0116324,-0.0722897,0.11395,0.294575,0
"846",3.42131,0.460095,-0.0679704,0.00749284,-0.10497,-0.337836,0.106467,0.279492,0
"847",3.33098,0.530898,-0.00143654,-0.170438,-0.0854306,-0.122863,0.113465,0.287918,1
"848",3.2766,0.570572,-0.0305316,-0.147434,-0.0870209,0.00845661,0.110757,0.287317,1
"849",3.41684,0.598109,-0.0714933,-0.153976,-0.0337443,-0.199316,0.10527,0.269333,1
"850",3.35897,0.535467,0.0364938,-0.21675,-0.0792848,-0.145185,0.107765,0.270254,0
"851",3.29862,0.632637,-0.0170508,-0.0765374,-0.065111,0.033413,0.105454,0.26797,1
"852",3.3462,0.530785,-0.0464658,-0.0392197,-0.00197788,-0.114271,0.109254,0.282879,1
"853",3.35693,0.529731,-0.0509567,-0.115057,-0.0322444,-0.0965805,0.113593,0.274776,1
"854",3.28989,0.610631,-0.0174402,-0.139585,-0.0758686,-0.0227968,0.117807,0.286875,1
"855",3.36387,0.591432,-0.0331851,-0.179173,-0.0486719,-0.0577972,0.105627,0.284897,0
"856",3.37262,0.486559,-0.0791681,0.0114875,-0.0689957,0.151314,0.10804,0.273941,0
"857",3.35754,0.498341,-0.0395374,-0.0362795,-0.0574843,0.0153976,0.112869,0.281063,1
"858",3.29385,0.644866,-0.0896995,0.0341246,-0.0594432,0.114467,0.105499,0.252392,0
"859",3.39353,0.534526,-0.00214389,-0.0550022,-0.0312389,-0.182863,0.110518,0.283423,0
"860",3.37311,0.520375,0.0546915,-0.0908042,-0.0865443,-0.157319,0.113654,0.288827,0
"861",3.33402,0.518511,0.00784613,-0.0663258,-0.0949051,-0.119779,0.106923,0.280675,1
"862",3.38619,0.512441,-0.0309119,-0.153173,-0.0532414,-0.115973,0.11929,0.281138,0
"863",3.35014,0.544193,-0.037085,-0.116187,-0.0394626,0.0141365,0.112588,0.288905,1
"864",3.27077,0.589567,-0.0656933,0.0706077,-0.0263864,0.0677389,0.108705,0.278569,0
"865",3.31643,0.552559,0.00271766,-0.0946798,-0.0766552,-0.0237563,0.102451,0.283192,0
"866",3.38475,0.573661,-0.0439597,-0.0795274,-0.135995,-0.298414,0.112918,0.271039,0
"867",3.36745,0.61936,-0.0572203,-0.120136,-0.0976724,-0.14076,0.108226,0.268351,0
"868",3.39627,0.543185,-0.0865114,-0.0387081,-0.0772176,-0.100669,0.118622,0.295669,1
"869",3.34061,0.564312,-0.11178,-0.050159,-0.0294672,-0.243149,0.108622,0.275634,1
"870",3.30619,0.627204,0.0553103,-0.33476,-0.0220414,0.0217511,0.11058,0.298955,0
"871",3.35833,0.525006,0.0187334,-0.17414,-0.0918927,-0.14463,0.108774,0.268243,1
"872",3.33699,0.540483,0.00848368,-0.145041,-0.0763933,0.0100613,0.115329,0.261688,1
"873",3.34028,0.628759,-0.029841,-0.222786,-0.0393607,0.207745,0.106418,0.265008,1
"874",3.29689,0.680287,-0.015218,-0.207465,-0.0663988,0.0637216,0.107308,0.277248,0
"875",3.28414,0.654635,-0.0325671,-0.108679,-0.0597883,0.150909,0.111125,0.279851,0
"876",3.3208,0.542101,-0.0479398,-0.0899693,-0.0541129,0.357161,0.105858,0.297413,1
"877",3.45764,0.539719,-0.0432953,-0.0993877,-0.0416006,-0.169247,0.111395,0.261897,0
"878",3.39786,0.51095,0.00380465,-0.17327,-0.114092,-0.0240332,0.107158,0.28164,0
"879",3.37221,0.545046,0.00112941,-0.140393,-0.0987013,-0.270806,0.112267,0.277399,0
"880",3.38342,0.509201,-0.0477865,-0.091646,-0.139563,-0.168462,0.107809,0.260083,0
"881",3.40458,0.491187,0.00273265,-0.226559,-0.073751,-0.0283127,0.106878,0.267678,1
"882",3.34451,0.538331,-0.0292849,-0.132063,-0.081977,-0.166072,0.11024,0.282083,1
"883",3.3895,0.587996,-0.00453975,-0.212126,-0.10131,-0.192398,0.109366,0.265783,1
"884",3.34932,0.606476,0.00168206,-0.165436,-0.0567779,0.0671303,0.113666,0.282356,1
"885",3.4003,0.486502,-0.0525995,0.00804794,-0.0564073,-0.131442,0.109332,0.273011,1
"886",3.37024,0.486547,-0.0752397,-0.00501858,-0.0869865,-0.0112912,0.110143,0.281181,1
"887",3.33426,0.541878,-0.0367408,-0.136147,-0.0326222,-0.00529972,0.108695,0.283625,1
"888",3.31283,0.613652,-0.0164861,-0.116623,-0.0758056,-0.182263,0.115003,0.28383,1
"889",3.32245,0.619745,-0.036621,-0.130173,-0.0313103,-0.17267,0.11031,0.26808,0
"890",3.30317,0.638428,-0.0550929,-0.172407,0.00535281,0.0343175,0.11373,0.284206,1
"891",3.30207,0.575887,-0.00133305,-0.240704,-0.0429451,-0.0831898,0.112766,0.300326,1
"892",3.36352,0.631411,0.0322125,-0.203175,-0.0785395,-0.10503,0.11158,0.271446,1
"893",3.38653,0.636309,-0.0605335,-0.00208506,-0.117379,-0.066497,0.114837,0.282659,1
"894",3.34339,0.490628,0.0136355,-0.188395,-0.0256033,0.0122613,0.107047,0.267043,0
"895",3.29249,0.74325,-0.0498633,-0.161423,-0.0783347,-0.139329,0.109118,0.288597,0
"896",3.31311,0.487712,-0.00249084,-0.00741286,-0.0461729,0.00392355,0.110819,0.272313,1
"897",3.34639,0.573462,-0.0556077,-0.0702951,-0.033379,-0.0866373,0.108124,0.267635,0
"898",3.34978,0.617385,-0.121929,-0.00158579,0.0253635,-0.0402526,0.112935,0.263831,0
"899",3.35743,0.618611,-0.0430624,-0.0676539,-0.156106,-0.00120801,0.107348,0.295181,0
"900",3.35741,0.534856,-0.00196285,-0.0948683,-0.0826517,-0.197991,0.107416,0.292801,1
"901",3.37067,0.558704,-0.0464326,-0.0241723,-0.0794129,0.0898815,0.109453,0.271378,0
"902",3.35432,0.506933,-0.0909664,-0.0600069,-0.0437797,0.0889698,0.110499,0.297,1
"903",3.32632,0.620604,0.00549329,-0.201043,-0.0881069,-0.0335459,0.110866,0.28329,0
"904",3.3817,0.579037,0.0215615,-0.11324,-0.111414,-0.181722,0.110465,0.26499,1
"905",3.32218,0.625558,-0.0418635,-0.0216554,-0.0735851,-0.147669,0.110699,0.255757,0
"906",3.34041,0.613073,-0.0630838,0.0399995,-0.0663616,0.0604905,0.112685,0.289818,1
"907",3.36134,0.680957,0.0331823,-0.229306,-0.109967,-0.233939,0.107843,0.297409,0
"908",3.34305,0.466734,-0.0619702,0.0407796,-0.0731648,-0.00779099,0.110542,0.292816,0
"909",3.32396,0.682354,-0.0175716,-0.191668,-0.109841,-0.157162,0.110683,0.292182,1
"910",3.3426,0.622549,0.0018653,-0.18943,-0.0257961,0.412276,0.109907,0.280031,1
"911",3.3503,0.675761,-0.0329381,-0.0144996,-0.100237,-0.275126,0.116216,0.313929,1
"912",3.34283,0.547721,-0.0719876,-0.0254471,-0.123887,-0.197953,0.108708,0.295295,0
"913",3.33385,0.542502,-0.0660117,-0.0233012,-0.0430413,-0.184421,0.111058,0.278414,0
"914",3.31514,0.574416,-0.00406597,-0.197128,-0.101306,-0.0890957,0.111775,0.290785,0
"915",3.49684,0.508456,-0.0116533,-0.210051,-0.0802365,-0.288522,0.114696,0.276359,0
"916",3.32921,0.620823,0.00565427,-0.092423,-0.0466197,-0.138917,0.112049,0.271764,0
"917",3.36287,0.48582,-0.0394443,-0.0517152,-0.0280586,-0.0786049,0.108268,0.265034,1
"918",3.31623,0.546187,0.062788,-0.262757,-0.0562735,-0.196534,0.110841,0.281749,1
"919",3.3924,0.586582,-0.0699386,-0.176558,-0.0677603,-0.157184,0.113932,0.292508,1
"920",3.39248,0.57676,-0.0851692,-0.175276,-0.0245204,-0.187369,0.109755,0.269659,1
"921",3.37731,0.585311,-0.0572583,-0.114621,-0.0155639,-0.213934,0.11896,0.302582,1
"922",3.40166,0.501258,-0.02398,-0.151705,-0.0855279,0.0636067,0.104883,0.275607,1
"923",3.41975,0.491479,-0.0713992,-0.0418397,-0.095975,-0.325494,0.106178,0.271866,0
"924",3.34922,0.63493,-0.0842658,-0.110129,-0.100464,-0.293261,0.107999,0.292678,0
"925",3.35595,0.563806,-0.0817795,-0.126993,-0.0544003,-0.103168,0.108962,0.264788,0
"926",3.40392,0.51829,-0.0839496,-0.00308498,-0.0625969,-0.159981,0.105027,0.297784,0
"927",3.35011,0.605508,0.000780529,-0.16505,-0.05912,-0.146529,0.105386,0.29981,0
"928",3.32177,0.508457,-0.0558099,0.0116125,-0.0336898,0.2981,0.113836,0.286427,1
"929",3.42349,0.489043,-0.0318711,-0.0490121,-0.0951276,-0.286615,0.110194,0.280505,1
"930",3.34359,0.597287,-0.0264954,-0.130288,-0.0834701,-0.169677,0.109378,0.273827,0
"931",3.30659,0.538625,-0.0903038,0.0136595,-0.0171378,-0.0666033,0.111001,0.265965,0
"932",3.35534,0.605871,-0.0403625,-0.149371,-0.0927024,-0.274234,0.11068,0.245484,0
"933",3.28889,0.638583,-0.059439,-0.0475763,-0.0385358,-0.0107555,0.106912,0.279607,1
"934",3.42919,0.505337,-0.0365831,-0.125518,-0.0707732,-0.176532,0.11306,0.293161,1
"935",3.43748,0.547732,0.00131738,-0.22098,0.000387735,0.0539762,0.104894,0.29198,1
"936",3.35428,0.654244,-0.0414573,-0.221759,-0.155686,-0.344565,0.108416,0.286648,0
"937",3.40222,0.563998,-0.103551,0.103348,-0.0668415,-0.0800269,0.109693,0.267723,1
"938",3.35119,0.581382,-0.013157,-0.101802,-0.0611603,0.238036,0.10925,0.286514,0
"939",3.34229,0.562135,-0.00079666,-0.119942,-0.0671641,-0.0110521,0.114563,0.285554,0
"940",3.37274,0.575735,-0.0277401,-0.100973,-0.0315102,0.0814155,0.109936,0.276972,0
"941",3.29645,0.609044,0.00746198,-0.048918,-0.0771257,0.0128464,0.108376,0.282484,0
"942",3.34734,0.555126,-0.0304684,0.0520048,-0.0831268,0.0972606,0.110307,0.276488,0
"943",3.38567,0.578012,-0.00710281,-0.166716,-0.0693686,-0.156035,0.113687,0.269966,0
"944",3.40645,0.456101,-0.0533225,-0.0489259,0.0159941,0.0878766,0.102198,0.281496,0
"945",3.39573,0.453303,-0.0577314,0.00251162,-0.0205594,0.115137,0.11933,0.289215,0
"946",3.34933,0.562517,0.0274367,-0.223442,-0.110731,0.0598335,0.107452,0.260981,1
"947",3.34308,0.5885,0.0819787,-0.113747,-0.0195134,0.11959,0.109182,0.282322,1
"948",3.3098,0.520399,-0.0223629,-0.0685784,-0.0519177,-0.186633,0.113502,0.263932,1
"949",3.39731,0.520467,-0.0594209,-0.118308,-0.0798034,-0.124564,0.10757,0.290226,0
"950",3.3517,0.585747,-0.0568596,-0.0904691,-0.0937933,0.000160368,0.110694,0.297548,1
"951",3.35063,0.510093,-0.113972,0.0629163,-0.028,0.0319242,0.110643,0.271982,1
"952",3.43076,0.581025,-0.0365425,-0.126467,-0.0911859,-0.189151,0.117372,0.272038,0
"953",3.42235,0.516534,-0.062967,0.00293129,-0.040706,0.0185967,0.109576,0.30635,1
"954",3.36645,0.64233,-0.0514725,-0.0484968,-0.0524943,-0.180589,0.108959,0.294423,0
"955",3.41112,0.527052,-0.0629462,-0.122302,-0.0413133,-0.0753489,0.11172,0.276977,1
"956",3.34566,0.657529,-0.0487256,-0.0878501,-0.0854684,-0.154926,0.111467,0.278444,1
"957",3.40505,0.552622,0.0627825,-0.115106,-0.127858,-0.273878,0.109196,0.273616,0
"958",3.26691,0.581165,0.0527727,-0.0719197,-0.0824236,-0.0708655,0.110311,0.276432,0
"959",3.37501,0.662754,-0.0471418,-0.0793603,-0.118448,-0.169337,0.107009,0.269264,1
"960",3.40588,0.493173,-0.00847623,-0.151677,-0.0791189,-0.145342,0.113335,0.298326,0
"961",3.38479,0.459496,0.0366542,-0.159466,-0.145114,-0.458078,0.11011,0.279639,0
"962",3.31699,0.550614,0.00934495,-0.067457,-0.0416704,0.0715581,0.112731,0.27376,0
"963",3.39188,0.596931,-0.0551405,-0.232555,-0.0738667,-0.157166,0.118749,0.288753,0
"964",3.42311,0.551168,-0.0699256,-0.0933862,-0.117328,-0.362988,0.107632,0.273926,0
"965",3.40176,0.46735,-0.0286355,-0.104191,-0.0695839,-0.0257623,0.112592,0.263347,1
"966",3.3914,0.614497,-0.0259349,-0.115961,-0.0777193,-0.305861,0.118046,0.26415,1
"967",3.4366,0.520441,-0.0683351,-0.0469315,-0.0952023,-0.274228,0.117203,0.303264,0
"968",3.42425,0.510365,-0.0924663,-0.0752909,-0.101675,-0.255017,0.111553,0.274111,1
"969",3.37262,0.455111,-0.0232598,-0.130832,-0.0475749,0.0356112,0.111962,0.27811,0
"970",3.28969,0.666462,-0.0340003,-0.147956,-0.060725,0.0312214,0.113806,0.269421,0
"971",3.37011,0.567961,-0.100014,-0.0628692,-0.0703173,-0.0987663,0.110831,0.279562,0
"972",3.38299,0.509452,-0.0327535,-0.148389,-0.0402022,-0.103943,0.113391,0.274658,0
"973",3.41653,0.536475,-0.0342905,-0.0311615,-0.047523,-0.200431,0.106313,0.295829,1
"974",3.3878,0.62297,0.0187418,-0.200975,-0.0624916,-0.124087,0.109596,0.281644,0
"975",3.3803,0.577829,0.00472127,-0.0448653,-0.0814392,-0.176256,0.113992,0.26548,1
"976",3.30464,0.476319,-0.0162647,-0.0982392,-0.0128625,0.10915,0.113725,0.269143,1
"977",3.31216,0.673802,-0.0280163,-0.119579,-0.0863568,-0.214867,0.107273,0.281916,1
"978",3.39901,0.505153,0.0237357,-0.0745478,-0.0771084,-0.000689044,0.115031,0.266394,0
"979",3.45502,0.563002,0.0501536,-0.115647,-0.0560395,-0.273309,0.108982,0.270539,0
"980",3.34495,0.69182,-0.00951146,-0.0946272,-0.0547003,-0.284387,0.108215,0.280179,0
"981",3.294,0.681339,-0.0236079,-0.17873,-0.0689866,-0.0414462,0.105517,0.293539,0
"982",3.35365,0.504659,0.026864,-0.140377,0.020027,0.18557,0.113741,0.268974,0
"983",3.32217,0.58508,-0.0242744,-0.140972,-0.057249,0.165553,0.116741,0.267108,0
"984",3.36912,0.492159,0.00246019,-0.121842,-0.110479,-0.0160272,0.10879,0.280658,1
"985",3.4559,0.402888,-0.0205647,-0.118517,-0.0966336,-0.273183,0.114627,0.286577,1
"986",3.39265,0.599309,-0.0405474,-0.138364,-0.104976,0.0123106,0.116446,0.284333,0
"987",3.28598,0.628643,0.0353596,-0.146811,-0.0665634,-0.194415,0.111229,0.280743,1
"988",3.36595,0.616242,-0.0503885,-0.158548,-0.0306864,-0.0788981,0.113702,0.285712,0
"989",3.40111,0.573498,-0.0880223,-0.0701429,-0.0306677,-0.0571896,0.111866,0.296686,0
"990",3.38866,0.501498,-0.0619238,-0.156222,-0.0638981,-0.285744,0.11418,0.279447,1
"991",3.34957,0.608065,-0.0580676,-0.0180461,-0.0825251,0.0348851,0.11174,0.27683,0
"992",3.4068,0.520221,-0.00929459,-0.169186,-0.0432276,-0.195538,0.106559,0.274107,1
"993",3.36955,0.545135,-0.0292737,-0.0566615,-0.0569714,-0.182184,0.11187,0.280177,1
"994",3.30739,0.488688,0.0075855,-0.112456,-0.0477781,-0.328919,0.117634,0.252275,1
"995",3.38182,0.675148,0.0409956,-0.217449,-0.0298922,-0.153911,0.114222,0.280838,0
"996",3.35047,0.633027,-0.0652288,-0.108658,-0.125095,-0.108207,0.110936,0.27865,1
"997",3.39846,0.540619,-0.0608204,-0.128158,-0.0888827,-0.220647,0.109774,0.270991,0
"998",3.38769,0.461076,-0.0788784,-0.022737,-0.00385446,0.0866571,0.11333,0.279971,0
"999",3.39665,0.565984,0.00404167,-0.117451,-0.0384789,-0.0449697,0.111318,0.291949,1
"1000",3.35751,0.638319,-0.0610404,-0.102231,-0.0974153,-0.246894,0.109373,0.277333,1
"1001",3.32505,0.549894,-0.0267782,-0.0579084,-0.0409446,0.175025,0.111429,0.277906,1
"1002",3.41654,0.466484,-0.0887453,-0.0179879,-0.0541855,-0.111444,0.109909,0.275402,1
"1003",3.3988,0.626828,-0.0324187,-0.172241,-0.0226451,0.027956,0.115822,0.274086,0
"1004",3.40022,0.560624,-0.13078,0.00646802,-0.106017,-0.0904762,0.109405,0.280045,1
"1005",3.33734,0.63035,0.0356435,-0.145977,-0.105235,-0.196458,0.110076,0.281385,0
"1006",3.46115,0.575198,-0.0219795,-0.196374,-0.138744,-0.0967352,0.113706,0.284314,1
"1007",3.38303,0.467171,-0.0243286,-0.183477,-0.0579281,0.0442095,0.112719,0.282937,0
"1008",3.27488,0.660406,0.0112735,-0.173481,-0.0604321,-0.0872524,0.1127,0.288386,0
"1009",3.28565,0.541025,0.00704788,-0.0891783,-0.095421,-0.0942693,0.109319,0.288545,1
"1010",3.31088,0.61271,0.0427328,-0.273861,-0.0461721,0.0381977,0.113719,0.273262,1
"1011",3.39034,0.603957,-0.0638948,-0.0410976,-0.041996,-0.208838,0.112529,0.287727,1
"1012",3.32661,0.661414,-0.0285788,-0.122988,-0.0518618,-0.202713,0.110422,0.288453,1
"1013",3.40446,0.513164,-0.0772259,-0.183871,-0.0462078,0.00698341,0.121523,0.292055,0
"1014",3.35974,0.549148,0.028898,-0.131986,-0.120124,-0.0300954,0.105248,0.275701,1
"1015",3.40056,0.542588,0.0353401,-0.0754001,-0.0393417,-0.1651,0.105937,0.285169,0
"1016",3.34961,0.526935,-0.0393445,-0.0437768,-0.0873475,-0.253608,0.106089,0.27525,0
"1017",3.40237,0.515228,0.00332391,-0.119415,-0.0659226,-0.035325,0.103413,0.268581,1
"1018",3.37614,0.495079,-0.0142767,-0.098014,-0.0565388,-0.202775,0.117577,0.276955,0
"1019",3.38873,0.563209,-0.0259571,-0.0863683,-0.00205952,0.0207465,0.108082,0.275196,0
"1020",3.40371,0.468031,0.0424786,-0.181647,-0.0400678,0.05567,0.101296,0.283,0
"1021",3.37812,0.614983,-0.074603,-0.109893,-0.0386386,-0.0912641,0.109647,0.270869,1
"1022",3.32966,0.635701,-0.0537337,-0.103259,-0.0988523,-0.137552,0.115984,0.272254,1
"1023",3.40325,0.605136,-0.0516541,-0.139694,-0.0573875,-0.330593,0.109626,0.257831,1
"1024",3.32542,0.601011,-0.0645088,-0.0532477,-0.03151,0.0673896,0.107823,0.277331,1
"1025",3.35606,0.688841,0.0112136,-0.165416,-0.0689666,-0.0673246,0.108031,0.286112,1
"1026",3.32733,0.661219,-0.0638765,-0.152042,-0.0571807,0.0984116,0.110948,0.278393,0
"1027",3.36609,0.564768,-0.0171433,-0.147593,-0.0775151,-0.427634,0.111372,0.276865,1
"1028",3.44964,0.571807,-0.0391259,-0.131344,-0.102738,-0.163002,0.111356,0.277443,1
"1029",3.43246,0.521484,0.0112748,-0.124438,-0.0860961,-0.300233,0.110526,0.277883,1
"1030",3.43086,0.346672,-0.0544861,-0.154455,-0.0190374,-0.155594,0.114176,0.278909,1
"1031",3.35889,0.560258,-0.0642464,-0.0988625,-0.078025,-0.23158,0.104022,0.288823,1
"1032",3.34434,0.551426,-0.0200596,-0.0899938,-0.0356599,0.0414989,0.111471,0.275215,0
"1033",3.34281,0.503809,0.0213358,-0.171268,-0.0657084,-0.0653264,0.113942,0.275594,1
"1034",3.37569,0.618843,-0.0896183,0.0120408,-0.0708911,0.0706069,0.115441,0.27456,1
"1035",3.43676,0.299723,0.0589819,-0.147863,-0.0751542,-0.129589,0.103542,0.276155,1
"1036",3.34416,0.66072,-0.0418645,-0.129176,-0.0915529,-0.0176942,0.114522,0.280604,1
"1037",3.39548,0.468583,-0.00465241,-0.0570697,-0.0807529,-0.310271,0.10814,0.274734,1
"1038",3.35151,0.621613,-0.0559656,-0.0694775,-0.0421984,0.0804396,0.111156,0.289987,0
"1039",3.39915,0.442662,-0.0416757,-0.0516197,-0.0128634,-0.199368,0.112621,0.285623,0
"1040",3.32785,0.56061,0.00494663,-0.0418556,-0.044042,0.0143566,0.108223,0.283259,0
"1041",3.3117,0.582055,0.0524688,-0.226934,-0.112177,-0.281159,0.112539,0.284688,1
"1042",3.2985,0.662639,-0.0665198,-0.0607841,-0.0076457,-0.194982,0.11124,0.292524,0
"1043",3.35469,0.550562,-0.0470394,-0.116922,-0.0880323,-0.149259,0.11086,0.282782,0
"1044",3.38746,0.591035,-0.0187754,-0.254151,-0.091241,-0.116074,0.112293,0.284231,1
"1045",3.34732,0.534456,-0.0926748,-0.00967862,-0.105853,-0.188814,0.112983,0.287299,0
"1046",3.39681,0.568186,-0.101196,-0.136529,-0.0707731,-0.0988673,0.10855,0.293992,1
"1047",3.31159,0.639813,-0.0452341,-0.0210086,-0.0585175,0.110799,0.107765,0.289525,1
"1048",3.39319,0.444624,-0.0405122,-0.152078,-0.0278399,-0.20561,0.110239,0.278697,0
"1049",3.37909,0.565966,-0.0400951,-0.126316,-0.0331398,-0.295215,0.109235,0.290191,1
"1050",3.41008,0.526341,-0.0503926,-0.0416257,-0.0170028,0.0697508,0.112697,0.276478,0
"1051",3.32537,0.665674,0.0581378,-0.12456,-0.0800302,-0.0684943,0.112589,0.283129,0
"1052",3.36768,0.520531,-0.0365884,0.0655339,-0.0612783,0.0559089,0.105517,0.271922,1
"1053",3.34855,0.607441,-0.0269845,-0.128255,-0.0422965,-0.264643,0.108606,0.268649,1
"1054",3.37795,0.582269,0.0178216,-0.107232,-0.116403,-0.186416,0.106545,0.266855,0
"1055",3.38341,0.531615,-0.0614892,-0.0440887,-0.0592768,-0.109658,0.112955,0.290351,1
"1056",3.37028,0.594376,-0.0607503,-0.0692268,-0.0704536,-0.2106,0.106068,0.267356,0
"1057",3.31781,0.583971,-0.0411205,-0.0526154,-0.0792033,0.0359252,0.113312,0.27347,0
"1058",3.33787,0.538065,0.0192073,-0.107685,0.0191959,-0.0103441,0.111218,0.277264,1
"1059",3.46384,0.50004,-0.0475965,-0.184052,-0.0870014,-0.16377,0.115339,0.294321,1
"1060",3.39067,0.564472,0.00438102,-0.249385,-0.0636163,-0.100239,0.109627,0.277076,0
"1061",3.3794,0.506925,-0.0160427,-0.216672,-0.042286,-0.223355,0.113576,0.286613,1
"1062",3.38907,0.53492,-0.0258295,-0.0950738,-0.0616323,-0.137574,0.106904,0.274093,0
"1063",3.38522,0.558071,-0.029625,-0.0819417,-0.100835,-0.202884,0.108669,0.279338,0
"1064",3.40076,0.517544,-0.0407399,-0.0685227,-0.0824989,-0.0524357,0.105669,0.272181,0
"1065",3.38009,0.55059,0.00461063,-0.0947896,-0.0375175,-0.205344,0.107328,0.292801,1
"1066",3.29472,0.648647,-0.0306072,-0.161906,-0.0403827,-0.167983,0.106252,0.265075,1
"1067",3.31427,0.660081,-0.0397091,-0.171662,-0.0409116,-0.160362,0.105355,0.289981,0
"1068",3.37607,0.547054,0.0287186,-0.234187,-0.0783454,-0.354383,0.115298,0.281607,0
"1069",3.44091,0.369047,-0.0637602,-0.0270784,-0.0556221,0.0712826,0.105375,0.267887,0
"1070",3.38314,0.529347,-0.0249347,-0.0739345,-0.0697792,-0.292529,0.110786,0.271308,1
"1071",3.37471,0.571971,-0.0389457,-0.189007,-0.0546942,-0.191589,0.112223,0.290821,0
"1072",3.35844,0.520666,-0.0219865,-0.0912407,-0.016347,0.0046794,0.10737,0.266446,1
"1073",3.40005,0.470875,0.0644651,-0.162827,-0.0388222,-0.201876,0.107944,0.274027,0
"1074",3.37885,0.553016,-0.0381518,-0.190842,-0.0960031,-0.320507,0.105843,0.278782,1
"1075",3.4066,0.507859,-0.0377676,-0.113266,-0.0484683,-0.266329,0.109136,0.286696,1
"1076",3.39597,0.492675,0.0459919,-0.265429,-0.0700241,-0.285922,0.112703,0.280992,0
"1077",3.38019,0.703467,-0.0633046,-0.183933,-0.058809,-0.0889315,0.109449,0.27903,1
"1078",3.3284,0.657255,0.0130626,-0.185218,-0.0645636,-0.128181,0.1095,0.279002,1
"1079",3.36514,0.621556,-0.0355544,-0.164497,-0.0116481,0.0508414,0.11568,0.287285,1
"1080",3.35848,0.713395,0.00195757,-0.111388,-0.059913,-0.0747075,0.107801,0.283595,1
"1081",3.37985,0.552657,0.0177039,-0.186803,-0.0650067,-0.0115428,0.108659,0.294262,0
"1082",3.37624,0.556747,-0.114646,-0.0206647,-0.0282447,-0.233777,0.10765,0.269241,0
"1083",3.34641,0.487708,0.0166911,-0.183922,-0.0455577,-0.0340076,0.11584,0.283672,0
"1084",3.34695,0.61817,0.00366589,-0.168925,-0.12073,-0.193605,0.106668,0.257244,0
"1085",3.29043,0.584527,-0.050046,-0.0826843,0.043989,0.0872354,0.107646,0.288326,0
"1086",3.35103,0.612118,-0.0384796,-0.153958,-0.0968636,-0.25618,0.106984,0.28182,0
"1087",3.32918,0.543473,-0.0789229,0.0978861,-0.0301316,0.00839463,0.110908,0.262033,1
"1088",3.36462,0.604019,-0.00781543,-0.229804,-0.0844086,-0.130153,0.11577,0.275138,0
"1089",3.45102,0.441778,-0.090937,-0.0258949,-0.0543395,-0.129648,0.113662,0.293931,0
