"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"598",3.31776,-0.0895477,0.0046193,0.305753,0.042453,0.19501,0.128968,0.180863,1
"599",3.39477,-0.042905,0.0229313,0.331104,0.0403968,0.120709,0.127901,0.197274,0
"600",3.22363,-0.0668148,0.0232714,0.341848,0.0638037,0.320142,0.127091,0.191754,0
"601",3.25664,0.0416091,0.0349249,0.283566,0.0670858,0.225708,0.130649,0.185788,1
"602",3.33499,0.0263465,0.0304031,0.289505,0.0684025,0.178152,0.133608,0.182715,1
"603",3.36281,-0.052224,-0.00499505,0.319483,0.0579616,0.170001,0.133471,0.198283,1
"604",3.40629,-0.0623865,-0.0860525,0.359322,0.0431762,0.12665,0.126563,0.198223,0
"605",3.18773,0.0160309,0.062028,0.309872,0.0470934,0.354615,0.134082,0.191784,1
"606",3.22721,-0.00669648,0.00555362,0.329728,0.0814133,0.324669,0.127074,0.182065,1
"607",3.3122,-0.0338874,-0.0157521,0.284625,0.0660462,0.196713,0.135135,0.186858,0
"608",3.33594,-0.0492167,-0.0439514,0.387217,0.069987,0.214106,0.133905,0.1935,0
"609",3.24326,-0.0692045,0.0804116,0.264273,0.0446414,0.340871,0.127907,0.189659,0
"610",3.26083,0.0100144,-0.00516963,0.371744,0.0562917,0.28674,0.134696,0.187854,1
"611",3.27561,-0.0162694,-0.0100856,0.331732,0.0517958,0.27229,0.125496,0.202638,1
"612",3.37201,-0.0201983,-0.0359079,0.264931,0.0690725,0.152068,0.132393,0.189433,0
"613",3.30133,0.0224334,-0.00558157,0.28983,0.0364115,0.206848,0.130524,0.196429,0
"614",3.29302,-0.0444931,0.0404096,0.280389,0.0801658,0.235476,0.129864,0.192171,1
"615",3.38069,-0.0470629,0.0314602,0.226282,0.0650981,0.160093,0.133055,0.190203,0
"616",3.32923,-0.0497383,-0.0156707,0.279809,0.0863495,0.170359,0.129436,0.192001,0
"617",3.30023,-0.0337667,0.0309809,0.354163,0.0526946,0.197753,0.13307,0.192414,1
"618",3.24597,0.0417805,0.0796612,0.235732,0.0316176,0.230091,0.130855,0.190139,0
"619",3.30665,-0.0176503,0.0150726,0.332675,0.0770332,0.22277,0.131058,0.191732,0
"620",3.35803,0.0407715,0.0318461,0.259209,0.102373,0.19638,0.130862,0.181868,1
"621",3.32401,-0.0443691,0.00219222,0.314067,0.0854016,0.218953,0.132987,0.192453,0
"622",3.26604,0.0555643,0.0081686,0.332954,0.040289,0.216565,0.133783,0.193477,0
"623",3.40763,-0.0207502,-0.018911,0.313629,0.0541052,0.119164,0.128841,0.199834,1
"624",3.2977,-0.0889948,0.0675689,0.284388,0.0504827,0.246209,0.129166,0.193164,1
"625",3.38974,0.0194532,-0.0102366,0.297136,0.0969022,0.15358,0.131201,0.19575,0
"626",3.31939,-0.0336522,0.0160237,0.313799,0.0970525,0.184757,0.126842,0.191473,1
"627",3.24177,0.0439036,0.050161,0.292739,0.0630396,0.286282,0.131927,0.183108,0
"628",3.31661,-0.00873667,-0.00978297,0.362192,0.086664,0.266538,0.131592,0.185707,0
"629",3.24681,-0.0196682,-0.0321412,0.332147,0.0111016,0.245675,0.124819,0.190554,0
"630",3.27587,-0.0461432,0.0199284,0.29311,0.095403,0.310885,0.130233,0.188744,1
"631",3.30305,0.0549534,-0.00227667,0.315431,0.0744192,0.202805,0.128062,0.19516,0
"632",3.35331,-0.00990891,-0.00736267,0.32465,0.0389485,0.139452,0.128378,0.190014,0
"633",3.28588,-0.00428933,-0.0180513,0.320054,0.0518354,0.182939,0.128319,0.206509,1
"634",3.31437,0.0418489,0.0180239,0.311194,0.0577876,0.164634,0.128522,0.191743,0
"635",3.18766,0.0459836,0.0473647,0.308884,0.0459507,0.316541,0.129586,0.196465,0
"636",3.23491,0.000722795,0.0391948,0.278534,0.117053,0.317908,0.130653,0.186349,0
"637",3.2524,0.0343278,0.0368963,0.239868,0.094144,0.31102,0.131296,0.194495,0
"638",3.17792,0.0366626,0.071316,0.291378,0.0834494,0.318719,0.130652,0.203195,0
"639",3.33155,-0.0115324,-0.0222459,0.358801,0.108924,0.231295,0.127585,0.192247,1
"640",3.21663,-0.0366576,0.0616716,0.278292,0.0732127,0.304016,0.133154,0.193574,1
"641",3.32998,-0.0455473,0.0178747,0.296605,0.0560825,0.205231,0.130323,0.191584,1
"642",3.21833,-0.00643292,0.0384271,0.285503,0.0791309,0.332023,0.126749,0.198215,0
"643",3.3332,0.0298421,-0.00242324,0.265871,0.0914264,0.191503,0.133951,0.189926,0
"644",3.20906,-0.0107321,0.0555378,0.259467,0.0988238,0.292549,0.132246,0.196093,0
"645",3.2746,-0.139546,0.00301024,0.348797,0.0877982,0.302827,0.130934,0.197269,0
"646",3.4654,-0.0885792,-0.0372098,0.380394,0.0232089,0.0383779,0.134835,0.189827,0
"647",3.35616,-0.0458898,0.0313059,0.271197,0.0556811,0.160843,0.128983,0.195421,0
"648",3.28008,-0.0138872,0.0329817,0.323092,0.0922939,0.273694,0.131179,0.183859,0
"649",3.34172,0.0559368,0.0289963,0.251528,0.103393,0.169984,0.126921,0.19195,1
"650",3.2593,-0.0244791,-0.0198103,0.345782,0.0856366,0.292976,0.129354,0.201492,0
"651",3.25918,0.0352392,-0.0261946,0.329828,0.0567489,0.245412,0.129994,0.195366,1
"652",3.23954,0.0280753,-0.0114261,0.389175,0.06281,0.256669,0.129103,0.195023,1
"653",3.39605,0.0181638,0.0129201,0.27737,0.0597153,0.105096,0.134249,0.189311,0
"654",3.30504,-0.0639759,0.00665867,0.327703,0.107464,0.249763,0.129653,0.187887,0
"655",3.39624,-0.028324,-0.0451409,0.383991,0.0558345,0.129271,0.130258,0.190989,1
"656",3.27981,-0.0289492,0.0106524,0.37903,0.0937345,0.240597,0.128378,0.192125,0
"657",3.36022,-0.0387738,0.0134239,0.27478,0.0518568,0.131558,0.133772,0.193241,1
"658",3.23751,-0.0530735,0.00273786,0.336462,0.0831649,0.331778,0.12497,0.190589,0
"659",3.28218,0.0151854,0.0117415,0.297687,0.051125,0.212904,0.129846,0.193499,0
"660",3.27144,-0.0318942,0.0716817,0.283505,0.0453095,0.242603,0.131759,0.193736,0
"661",3.32538,0.112505,0.0444872,0.255294,0.0406881,0.166299,0.130966,0.189088,1
"662",3.32408,-0.021333,-0.0124849,0.305667,0.0804873,0.191555,0.132182,0.192107,0
"663",3.28049,0.0370633,-0.00365404,0.249465,0.0682294,0.274086,0.132482,0.195275,0
"664",3.26401,-0.00960019,-0.00358997,0.388057,0.121273,0.324802,0.126969,0.190035,0
"665",3.25879,0.0470944,-0.0314381,0.269684,0.1102,0.265163,0.128345,0.192576,0
"666",3.33936,-0.000678506,0.0278631,0.254422,0.0562127,0.159326,0.127131,0.194696,0
"667",3.34759,-0.0354321,0.0295622,0.291783,0.0671274,0.178692,0.13234,0.192406,0
"668",3.24275,-0.00797832,-0.00476494,0.330701,0.0696821,0.252855,0.136645,0.193923,1
"669",3.29231,0.0453216,0.00889705,0.287324,0.069776,0.222053,0.126623,0.194729,0
"670",3.2753,0.0321066,0.0233995,0.327023,0.0422274,0.237804,0.128252,0.189371,0
"671",3.28835,-0.113735,-0.0182572,0.379032,0.0947348,0.268697,0.125391,0.192144,0
"672",3.31263,-0.0389244,0.029665,0.32855,0.147555,0.24007,0.126557,0.192475,1
"673",3.19617,-0.0195987,0.021929,0.324962,0.0442608,0.332417,0.129299,0.195122,1
"674",3.30895,0.0327965,-0.0217692,0.300608,0.0491146,0.213463,0.132861,0.186557,0
"675",3.40212,-0.046679,0.00476529,0.252241,0.0349916,0.151839,0.127857,0.187594,0
"676",3.23494,0.0903298,0.0536864,0.324748,0.0818105,0.2449,0.131924,0.190164,1
"677",3.34143,-0.0839184,-0.00164224,0.321225,0.114975,0.239025,0.126782,0.193327,1
"678",3.2206,0.0522095,0.0504451,0.28222,0.0375666,0.254876,0.129059,0.189899,0
"679",3.24615,0.105583,0.0422663,0.247971,0.0739738,0.267388,0.13015,0.193702,0
"680",3.27854,0.00983121,-0.00559901,0.33543,0.0664047,0.236344,0.135139,0.194807,0
"681",3.30897,0.0342276,-0.00418649,0.248683,0.074376,0.204459,0.129105,0.177782,0
"682",3.3618,-0.11456,-0.016288,0.326373,0.0771229,0.18625,0.131791,0.188843,0
"683",3.38819,-0.103,0.0158555,0.289979,0.0924957,0.200074,0.131231,0.194491,0
"684",3.33247,-0.0164195,-0.0119214,0.320425,0.0500049,0.199277,0.131122,0.195953,0
"685",3.32871,-0.0394462,0.0357877,0.293274,0.0886183,0.228839,0.132499,0.193585,0
"686",3.2957,-0.0385249,0.0512927,0.285242,0.0336927,0.202871,0.133238,0.19966,1
"687",3.35179,0.0363248,0.0547241,0.229415,0.0786284,0.138936,0.131405,0.193414,0
"688",3.2969,0.0190117,-0.0225142,0.30748,0.0903379,0.211121,0.131035,0.193536,0
"689",3.2588,-0.0231972,0.0218606,0.282556,0.064418,0.267728,0.129719,0.197109,0
"690",3.1992,0.0784735,0.00915722,0.300989,0.0916091,0.290183,0.13204,0.196621,0
"691",3.22993,0.0433749,0.0630921,0.255032,0.0514562,0.307737,0.127868,0.189337,0
"692",3.4282,-0.0158285,-0.0562906,0.323156,0.0649426,0.11678,0.133433,0.206307,0
"693",3.24343,0.0366316,0.0861835,0.238197,0.0909763,0.240145,0.127657,0.207051,0
"694",3.27265,-0.0206204,-0.00665176,0.328397,0.0663772,0.259392,0.132906,0.19103,0
"695",3.30411,-0.0350853,-0.00416262,0.285663,0.0375566,0.209449,0.130002,0.19995,0
"696",3.38618,-0.0414286,0.0365418,0.240882,0.0736921,0.154944,0.128417,0.202484,0
"697",3.29518,-0.0146142,0.0276107,0.297735,0.0609172,0.292425,0.129015,0.193114,0
"698",3.26474,0.0135595,0.00720907,0.332446,0.073531,0.259777,0.129694,0.188306,0
"699",3.25254,-0.109448,0.0335904,0.29007,0.0647732,0.337641,0.126273,0.191311,0
"700",3.31084,-0.0331021,0.040474,0.315136,0.0715173,0.183111,0.134246,0.194651,0
"701",3.28863,-0.0246118,0.0404347,0.281249,0.0656544,0.23841,0.129219,0.189931,1
"702",3.24296,0.0363694,0.0445474,0.256648,0.0893379,0.214997,0.128659,0.196415,0
"703",3.32777,-0.0415657,-0.00491172,0.361447,0.0902994,0.259701,0.12944,0.190058,0
"704",3.25352,0.0913764,0.0522603,0.218132,0.0632582,0.226382,0.130802,0.192179,0
"705",3.24132,0.0259731,0.0421503,0.273008,0.0541506,0.25756,0.137108,0.191753,1
"706",3.22807,0.0762497,0.0206744,0.251146,0.119937,0.262097,0.12814,0.195906,0
"707",3.24667,-0.041022,-0.00468184,0.31956,0.0737855,0.278,0.126022,0.195271,0
"708",3.29283,-0.0817603,0.0186918,0.325906,0.0735123,0.255371,0.132915,0.192093,0
"709",3.27733,-0.0350433,0.0183651,0.316581,0.0775786,0.24757,0.134173,0.19727,0
"710",3.29866,-0.0131971,0.0188416,0.287261,0.0624658,0.21038,0.13047,0.194695,0
"711",3.34369,-0.0214789,-0.00876812,0.325936,0.0764042,0.16038,0.129983,0.194297,1
"712",3.22221,-0.0298868,0.0177236,0.325526,0.082288,0.285864,0.128842,0.194329,0
"713",3.31842,-0.00348584,0.00602275,0.351021,0.0553644,0.198657,0.133185,0.191568,1
"714",3.29777,-0.00628642,0.0135466,0.267519,0.0475523,0.248307,0.125164,0.196491,0
"715",3.30688,-0.0440117,0.0818754,0.247229,0.0268989,0.236874,0.130641,0.19654,1
"716",3.31353,-0.0492173,-0.0110078,0.37832,0.0360583,0.189819,0.130705,0.185267,0
"717",3.36034,-0.0619647,-0.000249059,0.347778,0.023348,0.120043,0.132124,0.185319,1
"718",3.28087,0.0791273,-0.00170894,0.290748,0.0844481,0.219727,0.134664,0.195256,0
"719",3.32102,0.0231748,-0.0337941,0.373276,0.119744,0.220352,0.130011,0.194666,1
"720",3.41345,-0.0667054,0.0312462,0.265632,0.0511482,0.149621,0.127855,0.192197,0
"721",3.27449,0.0343018,0.0435891,0.275763,0.0589895,0.245481,0.131166,0.192756,0
"722",3.27466,-0.00979348,0.0448176,0.302674,0.0693069,0.253255,0.123072,0.192101,0
"723",3.34645,-0.102797,-0.00398708,0.303706,0.044422,0.201339,0.129883,0.199927,0
"724",3.26651,0.110242,0.061282,0.257403,0.0575438,0.221231,0.130854,0.187237,0
"725",3.37312,-0.103002,-0.051297,0.42453,0.077521,0.220077,0.129606,0.189213,1
"726",3.39835,0.0266804,-0.0166822,0.321949,0.0525805,0.118682,0.134703,0.189871,0
"727",3.3267,-0.0582969,0.0267565,0.351965,0.0609644,0.17443,0.128942,0.196433,0
"728",3.28264,-0.0544157,0.0493012,0.294295,0.0551049,0.234118,0.127411,0.19808,1
"729",3.33429,-0.144185,0.00609367,0.325235,0.0394764,0.216747,0.129783,0.195202,1
"730",3.34267,-0.0269683,0.0124685,0.299304,0.0785517,0.178134,0.130456,0.182988,0
"731",3.25,0.0804027,0.0370514,0.325202,0.0846037,0.235127,0.13159,0.193691,1
"732",3.25646,0.006731,0.00310438,0.360175,0.0698125,0.248444,0.131348,0.188982,0
"733",3.31347,-0.0361401,0.0294857,0.290838,0.0315733,0.24107,0.122954,0.193963,0
"734",3.31929,-0.0841125,0.0233133,0.294887,0.05313,0.242962,0.131004,0.194515,0
"735",3.37585,-0.0854665,0.0552341,0.296039,0.0815436,0.215747,0.131122,0.205248,1
"736",3.31307,-0.0389927,-0.0255569,0.374393,0.063261,0.214473,0.131335,0.192232,0
"737",3.38355,-0.0647487,-0.0180984,0.313188,0.0759113,0.108912,0.130656,0.193228,1
"738",3.21928,0.0441052,0.105293,0.238884,0.0794921,0.304925,0.128184,0.193141,0
"739",3.20937,-0.00397272,0.0214659,0.339044,0.0501535,0.319982,0.128643,0.198854,0
"740",3.30179,-0.0675908,-0.0549695,0.406057,0.11254,0.251939,0.127982,0.191171,0
"741",3.1997,0.0506169,-0.00616851,0.333612,0.0769231,0.297971,0.130551,0.18807,0
"742",3.24299,-0.0601364,0.0512482,0.257989,0.12391,0.317899,0.129282,0.18244,1
"743",3.30136,-0.039943,0.0190262,0.336077,0.060478,0.234858,0.127905,0.200584,1
"744",3.38103,-0.00527497,-0.0364257,0.303808,0.122959,0.184947,0.130632,0.189409,0
"745",3.27651,0.0116422,0.0147352,0.326876,0.077414,0.268431,0.127077,0.196546,1
"746",3.28554,0.0215773,0.0156645,0.394778,0.0754209,0.192442,0.133676,0.193789,0
"747",3.40608,-0.0626327,0.0667075,0.266575,0.0549904,0.14241,0.128953,0.188308,1
"748",3.24635,-0.0102414,0.0536475,0.274763,0.0893975,0.251468,0.136128,0.193327,1
"749",3.26322,0.0345338,-0.0755739,0.453861,0.0852636,0.232303,0.127166,0.190198,0
"750",3.29818,0.0626729,-0.0140132,0.304509,0.0605209,0.174701,0.129405,0.194936,0
"751",3.29186,-0.0418587,-0.0313328,0.340827,0.048243,0.248023,0.132282,0.197136,0
"752",3.35473,-0.0621772,0.0135484,0.32286,0.0790622,0.179819,0.128863,0.191078,1
"753",3.39346,-0.0231152,0.0241654,0.247278,0.0367114,0.160533,0.129042,0.191275,0
"754",3.30979,0.0307523,0.0228278,0.270211,0.0337087,0.161149,0.12885,0.193762,0
"755",3.29494,0.0670855,-0.00716127,0.291291,0.0348573,0.171956,0.129771,0.194971,1
"756",3.29634,0.0416783,0.0051587,0.312047,0.0947016,0.268127,0.132787,0.187537,1
"757",3.24357,0.0368328,0.038572,0.311392,0.0686919,0.281439,0.126813,0.19393,0
"758",3.34273,-0.0486042,0.00825106,0.288347,0.0457152,0.178499,0.128205,0.198965,0
"759",3.32208,-0.0870889,0.0237944,0.31136,0.0581975,0.231807,0.129868,0.195236,0
"760",3.26938,-0.0105209,0.0204415,0.294472,0.0675103,0.24025,0.132159,0.184524,0
"761",3.28872,0.0452213,0.0256156,0.259614,0.0674655,0.2436,0.125259,0.190801,0
"762",3.22178,0.0456226,0.0516184,0.289368,0.073917,0.26948,0.128709,0.191497,0
"763",3.30273,0.0735327,0.0020541,0.33887,0.0442476,0.194044,0.128521,0.194114,1
"764",3.28716,-0.0101123,0.0508228,0.234072,0.0574869,0.208428,0.132439,0.189089,1
"765",3.2532,-0.0059853,0.0283872,0.330853,0.0935707,0.233809,0.13183,0.181411,0
"766",3.25421,-0.020136,0.103042,0.232835,0.115797,0.25194,0.129195,0.195597,0
"767",3.33523,0.0159463,-0.0309921,0.407613,0.0885612,0.146825,0.127463,0.182095,1
"768",3.25569,0.017749,0.00860089,0.338356,0.0565936,0.248178,0.130962,0.191115,1
"769",3.29529,-0.0330084,0.0349885,0.256672,0.0504132,0.272017,0.127241,0.195394,0
"770",3.36918,-0.0486433,0.0128083,0.301457,0.0896969,0.178987,0.131093,0.195038,0
"771",3.29327,0.00201565,0.0429797,0.276997,0.0872051,0.29166,0.126153,0.194516,1
"772",3.22434,0.0472522,0.000115227,0.330429,0.0166098,0.27318,0.128666,0.193578,0
"773",3.3732,0.0383983,-0.026251,0.279296,0.0649003,0.196429,0.128749,0.190011,0
"774",3.29688,0.0445061,-0.0111072,0.328654,0.0662754,0.234074,0.131191,0.185823,1
"775",3.35487,-0.0565571,0.00648591,0.300057,0.0611655,0.188217,0.133875,0.191042,0
"776",3.36638,-0.0505466,0.031853,0.312956,0.0600673,0.167484,0.131487,0.192611,0
"777",3.34208,-0.0441339,-0.0240394,0.328775,0.0690181,0.201551,0.12998,0.19341,1
"778",3.2494,0.0116776,0.0152142,0.314344,0.101134,0.29912,0.130186,0.195261,1
"779",3.36869,-0.017268,-0.0397619,0.333412,0.0509027,0.0789799,0.130765,0.192802,1
"780",3.16271,0.0550699,0.0423311,0.276463,0.0916345,0.339509,0.128664,0.195855,1
"781",3.27224,0.0114866,0.0115019,0.362334,0.0471287,0.194635,0.131619,0.18872,0
"782",3.26293,0.046268,0.0400813,0.272531,0.0631848,0.22244,0.129852,0.191246,0
"783",3.33202,-0.0498502,0.0159619,0.262629,0.0704001,0.204708,0.129556,0.1995,0
"784",3.28044,0.0365813,0.0268457,0.270218,0.051457,0.216133,0.132381,0.185655,0
"785",3.3857,-0.0453143,-0.00272431,0.287575,0.0613248,0.124014,0.132982,0.188208,0
"786",3.29807,-0.0828143,-0.0121341,0.362359,0.0735185,0.266536,0.131895,0.193734,0
"787",3.19453,0.0329916,0.0930006,0.235598,0.102438,0.334361,0.130221,0.198357,0
"788",3.35661,-0.025431,0.0120659,0.314006,0.0738994,0.144835,0.129303,0.203305,0
"789",3.2537,-0.0270643,0.0197345,0.34016,0.101978,0.292837,0.133765,0.196749,1
"790",3.41036,-0.0609872,-0.0167998,0.293414,0.037816,0.103824,0.129483,0.194703,0
"791",3.33576,-0.0191007,0.02566,0.284122,0.0952402,0.200182,0.135329,0.193077,0
"792",3.30699,-0.00956545,0.000434013,0.365474,0.0597939,0.212732,0.13077,0.188078,0
"793",3.24286,-8.77383e-05,4.27325e-05,0.319462,0.102712,0.319406,0.128156,0.186157,0
"794",3.13154,-0.00838047,0.0339577,0.347173,0.0756163,0.388615,0.130103,0.196955,1
"795",3.26731,0.0206884,0.0261143,0.317501,0.0469368,0.229085,0.12499,0.184047,1
"796",3.31271,0.0145494,0.0279506,0.280831,0.0448958,0.231165,0.129987,0.18456,0
"797",3.31432,0.018036,0.00440254,0.303697,0.06963,0.172319,0.13222,0.192876,0
"798",3.26508,0.0220523,0.0218081,0.308924,0.0717404,0.264181,0.131933,0.193987,0
"799",3.29369,0.0229094,0.0117279,0.318889,0.083223,0.16164,0.128523,0.188399,1
"800",3.36443,0.0102139,-0.00589028,0.282952,0.0656528,0.150094,0.130368,0.196414,0
"801",3.20638,-0.0287608,0.0246276,0.337574,0.0788456,0.28558,0.128538,0.188989,1
"802",3.27952,0.0365533,0.0285296,0.329757,0.0948772,0.24696,0.133309,0.192841,0
"803",3.30838,0.02282,-0.00395921,0.325371,0.0913051,0.21023,0.130014,0.185805,1
"804",3.3164,0.00511642,0.0167839,0.269905,0.0147556,0.184974,0.131647,0.188731,0
"805",3.35975,-0.00318735,-0.0236397,0.36141,0.0534559,0.147058,0.127435,0.18681,0
"806",3.24967,0.0586779,-0.0263745,0.43458,0.0647394,0.239561,0.129055,0.200979,1
"807",3.26503,0.0490438,0.0139708,0.324393,0.0777341,0.255375,0.127118,0.184813,1
"808",3.30677,0.0359453,0.0206646,0.275776,0.0497611,0.218196,0.130057,0.19142,0
"809",3.32052,-0.00467038,0.0755023,0.260519,0.0787632,0.197292,0.132828,0.19795,0
"810",3.22419,-0.0597869,0.0180083,0.328932,0.110763,0.327904,0.13034,0.196396,0
"811",3.24708,0.0292939,0.0428607,0.35267,0.0774687,0.262226,0.128743,0.182877,1
"812",3.30476,-0.00165498,-0.0374937,0.378409,0.082138,0.204355,0.126912,0.180937,0
"813",3.25456,0.00169581,0.0481586,0.255523,0.0560542,0.232209,0.132008,0.19492,0
"814",3.24479,0.0337389,0.0508976,0.294064,0.0681574,0.279683,0.13267,0.19059,0
"815",3.26488,-0.00203529,0.00521255,0.339129,0.0468367,0.214237,0.128581,0.195209,0
"816",3.29429,-0.0386685,0.0335325,0.25538,0.104553,0.26481,0.129916,0.202179,0
"817",3.2513,-0.0110486,0.0473361,0.264735,0.0205245,0.263926,0.133979,0.198464,1
"818",3.30137,0.0462134,0.0146927,0.267733,0.0738929,0.20094,0.13048,0.19669,0
"819",3.35787,-0.070638,-0.0123338,0.355283,0.0785225,0.202912,0.13206,0.197442,1
"820",3.25464,-0.00653522,0.070953,0.272154,0.0688026,0.294386,0.126327,0.198245,0
"821",3.28221,0.0801673,0.0517171,0.251774,0.0272024,0.235056,0.134965,0.187167,0
"822",3.26034,0.0128502,-0.0126295,0.330244,0.0404194,0.208232,0.131133,0.19315,0
"823",3.29083,-0.0139753,-0.00322108,0.314693,0.0498434,0.221833,0.132222,0.182696,1
"824",3.39262,0.00807244,-0.0363412,0.359815,0.11032,0.130971,0.131282,0.197945,0
"825",3.35652,-0.0293718,-0.0349157,0.3914,0.0865774,0.187136,0.13006,0.184873,1
"826",3.36675,-0.0292302,0.0116696,0.329545,0.0605666,0.130478,0.128742,0.200424,1
"827",3.20816,0.021182,0.0281332,0.344837,0.0750222,0.294363,0.132435,0.198342,1
"828",3.29022,-0.0443572,0.0756533,0.260876,0.0809064,0.265099,0.129901,0.197754,0
"829",3.22044,-0.017536,0.0514166,0.309687,0.0733528,0.283415,0.129814,0.19914,0
"830",3.35173,-0.0902415,0.0258167,0.303914,0.0592611,0.171937,0.127367,0.194332,0
"831",3.27705,-0.12849,0.0232918,0.299385,0.0676698,0.30437,0.129857,0.179737,0
"832",3.34938,-0.0982654,0.0720665,0.287507,0.066915,0.242051,0.132149,0.188603,1
"833",3.29187,-0.0299074,0.0527736,0.294,0.100742,0.247911,0.135415,0.190733,1
"834",3.25117,0.0410337,0.0424451,0.320172,0.112371,0.280504,0.128249,0.201898,1
"835",3.38968,-0.0180213,-0.0257585,0.283986,0.0770264,0.153242,0.13266,0.189189,0
"836",3.27518,0.0315006,0.0323285,0.312646,0.0645805,0.261342,0.126803,0.188812,1
"837",3.4293,-0.0504285,-0.0108116,0.269604,0.0629704,0.0863093,0.131688,0.199028,0
"838",3.26877,0.0438683,0.0273342,0.250297,0.0748445,0.221142,0.126401,0.187067,1
"839",3.34244,-0.0342249,0.00833292,0.300486,0.0620769,0.190801,0.126392,0.188671,1
"840",3.30732,0.0433923,0.0341729,0.311949,0.0686384,0.211819,0.130984,0.194623,0
"841",3.33176,-0.118037,0.0120786,0.377547,0.0601989,0.247389,0.133698,0.18953,0
"842",3.39304,-0.082122,-0.0280208,0.305574,0.0658244,0.146478,0.13053,0.198469,1
"843",3.25638,0.0500201,0.0324363,0.328928,0.0287523,0.196938,0.134221,0.188138,1
"844",3.34482,0.00326543,-0.0337269,0.308779,0.100264,0.2097,0.127493,0.196814,0
"845",3.22786,-0.00313873,0.0324623,0.297276,0.0561352,0.271251,0.136515,0.198784,0
"846",3.24733,-0.0305688,0.0121832,0.273949,0.0767262,0.305752,0.128744,0.195015,0
"847",3.30049,-0.0291721,-0.0110692,0.332529,0.0986526,0.280831,0.132594,0.194161,0
"848",3.38321,-0.104998,0.0161369,0.339621,0.0598693,0.141922,0.126743,0.190435,0
"849",3.25244,0.0406939,0.0384041,0.246768,0.0597755,0.250054,0.132646,0.190951,0
"850",3.32754,-0.0519393,0.0269508,0.290587,0.0346117,0.210316,0.126878,0.188675,1
"851",3.34031,-0.101223,0.0285179,0.289235,0.0404422,0.199951,0.129566,0.186155,0
"852",3.34164,0.0301388,0.0548534,0.274361,0.0508939,0.167128,0.130387,0.189286,0
"853",3.30675,-0.050568,0.0254203,0.303828,0.115503,0.23964,0.124199,0.198727,0
"854",3.36769,-0.109562,-0.00926131,0.345243,0.0371747,0.206208,0.131708,0.198713,0
"855",3.36989,-0.0423484,0.0587892,0.226759,0.0637765,0.156755,0.129882,0.192287,0
"856",3.32097,-0.00607891,-0.00212885,0.28086,0.0536191,0.181933,0.130608,0.196413,0
"857",3.27679,0.0104226,0.0227011,0.255779,0.083589,0.232994,0.129375,0.192664,1
"858",3.29145,-0.0260014,0.0327927,0.294286,0.0567595,0.241188,0.133605,0.190128,0
"859",3.29246,-0.0434875,0.0193343,0.299387,0.0928691,0.243465,0.126501,0.190392,1
"860",3.29586,0.0115801,0.0331103,0.280101,0.0960002,0.22497,0.132038,0.187291,0
"861",3.27269,0.00788543,-0.0285417,0.294291,0.0732323,0.23088,0.124576,0.188667,0
"862",3.29518,0.0262846,0.038348,0.247613,0.0855837,0.21445,0.131691,0.187936,0
"863",3.3219,-0.0504828,-0.0101451,0.360874,0.0515073,0.244356,0.132227,0.185044,0
"864",3.24578,-0.038569,0.00220703,0.321284,0.0972697,0.322377,0.13527,0.192716,1
"865",3.31745,-0.0388567,0.00337703,0.287073,0.0608992,0.200574,0.132492,0.196482,1
"866",3.31831,-0.0155221,-0.0394226,0.326967,0.0665892,0.182441,0.132696,0.195274,0
"867",3.31254,-0.0463683,-0.0122984,0.294505,0.0816194,0.281914,0.126423,0.195685,0
"868",3.26375,-0.0696817,-0.0131252,0.393994,0.064157,0.309044,0.130841,0.181716,0
"869",3.27641,0.0387351,-0.0160723,0.334091,0.101818,0.228212,0.130131,0.192263,0
"870",3.33039,-0.0477482,0.0336641,0.313707,0.0667192,0.215504,0.131816,0.198151,0
"871",3.34629,-0.0590895,-0.0492184,0.380916,0.0906392,0.243173,0.129655,0.182572,0
"872",3.23352,-0.0357356,0.0554279,0.321755,0.0824615,0.304817,0.134297,0.191749,0
"873",3.24518,0.0616741,0.0553945,0.25364,0.0547811,0.27684,0.133778,0.196866,1
"874",3.31704,-0.058481,0.0127388,0.324363,0.045628,0.22839,0.132341,0.1939,1
"875",3.31983,-0.0634543,0.0116794,0.318592,0.0852999,0.237169,0.12701,0.193214,0
"876",3.26415,0.0207309,-0.00114751,0.330548,0.0745216,0.269459,0.132411,0.197825,1
"877",3.31009,0.00435281,-0.0347282,0.359706,0.051439,0.200305,0.131847,0.187915,0
"878",3.301,-0.00333822,0.032669,0.31682,0.0428954,0.205736,0.131045,0.187372,1
"879",3.27915,-0.0315487,-0.0149269,0.291109,0.0758008,0.279938,0.138328,0.187271,1
"880",3.4039,0.00144712,0.0130684,0.260969,0.0690766,0.16262,0.127044,0.190081,0
"881",3.26369,-0.0314497,0.0261811,0.307675,0.0136044,0.179274,0.130925,0.186967,0
"882",3.22617,0.0515505,0.0189471,0.287389,0.0583806,0.221832,0.129632,0.191601,1
"883",3.31907,-0.0301444,-0.0126928,0.306201,0.0637009,0.192622,0.127814,0.198854,0
"884",3.27686,-0.0298083,0.030103,0.339689,0.0721811,0.213697,0.128674,0.193639,0
