"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"668",3.37786,0.45755,-0.0331512,0.00610089,-0.20837,6.72681,0.278163
"669",3.30399,0.468546,-0.0733076,0.0732249,-0.181378,6.29691,0.283142
"670",3.2031,0.539839,-0.0949359,0.0534268,0.0183311,6.39753,0.269978
"671",3.21171,0.543859,-0.111037,0.109424,0.0711489,6.89792,0.281463
"672",3.21997,0.508721,-0.104598,0.114713,-0.0484471,6.79522,0.289088
"673",3.19519,0.598336,-0.0552284,0.0834504,-0.069515,6.59941,0.29165
"674",3.20568,0.619114,-0.117064,0.111043,-0.181276,6.83572,0.27797
"675",3.27133,0.528418,-0.0351608,0.031232,-0.122933,6.93456,0.267784
"676",3.36495,0.386958,-0.0682159,0.057536,-0.193595,6.48277,0.262603
"677",3.32976,0.468789,-0.0216438,0.0865398,-0.0876146,6.60802,0.279606
"678",3.32282,0.469173,-0.100836,0.0412214,-0.149826,6.81399,0.296681
"679",3.27442,0.473589,-0.0831142,0.0552417,-0.0622248,6.84352,0.277341
"680",3.24953,0.585378,-0.13777,0.0605245,-0.134208,6.699,0.288489
"681",3.2596,0.530186,-0.0953609,0.0248277,-0.268696,6.49398,0.292649
"682",3.27255,0.56551,0.0162688,0.0407519,-0.0281365,7.0125,0.279418
"683",3.22865,0.553547,-0.0249079,0.131587,-0.161327,6.65319,0.286361
"684",3.15367,0.612449,-0.0990733,0.093964,-0.0664037,7.09793,0.273803
"685",3.27315,0.515848,-0.040019,0.0690888,-0.146882,6.66422,0.26802
"686",3.17029,0.693411,-0.108382,0.152609,-0.102678,6.6515,0.260595
"687",3.38389,0.408125,-0.0923527,-0.00351244,-0.122449,6.54342,0.279702
"688",3.29599,0.476755,-0.0655317,0.00356966,-0.155087,6.75147,0.260159
"689",3.1411,0.713309,-0.0461925,0.115615,-0.0973728,7.0085,0.287083
"690",3.22127,0.590768,-0.115797,0.101489,-0.0912686,6.39344,0.264416
"691",3.29219,0.536271,-0.123343,0.04587,-0.149669,6.46519,0.286143
"692",3.22342,0.488183,-0.0327767,0.0290162,-0.0805729,6.56666,0.273548
"693",3.22342,0.611646,-0.0576131,0.102284,0.0490746,6.44744,0.257656
"694",3.257,0.572452,-0.0887506,0.0596099,-0.0916722,6.59816,0.274388
"695",3.23509,0.568469,-0.100285,0.0402665,0.190233,6.54662,0.27623
"696",3.23464,0.486577,-0.11914,0.0691043,0.146635,6.53,0.294398
"697",3.27675,0.568365,-0.128594,0.0912103,-0.167765,6.64581,0.259847
"698",3.32554,0.430315,-0.0735705,-0.0136885,0.0606672,6.88865,0.27783
"699",3.15488,0.612101,-0.116978,0.137966,-0.0344206,6.94222,0.292149
"700",3.21669,0.600263,-0.148582,0.107305,-0.00374467,6.55389,0.286143
"701",3.18436,0.584629,-0.0632584,0.0743402,0.0754988,6.81954,0.277366
"702",3.31121,0.528826,-0.099961,0.0255805,-0.245299,6.48341,0.279931
"703",3.17036,0.590072,-0.0444597,0.113374,-0.0553266,6.81827,0.284356
"704",3.26484,0.561503,-0.00139636,0.00409759,-0.128081,6.63544,0.284331
"705",3.22722,0.586386,-0.080099,0.120485,0.0693715,7.06935,0.285987
"706",3.29965,0.550518,-0.0797181,0.00322065,-0.208784,6.63373,0.272631
"707",3.25252,0.581862,-0.0903884,0.0645582,-0.023793,6.26542,0.275044
"708",3.28733,0.432694,-0.023031,0.0688815,0.104477,6.56007,0.268407
"709",3.26487,0.510131,-0.0222354,0.0756939,-0.00812821,6.61239,0.283671
"710",3.20296,0.624509,-0.132248,0.0922387,-0.341695,7.18424,0.276553
"711",3.29251,0.566529,-0.010427,0.0281216,-0.19336,6.6472,0.287133
"712",3.31283,0.453275,-0.107071,0.0392582,-0.162361,6.97342,0.299713
"713",3.25304,0.476009,-0.0717445,0.083246,0.12988,6.75945,0.285251
"714",3.14851,0.722273,-0.0636341,0.113337,-0.148129,6.49767,0.259378
"715",3.33385,0.473043,-0.145412,0.0822435,-0.3005,6.57297,0.270687
"716",3.23694,0.586184,-0.100624,0.127014,0.16191,6.47816,0.291738
"717",3.25794,0.569635,-0.125526,0.0132885,-0.156111,6.7409,0.271563
"718",3.32363,0.398102,-0.0310127,0.0657919,-0.0984055,6.41844,0.265595
"719",3.22477,0.621347,-0.0926671,0.0856335,-0.0751396,6.64594,0.282587
"720",3.30682,0.482065,-0.035759,0.0679614,-0.0846305,6.70754,0.280774
"721",3.24951,0.556171,-0.087544,0.0253107,0.134878,6.33808,0.278848
"722",3.24128,0.529344,-0.106222,0.0519098,-0.110167,6.98718,0.270036
"723",3.3776,0.383583,-0.0880103,0.0446101,-0.0260958,6.65782,0.26271
"724",3.23611,0.587452,-0.0564759,0.0425348,-0.149174,6.85513,0.268085
"725",3.33572,0.439685,-0.0862097,-0.00140431,-0.121391,6.43151,0.276036
"726",3.23718,0.565448,-0.0492523,0.0973109,0.0612923,6.51196,0.287485
"727",3.19348,0.659455,-0.0700724,0.097329,-0.156914,6.21702,0.294593
"728",3.32527,0.453653,-0.0607066,-0.00709955,-0.398483,6.87682,0.277069
"729",3.42031,0.375157,-0.0855168,0.0434709,-0.00469106,6.8099,0.271168
"730",3.26503,0.56483,-0.0660827,0.0916109,-0.315645,6.90219,0.269389
"731",3.40886,0.366814,-0.120851,0.00341412,-0.264331,7.15654,0.289618
"732",3.21766,0.553884,-0.108228,0.111349,-0.0274357,6.6977,0.267007
"733",3.28266,0.521058,-0.153582,0.0385288,-0.284209,7.01566,0.271016
"734",3.24266,0.531133,-0.0809524,0.0990434,-0.120251,6.56315,0.272719
"735",3.24497,0.542086,-0.0790547,0.0709187,-0.112195,6.80518,0.285655
"736",3.26732,0.546983,-0.0734365,0.038384,-0.196012,6.64851,0.291203
"737",3.22658,0.571933,-0.0815623,0.104119,-0.130836,6.60698,0.281469
"738",3.3278,0.393017,-0.138055,0.0458011,-0.0602507,6.94445,0.284598
"739",3.25833,0.542507,-0.126469,0.106067,-0.0423933,6.67947,0.248671
"740",3.12883,0.702167,-0.0788941,0.122524,-0.134015,6.21253,0.272032
"741",3.2623,0.553783,-0.054114,0.0922276,-0.405983,6.91437,0.28652
"742",3.2557,0.677973,-0.120041,0.127959,-0.272431,6.25421,0.295612
"743",3.37284,0.388454,-0.0976933,0.0341739,-0.0865148,6.54933,0.268738
"744",3.28116,0.552807,-0.0399929,0.013444,-0.0132929,6.63612,0.297649
"745",3.28015,0.491796,-0.0954333,-0.000912724,-0.0646258,6.63537,0.274849
"746",3.29093,0.513399,-0.0875446,0.023213,-0.177524,6.57547,0.272239
"747",3.27079,0.588301,-0.0349783,0.0366147,-0.292201,6.35892,0.284504
"748",3.23632,0.503954,-0.0943337,0.0488187,0.0418464,6.86751,0.266635
"749",3.26187,0.541345,-0.10852,0.0568275,-0.198346,6.8479,0.27588
"750",3.23891,0.523031,-0.0906485,0.0313353,-0.0855225,6.83646,0.284939
"751",3.20169,0.631617,-0.0765651,0.0769672,-0.0797596,6.4961,0.268766
"752",3.14081,0.678546,-0.139873,0.0805856,-0.121992,6.95539,0.288299
"753",3.2258,0.5811,-0.104758,0.0391762,-0.109761,6.44027,0.288592
"754",3.16372,0.637378,-0.0285013,0.100724,-0.280997,6.86725,0.272735
"755",3.38481,0.465811,-0.0622646,-0.0135162,-0.203638,6.44018,0.267093
"756",3.29297,0.472127,-0.18428,0.0903496,-0.259765,6.40822,0.272802
"757",3.30499,0.563638,-0.113922,0.0735481,-0.115089,7.06045,0.292554
"758",3.25923,0.500602,-0.112275,0.0583228,-0.147077,7.04994,0.285431
"759",3.3265,0.432008,-0.086708,0.0348152,-0.00217586,6.51629,0.281416
"760",3.27776,0.602821,-0.0626842,0.0427879,-0.393224,6.95993,0.289584
"761",3.22049,0.579679,-0.0563535,0.11092,0.0739977,6.90547,0.29405
"762",3.18247,0.592056,-0.053108,0.0828603,-0.218472,6.50323,0.277819
"763",3.22152,0.512108,-0.00535867,0.0817064,-0.0799414,6.71666,0.299441
"764",3.25307,0.473759,-0.0882188,0.00554454,-0.240678,6.81242,0.272181
"765",3.24605,0.611608,-0.116405,0.0432253,0.0284313,6.87185,0.292161
"766",3.20664,0.599385,-0.0879676,0.0147516,-0.325014,6.70662,0.287019
"767",3.24485,0.572056,-0.0886119,0.0542286,-0.23458,6.27356,0.253176
"768",3.24264,0.619336,-0.104238,0.0698426,-0.101453,6.16467,0.269624
"769",3.34081,0.407775,-0.131614,0.0222314,-0.126352,6.83893,0.286952
"770",3.22627,0.551894,-0.110914,0.0414388,-0.00972041,6.4794,0.268528
"771",3.21573,0.59735,-0.111623,0.175705,-0.270779,6.44017,0.286928
"772",3.21008,0.550171,-0.104641,0.0860106,-0.0950708,7.18343,0.283447
"773",3.29344,0.523975,-0.0110886,0.100004,-0.216055,6.5269,0.279405
"774",3.21085,0.613202,-0.106768,0.074147,0.131135,6.70324,0.287965
"775",3.26314,0.458606,-0.0824825,0.011112,-0.175803,6.48097,0.274571
"776",3.32252,0.480556,-0.0657237,0.0169454,-0.0164216,6.72134,0.277108
"777",3.25852,0.516116,-0.0264655,0.0279867,-0.299819,6.84536,0.274334
"778",3.2482,0.490622,-0.0243056,0.0735774,-0.141126,6.86166,0.273154
"779",3.28345,0.492956,-0.101742,0.0463836,-0.126441,6.79104,0.288897
"780",3.34681,0.397599,-0.187711,0.0507673,0.0185236,6.81275,0.275761
"781",3.24853,0.458581,-0.0861529,0.0557539,0.00499073,6.55681,0.292074
"782",3.24457,0.536186,-0.0551495,0.11193,-0.0114934,6.74335,0.282972
"783",3.23105,0.593182,-0.126768,0.084924,0.117666,6.67121,0.258478
"784",3.38334,0.420066,-0.0425199,0.0384682,-0.211974,6.4941,0.287828
"785",3.25644,0.546371,-0.106196,0.0940388,-0.076408,6.59503,0.278145
"786",3.21156,0.558952,-0.0555721,0.0657616,-0.0651585,6.49833,0.278213
"787",3.22804,0.618201,-0.0735472,0.00849591,0.170984,6.7648,0.26821
"788",3.35686,0.435924,-0.0670708,0.0238615,-0.405867,6.57844,0.280455
"789",3.18947,0.667956,-0.0217421,0.095411,-0.234117,6.80303,0.259598
"790",3.30085,0.49186,-0.0874102,0.0956149,0.0154214,6.49693,0.265106
"791",3.25845,0.509834,-0.109666,0.0767973,-0.0623178,6.68903,0.27829
"792",3.33741,0.414788,-0.0187692,0.0414443,-0.00300888,6.67035,0.276525
"793",3.10042,0.632748,-0.059317,0.126273,0.0262268,6.88135,0.27134
"794",3.25526,0.619789,-0.0477016,0.0858488,-0.0879821,6.70895,0.264018
"795",3.26562,0.577454,-0.0635517,0.073061,-0.293643,7.0079,0.276767
"796",3.20469,0.617913,-0.0283717,0.0672349,0.0425307,6.79979,0.282092
"797",3.32987,0.515701,-0.0685468,0.0858601,-0.208338,6.88577,0.279397
"798",3.32632,0.448432,-0.0250249,0.0110021,-0.145353,6.98902,0.273608
"799",3.16402,0.693657,-0.143794,0.148813,-0.107355,6.75262,0.287055
"800",3.29673,0.478716,-0.03373,0.0361488,-0.251162,6.80456,0.265276
"801",3.14307,0.684887,-0.0864662,0.121073,-0.0586308,6.50824,0.272054
"802",3.29972,0.444912,-0.0833683,-0.00640427,-0.146626,6.71359,0.278904
"803",3.25416,0.583612,-0.148135,0.0513379,-0.187239,6.89525,0.28309
"804",3.17691,0.634042,-0.059325,0.0708666,-0.0875166,6.43842,0.275315
"805",3.3237,0.502537,-0.0844977,0.0504145,-0.355199,6.53281,0.278771
"806",3.17501,0.725063,-0.0763015,0.0930289,-0.145954,7.25598,0.287033
"807",3.36505,0.518611,-0.0940687,-0.00806184,-0.313659,6.64299,0.275271
"808",3.3258,0.523018,-0.140829,0.0639241,-0.267863,6.44268,0.278325
"809",3.24419,0.510561,-0.0635937,0.0936209,0.0550504,7.24403,0.289139
"810",3.25384,0.58586,-0.0705486,0.0651674,-0.317107,6.28484,0.276497
"811",3.25168,0.476027,-0.0610756,0.0286903,-0.0216696,6.48362,0.27365
"812",3.34273,0.400742,-0.0187679,0.0562975,0.00487812,6.77783,0.258601
"813",3.32949,0.475611,-0.0638136,0.0383993,-0.0442942,6.68736,0.264846
"814",3.28487,0.524117,-0.0512861,0.00961414,-0.338693,7.10484,0.288672
"815",3.28504,0.514374,-0.0324872,0.0615863,-0.11513,6.26337,0.279106
"816",3.27352,0.519085,-0.0933248,0.0906364,-0.17573,6.48964,0.301404
"817",3.29841,0.409764,-0.110931,0.0245763,-0.0642341,6.45837,0.284365
"818",3.25326,0.46715,-0.06145,0.141109,0.0216584,6.82162,0.287113
"819",3.27958,0.535587,0.0279173,0.0427573,-0.0990609,6.67063,0.256808
"820",3.23423,0.613317,-0.0319239,0.0945657,-0.117822,6.75547,0.287426
"821",3.21303,0.623583,-0.0866702,0.112648,-0.166095,6.72238,0.277469
"822",3.22342,0.668942,-0.0166829,0.119347,-0.0526799,6.586,0.270461
"823",3.28907,0.568636,-0.0898617,0.0501504,-0.0263189,6.46712,0.280771
"824",3.22344,0.620062,-0.0786989,0.105143,-0.249141,6.57737,0.28356
"825",3.24641,0.564239,-0.142667,0.0904526,-0.00802688,6.93148,0.286396
"826",3.24407,0.488259,-0.102303,0.104889,0.0387399,6.72848,0.282039
"827",3.25223,0.558951,-0.0208616,0.0977492,0.00141891,6.81169,0.292623
"828",3.24148,0.633107,-0.0083011,0.0398057,-0.285077,6.89603,0.28852
"829",3.26043,0.493715,-0.0862745,0.0664844,0.083658,6.38205,0.284642
"830",3.34137,0.491569,0.0264845,0.0661689,-0.052012,6.89293,0.265583
"831",3.29736,0.461404,-0.0500229,0.0583028,-0.107784,6.6557,0.280281
"832",3.23185,0.623129,-0.151374,0.0860549,-0.0953441,6.80274,0.275772
"833",3.26486,0.606672,-0.135996,0.0719128,-0.102813,6.60205,0.273305
"834",3.17741,0.653634,-0.0833527,0.118894,0.0398323,6.4724,0.29031
"835",3.30784,0.482732,0.00914401,0.0402535,-0.0679907,6.94797,0.27947
"836",3.27529,0.579892,-0.0476781,0.015935,-0.471626,6.64192,0.292576
"837",3.27728,0.435481,-0.0959524,0.0354389,-0.0208685,6.59843,0.285621
"838",3.25268,0.473068,0.0450837,0.0197691,-0.129367,6.13083,0.280804
"839",3.28504,0.511637,-0.106188,0.031195,-0.235429,6.88678,0.272051
"840",3.22393,0.598848,-0.0698547,0.117543,-0.014041,6.85097,0.294756
"841",3.25215,0.530483,-0.0797081,0.0793321,-0.13234,6.56965,0.272335
"842",3.29874,0.596263,-0.147051,0.114078,-0.088771,6.6396,0.282239
"843",3.24413,0.551732,-0.136197,0.105378,-0.129831,6.96639,0.2756
"844",3.1901,0.619379,-0.117938,0.0740888,0.155902,6.94386,0.279895
"845",3.26154,0.533227,-0.142476,0.0542554,-0.298601,6.67859,0.280556
"846",3.24953,0.567525,-0.145849,0.0756126,-0.160639,6.87536,0.287939
"847",3.21563,0.582916,-0.158176,0.0801765,-0.0263861,6.72868,0.261248
"848",3.27497,0.560176,-0.0125271,0.0329843,-0.273019,6.45286,0.269923
"849",3.24253,0.4972,-0.090352,0.0230716,-0.0802199,6.47726,0.286584
"850",3.25601,0.519019,-0.00906799,0.0730368,-0.319832,6.60571,0.284873
"851",3.27335,0.453984,-0.0546691,0.0229159,0.147374,6.66519,0.273081
"852",3.24052,0.546638,-0.0575292,0.129629,0.0320387,6.88156,0.280465
"853",3.28156,0.468199,-0.0961495,0.00575917,-0.226017,6.69914,0.265508
"854",3.34526,0.415314,-0.0559018,0.0404638,-0.141434,6.81608,0.270485
"855",3.22771,0.510596,-0.029567,0.0729165,-0.255683,6.80085,0.271669
"856",3.27094,0.515449,-0.102097,0.0765661,-0.127877,6.38387,0.291385
"857",3.37033,0.390938,-0.0585598,0.0588459,-0.0858573,6.94159,0.276872
"858",3.26135,0.520673,-0.0678083,0.0668158,0.191452,6.63695,0.288301
"859",3.36403,0.460473,-0.143228,0.0499764,-0.012465,6.68847,0.278557
"860",3.41903,0.430502,-0.0602166,0.0350401,0.0346542,6.75702,0.291534
"861",3.1598,0.688475,-0.00601419,0.131304,-0.288573,6.27109,0.266791
"862",3.18077,0.641798,-0.0520425,0.113212,-0.0622719,6.45318,0.277748
"863",3.30259,0.5024,-0.0577293,0.0804649,-0.0476478,6.73738,0.288764
"864",3.25606,0.512336,-0.070246,0.117576,0.113152,6.75998,0.281591
"865",3.2192,0.512144,-0.099912,0.0233997,-0.0509532,6.52499,0.2825
"866",3.18876,0.575122,-0.0633524,0.119721,-0.076629,6.31381,0.276301
"867",3.16673,0.639653,-0.10786,0.123876,-0.0919456,6.85439,0.287681
"868",3.3417,0.501542,-0.0371984,0.0415297,-0.116219,6.60888,0.269724
"869",3.26304,0.550137,-0.0949305,0.141048,-0.112262,6.91359,0.281285
"870",3.25494,0.547351,-0.0341597,0.027873,-0.128529,6.47003,0.286369
"871",3.25013,0.508378,-0.0775727,0.0620122,-0.018501,6.82824,0.262509
"872",3.23609,0.645612,-0.125575,0.0402113,-0.26971,7.00028,0.266184
"873",3.3595,0.460034,-0.0955578,0.0454767,-0.245157,6.65877,0.270251
"874",3.37259,0.413488,-0.101324,-0.00706861,-0.178404,6.71827,0.285568
"875",3.21767,0.515639,-0.0385865,-0.0107197,-0.0339509,6.35853,0.290645
"876",3.25513,0.585186,-0.101346,0.00292174,-0.216264,6.70377,0.278067
"877",3.13951,0.594687,0.00220226,0.125317,-0.153102,6.31565,0.273617
"878",3.30683,0.459963,-0.0902615,-0.0393028,-0.14274,6.50611,0.294347
"879",3.20668,0.582934,-0.0818794,0.094536,0.0295407,6.87039,0.271947
"880",3.29332,0.526369,-0.0971818,-0.053078,-0.471447,6.74357,0.278192
"881",3.16549,0.630717,-0.0143422,0.121801,-0.223272,6.69126,0.2663
"882",3.31353,0.477335,-0.154849,0.0421267,-0.153309,6.60556,0.296179
"883",3.32132,0.511934,-0.0737513,0.0348467,-0.274853,6.67922,0.288691
"884",3.21366,0.510172,-0.0778679,0.0524925,0.0566234,6.87669,0.273519
"885",3.23307,0.605365,-0.0595048,0.084855,-0.0705588,6.79436,0.26684
"886",3.31443,0.502025,-0.0282291,0.0229094,-0.264118,6.47945,0.290363
"887",3.36828,0.487974,-0.0314279,0.00748228,-0.0253345,6.8034,0.295088
"888",3.16551,0.707417,-0.0780263,0.140512,-0.0400099,6.72806,0.270133
"889",3.24211,0.529176,-0.0222554,0.0350986,0.182059,6.58722,0.258923
"890",3.35153,0.397976,-0.0729291,0.0111313,-0.210729,6.38536,0.294547
"891",3.36109,0.442636,-0.0403821,0.0943005,-0.100471,6.36107,0.27967
"892",3.29792,0.56006,-0.052748,-0.00602092,-0.348471,6.44519,0.280043
"893",3.21492,0.635217,-0.0913213,0.122059,-0.237795,6.4998,0.274012
"894",3.28735,0.585791,-0.0932707,0.0525074,0.0276976,6.42111,0.272815
"895",3.29072,0.455132,-0.0958657,0.0659933,-0.148761,6.91083,0.268163
"896",3.22262,0.529017,-0.0187889,-0.0186619,-0.168545,6.12964,0.265094
"897",3.20318,0.606032,-0.153735,0.0583542,-0.188612,6.73298,0.275175
"898",3.28162,0.636741,-0.12111,0.0758984,-0.131463,6.82391,0.270301
"899",3.34583,0.545402,-0.0913174,0.0195926,-0.113594,7.05677,0.306034
"900",3.25117,0.544675,-0.0837486,0.114243,-0.0435096,6.7738,0.264537
"901",3.31706,0.487264,-0.0653699,0.0958543,-0.0694639,6.09191,0.272921
"902",3.25415,0.471168,-0.0728608,-0.0172855,-0.265598,6.75236,0.271482
"903",3.30499,0.568284,-0.109613,0.0353106,-0.210242,6.66102,0.275749
"904",3.24907,0.573436,-0.0629364,0.0886259,-0.221112,6.32769,0.268821
"905",3.40219,0.368346,-0.144806,0.0446335,-0.21436,7.08387,0.295467
"906",3.36856,0.354931,-0.0417827,0.0378293,0.158193,6.84403,0.278091
"907",3.25626,0.478023,-0.105378,0.113887,0.0429544,6.79449,0.269474
"908",3.26307,0.492675,-0.128336,0.0452106,-0.145639,6.44198,0.264382
"909",3.22386,0.59274,-0.0876052,0.0827704,0.0545537,6.81627,0.281707
"910",3.21576,0.536171,-0.0618589,0.024577,0.0222259,6.87819,0.278588
"911",3.2149,0.647554,-0.0917022,0.128203,-0.0315781,6.57917,0.273864
"912",3.3447,0.39118,-0.0370847,0.0705409,-0.201405,6.81713,0.286126
"913",3.42282,0.437408,-0.138212,0.02759,-0.169464,6.6118,0.311315
"914",3.1971,0.632455,-0.0779574,0.0608416,-0.155466,6.52681,0.279352
"915",3.25745,0.430673,0.00449602,0.0815268,0.10665,6.58223,0.247518
"916",3.26117,0.59066,-0.0858709,0.118603,0.052137,6.39182,0.283668
"917",3.24234,0.54529,-0.0642439,0.124881,-0.040587,6.60729,0.280745
"918",3.29792,0.526879,-0.0962994,0.0481047,-0.219724,6.68858,0.253468
"919",3.34775,0.380808,-0.0624899,-0.0468562,-0.289559,6.52908,0.26839
"920",3.31057,0.441176,-0.00401902,0.0595895,0.0323497,6.90322,0.270363
"921",3.24293,0.45423,-0.0407441,0.0889282,-0.0041027,6.53173,0.295166
"922",3.2849,0.555483,-0.117156,0.0124971,-0.288123,6.3706,0.288084
"923",3.23086,0.521673,-0.15929,0.0485364,-0.00805773,7.01251,0.277752
"924",3.31788,0.458197,-0.0845,0.0262032,-0.156471,6.71962,0.286242
"925",3.2371,0.544169,-0.0991325,-0.00599586,0.0873417,6.61056,0.277331
"926",3.23332,0.538227,-0.0745892,0.100273,-0.0260633,6.58949,0.279913
"927",3.29753,0.422724,-0.0396407,0.0349006,-0.126356,7.18358,0.270485
"928",3.28709,0.488984,-0.100544,0.0552382,-0.135292,6.66056,0.274657
"929",3.17927,0.541424,-0.0981438,0.0842377,-0.0345843,6.83138,0.28577
"930",3.23733,0.569362,-0.0648858,0.0748203,-0.210512,6.84613,0.284364
"931",3.28971,0.42471,-0.125463,0.0240525,-0.108705,7.03941,0.295085
"932",3.1927,0.658447,-0.109585,0.0305711,-0.060358,6.93775,0.274038
"933",3.20388,0.546796,-0.0706655,0.0870815,-0.189695,6.46007,0.283906
"934",3.19474,0.5412,-0.114763,0.0844839,0.0566499,6.31619,0.276678
"935",3.26389,0.55568,-0.0756302,0.118989,-0.219323,6.88058,0.278001
"936",3.30528,0.449696,-0.105032,0.0869092,0.135274,6.96766,0.285209
"937",3.29799,0.470371,-0.116366,0.0344292,-0.153652,7.10775,0.26974
"938",3.22426,0.600285,-0.116951,-0.00501041,-0.110651,6.9969,0.285552
"939",3.26422,0.545052,-0.154161,0.0372508,-0.146429,6.82151,0.280152
"940",3.28776,0.529006,-0.16286,0.0743796,-0.142836,6.98963,0.273878
"941",3.26403,0.455303,-0.0508501,0.043615,-0.178317,6.75424,0.280353
"942",3.18559,0.565205,-0.0893976,0.0731181,0.0807779,6.49676,0.247276
"943",3.21502,0.50633,-0.0296803,0.0596746,-0.136315,6.25922,0.285657
"944",3.24189,0.576773,-0.053002,0.12404,0.159269,6.60704,0.278312
"945",3.30018,0.530251,-0.0985387,-0.0027839,-0.25562,7.07361,0.281987
"946",3.24478,0.571464,-0.113988,0.100266,0.00300159,6.98751,0.273509
"947",3.16698,0.692373,-0.0659145,0.0781362,-0.179103,6.48572,0.286001
"948",3.24468,0.542851,-0.0603306,0.0948429,-0.0217693,6.66168,0.275838
"949",3.25019,0.570186,-0.010947,0.0930084,-0.128476,6.64247,0.280791
"950",3.29189,0.473895,-0.0637911,0.0251387,-0.180834,6.84845,0.301747
"951",3.22922,0.507213,-0.0483611,0.0398599,-0.146436,6.82899,0.295634
"952",3.22087,0.559213,-0.109764,0.025121,0.0171087,6.68596,0.28393
"953",3.29599,0.528112,-0.0596252,0.0873165,-0.0341464,6.65905,0.294842
"954",3.23942,0.615747,-0.0378454,0.1364,-0.209934,6.86823,0.268223
"955",3.1709,0.542368,-0.0950696,0.0326317,-0.130479,6.35658,0.283803
"956",3.26043,0.524201,-0.0151945,0.105024,-0.154622,6.59737,0.30755
"957",3.33403,0.562377,-0.115527,0.0799773,0.0274958,6.60754,0.269426
"958",3.22846,0.543093,-0.0842779,0.0584411,-0.0181333,6.70547,0.280252
"959",3.19606,0.753669,-0.00983937,0.059769,-0.28166,6.71383,0.271613
"960",3.23297,0.521936,-0.109225,0.0904159,-0.0821122,6.69078,0.2874
"961",3.28256,0.507118,-0.0808468,0.0185373,-0.31744,6.29492,0.295837
"962",3.24272,0.571378,-0.0245191,0.0345373,-0.0546625,6.94273,0.281183
"963",3.18937,0.580492,-0.0285897,0.0740506,-0.0299902,7.13321,0.298621
"964",3.25057,0.546725,-0.089134,0.0897048,-0.248317,6.85758,0.266843
"965",3.24927,0.501956,-0.0681933,0.0871921,-0.173941,7.12009,0.29315
"966",3.29675,0.594898,-0.0663339,0.0127355,-0.0699671,6.43443,0.276187
"967",3.26026,0.537543,-0.108043,0.042701,-0.275428,6.57525,0.289037
"968",3.28209,0.56984,-0.0819786,0.0624616,-0.157092,7.14251,0.287671
"969",3.28109,0.509314,-0.0998199,0.0892455,-0.142011,6.78704,0.281697
"970",3.32457,0.467203,-0.100899,0.0445427,-0.214711,6.51184,0.285655
"971",3.2125,0.488775,-0.100466,0.0625086,-0.000727896,6.92427,0.284061
"972",3.23054,0.673417,-0.111815,0.0581056,-0.167819,7.14896,0.280842
"973",3.1942,0.579769,-0.0707856,0.028038,-0.128114,6.42893,0.279534
"974",3.1317,0.731612,-0.0579742,0.14255,0.0595353,7.14374,0.280885
"975",3.34614,0.462589,-0.0862195,0.00412091,-0.18407,6.68246,0.282906
"976",3.24448,0.461513,0.00498823,0.0149009,0.146893,6.61006,0.283008
"977",3.26491,0.523522,-0.0757997,0.0264507,-0.184394,7.15193,0.255024
"978",3.2281,0.561674,-0.0487553,0.0342964,0.0637652,6.8504,0.301747
"979",3.45409,0.488834,-0.109823,-0.0144152,-0.424162,6.63499,0.302857
"980",3.2945,0.485494,-0.0217009,-0.0263874,-0.470607,6.88531,0.287483
"981",3.30052,0.445114,-0.0350167,0.00187797,-0.0364863,6.98302,0.274464
"982",3.33056,0.415791,-0.00518013,0.0573803,-0.110436,6.95353,0.286392
"983",3.26327,0.455604,-0.0957576,0.0113508,-0.02341,6.48915,0.25768
"984",3.34849,0.414969,-0.0943449,0.0410321,-0.0764758,6.33837,0.278714
"985",3.12742,0.623617,-0.0277476,0.104348,-0.0368787,7.16307,0.267767
"986",3.28273,0.567526,-0.128136,0.0934851,-0.174038,6.73389,0.276931
"987",3.32032,0.539396,-0.0933971,0.0489568,-0.456127,6.62067,0.288864
"988",3.16738,0.674096,-0.101164,0.0782701,-0.0540399,6.81527,0.2861
"989",3.29244,0.477042,-0.0501144,0.0445032,-0.128973,6.56583,0.277702
"990",3.29511,0.429233,-0.0831936,0.0303036,-0.0930018,6.69426,0.289855
"991",3.16613,0.725022,-0.11733,0.0859895,0.0216642,7.24968,0.279387
"992",3.19839,0.589093,-0.0944878,0.123935,-0.0569371,6.4084,0.27087
"993",3.33037,0.486112,-0.0538177,0.0827304,0.00735411,6.29966,0.292598
"994",3.23145,0.538864,-0.113375,0.0788777,-0.0327428,6.45797,0.274725
"995",3.30844,0.544882,-0.02181,0.0309957,-0.189109,7.08623,0.307642
"996",3.28456,0.602612,-0.0464243,0.132894,-0.0953391,6.92966,0.271557
"997",3.39254,0.362016,-0.111707,0.0872323,-0.193283,6.64721,0.276975
"998",3.25114,0.606453,-0.103263,0.0821929,-0.0992989,6.76041,0.283372
"999",3.26431,0.568464,-0.0902761,0.0764647,-0.197498,6.63973,0.280251
"1000",3.31852,0.455609,-0.0665625,0.0566852,-0.0684801,6.98528,0.283027
"1001",3.28299,0.460033,-0.0867254,0.0589825,0.0493669,7.01824,0.299535
"1002",3.31835,0.431625,-0.0206609,0.00850188,0.0124133,6.56367,0.279802
