"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[725]",-4.63842282666667,0.994955413789598,-7.36832775,-5.0367075,-4.340295,-3.96157,-3.52445875,1.00199030791763,1000
"logLik[726]",-4.79577074,1.02399118324109,-7.4521525,-5.186365,-4.506,-4.1049725,-3.69011975,1.00289929099173,1500
"logLik[727]",-4.64702874,1.04112575653198,-7.612316,-5.0454575,-4.323045,-3.934215,-3.547362,1.00278281744676,1500
"logLik[728]",-4.59548934,0.947505570259482,-6.9874685,-4.935385,-4.349135,-3.95876,-3.55442675,1.00663228694499,500
"logLik[729]",-4.88669227333333,1.00183387555641,-7.3496745,-5.2935325,-4.605155,-4.18418,-3.80787225,1.00992581072768,1500
"logLik[730]",-4.93114374,1.03868972479572,-7.878076,-5.3101375,-4.599175,-4.2257,-3.83149975,1.00070420333139,1500
"logLik[731]",-4.67912724666667,1.03626721621653,-7.46335325,-5.0682025,-4.376735,-3.9670325,-3.6067655,1.00008876839946,1500
"logLik[732]",-4.82885494,1.0216105947999,-7.45832775,-5.24908,-4.50392,-4.103935,-3.74519325,1.00036709481394,1500
"logLik[733]",-5.19045375333333,1.00291562412155,-8.0264505,-5.56238,-4.916505,-4.488625,-4.1119715,1.00883713137819,620
"logLik[734]",-4.77793532666667,1.04547823939005,-7.6638615,-5.1567525,-4.45706,-4.0539575,-3.667333,1.0001189831115,1500
"logLik[735]",-4.65469135333333,0.992511129160663,-7.39367575,-5.0410125,-4.367335,-3.961815,-3.5853175,1.00078896611402,1500
"logLik[736]",-4.63249476,0.919640748229517,-7.0758875,-5.0211275,-4.377755,-3.9822075,-3.62033225,1.00401844880389,1500
"logLik[737]",-4.85103749333333,1.01522386103742,-7.441058,-5.262795,-4.53473,-4.1413075,-3.7671745,1.00064621099862,1500
"logLik[738]",-4.82705551333333,1.01554177781996,-7.45960025,-5.2179375,-4.55058,-4.101765,-3.69013225,1.00050486546031,1500
"logLik[739]",-5.19277422,1.00202550460703,-7.9458225,-5.5955,-4.902705,-4.49227,-4.1101035,1.00027323543028,1500
"logLik[740]",-4.75505541333333,1.07414988204084,-7.618812,-5.1347125,-4.42463,-4.0346975,-3.66764225,1.00994112255074,1400
"logLik[741]",-5.14896681333333,1.01639481102166,-7.6867585,-5.5187875,-4.838485,-4.45421,-4.07832275,1.00415287826987,640
"logLik[742]",-4.81258999333333,0.971690891016612,-7.4590435,-5.173915,-4.54399,-4.1296525,-3.78335275,1.00342201745424,650
"logLik[743]",-4.95587368666667,1.02610522305362,-7.70051025,-5.36167,-4.639925,-4.2322875,-3.89217525,1.01404690079897,370
"logLik[744]",-4.82580238666667,1.0109755009439,-7.43505775,-5.251035,-4.542825,-4.1090275,-3.73267825,1.00215368339548,1500
"logLik[745]",-5.07943693333333,1.04173908562692,-7.785718,-5.46873,-4.75555,-4.3853925,-4.00768325,1.00020053420666,1500
"logLik[746]",-4.76731140666667,0.992035016127204,-7.52867725,-5.14081,-4.49804,-4.0753725,-3.65954975,1.00188412646325,1500
"logLik[747]",-5.41154313333333,0.981807296322989,-7.949827,-5.7780275,-5.120755,-4.7331125,-4.36044525,1.00935840010225,380
"logLik[748]",-5.48986493333333,1.06673343771604,-8.11246575,-5.8816625,-5.20043,-4.7539975,-4.4070155,1.00098575494143,1500
"logLik[749]",-5.15389761333333,1.04065251632848,-8.00307175,-5.577485,-4.854905,-4.405255,-4.052522,1.00056037150589,1500
"logLik[750]",-5.18734781333333,0.972361878607753,-7.78816575,-5.596335,-4.880295,-4.513585,-4.1656695,1.00428160542943,650
