"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma"
"670",3.26678,-0.034593,-0.0205808,0.297831,0.079007,0.250582,0.128974
"671",3.30119,0.069276,-0.0217489,0.294831,0.0604378,0.21017,0.134951
"672",3.35847,-0.0985165,0.009088,0.309739,0.0518856,0.233301,0.129391
"673",3.18508,0.118408,-0.0170796,0.300402,0.0922826,0.273886,0.128411
"674",3.26578,-0.066466,0.0273742,0.356538,0.0528647,0.248206,0.132111
"675",3.26618,0.019274,0.047193,0.256859,0.0735446,0.252463,0.13077
"676",3.24752,-0.0372472,0.0365538,0.280882,0.0561403,0.287671,0.130841
"677",3.34515,0.0582298,0.050861,0.286958,0.0730458,0.142694,0.131572
"678",3.12519,0.0269513,0.0211124,0.369499,0.0641054,0.380487,0.126613
"679",3.25808,0.0628686,-0.00246238,0.342198,0.0484882,0.273627,0.132639
"680",3.34916,-0.0608036,-0.00255496,0.347015,0.044086,0.194876,0.131872
"681",3.30379,-0.0777821,0.0600898,0.256029,0.0412167,0.243701,0.132452
"682",3.29352,-0.060982,0.0328065,0.314975,0.0646796,0.277116,0.132087
"683",3.27057,-0.0152514,0.0128377,0.329166,0.112639,0.278278,0.133712
"684",3.19721,-0.0118381,0.0306957,0.269567,0.0624726,0.332608,0.127548
"685",3.3245,-0.0539228,0.00551016,0.346937,0.0870877,0.219199,0.128917
"686",3.33778,-0.0733112,0.0405926,0.333499,0.0393043,0.182704,0.126294
"687",3.4385,-0.102738,-0.000536288,0.339896,0.0629589,0.0979843,0.126577
"688",3.29833,0.0624046,0.0347152,0.214164,0.0971125,0.185097,0.128356
"689",3.32323,0.00763689,0.0841876,0.227996,0.0773779,0.186942,0.127671
"690",3.30924,-0.0238881,0.0305598,0.280341,0.0347727,0.199529,0.135492
"691",3.33365,-0.0258618,0.0371396,0.294213,0.0701861,0.171944,0.134129
"692",3.23958,-0.0453994,-0.0180128,0.376376,0.0785631,0.307774,0.131343
"693",3.27849,0.0277767,0.0323355,0.293458,0.0906186,0.222906,0.131738
"694",3.35991,-0.0139274,0.0341692,0.286259,0.0286052,0.133189,0.128609
"695",3.32192,0.0195112,0.0235171,0.298361,0.0426274,0.167451,0.12904
"696",3.31349,-0.0919628,0.0272416,0.31463,0.0604843,0.220882,0.130276
"697",3.23386,0.0420913,0.0183389,0.331857,0.0464001,0.279007,0.131698
"698",3.28851,-0.0656248,0.045626,0.293766,0.0828506,0.247614,0.1295
"699",3.23156,-0.00842678,0.0553147,0.344328,0.0647063,0.265019,0.128074
"700",3.29227,-0.0567035,0.0156304,0.287731,0.0517539,0.232518,0.129015
"701",3.29342,-0.00454563,-0.0320025,0.367713,0.0700081,0.199913,0.132042
"702",3.27166,0.0516728,0.00341128,0.292346,0.0724305,0.260188,0.124686
"703",3.26962,-0.0887209,0.0321746,0.309029,0.0801983,0.280639,0.131212
"704",3.34665,-0.0440981,-0.0131793,0.299661,0.00283022,0.11801,0.131276
"705",3.4151,-0.0762835,-0.0251715,0.28718,0.115255,0.167567,0.133508
"706",3.24695,-0.0433843,0.0259756,0.326119,0.0715871,0.29975,0.133732
"707",3.28977,-0.0446073,0.0320545,0.295013,0.0723522,0.260455,0.128488
"708",3.28243,-4.64527e-05,-0.0172242,0.308829,0.0640535,0.177547,0.126695
"709",3.2857,-0.0174515,0.0446367,0.279093,0.0657049,0.240758,0.126628
"710",3.33149,-0.0290634,0.0622632,0.266933,0.111454,0.21508,0.12921
"711",3.34513,0.0196589,-0.0190614,0.342855,0.0962292,0.199377,0.130038
"712",3.2381,-0.0136969,0.0456234,0.321292,0.0686498,0.292731,0.131693
"713",3.25761,-0.0105546,0.0185306,0.295932,0.0582387,0.273449,0.12638
"714",3.23589,-0.0134458,0.0769691,0.284683,0.0831907,0.241965,0.127712
"715",3.25884,-0.00438265,0.00980074,0.364671,0.0747257,0.274419,0.128678
"716",3.25435,0.113015,-0.0201182,0.316002,0.044292,0.195698,0.128231
"717",3.23287,-0.00786918,0.0190061,0.28294,0.0775996,0.29818,0.12766
"718",3.33714,-0.0678471,-0.0173793,0.351596,0.0659112,0.236446,0.131875
"719",3.20669,0.0757621,0.0544574,0.252622,0.0649058,0.273207,0.12595
"720",3.22011,-0.0314339,0.0282438,0.291477,0.134926,0.353371,0.129354
"721",3.27178,-0.0206697,-0.00538449,0.313902,0.0462552,0.271598,0.134293
"722",3.33428,0.00537093,0.00711334,0.278645,0.0818942,0.178154,0.1287
"723",3.34901,-0.0757633,0.0147945,0.328958,0.0477515,0.162809,0.131018
"724",3.3719,-0.00260384,0.0304968,0.268751,0.0685992,0.141595,0.13019
"725",3.28207,-0.0285575,0.0166025,0.319583,0.00396022,0.261625,0.130042
"726",3.30059,-0.115586,0.0394469,0.269037,0.133441,0.296995,0.133823
"727",3.24198,-0.0312844,-0.0151459,0.306602,0.112699,0.310968,0.130742
"728",3.32145,0.0367073,0.0157152,0.2972,0.0637642,0.220303,0.131725
"729",3.25144,0.0260269,-0.0316974,0.410781,0.0982864,0.273024,0.130275
"730",3.29322,-0.0133894,0.0207029,0.353727,0.0711744,0.214177,0.131963
"731",3.31631,-0.0473225,0.0219031,0.365829,0.0624535,0.213588,0.129736
"732",3.32745,-0.0130382,0.0387314,0.266717,0.0845215,0.21427,0.131139
"733",3.27548,0.00787633,-0.00257569,0.377697,0.0858952,0.267769,0.131218
"734",3.21481,0.0195614,0.0422214,0.325373,0.0579849,0.313943,0.132909
"735",3.38963,0.146823,-0.00773159,0.29135,0.0762057,0.100419,0.13285
"736",3.3745,-0.0153008,-0.0130921,0.311139,0.0977674,0.175379,0.132902
"737",3.29025,0.00777789,0.0477271,0.246806,0.0922079,0.223152,0.131629
"738",3.36038,-0.0481784,-0.0446375,0.361241,0.0670071,0.217307,0.133331
"739",3.23933,0.0852402,0.0714787,0.211516,0.0910778,0.30616,0.133884
"740",3.34555,-0.0406356,0.000917777,0.336011,0.0952179,0.190833,0.126376
"741",3.30858,-0.106131,0.0160759,0.34375,0.0718391,0.242888,0.129563
"742",3.26359,0.0208058,0.00123169,0.279579,0.0959206,0.296287,0.130242
"743",3.3047,-0.0565692,0.0144451,0.289351,0.0564186,0.2706,0.126866
"744",3.27134,-0.0328157,0.0160662,0.26855,0.0794492,0.26647,0.133348
"745",3.23564,0.0124455,0.0352374,0.282177,0.101469,0.283463,0.135345
"746",3.26452,-0.0635921,0.0629128,0.259571,0.059082,0.255077,0.135898
"747",3.31981,-0.00981468,0.00864902,0.307572,0.0645377,0.188782,0.130447
"748",3.34965,0.0399578,-0.0313178,0.302211,0.0246448,0.0849219,0.134629
"749",3.3196,0.0650181,0.0210704,0.295337,0.040583,0.176456,0.129914
"750",3.36306,-0.0575533,0.0243712,0.314731,0.039766,0.166648,0.127105
"751",3.24844,-0.0418083,0.0664258,0.259453,0.0375676,0.286574,0.127622
"752",3.25228,0.0938402,0.0435276,0.260573,0.0943533,0.238618,0.128806
"753",3.24707,0.000384659,0.0284911,0.378614,0.0391524,0.284345,0.127432
"754",3.26461,0.0259503,0.034581,0.288575,0.0556767,0.25189,0.132206
"755",3.31002,-0.0134068,0.0125075,0.337573,0.0776195,0.175613,0.126514
"756",3.28831,0.0124675,-0.0137501,0.334367,0.101666,0.227823,0.130728
"757",3.35083,-0.0308467,0.0238179,0.300345,0.0431616,0.130741,0.127701
"758",3.25931,-0.0186673,0.0309716,0.318216,0.0739951,0.298438,0.128451
"759",3.32017,-0.00581808,-0.013795,0.346325,0.0993484,0.175592,0.127754
"760",3.26951,0.00294336,0.042051,0.288324,0.0690891,0.222602,0.129851
"761",3.29106,0.0117705,0.0313771,0.292419,0.00227788,0.153311,0.133689
"762",3.26617,-0.00546011,0.0299948,0.33301,0.0827425,0.223401,0.131894
"763",3.30457,0.014242,0.0225966,0.232939,0.09283,0.230526,0.131882
"764",3.25544,-0.0765485,0.0347563,0.320504,0.0504019,0.273174,0.12555
"765",3.33448,0.00559131,0.00109944,0.326243,0.0549971,0.14459,0.128852
"766",3.30847,-0.0727952,0.0606527,0.246128,0.0278606,0.249965,0.130752
"767",3.30241,0.0257358,0.0195868,0.291368,0.091565,0.23767,0.130127
"768",3.14603,0.0442656,0.0632346,0.301043,0.0902016,0.381049,0.132213
"769",3.29142,0.0390917,-0.0223642,0.315893,0.0789281,0.205129,0.131288
"770",3.30827,-0.00848683,0.00988057,0.347903,0.079365,0.221161,0.128896
"771",3.3278,-0.0387376,0.0267212,0.300382,0.0792152,0.256423,0.129449
"772",3.29938,-0.06052,0.017007,0.262837,0.0579624,0.226887,0.131996
"773",3.17183,0.0339731,0.0665318,0.32633,0.0724804,0.390941,0.130468
"774",3.21601,0.039133,0.0363856,0.308181,0.0246811,0.277615,0.129953
"775",3.34202,-0.0584966,0.0116386,0.279497,0.0650302,0.211313,0.128788
"776",3.29782,-0.0436311,0.026646,0.293441,0.0172986,0.222359,0.133522
"777",3.29137,-0.0763434,-0.00911601,0.400688,0.0897169,0.284908,0.12859
"778",3.27411,-0.0208538,0.0446232,0.311274,0.0705368,0.204418,0.128442
"779",3.20866,0.0933045,0.0175451,0.271498,0.0884511,0.273356,0.123209
"780",3.34082,0.0712413,-0.0122531,0.308062,0.082207,0.108257,0.130919
"781",3.22764,0.0464212,0.0355185,0.286709,0.0685017,0.241905,0.129524
"782",3.2681,-0.00811266,0.0274649,0.285792,0.0721813,0.26804,0.128158
"783",3.2926,-0.0908848,-0.017344,0.358486,0.0830495,0.267206,0.131342
"784",3.31805,0.0186218,0.00923969,0.324477,0.0754875,0.190149,0.134157
"785",3.28239,-0.0308144,0.0693564,0.249321,0.0946045,0.269685,0.128671
"786",3.22632,0.0052588,0.0281611,0.311575,0.0760542,0.253692,0.129523
"787",3.326,-0.00718223,-0.0181317,0.363496,0.0337048,0.221523,0.126937
"788",3.27058,-0.0363429,0.0476962,0.226414,0.0203182,0.263513,0.130396
"789",3.24661,-0.0170381,0.0226823,0.294957,0.112124,0.302774,0.129221
"790",3.29263,-0.0121011,0.0301648,0.308386,0.037982,0.17561,0.130801
"791",3.32353,-0.0576277,0.0395484,0.284647,0.0910846,0.248755,0.13075
"792",3.30215,-0.0679094,0.0572031,0.287947,0.0705452,0.220127,0.130775
"793",3.31406,-0.105392,0.0418467,0.265663,0.0579112,0.250457,0.133409
"794",3.32728,-0.0625938,0.00854111,0.270334,0.0395197,0.201399,0.133612
"795",3.3334,-0.00894462,0.0272928,0.323556,0.051429,0.210435,0.126193
"796",3.28888,0.0278845,0.037751,0.255558,0.0931235,0.241482,0.131683
"797",3.29666,-0.0240741,0.0245486,0.31576,0.0759128,0.21809,0.127538
"798",3.36532,-0.0486095,0.00613824,0.346847,0.0577103,0.164053,0.128486
"799",3.34103,0.0799674,0.0108178,0.198832,0.0775604,0.151115,0.133074
"800",3.31704,0.042106,0.011352,0.369263,0.0592114,0.160859,0.127789
"801",3.31338,0.0745547,0.0289424,0.226548,0.0815369,0.172841,0.131423
"802",3.36002,0.043949,-0.00277307,0.321285,0.0498516,0.119867,0.13531
"803",3.37181,0.0474256,0.0169434,0.247073,0.0667587,0.0964867,0.133044
"804",3.29222,-0.124355,0.0818637,0.248904,0.0691846,0.328569,0.132792
"805",3.30759,-0.0125314,0.0386363,0.216901,0.0742297,0.208285,0.13214
"806",3.33029,0.0292318,0.0228283,0.299269,0.0813886,0.180244,0.127493
"807",3.292,0.0642585,0.0360137,0.247352,0.0767047,0.208894,0.131593
"808",3.28891,-0.00357925,0.0196572,0.330342,0.104947,0.270303,0.128169
"809",3.29336,0.0376393,-0.0037223,0.316684,0.0604112,0.191593,0.129803
"810",3.32533,0.0211367,0.00526008,0.3127,0.0661486,0.190178,0.135527
"811",3.16523,0.0677774,0.0481255,0.282251,0.10351,0.316532,0.127845
"812",3.24078,-0.0537123,0.045442,0.316535,0.0873506,0.269683,0.130235
"813",3.272,0.00844623,-0.00892564,0.370885,0.0858944,0.237224,0.125941
"814",3.31307,-0.00673602,-0.00855998,0.364767,0.116064,0.248581,0.126557
"815",3.24376,0.0230178,0.0723644,0.292795,0.0598185,0.253637,0.129498
"816",3.17921,-0.0221952,-0.0184374,0.343411,0.0875854,0.335907,0.128904
"817",3.33234,-0.0863859,0.0348058,0.280995,0.0621898,0.252081,0.129424
"818",3.22698,0.0749519,0.0136133,0.350433,0.083272,0.26005,0.126128
"819",3.2741,0.0208023,-0.0255255,0.347533,0.0996294,0.249708,0.126837
"820",3.22578,0.0541348,0.0380772,0.291493,0.0847763,0.300465,0.136053
"821",3.15981,0.111373,0.0388806,0.28441,0.0622745,0.326449,0.130967
"822",3.29902,-0.0311807,-0.0459003,0.397492,0.0364482,0.23181,0.130757
"823",3.3271,-0.0329913,0.00544521,0.303286,0.037561,0.190923,0.128394
"824",3.37312,-0.0475398,-0.0134821,0.266563,0.071102,0.131839,0.132404
"825",3.38891,-0.0763325,-0.0183238,0.337639,0.124794,0.204897,0.130914
"826",3.2512,0.0812268,0.0516465,0.304053,0.0800774,0.270372,0.129747
"827",3.30455,0.0333855,0.0196157,0.267483,0.073755,0.216123,0.133756
"828",3.24811,-0.0537294,0.0327086,0.317455,0.0540446,0.300286,0.129507
"829",3.35039,-0.0202756,-0.00127859,0.365141,0.0501108,0.154108,0.128173
"830",3.3475,0.00699883,-0.0359866,0.325314,0.0786604,0.17231,0.129833
"831",3.2241,-0.0188519,0.108625,0.258663,0.0506104,0.356761,0.130106
"832",3.22286,0.00541792,0.035155,0.262232,-0.00972794,0.262053,0.129258
"833",3.292,0.0526399,0.034339,0.298975,0.0668855,0.235553,0.125649
"834",3.31669,0.0153933,-0.0067012,0.352443,0.0201968,0.204149,0.134691
"835",3.22171,-0.0226701,0.00647969,0.330909,0.11273,0.34603,0.130305
"836",3.25289,0.0314521,0.02181,0.247305,0.0561316,0.24352,0.126715
"837",3.29517,-0.000962119,-0.00860087,0.370292,0.0571821,0.1684,0.13443
"838",3.2678,-0.0167029,-0.00939169,0.354046,0.0732533,0.251304,0.129348
"839",3.32401,0.027751,0.0114528,0.384296,0.0535084,0.183676,0.130169
"840",3.3142,-0.165933,-0.00179189,0.325722,0.106542,0.245927,0.132607
"841",3.27612,-0.0341523,0.00260367,0.352842,0.0525132,0.268975,0.130486
"842",3.35,-0.0684167,-0.00949698,0.349441,0.0908273,0.175189,0.133822
"843",3.29194,0.0199177,0.0167209,0.300636,0.082494,0.197247,0.134224
"844",3.38317,-0.0378616,-0.0120986,0.298337,0.0476388,0.113893,0.131014
"845",3.27056,0.0131909,-0.0133968,0.329128,0.0594007,0.225391,0.13193
"846",3.27631,0.065825,0.0554797,0.24979,0.0183499,0.17493,0.136324
"847",3.3179,-0.0324944,0.0266221,0.289783,0.0493658,0.207318,0.133655
"848",3.23502,0.0311566,0.0388187,0.233451,0.052659,0.229812,0.129973
"849",3.4034,-0.0592113,-0.0528495,0.31858,0.0725749,0.109417,0.131385
"850",3.34963,-0.0658897,0.0174106,0.363769,0.0284719,0.169612,0.129741
"851",3.28016,-0.0362774,0.0287133,0.305812,0.0991656,0.271237,0.130036
"852",3.31015,0.00924584,0.0251475,0.300719,0.045906,0.249819,0.134532
"853",3.3285,-0.0793747,0.00993297,0.303357,0.0742002,0.213658,0.128873
"854",3.25337,0.0425133,0.0642626,0.221895,0.108283,0.243709,0.133994
"855",3.31632,-0.0605619,0.0109071,0.342253,0.0682938,0.219646,0.130157
"856",3.27492,-0.0209811,0.0618443,0.239751,0.0544519,0.29975,0.132933
"857",3.42788,-0.114059,0.0109304,0.340745,0.0150839,0.0978631,0.131234
"858",3.3273,0.0299789,-0.00105798,0.368403,0.0432351,0.146671,0.128006
"859",3.3622,-0.0335289,0.000207586,0.319278,0.0629112,0.153294,0.126275
"860",3.29582,-0.0827838,-0.0314267,0.394738,0.0857554,0.280122,0.128356
"861",3.34803,-0.0758019,0.0221067,0.273735,0.0642522,0.193794,0.128043
"862",3.27461,-0.0425888,0.0323019,0.28605,0.0746251,0.223228,0.128278
"863",3.32221,-0.0586034,0.0215111,0.281739,0.04781,0.232846,0.127107
"864",3.31055,0.0166442,0.0461169,0.283473,0.0636229,0.198377,0.127318
"865",3.2291,0.0590812,0.0704344,0.183521,0.0935706,0.298484,0.13075
"866",3.31606,-0.0424871,0.0210165,0.216336,0.0790635,0.233425,0.129607
"867",3.25816,-0.0502775,0.0818752,0.242701,0.0701082,0.30976,0.126833
"868",3.28252,0.0369305,0.0397632,0.287478,0.0533215,0.228747,0.13118
"869",3.22426,-0.0213339,0.0420959,0.355027,0.0847496,0.348661,0.128795
"870",3.26804,0.0191799,0.0131736,0.297167,0.0871012,0.2022,0.128749
"871",3.27241,-0.0150032,0.0117057,0.334954,0.0737524,0.212302,0.131829
"872",3.30772,-0.0085792,-0.00659141,0.334616,0.0608221,0.196878,0.127676
"873",3.34953,-0.0452387,-0.00615808,0.308795,0.0706031,0.190685,0.127407
"874",3.34185,-0.00160795,0.0360918,0.260319,0.0429471,0.203814,0.128692
"875",3.22363,-0.0130097,-0.00951831,0.311684,0.0917281,0.301964,0.133161
"876",3.25021,0.000710529,0.0146975,0.311256,0.0742841,0.250397,0.128347
"877",3.21254,-0.0111919,0.0512827,0.270437,0.0857549,0.316032,0.136453
"878",3.30326,0.0312483,0.039551,0.252719,0.0673377,0.215871,0.127147
"879",3.20906,0.0181407,0.039201,0.266365,0.0963751,0.290135,0.130272
"880",3.24594,0.0127846,0.0182997,0.284713,0.0502978,0.292865,0.126323
"881",3.18382,0.0468108,0.0365249,0.259955,0.0447235,0.274452,0.128203
"882",3.34989,-0.0385254,-0.0269029,0.296532,0.0891806,0.20243,0.122648
"883",3.31835,-0.0477746,0.0712877,0.236422,0.0593096,0.206624,0.128144
"884",3.24412,0.0734314,0.0154732,0.293434,0.0620261,0.255453,0.126601
"885",3.22542,-0.015613,0.0214916,0.283627,0.0877702,0.263581,0.134042
"886",3.34986,0.00129536,-0.0355873,0.338438,0.0893442,0.175485,0.125394
"887",3.26819,0.0157662,-0.00355953,0.354469,0.0252739,0.26562,0.126528
"888",3.31601,-0.0509108,0.0296039,0.271071,0.0518672,0.204158,0.128526
"889",3.34797,0.0443511,0.0178653,0.285421,0.103068,0.172263,0.131123
"890",3.20801,0.157277,0.062113,0.228504,0.0789492,0.261823,0.131535
"891",3.28042,-0.0105617,0.00521785,0.344529,0.0890512,0.253855,0.128555
"892",3.31433,-0.0115498,-0.00266595,0.37568,0.0581138,0.237391,0.1276
"893",3.30801,0.0684674,0.00315103,0.341704,0.048259,0.167534,0.128968
"894",3.24308,0.0599762,0.0331331,0.249609,0.0729646,0.191071,0.126186
"895",3.29508,-0.00806993,-0.00822574,0.384042,0.025381,0.222135,0.123438
"896",3.2586,0.00327192,0.0279701,0.337632,0.0835894,0.252069,0.129177
"897",3.26779,0.042815,0.0520526,0.23849,0.0374491,0.261672,0.132502
"898",3.21,-0.00503903,0.0223444,0.326377,0.081621,0.323542,0.12604
"899",3.23659,0.0478608,0.0251535,0.229019,0.11129,0.29305,0.13725
"900",3.30088,0.0560093,-0.0576774,0.364561,0.064678,0.158079,0.130542
"901",3.28373,-0.0256081,0.0286527,0.265562,0.0923029,0.268841,0.131399
"902",3.27876,0.0126256,0.00568046,0.346478,0.0191846,0.192471,0.131238
"903",3.22923,0.0719399,0.0562684,0.245133,0.0449699,0.302026,0.128843
"904",3.32233,0.0106258,0.0245845,0.288524,0.0511525,0.185432,0.126733
"905",3.3177,-0.064605,0.0119731,0.383535,0.0971292,0.225632,0.129821
"906",3.31848,-0.0710277,0.0379165,0.302794,0.0618243,0.246525,0.128811
"907",3.22608,0.0553788,0.048408,0.278582,0.11001,0.263536,0.132684
"908",3.18809,-0.0255373,0.0474396,0.307035,0.0850714,0.29197,0.131914
"909",3.25005,0.0321318,-0.0246752,0.40669,0.0934061,0.268734,0.131718
"910",3.25353,0.0319242,0.0256409,0.345623,0.0735869,0.237854,0.132426
"911",3.31273,0.0292592,0.00231484,0.304194,0.097877,0.215619,0.131141
"912",3.2555,0.0144454,0.0311608,0.29796,0.0624902,0.240742,0.128846
"913",3.29281,-0.0520356,0.0151724,0.305272,0.0630321,0.246883,0.135624
"914",3.25581,-0.000548074,0.0558223,0.267614,0.0446172,0.254859,0.13499
"915",3.22657,-0.0219748,0.0775479,0.224337,0.0276306,0.248444,0.132305
"916",3.27756,-0.00967131,-0.0155372,0.349189,0.0818399,0.221311,0.128856
"917",3.31477,-0.0801155,0.0636314,0.298093,0.0495532,0.196927,0.12761
"918",3.28709,-0.0735626,0.0254163,0.307624,0.105633,0.302453,0.129186
"919",3.29777,-0.0347675,-0.0364369,0.319187,0.105909,0.251792,0.129853
"920",3.25726,0.0333665,0.0318878,0.252012,0.0284889,0.227211,0.126022
"921",3.36505,0.000875513,0.0204771,0.285904,0.0679907,0.163533,0.129478
"922",3.2856,0.0689661,-0.00322689,0.293491,0.061132,0.159472,0.128858
"923",3.28422,0.00663609,-0.00838897,0.290391,0.0632412,0.163926,0.127451
"924",3.37945,-0.0526571,0.00340842,0.301505,0.0476176,0.122931,0.127596
"925",3.22086,0.0100466,0.0127324,0.318747,0.0372273,0.311551,0.135171
"926",3.40835,0.0284543,-0.0425102,0.315669,0.0645793,0.0555715,0.130414
"927",3.30485,-0.0353248,0.0307292,0.343199,0.101271,0.264681,0.132566
"928",3.27273,0.0438589,-0.0440226,0.341104,0.079938,0.217583,0.132062
"929",3.29508,0.0444916,0.0133724,0.269676,0.0652392,0.180842,0.126205
"930",3.23912,0.107813,-0.0264748,0.352482,0.0710902,0.182315,0.125707
"931",3.33432,-0.0594741,-0.0391568,0.342168,0.0387651,0.159997,0.12525
"932",3.36787,-0.0441529,-0.0232992,0.33799,0.0798565,0.146025,0.128492
"933",3.28693,0.0498091,0.0606385,0.240319,0.0907237,0.221418,0.128129
"934",3.25314,0.0105791,0.0293025,0.268988,0.0861984,0.255634,0.131933
"935",3.30169,0.0100558,0.0177407,0.289645,0.0572054,0.224958,0.135849
"936",3.25607,-0.030418,0.0754913,0.322122,0.107783,0.339687,0.12557
"937",3.33919,-0.0542908,0.0238337,0.257752,0.0919117,0.196778,0.131126
"938",3.27458,0.0313272,-0.0216993,0.284244,0.0806779,0.192737,0.125599
"939",3.21933,0.00158326,-0.00499919,0.34339,0.120807,0.304035,0.125976
"940",3.23063,-0.0178174,0.0511846,0.316563,0.0787908,0.323211,0.131272
"941",3.17922,0.0303211,0.0323775,0.291957,0.102061,0.346415,0.128183
"942",3.29883,-0.0585086,0.00996677,0.329053,0.0782228,0.261736,0.131878
"943",3.31185,0.0441701,-0.0114614,0.306504,0.0420678,0.157916,0.130697
"944",3.40557,-0.0287903,0.00586763,0.292154,0.033645,0.0837991,0.128878
"945",3.27009,0.035062,0.0334969,0.270812,0.0352149,0.25307,0.135098
"946",3.3525,0.0187913,0.00209005,0.344212,0.0717451,0.156492,0.13079
"947",3.2014,0.0261512,0.0337199,0.329912,0.0554012,0.336037,0.128327
"948",3.29369,-0.0488881,0.0209,0.278277,0.101415,0.267354,0.130605
"949",3.29879,0.00446721,0.0320894,0.291785,0.0605792,0.191566,0.130435
"950",3.36842,-0.126705,-0.00781883,0.325559,0.0727985,0.207409,0.130386
"951",3.24877,0.0275329,0.0583274,0.315561,0.043683,0.221072,0.129437
"952",3.28087,0.0556027,-0.0113964,0.326847,0.0888795,0.253949,0.132025
"953",3.24081,-0.0247719,0.0445346,0.291466,0.0851445,0.308684,0.13075
"954",3.24707,0.0486756,-0.0326242,0.377536,0.0993431,0.237091,0.129121
"955",3.2866,0.00604519,0.0125397,0.325059,0.08606,0.263743,0.133644
"956",3.24741,0.0401439,0.0517338,0.252913,0.0649442,0.261361,0.129333
"957",3.31449,0.00832047,-0.0119385,0.308608,0.110569,0.215761,0.127802
"958",3.24668,-0.0504486,0.0164091,0.306207,0.0458489,0.311194,0.127569
"959",3.33527,-0.0747667,0.0108936,0.321914,0.0380914,0.193674,0.134532
"960",3.34197,0.0620696,0.0261897,0.271739,0.10292,0.193713,0.131194
"961",3.25714,0.0263251,0.0381438,0.312094,0.0501171,0.237941,0.13026
"962",3.29717,-0.0117805,0.0247904,0.302757,0.0609717,0.211297,0.132367
"963",3.24999,0.0177864,0.0585291,0.218779,0.0709336,0.278166,0.129855
"964",3.27558,-0.0108475,0.0738096,0.28358,0.0639023,0.253614,0.131696
"965",3.29648,-0.0456199,0.0356703,0.295102,0.0759778,0.26829,0.129953
"966",3.14916,-0.0151897,0.0406767,0.300349,0.0910551,0.391143,0.125603
"967",3.30321,0.0237545,0.0303647,0.269793,0.0779814,0.237345,0.133793
"968",3.28949,0.00588354,0.0186943,0.267613,0.0697132,0.1594,0.129786
"969",3.22251,-0.0562514,0.033404,0.320148,0.0846197,0.321745,0.127164
"970",3.25722,-0.0586401,0.0202487,0.345148,0.0287595,0.28181,0.12824
"971",3.30374,-0.0328677,-0.0308837,0.366417,0.0944005,0.219257,0.130823
"972",3.26767,-0.0919947,0.0172151,0.339463,0.0856217,0.237468,0.124679
"973",3.31071,-0.0189377,0.0310197,0.29906,0.0388743,0.199418,0.126022
"974",3.20939,-0.0711291,0.0439404,0.371526,0.0469523,0.311259,0.1349
"975",3.26923,0.0384435,0.0168938,0.309487,0.0442171,0.236243,0.132454
"976",3.34375,0.107905,0.0347223,0.230313,0.0952183,0.134932,0.132225
"977",3.26193,-0.0537692,0.0160715,0.370722,0.0652848,0.275526,0.133792
"978",3.27797,-0.0146181,-0.00572531,0.377661,0.0454231,0.27217,0.130332
"979",3.28492,-0.0043887,0.00632815,0.364027,0.0792869,0.275531,0.132907
"980",3.19492,-0.0115616,0.0337516,0.338467,0.0419597,0.356504,0.132002
"981",3.3286,0.052824,-0.0161946,0.281453,0.09146,0.172887,0.129635
"982",3.31155,-0.0558881,-0.00731098,0.367891,0.0690264,0.191873,0.127259
"983",3.33081,-0.00236309,-0.00470737,0.2999,0.105453,0.198921,0.131307
"984",3.27672,-0.101931,0.0598026,0.25703,0.0712643,0.243896,0.1323
"985",3.39648,0.0411732,-0.0271669,0.310742,0.056375,0.106387,0.130153
"986",3.33431,0.000233085,0.00527286,0.316257,0.0709736,0.128838,0.132841
"987",3.25,-0.0823431,0.0705158,0.266358,0.0616727,0.327571,0.130067
"988",3.3364,-0.0506734,0.0321687,0.262314,0.10576,0.248892,0.129753
"989",3.35173,0.0242289,0.0347105,0.229335,0.0913322,0.177165,0.131256
"990",3.16879,0.0489797,0.00860398,0.319469,0.0738611,0.28462,0.129926
"991",3.32308,-0.0543709,-0.0282519,0.373683,0.0634826,0.173807,0.128177
"992",3.24442,0.00969475,0.0432455,0.314982,0.0761794,0.295598,0.134168
"993",3.34079,-0.0670152,0.00890442,0.287859,0.0646457,0.19961,0.128077
"994",3.3023,0.0546954,-0.0163574,0.294159,0.0632443,0.182219,0.126437
"995",3.27805,-0.0139831,-0.0139217,0.342919,0.0545754,0.257297,0.133038
"996",3.32951,-0.0706765,-0.00622736,0.322183,0.0682273,0.19401,0.129227
"997",3.26575,0.044488,0.0554288,0.293433,0.0864536,0.266434,0.129218
"998",3.31451,0.0263906,0.0576425,0.215825,0.0279208,0.201744,0.129583
"999",3.28901,0.0887763,0.0114013,0.271912,0.0653514,0.184375,0.132771
"1000",3.42959,-0.071527,-0.0531051,0.346798,0.0560823,0.142076,0.131931
"1001",3.31334,-0.0353974,0.0169645,0.294291,0.0422021,0.223173,0.13534
"1002",3.35021,0.0169781,0.0604439,0.225087,0.093167,0.192295,0.126694
"1003",3.2418,-0.00406508,-0.00303354,0.3957,0.0872176,0.285179,0.130728
"1004",3.31587,-0.0668128,0.0680643,0.225477,0.0967994,0.230575,0.13005
"1005",3.21538,-0.041465,0.0989114,0.255301,0.0964297,0.331399,0.12971
