"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma"
"633",3.35664,0.647475,-0.0727757,-0.00284359,-0.121542,-0.109627,0.11301
"634",3.3895,0.546943,-0.00203082,-0.184045,-0.0604889,-0.330285,0.114302
"635",3.30061,0.493466,-0.0408173,0.0481993,-0.0618625,0.106524,0.114211
"636",3.42516,0.484029,0.0690886,-0.24888,-0.0767586,-0.270214,0.110555
"637",3.39344,0.498868,-0.0267975,-0.0431476,-0.0793078,-0.0791756,0.111112
"638",3.37309,0.508586,0.0643794,-0.16614,-0.019575,-0.0512952,0.103535
"639",3.3656,0.742521,-0.00311187,-0.239185,-0.116104,-0.112392,0.115104
"640",3.40177,0.488164,-0.073787,-0.0892114,-0.0230379,-0.0553949,0.117418
"641",3.33646,0.565349,-0.0320985,-0.0526094,-0.0110739,0.0738142,0.110435
"642",3.35983,0.539899,-0.045484,-0.137324,-0.0502238,-0.15359,0.10642
"643",3.42195,0.495122,-0.11322,-0.101737,-0.0690791,-0.226673,0.111041
"644",3.32869,0.564288,-0.0610031,-0.100331,-0.0289913,-0.122808,0.108377
"645",3.36094,0.608573,0.017077,-0.0765774,-0.0566603,-0.0915398,0.107193
"646",3.33297,0.564546,-0.0879003,0.0814725,-0.100664,-0.0956594,0.114838
"647",3.33778,0.535132,-0.0876444,-0.052573,-0.0242825,-0.1313,0.109144
"648",3.36081,0.573509,-0.076204,-0.155799,-0.0586065,-0.0625785,0.11237
"649",3.3767,0.322476,-0.0145846,-0.0510859,-0.0388943,0.151481,0.108135
"650",3.37624,0.545533,-0.0357953,-0.0417853,-0.0475166,-0.255976,0.113495
"651",3.40171,0.540031,0.0506536,-0.217265,-0.0882528,-0.286267,0.114427
"652",3.33615,0.550118,-0.00111512,-0.18666,-0.0586901,-0.151832,0.112656
"653",3.32633,0.564422,-0.0481255,-0.0713108,-0.0703004,-0.0393826,0.105809
"654",3.31699,0.5447,-0.0250388,-0.154929,-0.0776447,-0.0121455,0.111143
"655",3.37613,0.640393,-0.0348526,-0.252979,-0.070092,-0.357999,0.111353
"656",3.41681,0.455724,-0.044738,-0.0601754,-0.0687851,-0.243836,0.111486
"657",3.29782,0.595723,-0.0252246,0.0080427,-0.0438979,0.0732343,0.103445
"658",3.35495,0.68886,-0.0678551,0.0146123,-0.0695601,-0.051865,0.106823
"659",3.35693,0.573252,-0.0718108,-0.0903279,-0.0778467,-0.277765,0.112904
"660",3.38382,0.62482,0.00142853,-0.163981,-0.0404591,-0.10653,0.110383
"661",3.37632,0.502064,-0.0317159,-0.147115,-0.0815303,-0.270833,0.115929
"662",3.40604,0.563996,-0.0247253,-0.198322,-0.0744152,-0.0574233,0.112508
"663",3.35733,0.630581,-0.03415,-0.196405,-0.110872,-0.213101,0.110665
"664",3.35971,0.548299,0.0220344,-0.0613791,-0.0790067,-0.270664,0.110946
"665",3.35156,0.535962,-0.0354301,-0.0762737,-0.0309973,-0.260073,0.111716
"666",3.41398,0.5544,-0.075021,-0.0671556,-0.0586429,-0.241355,0.108167
"667",3.40457,0.466077,-0.0631699,-0.159884,-0.00480686,-0.00444144,0.105533
"668",3.39237,0.607444,-0.0389467,-0.0936107,-0.00104441,-0.269678,0.112933
"669",3.4017,0.487395,-0.0560604,-0.12546,-0.0809616,0.0760178,0.113502
"670",3.36245,0.531181,-0.0680511,-0.100065,-0.000614262,-0.0823855,0.114655
"671",3.31157,0.474423,-0.0710923,0.0205243,-0.00806393,-0.0892595,0.103276
"672",3.38221,0.544097,-0.0270261,-0.116659,-0.112061,-0.122749,0.110264
"673",3.43164,0.52006,0.0682703,-0.343182,-0.158536,-0.252102,0.11372
"674",3.39905,0.579678,-0.0290891,-0.126096,-0.1153,-0.481204,0.120784
"675",3.36665,0.594336,-0.0337289,-0.232149,-0.0701515,-0.239518,0.1091
"676",3.32587,0.618469,0.0402121,-0.300373,-0.0817576,-0.294671,0.11184
"677",3.37855,0.53271,0.00563469,-0.0954196,-0.127724,-0.0811777,0.113631
"678",3.37301,0.481743,0.00736629,-0.0760167,-0.0495354,-0.212934,0.110148
"679",3.37618,0.635242,-0.0104796,-0.213597,-0.0509999,-0.500669,0.111002
"680",3.31103,0.562903,-0.0241785,-0.037973,-0.0341029,-0.00665648,0.11444
"681",3.32252,0.622411,-0.0277574,-0.0441214,-0.058512,0.0856951,0.107905
"682",3.39291,0.500619,0.0199954,-0.247266,-0.111845,-0.1674,0.113159
"683",3.35735,0.541811,0.0559809,-0.0719962,-0.0227665,0.0349553,0.114116
"684",3.42073,0.524687,-0.0484194,0.0850919,-0.0792848,-0.119408,0.109461
"685",3.36937,0.504513,-0.0560061,-0.162912,-0.0739822,-0.0382757,0.105595
"686",3.426,0.480514,0.00467316,-0.133422,-0.0652062,0.0529042,0.109822
"687",3.37055,0.592707,0.00211176,-0.158,0.00248472,0.143288,0.114056
"688",3.33823,0.454962,-0.00879666,-0.032668,-0.0524166,-0.0415345,0.110271
"689",3.34765,0.691359,0.0438458,-0.365342,-0.103801,-0.161013,0.107655
"690",3.29728,0.639924,0.0109742,-0.168141,-0.0492892,0.137025,0.110591
"691",3.42047,0.552007,0.0106348,-0.0512145,-0.120591,-0.182811,0.112231
"692",3.37462,0.590353,-0.00226522,-0.182122,-0.142724,-0.169936,0.109546
"693",3.38395,0.588674,-0.110888,-0.010638,-0.122466,-0.22134,0.111933
"694",3.3539,0.664208,-0.00458935,-0.104258,-0.030467,-0.0359084,0.102174
"695",3.35262,0.455289,-0.0658465,-0.142166,-0.0265773,-0.0517844,0.120833
"696",3.39229,0.632883,0.0140451,-0.257239,-0.0940959,-0.22818,0.110762
"697",3.35928,0.584688,0.000550166,-0.160553,-0.0239649,0.234246,0.111742
"698",3.31464,0.636358,0.0353704,-0.140217,-0.0548635,-0.00948279,0.11126
"699",3.38312,0.482517,-0.0223691,-0.116038,-0.067568,0.0418188,0.110585
"700",3.36254,0.543357,-0.0135186,-0.134951,-0.0262177,-0.0794673,0.109745
"701",3.36333,0.594268,-0.0363576,-0.0960341,0.0134682,-0.0446665,0.112779
"702",3.35113,0.660772,-0.0351714,0.0107063,-0.103144,-0.155691,0.1085
"703",3.39697,0.571366,-0.0778236,-0.135341,-0.0387214,-0.194373,0.112654
"704",3.39431,0.536101,-0.0714636,-0.116305,-0.0395338,-0.047609,0.107323
"705",3.34647,0.654232,-0.00348757,-0.150218,-0.119827,-0.0431541,0.110305
"706",3.34609,0.575247,-0.0543698,-0.0577595,-0.0992172,-0.181672,0.112846
"707",3.40258,0.439278,0.00955842,-0.212087,-0.0559025,-0.117527,0.115037
"708",3.31469,0.532797,-0.0294619,-0.137588,-0.0128031,0.316912,0.111721
"709",3.37077,0.523587,0.011976,0.0069894,-0.047912,0.00192803,0.11062
"710",3.35398,0.500868,-0.0388432,-0.0403327,-0.0238968,0.011554,0.114514
"711",3.40406,0.502425,-0.0279477,-0.0911824,-0.0827853,-0.147609,0.117493
"712",3.29448,0.639046,-0.0555206,-0.0447245,0.0165345,-0.0907808,0.115779
"713",3.4515,0.460186,-0.0468467,-0.00190032,-0.13723,-0.274368,0.109508
"714",3.36265,0.587038,-0.0496084,-0.0860038,-0.027591,-0.123811,0.115601
"715",3.35553,0.581063,-0.052136,-0.0960381,-0.0771636,-0.118995,0.113301
"716",3.29721,0.65128,-0.000769389,-0.104354,-0.0505764,0.154432,0.109579
"717",3.35489,0.564544,-0.0374465,-0.161214,-0.0538052,-0.00322631,0.106181
"718",3.33863,0.547838,-0.0540629,-0.124723,-0.0897795,-0.244026,0.109584
"719",3.42779,0.41459,0.00450199,0.0520973,-0.0361127,-0.233714,0.11324
"720",3.36077,0.507895,0.013506,-0.147336,-0.0543529,-0.168824,0.111952
"721",3.35053,0.609756,-0.0451105,-0.12419,-0.0717494,-0.0882476,0.109435
"722",3.34561,0.531092,-0.0356995,-0.128958,-0.0694827,-0.248361,0.111291
"723",3.27444,0.59895,-0.0548376,-0.0147515,-0.017067,-0.0061188,0.110365
"724",3.40849,0.552498,-0.0433053,-0.0671142,-0.103971,-0.290926,0.105735
"725",3.36884,0.601433,-0.0263858,-0.144579,-0.0603967,0.0581466,0.109676
"726",3.28566,0.679136,-0.02309,-0.184164,0.00435409,-0.0835951,0.108706
"727",3.34934,0.556282,-0.0441365,-0.0320559,-0.0853607,-0.285935,0.107611
"728",3.38312,0.502095,0.0159045,-0.0984782,-0.0590625,-0.158584,0.111039
"729",3.41814,0.508842,-0.0487958,-0.123896,-0.137542,-0.179544,0.109421
"730",3.37876,0.698363,-0.0260871,-0.240588,-0.0392624,-0.40332,0.108382
"731",3.38754,0.509549,-0.0992169,-0.0498691,-0.0363337,-0.244921,0.110872
"732",3.42894,0.463484,-0.0982464,-0.0722204,-0.0510097,-0.0993202,0.110499
"733",3.38298,0.523794,-0.0560698,-0.126636,-0.0316158,-0.271218,0.112041
"734",3.33157,0.705743,0.00513458,-0.161431,-0.0698046,-0.0944698,0.106202
"735",3.31852,0.610441,0.0103503,-0.143601,-0.0545678,-0.0474627,0.111376
"736",3.38444,0.567174,0.0563144,-0.160926,-0.100795,-0.189999,0.107001
"737",3.32373,0.469605,0.0241285,-0.117489,-0.0843916,-0.155746,0.110944
"738",3.39101,0.516443,-0.0653898,-0.0395516,-0.078693,-0.0153611,0.113807
"739",3.32892,0.717695,-0.012057,-0.135815,0.00344044,-0.0608531,0.106315
"740",3.44983,0.494788,-0.0523914,-0.193592,-0.0775501,-0.237385,0.117869
"741",3.33204,0.761468,-0.0493544,0.00807005,-0.026233,0.0020308,0.11507
"742",3.36583,0.520755,-0.0307848,-0.16906,-0.0501285,0.122338,0.113754
"743",3.37752,0.586765,-0.0418129,-0.0929618,-0.0688397,-0.102828,0.110262
"744",3.38711,0.508732,-0.0104943,-0.0914088,-0.0346724,0.00271852,0.112744
"745",3.37839,0.531528,-0.00898344,-0.268376,-0.0774403,0.0710796,0.105576
"746",3.37932,0.484992,-0.0132587,0.0100267,0.0100313,0.206579,0.1134
"747",3.33056,0.628486,-0.0883459,-0.0957159,-0.0296719,-0.0140222,0.111444
"748",3.34847,0.640545,-0.0116626,-0.324282,-0.0738008,-0.125226,0.107861
"749",3.34524,0.579956,0.0277501,-0.0664028,-0.128199,-0.287626,0.109347
"750",3.31013,0.699383,-0.0232232,-0.0376912,-0.0603533,-0.0820329,0.10912
"751",3.34632,0.669074,-0.0599881,-0.127845,-0.188948,-0.0697142,0.11518
"752",3.34284,0.554419,-0.032812,-0.175941,-0.0544897,-0.0296652,0.106036
"753",3.30656,0.505108,-0.0200401,-0.0682086,-0.114866,-0.0688734,0.105359
"754",3.43506,0.647769,-0.0614102,-0.0326459,-0.011715,0.0787508,0.106074
"755",3.40684,0.597368,-0.0117131,-0.0989488,-0.14471,-0.16955,0.11522
"756",3.2947,0.727606,-0.0248723,-0.205589,-0.0748276,-0.275936,0.109699
"757",3.34389,0.507186,-0.0817301,-0.0333948,-0.0400614,0.144982,0.104345
"758",3.46302,0.439483,-0.047169,-0.129315,-0.0561891,-0.454663,0.108931
"759",3.26783,0.579531,0.0133767,-0.0749807,-0.0207814,-0.000428018,0.104876
"760",3.32717,0.588356,0.039944,-0.171906,-0.116365,-0.263112,0.112433
"761",3.34385,0.598213,-0.0639318,-0.105056,-0.0276786,-0.083587,0.108843
"762",3.30926,0.718527,0.0542843,-0.205622,-0.0853538,-0.308231,0.112865
"763",3.31468,0.692406,-0.034024,0.050716,-0.100981,0.0934051,0.108833
"764",3.38619,0.551818,-0.0281059,-0.0937717,-0.10687,-0.0208287,0.110945
"765",3.3191,0.524838,0.0407247,-0.150577,-0.088697,-0.0782935,0.109859
"766",3.33896,0.587169,-0.0776943,-0.000918752,-0.0385243,-0.0429057,0.106368
"767",3.34706,0.67308,-0.0174117,-0.216082,-0.0530353,-0.200466,0.112638
"768",3.35323,0.60625,-0.0641931,-0.0832934,-0.0211595,-0.111472,0.11229
"769",3.40185,0.557597,-0.051884,-0.0215655,-0.00436965,0.107932,0.11199
"770",3.36988,0.547119,-0.0588726,-0.193838,-0.0664451,-0.263215,0.110627
"771",3.34359,0.590696,0.00204959,-0.215765,-0.0457897,-0.00996706,0.114584
"772",3.36617,0.48102,-0.0200429,-0.126835,-0.063623,0.00134458,0.110374
"773",3.33495,0.612621,0.0604921,-0.16667,-0.0684324,-0.131365,0.121043
"774",3.37051,0.646412,-0.0586645,-0.0374358,-0.09347,-0.230648,0.10796
"775",3.28,0.617888,0.021942,-0.126805,-0.00401477,0.0450375,0.11136
"776",3.37441,0.565327,-0.065463,-0.0384402,-0.120609,-0.213782,0.118292
"777",3.35816,0.463443,0.0046789,-0.130988,-0.105323,0.201205,0.112792
"778",3.29038,0.713754,2.70053e-05,-0.236617,-0.0890109,-0.106046,0.109658
"779",3.37261,0.599353,0.0359273,-0.164617,-0.0279928,-0.076725,0.111367
"780",3.34381,0.442048,-0.0263529,-0.0788476,-0.0687731,0.0800656,0.104424
"781",3.35237,0.623012,-0.0400215,-0.0154849,-0.124063,-0.00196,0.110749
"782",3.32988,0.641784,-0.0703134,0.0399338,-0.0789527,-0.188904,0.114081
"783",3.42987,0.507755,0.060563,-0.169132,-0.0417133,-0.230979,0.110389
"784",3.34991,0.511655,-0.0887812,-0.141653,-0.058832,-0.257106,0.107117
"785",3.34759,0.60152,0.0418295,-0.127673,-0.103667,-0.0815264,0.115823
"786",3.34672,0.533785,-0.0347007,-0.0576205,-0.0777164,-0.0697635,0.116792
"787",3.39346,0.505892,-0.00935882,-0.129346,-0.0469787,-0.144925,0.114299
"788",3.4518,0.523383,-0.038046,-0.188477,-0.0791818,-0.164028,0.109724
"789",3.33088,0.705317,-0.00452314,-0.17906,-0.0888058,-0.215365,0.113684
"790",3.34218,0.610907,-0.0766957,-0.16197,-0.0518807,-0.296078,0.106555
"791",3.34538,0.472493,0.0311005,-0.0844878,-0.158104,-0.240932,0.115532
"792",3.39765,0.506367,-0.091637,-0.187731,-0.0973971,-0.28702,0.112962
"793",3.3074,0.627085,-0.0205033,-0.0565193,-0.0753008,-0.0351086,0.117059
"794",3.38364,0.555087,-0.0796842,-0.0038345,-0.039559,0.0860735,0.106223
"795",3.32518,0.495547,-0.0192367,-0.0353956,-0.0808062,0.00413637,0.120889
"796",3.44007,0.503309,-0.121782,0.0213798,-0.0895429,-0.182817,0.114142
"797",3.36655,0.602054,-0.0518103,-0.0637237,-0.0815508,-0.211531,0.108038
"798",3.29825,0.607219,-0.0164604,-0.116807,-0.0616531,0.092552,0.116321
"799",3.35928,0.59759,-0.020318,-0.136872,-0.092763,-0.0792636,0.109558
"800",3.39941,0.456919,-0.0946228,-0.030604,-0.0655513,-0.177383,0.109357
"801",3.41292,0.485172,-0.00705992,-0.0637967,-0.0633271,-0.0271204,0.108412
"802",3.45674,0.436286,-0.0143489,-0.257568,-0.0492818,-0.0332206,0.103293
"803",3.3832,0.395268,-0.0683263,-0.176783,0.056776,0.183569,0.110469
"804",3.36648,0.533959,-0.0815734,-0.10224,-0.0488382,-0.115871,0.112556
"805",3.2889,0.667277,-0.0279716,-0.115604,-0.107071,-0.101062,0.113886
"806",3.36359,0.561753,-0.0879165,-0.0635156,-0.0883199,-0.190715,0.109861
"807",3.37067,0.580154,-0.0752113,-0.0462947,-0.00570221,-0.0887369,0.109069
"808",3.38054,0.606736,-0.0749483,-0.203266,-0.140471,-0.392015,0.115442
"809",3.36547,0.532326,-0.0134346,-0.181899,-0.0921122,-0.0706127,0.113742
"810",3.42952,0.458863,-0.0521622,-0.128967,-0.0210285,-0.219565,0.112186
"811",3.33221,0.655669,-0.0161627,-0.209027,-0.0425641,-0.179581,0.111928
"812",3.3619,0.499208,0.0275031,-0.0860142,-0.0709164,0.0204913,0.11408
"813",3.36175,0.559328,-0.0567204,-0.0719857,-0.123557,-0.305259,0.105606
"814",3.40399,0.615598,-0.00875631,-0.135129,-0.0675188,-0.149512,0.11253
"815",3.3776,0.519131,-0.0769077,-0.0994749,0.00115253,0.154012,0.11234
"816",3.36862,0.457681,-0.0545322,-0.0052562,-0.0488597,-0.186337,0.109803
"817",3.44053,0.480495,-0.0465787,-0.128085,0.00177355,-0.177376,0.110056
"818",3.35805,0.575487,-0.0256603,-0.0783383,-0.0564534,0.105435,0.12177
"819",3.37367,0.472894,0.0280536,-0.13202,-0.0543433,-0.154074,0.114317
"820",3.32102,0.574378,-0.0519759,-0.0467265,0.00810929,-0.127322,0.115299
"821",3.30673,0.558167,-0.0389405,-0.15173,-0.0504919,-0.0936312,0.111404
"822",3.3788,0.422289,0.0239675,-0.174769,-0.0756718,0.0755568,0.113684
"823",3.38081,0.631758,-0.0122329,-0.166412,-0.0978687,0.165364,0.118929
"824",3.29384,0.633457,-0.0442001,-0.170935,-0.0294993,-0.0805195,0.110099
"825",3.32378,0.552969,-0.0631437,-0.0642903,-0.00708249,-0.0246151,0.107362
"826",3.42299,0.454261,0.0597238,-0.186107,-0.142783,-0.0642776,0.118034
"827",3.46122,0.359206,0.0901699,-0.173339,-0.0568414,-0.377503,0.109659
"828",3.37384,0.552084,0.0208574,-0.123196,-0.0948543,-0.0431281,0.109425
"829",3.36962,0.562092,-0.0441138,-0.177612,-0.0708179,-0.104454,0.113133
"830",3.46013,0.515609,-0.0621122,-0.080352,-0.0755635,-0.102793,0.111807
"831",3.36608,0.581646,0.057925,-0.165208,-0.103706,-0.296365,0.110069
"832",3.40861,0.665096,-0.01359,-0.163559,0.0299907,-0.154167,0.104809
"833",3.40659,0.474332,-0.00700627,-0.0902636,-0.0929668,0.0283327,0.122605
"834",3.37314,0.53414,-0.0926115,-0.0241897,-0.0617648,-0.0759678,0.113998
"835",3.33987,0.556881,-0.0932823,-0.107637,-0.0178861,-0.00169222,0.107709
"836",3.36528,0.479908,0.028086,-0.133377,-0.0888416,-0.00976196,0.113462
"837",3.33268,0.479332,0.0136363,-0.189247,-0.0746225,-0.0689864,0.116228
"838",3.42721,0.448903,0.0154518,-0.104217,-0.0457174,-0.130231,0.106214
"839",3.32404,0.632579,-0.0209699,-0.200863,-0.0628018,-0.120075,0.112879
"840",3.373,0.553639,-0.0567377,-0.0309041,-0.154273,0.00731808,0.106743
"841",3.32014,0.617015,-0.0226316,-0.18614,-0.0710128,-0.00571567,0.109573
"842",3.38951,0.512831,-0.0310273,-0.0118717,-0.0839571,-0.0548403,0.106219
"843",3.36067,0.652709,0.0593374,-0.065624,-0.0697881,-0.0108991,0.109154
"844",3.40961,0.448636,-0.0935037,-0.0285708,-0.016536,0.0197244,0.109894
"845",3.3028,0.635642,-0.0518415,-0.121222,-0.0651968,-0.230667,0.108712
"846",3.3441,0.498199,-0.063822,-0.14975,-0.0647123,-0.148814,0.114558
"847",3.33111,0.609884,0.00443916,-0.103201,-0.0800756,0.0413883,0.114612
"848",3.28965,0.707805,-0.0660082,-0.0636616,-0.0741979,-0.0382448,0.107082
"849",3.35722,0.476146,-0.0727341,-0.0600319,-0.0475883,-0.0483542,0.11422
"850",3.33062,0.65604,-0.0807712,-0.0927211,-0.0498955,-0.133869,0.112276
"851",3.4183,0.555885,0.00230604,-0.125356,-0.072265,-0.376112,0.115089
"852",3.40621,0.474121,-0.0435099,-0.161665,0.0261776,0.235359,0.111872
"853",3.37221,0.574456,-0.0870602,-0.13386,-0.0477795,-0.19764,0.108691
"854",3.33768,0.623886,-0.0475634,-0.157444,-0.0855924,-0.123397,0.114351
"855",3.3482,0.606948,0.0037302,-0.0506908,-0.0768571,-0.0431517,0.116367
"856",3.33506,0.547197,0.021415,-0.103299,-0.0851171,0.00570207,0.115065
"857",3.34271,0.529069,-0.0171902,-0.075656,-0.0588859,-0.148202,0.115235
"858",3.31226,0.573187,-0.0519002,-0.0190703,-0.0328683,0.0271412,0.112915
"859",3.38886,0.583528,-0.0120849,-0.0404471,-0.0811827,-0.116915,0.113481
"860",3.40141,0.500145,-0.0890281,0.0716888,-0.0265885,0.0607269,0.112644
"861",3.44615,0.464041,-0.0175729,-0.114111,-0.107241,-0.143569,0.113163
"862",3.37746,0.540413,0.00430365,-0.0538856,-0.0825727,-0.0134735,0.116334
"863",3.35163,0.570518,-0.0667193,-0.0531531,-0.0113487,-0.00609062,0.110813
"864",3.35288,0.604758,-0.0520349,-0.0222993,0.00742565,0.100989,0.110644
"865",3.39973,0.513093,-0.0275914,-0.0361042,-0.114009,-0.0674533,0.111829
"866",3.32162,0.584589,0.0117369,-0.0944146,-0.0323448,-0.001324,0.112561
"867",3.42385,0.497381,-0.00931652,-0.152777,-0.0685286,0.0490645,0.11473
"868",3.29227,0.505798,-0.0691565,-0.0104687,-0.0412263,-0.0706567,0.11588
"869",3.37621,0.563636,-0.0735111,0.0544088,-0.0694178,-0.131909,0.103087
"870",3.30895,0.640663,0.00788614,-0.184912,-0.103283,-0.260836,0.116519
"871",3.25247,0.716961,-0.0164231,-0.0775933,-0.0432399,-0.0349136,0.113453
"872",3.42123,0.5372,-0.0528058,0.0371045,-0.0783898,-0.0347211,0.107365
"873",3.47896,0.470251,0.000123394,-0.20804,-0.111647,-0.517699,0.11203
"874",3.28805,0.776627,-0.103582,-0.0497679,-0.0909488,-0.200236,0.110887
"875",3.42657,0.594956,-0.0359061,0.022715,-0.0419101,-0.264251,0.111185
"876",3.49163,0.490442,-0.00357413,-0.165151,-0.0648742,-0.19375,0.111195
"877",3.43664,0.508401,-0.0258841,-0.0954056,-0.0969985,-0.354297,0.114093
"878",3.38156,0.547221,0.00526769,-0.159535,-0.055887,-0.103127,0.10482
"879",3.34417,0.630625,0.0690632,-0.184862,-0.0696755,-0.121071,0.113366
"880",3.29407,0.630089,0.0299959,-0.133837,-0.0748334,-0.00796198,0.12093
"881",3.33427,0.611381,0.0349093,-0.231801,-0.125392,-0.215208,0.104282
"882",3.29721,0.610023,-0.0214222,-0.0753071,-0.0112733,0.0465905,0.107503
"883",3.32562,0.547731,-0.0211971,-0.0437807,-0.0408742,-0.0885629,0.112468
"884",3.36873,0.528621,-0.0422771,-0.175386,-0.0570269,-0.10076,0.110861
"885",3.35626,0.4462,-0.033138,-0.134057,-0.0231014,-0.23787,0.111554
"886",3.34092,0.619088,0.0141401,-0.241659,-0.0716191,0.0748336,0.110365
"887",3.39084,0.56441,-0.0427526,-0.0231403,-0.0776729,-0.0286339,0.117917
"888",3.33597,0.58365,0.0181634,-0.156758,-0.0708865,-0.109536,0.111219
"889",3.38001,0.509552,0.0495357,-0.198796,-0.107777,-0.0875216,0.113089
"890",3.35535,0.499694,-0.0699808,-0.124876,-0.116283,-0.111707,0.109604
"891",3.34102,0.459211,0.053181,-0.0759119,-0.0691093,-0.12102,0.10686
"892",3.42145,0.464439,0.0161313,-0.0721148,-0.0775069,-0.144085,0.10873
"893",3.34261,0.518336,-0.0984254,0.0486242,-0.0773865,0.0271057,0.116104
"894",3.38066,0.533413,-0.0440714,-0.133713,-0.0612997,0.00330294,0.104725
"895",3.32824,0.543928,-0.0434319,-0.113979,-0.0538802,-0.0367967,0.102627
"896",3.29479,0.580216,-0.0675229,-0.0230783,-0.0490354,0.0741865,0.109448
"897",3.4192,0.400956,-0.00723847,-0.193192,-0.0741382,-0.348369,0.110981
"898",3.31206,0.664871,-0.0158853,-0.142375,0.000266606,0.032968,0.104447
"899",3.35811,0.669978,-0.0590172,-0.172078,-0.0904363,-0.206794,0.116769
"900",3.34974,0.557766,-0.0174731,0.100684,-0.0171319,-0.0629061,0.111919
"901",3.38022,0.539658,-0.00137116,-0.131825,-0.0426225,-0.120991,0.114729
"902",3.37116,0.443415,-0.0460264,-0.0504593,-0.0990299,0.226092,0.107311
"903",3.32952,0.567717,0.0270591,-0.224524,-0.0124212,0.0036988,0.116034
"904",3.37513,0.50736,-0.0516602,-0.0532359,-0.0528153,-0.071356,0.112268
"905",3.37672,0.623957,-0.0941258,-0.0490159,-0.0645417,-0.292831,0.107878
"906",3.3801,0.582407,-0.0585898,-0.11925,-0.0484484,-0.211048,0.10869
"907",3.34857,0.582648,-0.0106697,-0.177938,-0.0174955,-0.067059,0.111238
"908",3.33987,0.499452,0.0917472,-0.2688,-0.0396068,0.0767343,0.117575
"909",3.33851,0.574616,-0.0515939,-0.219881,-0.0343821,-0.0672931,0.10454
"910",3.35318,0.586325,-0.0271557,0.0481802,-0.0863306,-0.214156,0.112348
"911",3.39353,0.594132,0.0552727,-0.216712,-0.112897,-0.0267688,0.114974
"912",3.38188,0.560628,-0.0393875,-0.087376,-0.0578956,-0.085265,0.107663
"913",3.31472,0.492191,-0.00815171,-0.0840908,-0.0793328,-0.0508947,0.118645
"914",3.32732,0.661665,0.0433691,-0.15469,-0.104272,-0.104243,0.107072
"915",3.39663,0.55291,-0.0414104,-0.10904,-0.0696737,-0.154493,0.108524
"916",3.43669,0.579909,0.0102635,-0.00620785,-0.0847591,-0.184243,0.110868
"917",3.34736,0.653047,-0.0350399,-0.117319,-0.0173872,-0.112317,0.111573
"918",3.34701,0.6107,-0.0645561,-0.162355,-0.0821313,-0.229958,0.112574
"919",3.36231,0.54317,0.0035365,-0.0807929,-0.0539867,-0.254213,0.108624
"920",3.42645,0.476086,-0.0100131,-0.163764,-0.127122,-0.113865,0.110333
"921",3.29691,0.687133,-0.0115977,-0.0435231,-0.0630581,0.202182,0.113204
"922",3.32273,0.519469,-0.0832227,-0.0322935,-0.146803,-0.108633,0.114251
"923",3.407,0.517283,0.0279861,-0.233329,-0.076216,-0.25231,0.110069
"924",3.31837,0.616172,-0.00743226,-0.131102,-0.00508382,0.0928054,0.108693
"925",3.31881,0.617525,-0.0180893,-0.0802247,-0.0870795,-0.177029,0.113654
"926",3.30369,0.605063,-0.0175891,-0.135654,-0.0438768,-0.0105568,0.112655
"927",3.33899,0.676216,-0.0361375,-0.100156,-0.0600752,-0.100396,0.116001
"928",3.38285,0.447432,-0.0760025,-0.12342,-0.0836264,-0.0761047,0.10827
"929",3.35872,0.464394,0.0442261,-0.193559,-0.0238325,0.0137711,0.108939
"930",3.31398,0.606516,0.0478565,-0.205415,-0.037215,-0.131593,0.107834
"931",3.36944,0.582093,-0.0231219,-0.102198,-0.0576837,-0.0180854,0.109571
"932",3.34831,0.594606,-0.0806389,-0.036459,-0.0565771,-0.0532172,0.105793
"933",3.3964,0.577314,-0.0380733,-0.108016,-0.0686967,-0.157026,0.10267
"934",3.36584,0.644843,-0.0420478,-0.129019,-0.0598188,-0.320701,0.112887
"935",3.32235,0.601259,-0.0973173,-0.00781693,-0.0513631,-0.132618,0.112795
"936",3.39955,0.503401,0.004349,-0.169762,-0.0620906,-0.233778,0.114496
"937",3.40156,0.482487,-0.0727776,-0.172484,-0.0497468,-0.281969,0.110482
"938",3.32051,0.544784,-0.0656099,-0.120684,-0.0138027,-0.0417219,0.116927
"939",3.43076,0.463188,-0.0694231,-0.0111634,-0.0684013,-0.169268,0.106903
"940",3.36736,0.609733,0.0203531,-0.189043,-0.0919457,-0.117145,0.11441
"941",3.34298,0.611079,0.0372226,-0.0839826,-0.0778623,0.0466168,0.114443
"942",3.32018,0.530246,-0.00913917,-0.11344,-0.102155,-0.257642,0.107124
"943",3.34739,0.585354,-0.0113667,-0.044408,-0.0530567,-0.107019,0.115257
"944",3.36375,0.508533,0.0512282,-0.279431,-0.130923,-0.152064,0.106902
"945",3.39252,0.592126,-0.100915,-0.0365515,-0.0929291,-0.237533,0.111444
"946",3.40712,0.541686,-0.0363071,-0.0779328,-0.0400521,-0.306106,0.116183
"947",3.42811,0.434224,-0.070216,-0.130581,-0.160727,-0.231888,0.108005
"948",3.3293,0.595532,-0.00721896,-0.160231,-0.0131517,-0.266215,0.1094
"949",3.45513,0.509757,-0.0355483,-0.067427,-0.1046,-0.415478,0.112768
"950",3.41652,0.437174,-0.0176331,-0.143538,-0.102921,-0.167472,0.112352
