"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[4581]",-5.11808699333333,0.964000028077134,-7.67938625,-5.51226,-4.826405,-4.4408275,-4.08920725,1.0036501122428,1000
"logLik[4582]",-5.24714084666667,1.01754308743208,-8.02741225,-5.62341,-4.93271,-4.549565,-4.16951375,1.0007056904299,1500
"logLik[4583]",-5.48781921333333,0.95469434408118,-7.95088275,-5.9018825,-5.244575,-4.7930125,-4.39825975,1.00089872806197,1500
"logLik[4584]",-11.1391316,0.24811255763385,-11.6462575,-11.310025,-11.13265,-10.9656,-10.6837325,1.01564376157428,160
"logLik[4585]",-5.09582194,1.00143213789168,-7.68996625,-5.47815,-4.80731,-4.4347125,-4.07738125,1.01504090185538,1500
"logLik[4586]",-5.38396540666667,0.00243384086487303,-5.39035575,-5.384805,-5.38311,-5.38225,-5.38203,1.00572938396316,810
"logLik[4587]",-5.18577085333333,1.02605712194276,-7.95166925,-5.626875,-4.86952,-4.4586025,-4.088874,1.00047619863849,1500
"logLik[4588]",-4.893832,0.022153230163367,-4.9372605,-4.908975,-4.893375,-4.8783825,-4.85159175,1.01367346786891,170
"logLik[4589]",-7.74236295333333,0.0973444863291716,-7.94434425,-7.8090425,-7.739485,-7.6748125,-7.56659475,1.01573468073643,160
"logLik[4590]",-5.12434377333333,1.03259124035425,-8.06171,-5.4740125,-4.80107,-4.4346775,-4.06951725,1.00022949677828,1500
"logLik[4591]",-5.13951524666667,0.988033309558474,-7.90705325,-5.524225,-4.846235,-4.45261,-4.06895025,1.00578605164708,620
"logLik[4592]",-4.47028744666667,0.049015698601095,-4.56325325,-4.5032975,-4.47096,-4.4374925,-4.376376,1.01445712908491,170
"logLik[4593]",-4.44891627333333,0.0462097483605027,-4.538565,-4.48,-4.44902,-4.4177075,-4.35998375,1.01472546904772,170
"logLik[4594]",-5.18509616666667,0.98141493132806,-7.852163,-5.55311,-4.8986,-4.509445,-4.148887,1.00151456303267,1500
"logLik[4595]",-5.38860306666667,0.00537550865727501,-5.40096675,-5.3913325,-5.38745,-5.3845675,-5.38212,1.00628590794959,320
"logLik[4596]",-9.25954062,0.180022002243828,-9.622405,-9.3793775,-9.25252,-9.1358025,-8.92495575,1.01619656772328,160
"logLik[4597]",-5.32981936,1.04592875293951,-8.2085965,-5.727025,-5.025685,-4.6086375,-4.1955865,1.00004108708865,1500
"logLik[4598]",-5.16879506,0.992489420620135,-7.9208725,-5.5595575,-4.8867,-4.4557125,-4.08819225,1.00048529138837,1500
"logLik[4599]",-5.20850865333333,1.06158446354887,-8.03533,-5.60997,-4.88419,-4.447895,-4.077233,1.00575449734463,740
"logLik[4600]",-5.41782953333333,1.02741239312882,-8.091117,-5.8552425,-5.130525,-4.6908825,-4.31060775,1.00713850765557,710
"logLik[4601]",-5.08098446,1.02433461196275,-7.960715,-5.491905,-4.77235,-4.3716475,-4.00182025,1.00185426958162,1500
"logLik[4602]",-5.22337881333333,1.03294387356339,-8.19026,-5.6442,-4.933825,-4.49658,-4.08605325,1.01492331038782,510
"logLik[4603]",-5.1425606,1.01874323118613,-7.941953,-5.518605,-4.84652,-4.466285,-4.08750825,1.00383918963565,1000
"logLik[4604]",-4.89569276666667,0.022781403687691,-4.94087525,-4.9111875,-4.895005,-4.8798075,-4.85239425,1.01374978663354,170
"logLik[4605]",-5.28188374,1.00986986107334,-8.10079925,-5.6718725,-4.988235,-4.58591,-4.1794905,1.00872322141476,890
"logLik[4606]",-5.32676403333333,0.972198615399783,-7.96562075,-5.7344075,-5.07406,-4.63818,-4.28266575,1.00125323121035,1500
"logLik[4607]",-5.24906318666667,1.03856665391779,-8.00726475,-5.642225,-4.95497,-4.5361725,-4.16723075,1.01256098758553,430
"logLik[4608]",-5.17089118,1.01080182990302,-7.72464975,-5.5564775,-4.89373,-4.4636475,-4.09196075,1.00000653573366,1500
"logLik[4609]",-5.26657232,1.00583498618185,-8.06086975,-5.6953975,-4.97769,-4.5407325,-4.1734195,1.00021540046754,1500
"logLik[4610]",-6.39541706666667,0.040977428166512,-6.47955425,-6.423575,-6.3939,-6.3657875,-6.3200685,1.0137498006493,170
"logLik[4611]",-4.84790726,0.0186079578484384,-4.885135,-4.860875,-4.847595,-4.834645,-4.81313425,1.01179747683316,190
"logLik[4612]",-5.26913895333333,1.00535134433537,-7.9821455,-5.6892625,-4.964025,-4.5745725,-4.2043925,1.0042223284409,910
"logLik[4613]",-4.86725354,0.0198174200311963,-4.906679,-4.8807925,-4.866905,-4.8534075,-4.8297485,1.0126926810471,180
"logLik[4614]",-5.15661213333333,1.0104963955291,-7.89816625,-5.5403625,-4.87258,-4.4316275,-4.0820055,1.00168577333765,1500
"logLik[4615]",-5.22096280666667,1.08507729721024,-8.1374395,-5.6337475,-4.880695,-4.4696525,-4.08391375,1.00055965522599,1500
"logLik[4616]",-5.88019750666667,0.0198569732379855,-5.92218775,-5.8934225,-5.87899,-5.865555,-5.845628,1.01541006578479,160
"logLik[4617]",-5.19353232666667,1.02373288020694,-7.98472025,-5.5886925,-4.878755,-4.48743,-4.125042,1.00266571323029,810
"logLik[4618]",-5.40297403333333,0.997673671160072,-8.08470625,-5.79584,-5.10575,-4.7020675,-4.3249855,1.00133633232863,1500
"logLik[4619]",-4.27473036,0.0397803420633884,-4.35120775,-4.30305,-4.27498,-4.24613,-4.19799275,1.01111835213358,200
"logLik[4620]",-4.46139847333333,0.0482785726119941,-4.55321375,-4.4937275,-4.462405,-4.4288275,-4.3681075,1.01454814354013,170
"logLik[4621]",-5.26166751333333,1.03364655317838,-7.93271525,-5.667675,-4.950575,-4.5436625,-4.17890625,1.00108353366632,1500
"logLik[4622]",-5.20787222666667,1.01171198596152,-7.7780455,-5.6300575,-4.88054,-4.49108,-4.149733,1.00008802210197,1500
"logLik[4623]",-5.26832572,0.983565240797249,-7.91600325,-5.7111075,-4.99463,-4.54139,-4.19151875,1.00671453234952,1500
"logLik[4624]",-5.17644742666667,1.05973462708067,-8.1374965,-5.5368175,-4.85986,-4.46364,-4.1068945,1.00056767921502,1500
"logLik[4625]",-5.23686145333333,0.979121153830621,-7.84974475,-5.6528125,-4.931075,-4.539035,-4.18375,1.00127006942359,1500
"logLik[4626]",-4.29250833333333,0.0398928589184081,-4.370675,-4.320445,-4.292175,-4.263745,-4.2150395,1.01190839418936,190
"logLik[4627]",-5.38311568666667,0.00153724170834282,-5.3872105,-5.38349,-5.38256,-5.38214,-5.38203,1.01001352191411,1500
"logLik[4628]",-4.91426878,0.0248599803042041,-4.9637415,-4.930655,-4.91399,-4.8970675,-4.86775225,1.01367653877166,180
"logLik[4629]",-5.32009613333333,0.896308635687426,-7.61009225,-5.7429225,-5.076085,-4.679825,-4.301622,1.00072316180626,1500
"logLik[4630]",-5.01590425333333,0.967958793816827,-7.52878325,-5.37796,-4.732755,-4.3278475,-3.97284975,1.00017235561548,1500
"logLik[4631]",-4.48806540666667,0.0505548816707327,-4.5831595,-4.5216375,-4.48802,-4.454015,-4.39058975,1.01423666059721,170
"logLik[4632]",-9.51085698,0.189319016355239,-9.889958,-9.6368975,-9.50588,-9.3804125,-9.1590445,1.01616040882489,160
"logLik[4633]",-4.38139792666667,0.0428132576825242,-4.4626735,-4.410775,-4.38144,-4.3513675,-4.29710425,1.01449331580394,170
"logLik[4634]",-5.01214564,0.973048446145628,-7.701911,-5.3824375,-4.74544,-4.337655,-3.94649625,1.00347622924304,840
"logLik[4635]",-5.24955148,1.04074956920369,-8.0408435,-5.623005,-4.952345,-4.5335075,-4.157508,1.00054240313564,1500
"logLik[4636]",-4.29250833333333,0.0398928589184081,-4.370675,-4.320445,-4.292175,-4.263745,-4.2150395,1.01190839418936,190
"logLik[4637]",-4.28361918666667,0.0398161375962127,-4.361011,-4.31198,-4.283775,-4.255125,-4.2058595,1.01152024956249,200
"logLik[4638]",-5.18611351333333,0.969253446318896,-7.675507,-5.645555,-4.9095,-4.491165,-4.07522025,1.00041821405242,1500
"logLik[4639]",-5.27548150666667,1.0215614182295,-7.96410575,-5.655745,-4.9775,-4.573745,-4.194795,1.00054902907587,1500
"logLik[4640]",-4.3013971,0.0400102490945975,-4.37927675,-4.3295425,-4.301295,-4.273105,-4.223724,1.01227946919365,190
"logLik[4641]",-5.09686144,0.973795050830482,-7.71988475,-5.4855975,-4.80351,-4.412915,-4.041346,1.00465525209812,1500
"logLik[4642]",-5.29883164666667,1.00085416618167,-7.8830775,-5.7204475,-4.987735,-4.591765,-4.20657625,1.00346578020589,1500
"logLik[4643]",-4.92407394666667,1.0109313315909,-7.58398775,-5.3152875,-4.62867,-4.204755,-3.846236,1.00855184000495,450
"logLik[4644]",-5.06824232666667,1.04824892343281,-7.9114505,-5.451395,-4.79873,-4.32897,-3.958462,1.00523567524757,1400
"logLik[4645]",-5.07886088,0.988128495884963,-7.66750425,-5.4729575,-4.791615,-4.3735575,-3.97209525,1.00774929588744,480
"logLik[4646]",-5.35894738,0.996426581758582,-8.00338375,-5.764545,-5.08003,-4.6544175,-4.26545125,1.00192572641558,1500
"logLik[4647]",-5.39699010666667,1.00496015648685,-8.22915875,-5.8050325,-5.05557,-4.696805,-4.31950725,1.00029767897181,1500
"logLik[4648]",-5.39058621333333,0.00634453607601339,-5.4052815,-5.3938525,-5.38938,-5.3859175,-5.3823695,1.00671119131562,300
"logLik[4649]",-5.24278421333333,1.03776374857846,-8.0317485,-5.678495,-4.92176,-4.506055,-4.1539375,1.00030111930427,1500
"logLik[4650]",-5.27049062666667,1.01079427189094,-8.0072745,-5.6638175,-4.94269,-4.5732,-4.20013675,1.00122488543588,1500
"logLik[4651]",-4.71917838666667,0.0757775067330775,-4.87027,-4.767535,-4.71949,-4.668925,-4.56516425,1.01028129632855,240
