"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"685",3.42675,0.0245228,0.142708,0.0379721,0.0931643,7.86843,0.182854
"686",3.34167,-0.0569027,0.135545,0.0285904,0.241008,7.87274,0.1991
"687",3.34036,-0.0803523,0.170267,0.0444954,0.273408,8.05168,0.190373
"688",3.36162,-0.0416795,0.18034,0.0200334,0.182687,7.90599,0.192462
"689",3.35141,-0.0976797,0.178079,0.00539216,0.263852,7.82632,0.18699
"690",3.37674,-0.0322569,0.152318,0.0354517,0.151718,7.90192,0.188232
"691",3.33878,-0.120623,0.149224,0.0420023,0.252773,7.75988,0.191442
"692",3.3193,-0.109607,0.210477,0.0575337,0.27648,7.97518,0.1908
"693",3.38219,-0.0943458,0.180187,0.0386474,0.190224,7.62256,0.189644
"694",3.31733,-0.0458701,0.164631,0.0258798,0.189436,7.95107,0.19109
"695",3.41276,-0.149251,0.190278,0.018494,0.162707,7.804,0.191801
"696",3.3682,-0.104198,0.146029,0.0404264,0.1931,7.65948,0.192556
"697",3.34917,-0.0744917,0.157162,0.0441679,0.265776,7.80585,0.187281
"698",3.44057,-0.141302,0.179196,0.0386383,0.198468,7.64364,0.190376
"699",3.34909,-0.0730328,0.172185,0.0109684,0.188072,8.073,0.195798
"700",3.4709,-0.128175,0.176682,-0.0101433,0.14182,7.73526,0.189317
"701",3.43775,-0.0869421,0.172154,0.0508151,0.159466,7.41264,0.18561
"702",3.32145,-0.0508419,0.138192,0.0505976,0.240592,7.83047,0.19306
"703",3.38761,-0.114658,0.168467,0.0420106,0.235331,7.7397,0.196076
"704",3.46712,-0.162458,0.125828,0.0437675,0.167807,7.66391,0.186458
"705",3.32011,-0.0550734,0.149242,0.0531317,0.257464,7.93698,0.194169
"706",3.31939,-0.0482077,0.162761,0.0504417,0.255877,7.65429,0.197297
"707",3.34361,-0.0459165,0.166615,0.0143818,0.190646,7.83528,0.189072
"708",3.34276,-0.0701742,0.17732,0.0443008,0.209726,7.50026,0.193476
"709",3.41418,-0.115743,0.143542,0.0492277,0.165294,7.75483,0.197897
"710",3.46273,-0.130934,0.17374,0.00738687,0.151737,7.62676,0.192112
"711",3.52141,-0.108772,0.128584,-0.0131215,0.0672047,7.64785,0.187734
"712",3.3861,-0.111473,0.189703,0.0720342,0.245564,7.91369,0.191553
"713",3.41292,-0.0772841,0.141562,0.0127535,0.150511,7.83341,0.191713
"714",3.28087,-0.0737682,0.163177,0.0245697,0.305669,7.79301,0.185657
"715",3.33549,-0.172267,0.201658,0.0258476,0.299333,7.71399,0.194209
"716",3.43006,-0.114684,0.170593,0.0755174,0.178544,7.72226,0.199437
"717",3.30783,0.012412,0.156779,0.0341635,0.227706,7.76776,0.196817
"718",3.31439,-0.0269531,0.152062,0.0504104,0.211075,7.5261,0.195188
"719",3.33553,-0.0229652,0.179907,0.0010382,0.17564,7.80596,0.193547
"720",3.26972,0.00426976,0.163749,0.0159584,0.219045,7.75697,0.193008
"721",3.5778,-0.193647,0.116836,0.00247253,0.00277923,7.83947,0.189633
"722",3.29692,-0.0902764,0.190673,0.0790479,0.295754,7.89662,0.196328
"723",3.2789,-0.0214783,0.193541,0.0425343,0.318486,7.91657,0.183318
"724",3.30231,-0.056066,0.168574,0.046924,0.196474,7.56802,0.197808
"725",3.3382,-0.0202123,0.13802,0.0161583,0.203893,7.95229,0.187596
"726",3.30366,-0.0456531,0.213044,0.0487444,0.220069,7.70708,0.183502
"727",3.41637,-0.0515322,0.133985,0.0298698,0.153997,7.6956,0.197908
"728",3.49693,-0.174258,0.178968,-0.00640693,0.170542,8.02552,0.187912
"729",3.41074,-0.0357733,0.142997,0.0604741,0.128111,7.44984,0.187479
"730",3.32556,-0.0654701,0.187967,0.0372909,0.198453,8.15985,0.19099
"731",3.3945,-0.0376716,0.107186,-0.00300174,0.145562,8.27858,0.187953
"732",3.37229,-0.0399533,0.164995,0.0647899,0.199238,7.70819,0.182636
"733",3.38818,-0.122798,0.172203,0.0312935,0.180388,7.81528,0.191373
"734",3.38225,-0.107322,0.180981,-0.000969841,0.193087,7.78771,0.193576
"735",3.17323,-0.0218782,0.198853,0.0860084,0.401586,7.45483,0.191277
"736",3.35505,0.0066947,0.143479,0.0468444,0.154417,8.27608,0.193999
"737",3.39773,-0.015418,0.180753,0.077647,0.090385,7.7605,0.200109
"738",3.34428,-0.0557601,0.119127,0.0335346,0.220262,8.0203,0.185962
"739",3.3137,-0.123719,0.173411,0.0748984,0.305375,7.85098,0.182816
"740",3.39067,-0.0577973,0.176113,0.0121417,0.160781,7.31982,0.193414
"741",3.29356,-0.0244185,0.191684,0.0476281,0.24129,7.86231,0.196275
"742",3.32574,-0.135285,0.196995,0.0675198,0.294148,8.00769,0.192848
"743",3.43746,-0.148274,0.160523,0.0205451,0.202314,7.98434,0.190079
"744",3.38784,-0.120742,0.156397,-0.00338927,0.195864,7.9574,0.19036
"745",3.32187,-0.0860881,0.187176,0.0278273,0.255044,7.71915,0.183622
"746",3.37878,-0.0583693,0.173607,0.060075,0.189084,7.87911,0.183519
"747",3.43947,-0.00473874,0.122863,0.036206,0.105585,7.97386,0.192636
"748",3.43547,-0.207459,0.206773,-0.0110079,0.23415,8.12248,0.191273
"749",3.42563,-0.133178,0.170783,0.044708,0.169281,7.60666,0.203576
"750",3.31399,-0.020638,0.169846,0.0248507,0.14758,7.73933,0.199283
"751",3.31605,-0.0127221,0.133198,0.057798,0.245702,7.81545,0.193362
"752",3.42519,-0.106605,0.169132,0.0119132,0.18373,7.97844,0.209579
"753",3.48997,-0.189133,0.164305,-0.000543002,0.184314,7.92091,0.18932
"754",3.36202,-0.0199476,0.152912,0.070063,0.18388,7.77074,0.186624
"755",3.31604,-0.0723919,0.190091,0.0556873,0.264437,7.90116,0.192442
"756",3.3213,-0.103183,0.181275,0.0333075,0.258291,8.1766,0.183019
"757",3.35245,-0.101785,0.157555,0.0560883,0.202049,7.76731,0.185881
"758",3.37017,-0.0272139,0.139541,0.0325053,0.161195,7.68333,0.194943
"759",3.40621,-0.0491979,0.143086,0.0694036,0.136225,7.95379,0.191526
"760",3.34273,0.0134859,0.182981,0.0894843,0.185091,7.51295,0.188394
"761",3.39066,-0.120298,0.144974,0.0478039,0.189627,7.91442,0.188081
"762",3.33619,-0.0570135,0.144448,0.0502927,0.21597,7.74523,0.183338
"763",3.36076,-0.0790091,0.15816,0.068491,0.214096,7.70642,0.192155
"764",3.39959,-0.0669785,0.144614,0.0105853,0.184981,7.75115,0.185557
"765",3.35884,-0.0925047,0.145344,0.0683296,0.21805,7.66029,0.19059
"766",3.38678,-0.0366858,0.143619,0.0317318,0.185164,7.89339,0.188243
"767",3.22216,-0.0408908,0.181713,0.0539597,0.334873,7.52083,0.193143
"768",3.40047,-0.117343,0.163333,0.0127643,0.169555,7.73753,0.195522
"769",3.36452,-0.0376543,0.173153,0.0153124,0.170976,7.93211,0.187751
"770",3.35489,-0.0510376,0.153303,0.0716553,0.213247,7.72902,0.191492
"771",3.3909,-0.075484,0.135119,0.0186111,0.21971,7.48481,0.187745
"772",3.28513,-0.0423303,0.206027,0.0943472,0.272945,7.44328,0.198065
"773",3.43556,-0.135922,0.160757,0.0393098,0.192212,7.74415,0.194134
"774",3.27663,0.013683,0.147794,0.0365162,0.238472,7.8431,0.191884
"775",3.40917,-0.0795137,0.13202,0.0481419,0.167552,7.80362,0.196323
"776",3.3789,-0.0660783,0.154199,0.0678334,0.180929,7.65838,0.185865
"777",3.36968,-0.136785,0.147744,0.0630279,0.265137,7.93027,0.199507
"778",3.43439,-0.112651,0.170244,0.0037461,0.142104,7.62864,0.193446
"779",3.42502,-0.106201,0.181281,0.0510543,0.162064,7.6479,0.204637
"780",3.34242,-0.0861194,0.13802,0.0427712,0.234894,7.82725,0.198018
"781",3.39714,-0.150073,0.152096,-0.0152948,0.22551,7.69657,0.187975
"782",3.3624,-0.0178362,0.163474,0.0610514,0.17811,7.6554,0.192522
"783",3.34512,-0.053795,0.195927,0.0390323,0.255139,8.03552,0.186942
"784",3.37729,-0.0414803,0.15805,0.0618735,0.190033,7.65388,0.181476
"785",3.38307,-0.0882516,0.171518,0.0623657,0.218742,8.04398,0.19006
"786",3.32361,-0.00831731,0.200359,0.0370405,0.249974,7.40324,0.19377
"787",3.37879,-0.079706,0.151428,0.0412806,0.207224,7.97579,0.191355
"788",3.25372,-0.0349554,0.145264,0.0231007,0.328612,7.32735,0.189478
"789",3.24826,-0.0935863,0.186484,0.0208806,0.364451,7.76446,0.196626
"790",3.43335,-0.154777,0.148756,0.0731666,0.193477,7.4785,0.193707
"791",3.34497,-0.0219102,0.193309,0.0532406,0.213501,7.59023,0.199895
"792",3.3575,-0.0388939,0.182123,0.0604024,0.223409,8.01812,0.19704
"793",3.30806,-0.0114966,0.160966,0.0373027,0.203894,7.51347,0.185672
"794",3.44294,-0.16686,0.165274,0.010138,0.168223,8.13155,0.194159
"795",3.45317,-0.137664,0.185215,0.0308292,0.10653,7.56884,0.200519
"796",3.43846,-0.145018,0.185222,-0.0151175,0.125786,7.72578,0.194894
"797",3.44387,-0.164107,0.213378,-0.011281,0.191979,7.64472,0.196627
"798",3.49997,-0.123053,0.120587,0.0539614,0.1068,7.82228,0.196518
"799",3.42469,-0.113851,0.156599,0.0276143,0.198897,7.5804,0.196049
"800",3.40358,-0.105579,0.178667,0.040931,0.180602,7.74746,0.18928
"801",3.36466,-0.0674517,0.171017,0.0478174,0.204692,7.78807,0.190049
"802",3.32858,-0.123958,0.174314,0.00263466,0.242314,7.65131,0.191771
"803",3.4019,-0.0283113,0.122021,0.0487088,0.15766,7.66518,0.19956
"804",3.36254,-0.0893135,0.164582,0.0391587,0.233472,7.76013,0.196554
"805",3.42714,-0.0605932,0.154108,0.055684,0.173178,7.73692,0.198173
"806",3.26755,-0.0062115,0.198686,0.0311382,0.243655,8.04354,0.199392
"807",3.2829,-0.053726,0.137298,0.0211376,0.300464,7.81943,0.182245
"808",3.37497,-0.13157,0.154173,0.0591704,0.223558,7.78651,0.183488
"809",3.37494,-0.11021,0.216461,0.0652414,0.196302,7.51973,0.189318
"810",3.39547,-0.134527,0.149322,0.0120854,0.195689,7.79393,0.186309
"811",3.44659,-0.154901,0.192912,0.0108055,0.173455,7.90087,0.185116
"812",3.3816,-0.0628142,0.175393,0.0424663,0.23781,7.65243,0.196201
"813",3.37764,-0.0145561,0.142746,0.0493974,0.158454,7.9257,0.189687
"814",3.30453,-0.0321323,0.190891,0.0386878,0.237311,7.69147,0.187668
"815",3.36411,-0.0612799,0.168775,0.0425007,0.202151,8.11619,0.183314
"816",3.37376,-0.0517423,0.172673,0.0397547,0.188218,8.17821,0.184422
"817",3.29304,0.00936828,0.163028,0.0618138,0.279304,7.86511,0.190866
"818",3.35238,-0.109962,0.200949,-0.00416974,0.262157,7.88905,0.192608
"819",3.42385,-0.0939023,0.158823,0.0397651,0.161638,7.83184,0.184284
"820",3.38502,-0.154575,0.181399,0.0328341,0.24759,7.85887,0.197214
"821",3.32623,-0.0374302,0.166913,0.0596009,0.191184,7.9537,0.19766
"822",3.42707,-0.11847,0.144855,0.0229919,0.171434,7.59525,0.185604
"823",3.2681,-0.100618,0.217871,0.0299895,0.360287,7.79405,0.195294
"824",3.42542,-0.109176,0.118779,0.00582118,0.17928,7.61204,0.193502
"825",3.2994,-0.0400452,0.178601,0.0990184,0.324915,7.76943,0.192964
"826",3.39535,-0.199764,0.200686,8.88677e-05,0.23359,7.80837,0.180192
"827",3.44749,-0.0855209,0.136528,0.0525072,0.15478,7.76297,0.193803
"828",3.44492,-0.070936,0.111476,0.0463969,0.170308,7.51229,0.183863
"829",3.4038,-0.0593838,0.159707,0.0273637,0.144938,7.8309,0.188678
"830",3.32943,-0.0606823,0.160515,0.0383538,0.215447,7.91048,0.194987
"831",3.33804,-0.0774948,0.159436,0.0310738,0.286529,7.58098,0.189515
"832",3.40371,0.0117507,0.0942708,0.053379,0.124519,7.601,0.192121
"833",3.34783,-0.0426298,0.16953,0.0163763,0.221355,7.83655,0.184322
"834",3.44324,-0.0831165,0.141644,0.0757895,0.146763,7.76986,0.189119
"835",3.38464,-0.103463,0.166924,0.0609395,0.23944,7.87527,0.18559
"836",3.43168,-0.146014,0.180385,0.0618893,0.177676,8.01046,0.185411
"837",3.3753,-0.0681615,0.166298,0.0171558,0.156381,7.7866,0.197508
"838",3.37506,-0.108371,0.148375,0.0564693,0.19863,8.10833,0.19906
"839",3.42574,-0.160802,0.190133,0.024253,0.197825,7.36345,0.19241
"840",3.34122,0.00979197,0.15463,0.0696329,0.162294,7.58942,0.188965
"841",3.33503,-0.111847,0.183791,0.0536962,0.292031,7.4828,0.190969
"842",3.36601,-0.0653954,0.131903,0.00845448,0.176125,7.66422,0.188393
"843",3.41783,-0.229206,0.174055,0.0225628,0.275204,7.78128,0.189175
"844",3.3809,-0.0699254,0.132872,0.0431656,0.143449,7.86097,0.192278
"845",3.33739,-0.105383,0.13779,0.0368288,0.283379,7.74506,0.198013
"846",3.33383,-0.0611246,0.203671,0.0448106,0.276044,7.77282,0.187415
"847",3.35842,-0.00327667,0.173567,-0.0105683,0.150113,7.70624,0.189462
"848",3.42616,-0.0759876,0.13307,0.0490681,0.125317,7.72797,0.196385
"849",3.307,-0.0662673,0.164677,0.0224955,0.298869,7.56294,0.191397
"850",3.33837,-0.107036,0.161673,0.017251,0.278298,7.63165,0.189423
"851",3.40642,-0.13447,0.159235,0.0594764,0.223768,7.84132,0.196098
"852",3.41651,-0.119246,0.187069,0.0505107,0.181112,7.5286,0.1938
"853",3.3342,-0.0387326,0.162926,0.0532561,0.217255,8.04864,0.195599
"854",3.34935,-0.0156788,0.13961,0.0591462,0.181586,7.9071,0.188848
"855",3.37877,-0.0345433,0.14626,0.0313165,0.156477,7.78708,0.182639
"856",3.41471,-0.104626,0.149983,-0.00353848,0.1584,7.71144,0.198956
"857",3.37082,-0.134139,0.161366,0.0418938,0.312588,7.62534,0.194753
"858",3.45798,-0.159624,0.152473,-0.0160238,0.147704,8.07629,0.193066
"859",3.40688,-0.0270832,0.155359,0.0605557,0.14647,7.75561,0.193924
"860",3.35598,-0.0397954,0.14747,0.0631738,0.223232,8.08445,0.199225
"861",3.39716,-0.103294,0.145146,0.0511154,0.182956,7.55412,0.198546
"862",3.46917,-0.0904523,0.133648,0.0427002,0.111261,7.90944,0.194547
"863",3.37997,-0.0337562,0.163147,0.0476762,0.156092,8.20475,0.191196
"864",3.41883,-0.116298,0.122657,0.0576813,0.250036,7.874,0.182753
"865",3.34219,-0.0807227,0.170471,0.0391617,0.230085,7.79975,0.187887
"866",3.39103,-0.0189957,0.163122,0.0408141,0.138842,7.88052,0.191146
"867",3.33997,-0.0624931,0.137514,0.0711897,0.186821,7.64165,0.198447
"868",3.37072,-0.0192504,0.106099,0.0686681,0.189408,7.60414,0.19795
"869",3.34335,-0.166412,0.195496,0.046429,0.283978,7.78903,0.202874
"870",3.32264,-0.0737469,0.129174,0.0483711,0.295111,7.74671,0.194071
"871",3.38793,-0.0979956,0.160449,0.0413102,0.222308,7.91058,0.176937
"872",3.35284,-0.066674,0.150989,0.0791692,0.198815,7.64936,0.201456
"873",3.34248,-0.128044,0.16432,0.0678933,0.303053,7.95234,0.185292
"874",3.40841,-0.0807063,0.160434,-0.00940565,0.190114,7.75252,0.186121
"875",3.40533,-0.102467,0.154653,0.0383062,0.155689,7.7131,0.192082
"876",3.42423,-0.137341,0.178446,-7.53984e-05,0.19561,7.45024,0.190061
"877",3.33978,-0.0242174,0.16121,0.0690813,0.236271,7.68425,0.199612
"878",3.38887,0.0308255,0.139618,0.0982913,0.141006,7.90399,0.206069
"879",3.33722,-0.0835377,0.148516,0.0442404,0.249589,8.16445,0.200833
"880",3.45309,-0.148318,0.136307,0.0405648,0.188602,7.9036,0.185235
"881",3.42697,-0.121506,0.130138,-0.0154436,0.141543,7.75641,0.192416
"882",3.3556,0.0131454,0.147152,0.0564196,0.138696,7.93863,0.195195
"883",3.46583,-0.0943963,0.126402,0.0412746,0.149572,7.9699,0.192374
"884",3.26479,-0.0145684,0.160703,0.0676833,0.2842,7.90233,0.185571
"885",3.31939,-0.0612597,0.177465,0.0261591,0.232873,7.45862,0.201268
"886",3.39478,-0.0919506,0.0993281,0.0653312,0.173488,7.67776,0.18792
"887",3.33824,-0.0822217,0.150406,0.0247218,0.20444,7.65929,0.200038
"888",3.38654,-0.0861492,0.171013,0.0222578,0.178737,7.64418,0.188983
"889",3.31637,-0.109634,0.190191,0.0505979,0.249152,8.02549,0.201222
"890",3.4844,-0.058422,0.148619,0.0256585,0.0553495,7.89196,0.198943
"891",3.36267,-0.0795091,0.146273,0.0373387,0.213502,7.69506,0.194803
"892",3.41028,-0.098081,0.159171,0.0417248,0.204898,7.86845,0.188702
"893",3.46052,-0.0962461,0.133125,0.0757989,0.116247,7.8653,0.200286
"894",3.40753,-0.122517,0.156663,0.044123,0.242347,8.05156,0.199864
"895",3.35982,-0.047294,0.0903362,0.0174383,0.201178,7.97908,0.197525
"896",3.44849,-0.182582,0.178334,0.025544,0.209822,7.73283,0.199582
"897",3.3596,-0.0190802,0.130586,0.0508449,0.192328,7.8176,0.193604
"898",3.44446,-0.220322,0.172025,0.0197078,0.253034,7.71824,0.183073
"899",3.30928,-0.080951,0.198062,0.0301204,0.313634,7.72366,0.203838
"900",3.40048,-0.13089,0.172581,0.0336588,0.215737,7.77308,0.197013
"901",3.45622,-0.0806146,0.158342,0.019134,0.114893,7.58122,0.193764
"902",3.39413,-0.116897,0.172254,0.00948133,0.162233,7.90373,0.190073
"903",3.25235,-0.00857569,0.182639,0.0459488,0.285919,7.72337,0.194414
"904",3.41675,-0.150738,0.18858,0.00855296,0.171716,7.58132,0.187686
"905",3.35436,-0.108108,0.179472,0.086317,0.242337,7.76317,0.193007
"906",3.33582,-0.0957468,0.172169,0.055253,0.265845,7.6923,0.193183
"907",3.29945,0.0504441,0.133708,0.0440734,0.185154,7.95468,0.194442
"908",3.32001,-0.0744322,0.204652,0.0362545,0.241506,7.81547,0.174938
"909",3.3887,-0.0300165,0.134741,0.0390394,0.13787,7.6771,0.198375
"910",3.44155,-0.147243,0.167053,0.0329151,0.170247,7.98137,0.186577
"911",3.4979,-0.148961,0.124988,-0.0233062,0.0757603,7.96825,0.188302
"912",3.29526,-0.0610306,0.210892,0.0239464,0.254316,7.84143,0.192632
"913",3.3801,-0.0525866,0.153897,-0.00175437,0.150969,7.81809,0.197945
"914",3.3567,-0.0908368,0.136302,0.0104882,0.210634,7.70158,0.193643
"915",3.28343,-0.0370545,0.174797,0.0794196,0.305653,7.73247,0.19028
"916",3.35059,-0.0681657,0.15028,0.039357,0.200866,7.57876,0.192133
"917",3.35339,-0.0500166,0.191198,-0.0224201,0.212661,7.91551,0.184902
"918",3.38195,-0.0982253,0.173601,0.0269387,0.211232,7.61244,0.190615
"919",3.31273,-0.0558265,0.145187,0.0370377,0.248817,7.85885,0.189671
"920",3.25179,-0.0188692,0.168974,0.0233209,0.313488,7.8683,0.195239
"921",3.43729,-0.0628892,0.166392,0.0456959,0.0872471,8.01849,0.199967
"922",3.36878,-0.0511285,0.121888,0.0315678,0.195542,7.91043,0.190275
"923",3.34857,-0.0359591,0.12291,0.088108,0.210511,7.85863,0.193786
"924",3.38293,-0.0917165,0.125481,0.0802642,0.195083,7.96928,0.185699
"925",3.41771,-0.0877771,0.140495,0.020548,0.152896,7.85713,0.189171
"926",3.30705,-0.0090043,0.135884,0.0494208,0.235111,7.87403,0.197274
"927",3.32165,-0.109963,0.134206,0.0635032,0.292024,7.62079,0.192687
"928",3.43691,-0.0754289,0.161633,-0.0133325,0.0899711,8.04883,0.18488
"929",3.44817,-0.0587847,0.0930354,-0.0105103,0.0850484,7.7737,0.189772
"930",3.31161,-0.057246,0.188094,0.0344375,0.238851,7.93881,0.192914
"931",3.4144,-0.073683,0.144782,0.0411805,0.162277,7.51669,0.187643
"932",3.29822,-0.0330819,0.156197,0.0481526,0.240558,7.57853,0.197756
"933",3.36589,-0.0525161,0.170594,0.0260198,0.190878,7.62571,0.190768
"934",3.34192,-0.0865555,0.155616,0.0464029,0.218463,7.87983,0.188418
"935",3.44977,-0.143937,0.151459,-0.014635,0.0986232,7.80131,0.206825
"936",3.23652,0.152033,0.13738,0.12368,0.22716,7.89635,0.189418
"937",3.35321,-0.0180095,0.149219,0.0554096,0.182032,7.86571,0.196041
"938",3.46818,-0.105393,0.14337,0.076324,0.143918,7.84788,0.202671
"939",3.30679,-0.0812453,0.189206,0.0380952,0.226396,7.67033,0.185454
"940",3.32845,-0.0900486,0.158437,0.0559513,0.282996,7.70651,0.196823
"941",3.4686,-0.0950331,0.149675,0.04809,0.126496,7.69865,0.202218
"942",3.45779,-0.113213,0.177397,0.0222568,0.1645,7.81787,0.187883
"943",3.32608,-0.0514586,0.156994,0.00300217,0.252784,7.92444,0.196631
"944",3.43886,-0.0214041,0.112796,0.0229238,0.111027,7.70008,0.187612
"945",3.35442,-0.044669,0.194418,0.000402202,0.138077,7.67262,0.198103
"946",3.40869,-0.0470421,0.122829,0.036631,0.135252,7.86287,0.196913
"947",3.40449,-0.0788207,0.140018,0.0506887,0.186178,7.77286,0.186597
"948",3.45934,-0.145171,0.17821,0.0015478,0.0912348,7.78488,0.191553
"949",3.41669,-0.0553787,0.123906,0.0458469,0.142841,7.59408,0.192687
"950",3.41732,-0.107244,0.153162,-0.0207714,0.168545,7.77512,0.192145
"951",3.32834,-0.0422897,0.20761,0.0351651,0.221627,7.70662,0.188564
"952",3.35096,-0.177534,0.158896,0.0187313,0.323879,8.03978,0.190861
"953",3.48867,-0.0351706,0.15421,0.0188818,0.0532236,7.65864,0.191369
"954",3.47874,-0.17578,0.152596,-0.00968631,0.138986,7.74296,0.186726
"955",3.40165,-0.154253,0.17761,0.00944689,0.214561,7.70169,0.188896
"956",3.47852,-0.141646,0.152351,0.0544035,0.141893,7.66404,0.190145
"957",3.39315,-0.0664953,0.148285,0.0517771,0.152076,7.80366,0.193451
"958",3.28227,-0.104487,0.194276,0.0353917,0.349218,7.55386,0.190785
"959",3.37062,-0.0326456,0.19587,0.0793234,0.212994,7.89012,0.189768
"960",3.28476,-0.0589719,0.181783,0.053784,0.324196,7.66934,0.195774
"961",3.25169,-0.0138482,0.167333,0.102117,0.319457,8.07057,0.185604
"962",3.31,-0.0161864,0.135679,0.0556557,0.199922,7.74972,0.198907
"963",3.31963,-0.10146,0.163841,0.0655065,0.263752,7.88255,0.191297
"964",3.38824,-0.0916758,0.149262,0.00115723,0.227033,8.01494,0.190225
"965",3.31177,0.0196167,0.185466,0.0741004,0.162483,7.92954,0.197107
"966",3.22899,0.0436737,0.154446,0.0779994,0.298579,8.21036,0.191066
"967",3.37255,-0.0591536,0.159153,0.0336116,0.177463,7.93319,0.193348
"968",3.46912,-0.10098,0.154225,0.0442878,0.136224,7.78892,0.1823
"969",3.45855,-0.0779745,0.160015,-0.00110035,0.0868608,7.84881,0.189483
"970",3.48561,-0.0934727,0.141827,0.0384564,0.0903969,7.87213,0.179511
"971",3.34099,-0.121792,0.212999,-0.00883328,0.270149,7.85684,0.188053
"972",3.48071,-0.0617048,0.162527,0.0445223,0.0733861,7.81658,0.19348
"973",3.5116,-0.0565111,0.124757,0.0278762,0.0262068,7.89386,0.193748
"974",3.41371,-0.104791,0.190012,0.00350485,0.177316,7.87093,0.197808
"975",3.42599,-0.182553,0.171154,-0.00940611,0.200145,7.62508,0.190921
"976",3.34134,-0.0739002,0.170909,0.0540828,0.220354,7.76811,0.192003
"977",3.41851,-0.0984237,0.133576,0.0581583,0.191952,7.64564,0.191672
"978",3.4528,-0.16251,0.162871,0.00305637,0.119156,7.95585,0.196166
"979",3.3187,-0.0243637,0.130495,0.0843244,0.229985,7.92715,0.192838
"980",3.42634,-0.0484955,0.161161,0.0749294,0.186759,7.57536,0.190471
"981",3.37673,-0.114626,0.155095,0.0377904,0.272267,7.64624,0.193728
"982",3.45541,-0.0873098,0.134058,0.0167067,0.127651,7.81186,0.187785
"983",3.31941,-0.115572,0.230614,0.00962218,0.261054,7.73765,0.203044
"984",3.34625,-0.0745283,0.171615,0.0360121,0.217426,8.0472,0.195557
"985",3.35382,-0.0708656,0.156447,0.0277194,0.204467,7.89209,0.182021
"986",3.33204,-0.0180779,0.147543,0.0555559,0.180308,7.68903,0.183723
"987",3.35945,-0.0796926,0.173011,0.0713775,0.229763,7.50736,0.198757
"988",3.34226,-0.117734,0.19352,0.0243068,0.261471,7.85298,0.191455
"989",3.63311,-0.256329,0.139778,0.00533341,0.0840556,7.71007,0.18995
"990",3.32416,-0.126779,0.19575,0.0423476,0.303674,7.75985,0.197118
"991",3.43948,-0.191265,0.181776,0.00816416,0.192161,7.86444,0.198042
"992",3.29864,-0.101089,0.209258,0.0383468,0.288243,8.01436,0.17992
"993",3.30966,-0.0879047,0.170064,-0.00620255,0.221309,7.64095,0.192663
"994",3.4218,-0.0914012,0.159093,0.0448368,0.147611,7.71542,0.193184
"995",3.35256,-0.054508,0.187639,0.00200677,0.231285,7.96651,0.197067
"996",3.37471,-0.0750255,0.160327,0.0626542,0.236361,7.84559,0.188603
"997",3.36677,-0.0689967,0.15377,0.0133852,0.182878,7.88312,0.193593
"998",3.32903,-0.132817,0.188012,0.0101741,0.264625,7.79626,0.192005
"999",3.36724,-0.0474113,0.171423,0.0654461,0.221379,7.56487,0.196686
"1000",3.37275,-0.0757465,0.161839,0.00988076,0.176835,7.76391,0.200464
"1001",3.31062,-0.0900562,0.169753,0.053475,0.303447,7.95561,0.194521
"1002",3.41716,-0.00438613,0.169706,0.0193859,0.061892,8.07674,0.184101
"1003",3.42497,-0.0331445,0.152483,0.0431636,0.12843,7.9608,0.197195
"1004",3.37072,-0.0774601,0.144969,0.030879,0.171069,7.69619,0.19271
"1005",3.40841,-0.0159721,0.146671,0.0570961,0.123477,7.92243,0.189014
"1006",3.37997,-0.0680929,0.128608,0.0028797,0.180058,7.63978,0.194484
"1007",3.37183,-0.0711051,0.154838,0.0272649,0.191874,7.94998,0.185363
"1008",3.42977,-0.190006,0.198522,0.0198922,0.241814,7.61868,0.201172
"1009",3.42626,-0.0506326,0.165049,0.0463239,0.144255,7.71705,0.196217
"1010",3.34925,-0.0911935,0.177061,0.092237,0.294024,7.75215,0.189021
"1011",3.30017,-0.00448715,0.206171,0.0390584,0.208574,7.54434,0.193958
"1012",3.33332,-0.0197995,0.148298,0.0761287,0.179415,7.85306,0.197438
"1013",3.34304,-0.0356286,0.169034,0.0046687,0.181667,7.81678,0.191303
"1014",3.32716,-0.0812781,0.132085,0.0434798,0.224047,7.97015,0.195083
"1015",3.35478,-0.0995119,0.177851,0.00581973,0.219425,7.57396,0.187436
"1016",3.30807,-0.0406903,0.169473,0.0632862,0.219161,7.6656,0.197717
"1017",3.32827,-0.0775655,0.177645,0.0191492,0.296767,8.10984,0.18972
"1018",3.36767,-0.149594,0.145675,0.0204395,0.218236,7.97523,0.193779
"1019",3.41681,-0.00426419,0.165158,0.0740985,0.116057,7.80016,0.204676
"1020",3.40314,-0.0832467,0.153528,-0.0165773,0.136944,7.80438,0.190504
"1021",3.34892,-0.059154,0.192737,0.0331505,0.202336,7.78729,0.187038
"1022",3.44452,-0.0815652,0.172656,0.0341549,0.109554,7.70985,0.191862
"1023",3.37629,-0.0692913,0.175716,0.0150957,0.187895,7.59849,0.198151
"1024",3.36448,-0.0629807,0.167504,0.10988,0.245152,7.72558,0.187108
"1025",3.32041,-0.121306,0.190554,0.0105812,0.323752,7.70975,0.192519
"1026",3.29824,0.0195442,0.126522,0.0628429,0.208332,7.91195,0.199154
"1027",3.40506,-0.105638,0.16105,0.057245,0.151659,7.92435,0.201415
