"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"713",3.86174,0.385088,0.314122,0.280327,-0.653655,7.57479,0.275661
"714",3.89543,0.292871,0.319727,0.226745,-0.758993,7.28953,0.255323
"715",3.86466,0.35008,0.316378,0.233024,-0.667894,7.60378,0.261023
"716",3.80254,0.417204,0.356312,0.262023,-0.626778,7.22805,0.276464
"717",3.83485,0.416989,0.401167,0.225553,-0.696699,7.24105,0.278827
"718",3.79984,0.158416,0.246217,0.247634,-0.52548,7.62091,0.294072
"719",3.69022,0.410419,0.384133,0.259123,-0.545309,7.47727,0.249622
"720",3.91973,0.275801,0.365205,0.273703,-0.622158,7.47866,0.262079
"721",3.79602,0.321511,0.300448,0.192752,-0.613187,7.18486,0.269602
"722",3.90946,0.229173,0.349939,0.165916,-0.686553,7.59729,0.273179
"723",3.88682,0.333534,0.425692,0.228806,-0.671155,7.79998,0.254742
"724",3.96445,0.212069,0.296078,0.224405,-0.745163,7.26324,0.247872
"725",3.83555,0.39399,0.324357,0.263274,-0.638183,7.5995,0.283881
"726",3.86935,0.324053,0.330323,0.260589,-0.686781,7.40193,0.279943
"727",3.72865,0.352873,0.319094,0.2465,-0.57424,7.91521,0.257798
"728",3.88355,0.235016,0.26261,0.228065,-0.68173,7.34333,0.274259
"729",3.86364,0.364809,0.362259,0.295641,-0.663203,7.48951,0.261299
"730",3.89507,0.255764,0.298006,0.24135,-0.659782,7.3279,0.269561
"731",3.9171,0.255429,0.382667,0.190293,-0.713137,7.50672,0.271666
"732",3.88163,0.260139,0.311984,0.286001,-0.683037,7.34834,0.263911
"733",3.92772,0.261853,0.371977,0.244937,-0.817948,7.96576,0.25837
"734",3.76479,0.333213,0.326832,0.280815,-0.560952,7.39704,0.264874
"735",3.73174,0.448673,0.362795,0.185671,-0.583344,8.09793,0.274417
"736",3.84787,0.27055,0.384316,0.255129,-0.607933,7.73025,0.254382
"737",3.86616,0.411775,0.256084,0.304839,-0.63285,7.60614,0.266694
"738",3.84247,0.341448,0.287176,0.192521,-0.645333,7.74538,0.270265
"739",3.79677,0.258525,0.318923,0.256294,-0.577013,7.77761,0.274788
"740",3.70477,0.353447,0.296243,0.246081,-0.505717,7.60361,0.253385
"741",3.87454,0.24466,0.295669,0.194251,-0.659737,7.07581,0.287275
"742",3.7421,0.369454,0.382915,0.224558,-0.531622,7.63326,0.248629
"743",3.90496,0.402397,0.344799,0.237711,-0.71578,7.34494,0.268886
"744",3.96382,0.23507,0.334883,0.246884,-0.733405,7.26279,0.269827
"745",3.83451,0.332449,0.332085,0.279042,-0.689509,7.38114,0.279243
"746",3.76039,0.424395,0.347636,0.248814,-0.621816,7.66338,0.262978
"747",3.8376,0.374509,0.362582,0.291378,-0.612825,7.01703,0.257619
"748",3.59736,0.433477,0.313699,0.239247,-0.361934,7.47203,0.270118
"749",3.92553,0.341665,0.341512,0.238964,-0.665163,7.36744,0.269721
"750",3.81284,0.266735,0.338439,0.230105,-0.503254,7.51247,0.245047
"751",3.89978,0.303468,0.340957,0.28061,-0.625079,7.72407,0.283692
"752",3.74541,0.443565,0.296445,0.277681,-0.52851,7.60301,0.267969
"753",3.7774,0.448973,0.353643,0.260512,-0.631244,7.60075,0.254582
"754",3.85756,0.453363,0.31744,0.247254,-0.696847,6.95374,0.282409
"755",3.7207,0.500226,0.372624,0.263874,-0.578035,7.74854,0.267287
"756",3.80984,0.516287,0.290964,0.270002,-0.633578,7.44281,0.261708
"757",3.84672,0.260852,0.387398,0.228726,-0.626345,7.60071,0.272638
"758",3.7615,0.361192,0.359716,0.194549,-0.576453,7.46882,0.280307
"759",3.99535,0.122922,0.292328,0.238,-0.74738,7.57588,0.271128
"760",3.95824,0.330168,0.32627,0.26663,-0.717272,7.91441,0.264834
"761",3.97263,0.332287,0.380222,0.223747,-0.667708,7.69126,0.245246
"762",3.81442,0.372716,0.302002,0.228193,-0.60193,7.73292,0.280302
"763",3.86191,0.282614,0.332967,0.289209,-0.612971,7.52274,0.290274
"764",3.80102,0.417553,0.373062,0.209398,-0.626114,7.48307,0.263319
"765",3.87697,0.304398,0.380814,0.195357,-0.654574,7.36722,0.268318
"766",3.88998,0.329547,0.362412,0.221597,-0.71396,7.51755,0.274814
"767",4.0973,0.0971253,0.365118,0.277784,-0.832292,7.54114,0.279547
"768",3.87237,0.333205,0.340737,0.256707,-0.660753,7.87116,0.268382
"769",3.89063,0.446397,0.318486,0.246123,-0.635773,7.58329,0.264381
"770",3.83907,0.428137,0.325607,0.212401,-0.67932,7.89993,0.275276
"771",3.98066,0.378701,0.338642,0.279745,-0.806494,7.94656,0.270554
"772",3.80078,0.394283,0.289247,0.239157,-0.609556,7.30213,0.273893
"773",3.87849,0.247031,0.40891,0.225357,-0.64331,7.42829,0.267819
"774",3.84447,0.409959,0.382786,0.246776,-0.646932,7.48021,0.276346
"775",3.91128,0.280568,0.361464,0.136356,-0.706993,7.39015,0.290391
"776",3.93275,0.2923,0.39691,0.222577,-0.724435,7.41227,0.263112
"777",3.9946,0.29206,0.360745,0.204324,-0.786191,7.7636,0.267891
"778",3.94053,0.252867,0.39126,0.272414,-0.78953,7.35886,0.263307
"779",3.82548,0.474962,0.348388,0.198357,-0.683148,7.43125,0.248505
"780",3.87163,0.252529,0.351071,0.215383,-0.633965,7.29494,0.285819
"781",3.89925,0.372493,0.292332,0.210029,-0.690795,7.28692,0.261667
"782",4.00998,0.350772,0.383971,0.224773,-0.847192,7.46183,0.267174
"783",3.87925,0.363741,0.42134,0.231624,-0.705953,7.23878,0.247664
"784",3.8873,0.379046,0.329405,0.2214,-0.661066,7.56457,0.270432
"785",3.95846,0.258825,0.304851,0.215092,-0.800216,7.758,0.257445
"786",4.06632,0.137386,0.29299,0.223758,-0.815982,7.52483,0.25374
"787",3.83941,0.397164,0.318207,0.251419,-0.653091,7.34258,0.275822
"788",3.79324,0.35891,0.307155,0.183525,-0.570033,7.06246,0.269065
"789",3.799,0.257225,0.333296,0.207748,-0.580152,7.17779,0.25416
"790",3.87364,0.306704,0.354061,0.212598,-0.629304,7.7892,0.284554
"791",3.82691,0.35275,0.28621,0.267401,-0.664453,7.45231,0.266566
"792",3.86172,0.268205,0.288316,0.236025,-0.643701,7.6567,0.250307
"793",3.8122,0.340983,0.300255,0.271138,-0.572837,7.55982,0.25667
"794",3.92042,0.232208,0.437534,0.205724,-0.722512,7.77409,0.274694
"795",3.88874,0.421156,0.347651,0.25174,-0.746018,7.12919,0.270624
"796",3.91377,0.314211,0.348302,0.283164,-0.73002,7.3998,0.27626
"797",3.8676,0.382691,0.298396,0.279636,-0.704648,7.59362,0.276226
"798",3.87863,0.383474,0.382643,0.233904,-0.784932,7.88239,0.264713
"799",3.90473,0.281418,0.392025,0.173647,-0.724098,7.73859,0.263416
"800",3.95056,0.279661,0.343925,0.253686,-0.705541,7.36999,0.270857
"801",3.76417,0.271863,0.328682,0.207689,-0.639885,7.32949,0.261603
"802",3.95345,0.271839,0.246778,0.256218,-0.622608,7.14818,0.270413
"803",3.97756,0.228522,0.292979,0.264649,-0.749138,7.84711,0.264947
"804",3.83322,0.349316,0.328524,0.261743,-0.704438,7.48804,0.256646
"805",3.85009,0.351173,0.332627,0.228159,-0.63896,7.52381,0.26293
"806",3.88305,0.26247,0.394458,0.197014,-0.653139,7.38317,0.263413
"807",3.86389,0.390905,0.28308,0.255688,-0.642709,7.29663,0.267347
"808",3.86602,0.376724,0.287102,0.246075,-0.707383,7.80012,0.260094
"809",3.78888,0.421363,0.357457,0.201862,-0.639005,7.47122,0.271296
"810",3.73354,0.336656,0.353423,0.227886,-0.570435,7.37864,0.258115
"811",3.77402,0.21613,0.254434,0.279433,-0.50072,7.07416,0.263186
"812",3.82556,0.413368,0.299873,0.151854,-0.620532,7.77531,0.268328
"813",3.78556,0.355548,0.358552,0.1785,-0.554248,7.74624,0.260247
"814",3.83369,0.3457,0.353251,0.291733,-0.643113,7.1144,0.252789
"815",3.96835,0.151606,0.347844,0.210856,-0.730358,7.5334,0.253587
"816",3.8321,0.261005,0.336739,0.249106,-0.575903,7.5949,0.26662
"817",3.92907,0.161333,0.387262,0.26227,-0.658934,7.55545,0.273516
"818",3.86711,0.321329,0.310247,0.180299,-0.647103,7.31402,0.259312
"819",3.76592,0.362392,0.30735,0.238749,-0.537085,7.64763,0.268958
"820",3.99853,0.248071,0.401293,0.236095,-0.774369,7.39488,0.253747
"821",3.73455,0.556199,0.344615,0.218486,-0.575015,7.16929,0.294336
"822",3.94681,0.2758,0.378077,0.231079,-0.788915,7.27483,0.255763
"823",3.8005,0.315199,0.313823,0.221631,-0.531803,7.601,0.281728
"824",3.84617,0.295918,0.345866,0.210482,-0.654328,7.57061,0.26004
"825",3.98035,0.264581,0.310272,0.291653,-0.770008,7.22611,0.272435
"826",3.75442,0.369588,0.362877,0.243953,-0.64089,7.48369,0.278828
"827",3.865,0.356941,0.362933,0.239583,-0.627203,7.54837,0.276977
"828",3.92518,0.3206,0.429717,0.230661,-0.788483,7.63838,0.277378
"829",3.88251,0.320395,0.397862,0.255792,-0.666845,7.23126,0.271393
"830",3.81171,0.473599,0.341554,0.251182,-0.608215,7.27767,0.255389
"831",3.92518,0.351645,0.359032,0.224336,-0.706459,7.58127,0.270574
"832",3.99718,0.196765,0.301032,0.217134,-0.834364,7.77476,0.279163
"833",3.88997,0.226722,0.30695,0.208448,-0.646111,7.60195,0.26139
"834",3.77296,0.364946,0.392921,0.227043,-0.564422,7.62315,0.279541
"835",3.62342,0.357311,0.238318,0.217607,-0.326926,7.47403,0.265136
"836",3.86265,0.267251,0.284231,0.253554,-0.646034,7.54484,0.262749
"837",3.82771,0.270839,0.319294,0.245609,-0.677529,7.43211,0.270245
"838",3.71954,0.361647,0.299467,0.220127,-0.537851,7.74996,0.27088
"839",3.76557,0.355698,0.355657,0.198433,-0.551963,7.39019,0.261857
"840",3.90479,0.225381,0.315751,0.244127,-0.600993,8.12195,0.260515
"841",3.8483,0.315466,0.334469,0.24225,-0.608447,7.24877,0.27176
"842",3.91976,0.293466,0.350748,0.231934,-0.691591,7.43185,0.277678
"843",3.83238,0.356368,0.349915,0.227159,-0.649047,7.87128,0.273991
"844",3.85719,0.321888,0.371144,0.218988,-0.704554,7.20365,0.284343
"845",3.72209,0.409617,0.336963,0.248093,-0.555493,8.1476,0.281322
"846",3.8876,0.255594,0.273287,0.242652,-0.666145,8.09223,0.266382
"847",3.80206,0.356977,0.404176,0.224744,-0.585891,7.39771,0.263818
"848",3.89314,0.416333,0.324374,0.221881,-0.721619,7.6046,0.252428
"849",3.86951,0.280382,0.323897,0.254419,-0.655987,7.92333,0.262377
"850",3.78815,0.323794,0.327282,0.227495,-0.605781,7.434,0.26896
"851",3.79372,0.386047,0.314028,0.192605,-0.61898,7.45165,0.252409
"852",3.8748,0.229839,0.312823,0.222339,-0.622659,7.49461,0.267744
"853",3.74418,0.354493,0.287989,0.263568,-0.606206,7.55183,0.252053
"854",3.80789,0.359608,0.37945,0.201013,-0.648666,7.45454,0.251033
"855",3.98345,0.17586,0.330794,0.216026,-0.692619,7.45147,0.263879
"856",3.78183,0.255054,0.31636,0.244637,-0.536237,7.53096,0.251745
"857",3.88662,0.266169,0.404012,0.246552,-0.661498,7.13343,0.26756
"858",3.81228,0.426267,0.421532,0.233204,-0.674364,7.54415,0.256661
"859",3.79373,0.383577,0.367559,0.184633,-0.568311,7.15637,0.277596
"860",3.87606,0.256436,0.3359,0.277175,-0.628272,7.65858,0.270401
"861",3.74596,0.45401,0.3658,0.200418,-0.523703,7.60224,0.267215
"862",3.90577,0.290105,0.369313,0.255446,-0.676552,8.0285,0.264672
"863",3.9901,0.173115,0.424482,0.243731,-0.803649,8.00505,0.269432
"864",3.69113,0.281144,0.360447,0.197387,-0.518546,7.72222,0.27341
"865",3.85681,0.282603,0.380986,0.190266,-0.686804,7.42233,0.269735
"866",3.66973,0.369084,0.373987,0.235616,-0.533055,7.49332,0.26553
"867",3.97089,0.286456,0.293425,0.242931,-0.702771,7.88515,0.279529
"868",3.96582,0.35468,0.346669,0.21953,-0.713216,7.37619,0.275548
"869",3.85683,0.296667,0.394874,0.210972,-0.673881,7.39448,0.262241
"870",3.82499,0.363836,0.306531,0.2476,-0.576141,7.5996,0.276988
"871",3.87302,0.3414,0.350533,0.209968,-0.687345,7.58689,0.247809
"872",3.96486,0.197779,0.389583,0.209218,-0.74075,7.46785,0.242174
"873",3.89539,0.395825,0.362478,0.217893,-0.703531,7.61863,0.260888
"874",3.90225,0.225616,0.307815,0.244806,-0.738971,7.56719,0.262847
"875",3.90663,0.379815,0.398734,0.227086,-0.743516,7.05794,0.260538
"876",3.91168,0.286906,0.335116,0.269343,-0.763199,7.85321,0.26449
"877",3.86235,0.28876,0.381536,0.240528,-0.598771,7.92521,0.265348
"878",3.91849,0.35371,0.369791,0.24865,-0.691167,7.5593,0.267127
"879",3.92402,0.252134,0.365176,0.209036,-0.75941,7.56201,0.257411
"880",3.8827,0.241705,0.327325,0.262089,-0.693953,7.52877,0.277046
"881",3.84261,0.204362,0.362168,0.21202,-0.611305,7.13366,0.26523
"882",3.77505,0.422584,0.262358,0.296496,-0.545941,7.10013,0.277202
"883",3.7418,0.242583,0.248972,0.272558,-0.541367,7.05617,0.266365
"884",3.84886,0.412593,0.301041,0.257285,-0.685366,7.78835,0.287233
"885",3.86386,0.294861,0.291129,0.200763,-0.713707,7.41775,0.251415
"886",3.79931,0.334003,0.306725,0.223925,-0.555068,7.35128,0.259587
"887",3.88181,0.320629,0.398873,0.263808,-0.606459,7.31265,0.258685
"888",3.95621,0.206474,0.342256,0.229872,-0.77441,7.25342,0.276066
"889",3.91174,0.115308,0.34074,0.246984,-0.70611,7.49305,0.2564
"890",3.78256,0.253224,0.383256,0.220211,-0.622287,7.33341,0.25472
"891",3.98466,0.268022,0.318446,0.248481,-0.768638,7.06508,0.268716
"892",3.82882,0.4171,0.336975,0.201935,-0.633252,7.80413,0.248151
"893",3.89186,0.387287,0.290947,0.252352,-0.61186,7.65641,0.262458
"894",3.95036,0.301009,0.334387,0.260524,-0.706273,7.69284,0.269405
"895",3.79363,0.529013,0.375684,0.241889,-0.686948,7.8083,0.258097
"896",4.03477,0.130606,0.340706,0.209946,-0.798905,7.4033,0.264158
"897",3.87076,0.183162,0.276948,0.287346,-0.659643,7.23865,0.269621
"898",3.85692,0.411231,0.313692,0.226471,-0.713087,7.69249,0.265265
"899",3.8161,0.305359,0.369986,0.258813,-0.570557,6.97991,0.271511
"900",3.82551,0.198668,0.346049,0.240081,-0.612432,7.53903,0.260599
"901",3.81374,0.312948,0.311836,0.262878,-0.489415,7.289,0.280102
"902",3.87224,0.313347,0.35711,0.225181,-0.584342,7.63264,0.262108
"903",3.82549,0.299319,0.314709,0.235803,-0.629358,7.46881,0.267584
"904",3.97933,0.174996,0.438055,0.231166,-0.725434,7.47762,0.267296
"905",3.90175,0.394178,0.294219,0.331038,-0.685189,7.69823,0.269838
"906",3.94314,0.380665,0.334343,0.28488,-0.787759,7.38497,0.259728
"907",3.82258,0.301332,0.421487,0.173952,-0.552151,7.32089,0.259531
"908",3.79573,0.356583,0.413002,0.180516,-0.663544,7.50115,0.268629
"909",3.9021,0.358669,0.379625,0.221029,-0.644832,7.80619,0.271844
"910",3.88161,0.426433,0.406422,0.20399,-0.698244,7.50903,0.266238
"911",3.85669,0.354099,0.402082,0.185723,-0.744825,7.38948,0.269794
"912",3.8403,0.387661,0.351338,0.29887,-0.662327,7.51414,0.284604
"913",3.81079,0.396256,0.311029,0.190074,-0.692887,7.57497,0.28417
"914",3.91664,0.32533,0.325109,0.234155,-0.731927,7.31412,0.292343
"915",4.00393,0.191989,0.307692,0.286861,-0.784242,7.02344,0.279943
"916",3.91342,0.187545,0.296253,0.279213,-0.675359,8.05376,0.263298
"917",3.8758,0.352752,0.37076,0.188084,-0.671028,7.42942,0.270198
"918",3.81292,0.259427,0.287952,0.193114,-0.581701,7.3248,0.291282
"919",3.92073,0.165329,0.360865,0.252622,-0.666582,7.30197,0.264529
"920",3.79077,0.361792,0.284809,0.209646,-0.624671,7.44225,0.264417
"921",3.8436,0.339171,0.372696,0.258166,-0.696703,6.71832,0.250534
"922",3.87104,0.355006,0.346422,0.2547,-0.688573,7.22333,0.263513
"923",3.83417,0.21133,0.269774,0.232239,-0.518589,6.96765,0.252884
"924",3.80707,0.345402,0.34265,0.283036,-0.619065,7.37407,0.286121
"925",3.79584,0.328903,0.345854,0.253386,-0.61918,7.2336,0.261461
"926",3.90768,0.349764,0.370972,0.241042,-0.645428,7.56747,0.282018
"927",3.88361,0.257497,0.335451,0.315269,-0.672235,7.77002,0.268887
"928",3.98778,0.239457,0.33253,0.233145,-0.800507,7.59554,0.285352
"929",3.78533,0.447007,0.293744,0.288181,-0.569946,7.55281,0.27545
"930",3.96557,0.310789,0.365691,0.240466,-0.839348,7.24763,0.273136
"931",3.96159,0.19885,0.34314,0.233543,-0.768044,7.39458,0.26318
"932",3.78067,0.40602,0.341474,0.257059,-0.609968,7.58715,0.273516
"933",3.9271,0.290752,0.326901,0.258967,-0.725921,7.44578,0.263261
"934",4.03539,0.280385,0.334767,0.214403,-0.816016,7.20977,0.264082
"935",3.74333,0.484225,0.34311,0.231155,-0.518107,7.60501,0.269271
"936",3.71662,0.399984,0.296043,0.268818,-0.522624,7.33104,0.271369
"937",3.81746,0.340239,0.294619,0.234389,-0.628485,7.49173,0.28402
"938",3.88675,0.28602,0.398789,0.205477,-0.653567,7.50416,0.280304
"939",3.81954,0.209737,0.313403,0.22446,-0.570409,7.51343,0.269007
"940",3.78253,0.323805,0.291652,0.2841,-0.649197,7.52192,0.271521
"941",3.95652,0.274588,0.427349,0.231758,-0.794458,7.99549,0.259292
"942",3.91675,0.252205,0.298758,0.218591,-0.69074,7.81192,0.27803
"943",3.79349,0.346423,0.371492,0.181749,-0.640602,7.63902,0.261835
"944",3.80674,0.374746,0.36443,0.29296,-0.61113,7.42415,0.257916
"945",3.90389,0.297603,0.301602,0.179665,-0.650841,7.29843,0.255982
"946",3.84462,0.183212,0.292955,0.241254,-0.591917,7.67095,0.270573
"947",3.69797,0.50914,0.322211,0.198709,-0.555905,7.62662,0.267634
"948",3.84394,0.443332,0.290688,0.233533,-0.716092,7.55837,0.274275
"949",3.94104,0.273453,0.320835,0.211919,-0.758872,7.91768,0.262668
"950",3.88164,0.417085,0.345288,0.227074,-0.65999,7.21897,0.281675
"951",3.81267,0.349681,0.358027,0.182682,-0.574515,7.56813,0.28649
"952",3.61523,0.449613,0.305043,0.271591,-0.337647,7.3769,0.277753
"953",3.75236,0.436295,0.333401,0.178012,-0.681225,8.20765,0.262961
"954",3.98294,0.31669,0.4147,0.174742,-0.796042,7.45577,0.254911
"955",3.86171,0.457258,0.254861,0.281432,-0.685264,7.46438,0.27178
"956",3.86236,0.28897,0.272348,0.221577,-0.64259,7.63291,0.273223
"957",3.94407,0.236144,0.336152,0.249748,-0.763174,7.38262,0.281659
"958",3.84305,0.342392,0.315564,0.23981,-0.627314,7.74434,0.257533
"959",3.88122,0.304335,0.357402,0.248328,-0.73682,7.28651,0.258099
"960",3.90225,0.336885,0.287849,0.252021,-0.707967,7.33999,0.255717
"961",3.8392,0.285262,0.261929,0.271013,-0.607299,7.60207,0.262071
"962",3.88137,0.287434,0.302478,0.263515,-0.656644,7.57623,0.272604
"963",3.79891,0.441337,0.325864,0.246206,-0.534262,7.99747,0.285339
"964",3.85108,0.190154,0.302973,0.223179,-0.584343,7.51019,0.262497
"965",3.88461,0.209304,0.344363,0.225723,-0.71135,7.31053,0.26472
"966",3.88445,0.243648,0.354239,0.155341,-0.684411,7.55746,0.254498
"967",3.82701,0.297289,0.383083,0.274485,-0.572105,7.83308,0.283151
"968",3.90404,0.287393,0.348334,0.22058,-0.777163,7.59001,0.275933
"969",3.96274,0.277882,0.289885,0.255847,-0.763627,7.31733,0.248208
"970",3.80883,0.359148,0.311208,0.226217,-0.587395,7.74217,0.281967
"971",3.86581,0.354684,0.342553,0.269061,-0.622719,7.69776,0.249757
"972",3.88895,0.219718,0.324257,0.312661,-0.57459,7.59813,0.272807
"973",3.86872,0.326802,0.413314,0.214348,-0.607068,7.47735,0.278322
"974",3.90196,0.305816,0.335962,0.218687,-0.694211,7.2318,0.281416
"975",3.77558,0.284697,0.352563,0.275459,-0.587282,7.59819,0.275957
"976",3.82292,0.478408,0.349432,0.280032,-0.618159,7.91615,0.266429
"977",3.79665,0.386014,0.376811,0.23302,-0.632724,7.50294,0.277663
"978",3.8077,0.288401,0.312874,0.200702,-0.536765,7.51072,0.265547
"979",3.9895,0.275262,0.359779,0.207329,-0.819982,7.49523,0.265886
"980",3.91705,0.2836,0.308299,0.245611,-0.618257,7.6471,0.244602
"981",3.88533,0.379639,0.338631,0.254278,-0.700597,7.80036,0.242999
"982",3.84473,0.311884,0.272751,0.274454,-0.569812,7.3698,0.267449
"983",3.82928,0.276373,0.307912,0.227533,-0.583802,7.3461,0.265214
"984",3.85501,0.284694,0.293623,0.252913,-0.707767,7.72789,0.262546
"985",3.9299,0.226438,0.356093,0.154759,-0.736801,7.8762,0.278329
"986",3.94224,0.132749,0.366667,0.256795,-0.709602,7.61223,0.269129
"987",3.99746,0.172573,0.337396,0.245567,-0.778204,7.44703,0.257823
"988",3.99707,0.329373,0.373895,0.260341,-0.845817,7.48424,0.277664
"989",3.80129,0.337889,0.360279,0.231317,-0.663981,7.50939,0.266662
"990",3.96861,0.160421,0.350266,0.25596,-0.781766,7.77028,0.270369
"991",3.84175,0.255404,0.298479,0.233939,-0.609366,8.00545,0.273501
"992",3.82606,0.417597,0.359907,0.260394,-0.65571,7.80435,0.276813
"993",3.82367,0.284559,0.280298,0.25073,-0.641121,7.47916,0.266168
"994",3.77195,0.350391,0.326118,0.226001,-0.612998,7.38324,0.265254
"995",3.84628,0.272141,0.326393,0.277882,-0.631462,7.60985,0.260184
"996",3.78073,0.436746,0.291595,0.230811,-0.579141,7.57034,0.286805
"997",3.90435,0.283164,0.332679,0.275863,-0.662413,7.86398,0.276619
"998",3.68663,0.491033,0.318049,0.241473,-0.499698,7.63966,0.255993
"999",3.79849,0.230025,0.401716,0.2247,-0.572644,7.83745,0.271031
"1000",3.73815,0.386604,0.27164,0.166165,-0.516855,7.48661,0.273513
"1001",3.91004,0.334647,0.336241,0.243202,-0.692558,7.13571,0.252086
"1002",3.91535,0.308179,0.31175,0.211066,-0.698344,7.38705,0.276813
"1003",3.86414,0.306919,0.346712,0.219599,-0.686742,7.36413,0.253747
"1004",3.96516,0.315147,0.384514,0.238527,-0.856421,7.63431,0.277445
"1005",3.91757,0.318928,0.331087,0.293124,-0.703186,7.54436,0.291876
"1006",3.86396,0.275037,0.338436,0.237743,-0.662714,7.42912,0.253499
"1007",3.75318,0.434644,0.320621,0.258495,-0.61217,7.5344,0.279131
"1008",3.98009,0.211444,0.343891,0.233223,-0.755322,7.42104,0.26968
"1009",3.84657,0.422791,0.292423,0.296497,-0.652818,7.01439,0.273865
"1010",3.79988,0.303807,0.348346,0.243167,-0.598712,7.68062,0.253505
"1011",3.81831,0.35821,0.340718,0.224535,-0.574803,7.53329,0.272652
"1012",3.88032,0.296628,0.298557,0.248706,-0.716043,7.28937,0.268103
"1013",3.73515,0.502406,0.322448,0.220186,-0.542454,7.68213,0.262634
"1014",3.83941,0.360202,0.309713,0.256729,-0.634937,7.55725,0.270224
"1015",3.74995,0.3197,0.294253,0.200544,-0.554901,7.78863,0.259572
"1016",3.90996,0.292821,0.315571,0.261224,-0.599623,7.39288,0.266001
"1017",3.95261,0.302479,0.343075,0.256685,-0.715479,7.57845,0.273691
"1018",3.88865,0.308607,0.308841,0.241204,-0.732923,6.83435,0.261662
"1019",3.86251,0.37615,0.343516,0.221727,-0.679296,7.66084,0.255928
"1020",3.71618,0.481453,0.356505,0.251994,-0.562674,7.37232,0.237255
"1021",3.84362,0.145378,0.35627,0.195752,-0.607047,8.00295,0.271676
"1022",3.67635,0.41203,0.310185,0.344552,-0.497983,7.9935,0.257432
"1023",3.84668,0.251989,0.360869,0.230155,-0.674302,7.78067,0.270238
"1024",3.72825,0.253881,0.313769,0.244206,-0.560026,7.36235,0.279873
"1025",3.75655,0.382839,0.310549,0.227525,-0.622448,7.2916,0.278158
"1026",3.97099,0.183854,0.410531,0.206875,-0.781187,7.62813,0.26214
"1027",3.86305,0.194775,0.350266,0.241454,-0.648682,7.13254,0.269415
"1028",3.82696,0.319386,0.260028,0.243233,-0.671233,7.32186,0.289267
"1029",3.9199,0.428054,0.357627,0.274991,-0.69761,7.37714,0.275642
"1030",3.77889,0.388861,0.341938,0.258628,-0.544746,7.42346,0.268338
"1031",3.85573,0.385817,0.33913,0.236083,-0.665635,7.32432,0.265939
"1032",3.81842,0.266076,0.350442,0.151977,-0.62779,7.54185,0.270406
"1033",3.7817,0.320502,0.324818,0.255009,-0.608418,7.55016,0.254591
"1034",3.9923,0.273726,0.346549,0.253817,-0.72625,7.55803,0.271199
"1035",3.86839,0.359917,0.384898,0.175025,-0.71131,7.48534,0.246881
"1036",3.78138,0.507633,0.394789,0.297444,-0.673585,7.60723,0.266382
"1037",3.80726,0.394531,0.383643,0.246342,-0.613318,7.3743,0.266949
"1038",3.79941,0.343753,0.332654,0.229026,-0.615535,7.68811,0.252812
"1039",3.90673,0.285553,0.320056,0.282346,-0.654685,7.34994,0.272155
"1040",3.84153,0.29273,0.338404,0.250257,-0.650282,7.33234,0.256577
"1041",4.00553,0.244884,0.342585,0.24133,-0.768044,7.6611,0.271684
"1042",3.84257,0.393616,0.301212,0.287009,-0.689255,7.75129,0.274849
"1043",3.89027,0.287321,0.297106,0.256305,-0.670261,7.73938,0.273404
"1044",3.88256,0.401464,0.33246,0.196624,-0.666205,7.67393,0.239832
"1045",3.67375,0.537512,0.336858,0.249065,-0.488229,7.6296,0.268937
"1046",3.78466,0.325162,0.358976,0.249524,-0.632547,7.78894,0.267403
"1047",3.89438,0.305197,0.362859,0.245344,-0.678264,7.55951,0.259725
"1048",3.8838,0.363129,0.329156,0.181058,-0.631604,7.72218,0.272791
"1049",3.79483,0.412833,0.300783,0.218688,-0.567446,7.42882,0.279529
"1050",3.85525,0.401496,0.359397,0.265965,-0.645344,7.36639,0.267083
"1051",3.86572,0.170278,0.360334,0.231632,-0.595206,7.28209,0.241985
"1052",3.86156,0.324991,0.351816,0.237312,-0.681206,7.12984,0.2682
"1053",3.85709,0.322896,0.345709,0.224717,-0.700174,7.78061,0.261407
"1054",3.90201,0.295393,0.368562,0.176244,-0.698772,7.42523,0.270749
"1055",3.85442,0.268987,0.382869,0.226015,-0.667652,7.1738,0.268436
"1056",3.92351,0.103702,0.382102,0.261477,-0.750365,6.95443,0.271652
"1057",3.88789,0.405027,0.381606,0.267433,-0.680354,7.78342,0.286283
"1058",3.71623,0.299111,0.299355,0.274091,-0.458362,7.27515,0.274989
"1059",3.83666,0.406838,0.335749,0.232236,-0.686689,7.26758,0.253621
"1060",4.00123,0.214741,0.383002,0.26361,-0.820223,8.09016,0.263761
"1061",3.91274,0.244192,0.29221,0.295831,-0.669352,7.29837,0.266049
"1062",3.88967,0.292404,0.359377,0.248966,-0.739214,7.3153,0.263574
"1063",3.834,0.2712,0.300497,0.287294,-0.646055,7.25745,0.268592
"1064",3.92972,0.211313,0.296962,0.192148,-0.702981,7.3531,0.256328
"1065",3.87174,0.262346,0.324201,0.219338,-0.644218,7.42544,0.267924
"1066",3.92338,0.268839,0.338332,0.214618,-0.73052,7.83321,0.266791
"1067",3.89109,0.295169,0.375914,0.261042,-0.708443,7.41317,0.269709
"1068",4.01128,0.24153,0.303994,0.205174,-0.820698,7.1673,0.255227
