"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"706",3.95122,0.104776,0.409049,0.226219,-0.756883,7.44317,0.244029
"707",3.94161,0.0921897,0.359692,0.193101,-0.768746,7.24883,0.272238
"708",3.85688,0.107759,0.356751,0.199198,-0.712103,7.86882,0.284964
"709",4.08845,0.191491,0.323374,0.264073,-0.926862,7.39392,0.256296
"710",3.94719,0.0882241,0.340553,0.237067,-0.664456,7.68635,0.270704
"711",4.157,0.0222826,0.344476,0.140371,-0.927278,7.49397,0.261669
"712",3.8731,0.296147,0.297788,0.269642,-0.814393,7.58721,0.246059
"713",4.03611,0.106053,0.399576,0.266364,-0.809307,7.19206,0.282953
"714",4.15978,0.0218256,0.324483,0.242434,-0.917829,7.42702,0.265893
"715",3.96061,0.130769,0.306487,0.222524,-0.832432,7.33829,0.264998
"716",3.87042,0.0850168,0.314508,0.233725,-0.609143,7.39639,0.256679
"717",3.98518,0.116373,0.404385,0.251361,-0.759059,7.59875,0.253478
"718",4.07594,0.0598904,0.363113,0.223984,-0.83343,7.34958,0.295221
"719",3.97263,0.160862,0.405961,0.171598,-0.824532,7.22166,0.267387
"720",3.85293,0.140326,0.264653,0.211628,-0.5759,7.89045,0.276983
"721",3.96417,0.16246,0.352765,0.204433,-0.792322,7.87808,0.266167
"722",3.84086,0.204049,0.307048,0.208039,-0.618439,7.51423,0.279166
"723",3.9872,0.0958166,0.407005,0.243874,-0.823153,7.49847,0.273314
"724",3.81851,0.288212,0.340033,0.266855,-0.628035,7.60438,0.270897
"725",3.92751,0.0888694,0.328872,0.231304,-0.639402,8.1311,0.286641
"726",3.91254,0.0834155,0.379247,0.236887,-0.701359,7.77345,0.275284
"727",3.98162,0.0247059,0.375216,0.191632,-0.760402,7.61566,0.269339
"728",3.88558,0.206636,0.343566,0.250543,-0.68963,6.99866,0.261052
"729",3.90775,0.0886423,0.333136,0.265272,-0.710094,7.73143,0.263544
"730",3.94258,0.136961,0.303518,0.223922,-0.696821,7.5021,0.261452
"731",3.97673,0.046589,0.345478,0.175677,-0.772866,7.74819,0.250953
"732",3.9994,0.0950896,0.374636,0.221927,-0.796757,7.70383,0.276511
"733",3.8359,0.235671,0.263554,0.230817,-0.678786,7.33941,0.276195
"734",4.03812,0.0390936,0.280382,0.245334,-0.781878,7.56843,0.274234
"735",4.10265,0.080857,0.322283,0.255052,-0.901782,7.50681,0.269652
"736",3.91044,0.159653,0.381169,0.220649,-0.759884,7.07578,0.25415
"737",3.94186,0.20493,0.368032,0.246986,-0.763079,7.49037,0.257997
"738",4.09867,0.0474705,0.348516,0.225595,-0.896567,7.44977,0.27767
"739",4.00627,0.108602,0.30611,0.241138,-0.794656,7.61797,0.255572
"740",3.86989,0.257956,0.310375,0.280541,-0.698893,7.614,0.26234
"741",3.93097,0.101282,0.367949,0.189456,-0.758913,7.48985,0.262721
"742",4.00743,0.0947365,0.302207,0.20534,-0.839012,7.58041,0.273426
"743",3.91596,0.0928968,0.32994,0.227836,-0.74624,7.90836,0.267885
"744",3.98211,0.121836,0.341098,0.224265,-0.745268,7.33811,0.270009
"745",3.87052,0.111047,0.311247,0.230657,-0.679794,7.56612,0.26808
"746",3.92979,0.070654,0.306845,0.231245,-0.647167,7.39981,0.262773
"747",3.89115,0.146163,0.336342,0.238718,-0.75802,7.8776,0.252603
"748",4.04286,0.212457,0.374565,0.232915,-0.890995,7.77352,0.266772
"749",3.94907,0.18399,0.357453,0.191885,-0.782536,7.44038,0.261284
"750",4.02113,0.0803878,0.349486,0.288348,-0.787827,7.61782,0.267681
"751",3.98562,0.199849,0.36908,0.232924,-0.849121,7.14345,0.267802
"752",4.00629,0.10483,0.335798,0.20409,-0.809231,8.22286,0.261556
"753",3.99596,0.104597,0.338604,0.212877,-0.799889,7.59179,0.270478
"754",3.98492,0.189455,0.348466,0.211148,-0.885704,7.24883,0.254295
"755",3.94785,0.120563,0.421304,0.181603,-0.707954,7.69949,0.265057
"756",3.96077,0.113106,0.349377,0.151943,-0.793349,7.34776,0.264646
"757",4.03025,0.0997305,0.375991,0.217127,-0.884831,7.93853,0.253171
"758",4.17233,0.090235,0.354004,0.281435,-0.986889,7.23457,0.262589
"759",3.91246,0.145551,0.286092,0.194401,-0.730908,7.44031,0.273415
"760",3.99501,0.0883607,0.31785,0.263153,-0.807718,7.4278,0.25364
"761",4.05458,0.064288,0.335856,0.232277,-0.827346,7.39041,0.266909
"762",3.93507,0.0584184,0.386331,0.171172,-0.716646,7.70606,0.273133
"763",4.03758,0.173485,0.30088,0.245781,-0.824373,7.30692,0.260051
"764",3.92212,0.0964724,0.287716,0.191277,-0.656027,7.49391,0.28396
"765",3.84744,0.16685,0.313492,0.223379,-0.692031,7.6016,0.251537
"766",3.97641,0.079392,0.363595,0.208027,-0.774216,7.45543,0.273701
"767",3.94541,0.105507,0.309475,0.272921,-0.666724,7.61532,0.263506
"768",4.02643,0.0221361,0.368719,0.188398,-0.72153,7.57273,0.25341
"769",3.90204,0.117258,0.348589,0.214774,-0.712447,7.86716,0.263436
"770",3.97238,0.168578,0.331176,0.255709,-0.828938,7.50264,0.27048
"771",4.17851,0.0120963,0.353132,0.207298,-0.90551,7.39958,0.27032
"772",3.92495,0.241421,0.367531,0.268601,-0.843103,7.89291,0.287922
"773",3.98706,0.151243,0.342964,0.234347,-0.781413,7.34517,0.263844
"774",4.0254,0.140934,0.377912,0.220301,-0.848121,7.56811,0.257049
"775",4.01461,0.117707,0.304756,0.273765,-0.83787,7.79538,0.261436
"776",3.95888,0.143748,0.292832,0.235108,-0.707595,7.30271,0.271744
"777",4.01336,0.102135,0.353973,0.220883,-0.791363,7.60407,0.274623
"778",3.97785,0.128624,0.277339,0.265885,-0.738531,7.23303,0.269079
"779",3.90337,0.106207,0.339458,0.251775,-0.633122,7.47951,0.262272
"780",3.95683,0.139656,0.288472,0.246404,-0.7531,7.84586,0.255816
"781",3.8864,0.173256,0.380014,0.232369,-0.727388,7.13926,0.274586
"782",3.98981,0.165079,0.285514,0.205519,-0.827771,7.70721,0.250524
"783",3.87633,0.139686,0.311004,0.19655,-0.672393,7.81611,0.266309
"784",3.94503,0.109491,0.262732,0.264296,-0.796933,7.46283,0.268149
"785",4.01742,0.155304,0.34137,0.210477,-0.783257,7.62209,0.268704
"786",3.83453,0.241719,0.32075,0.264559,-0.680367,7.79156,0.268402
"787",4.04278,0.114057,0.282474,0.205454,-0.78963,7.22232,0.272566
"788",3.85077,0.251308,0.329511,0.244916,-0.692584,7.41529,0.265131
"789",3.94151,0.152585,0.280935,0.140319,-0.731646,7.50634,0.268238
"790",3.92494,0.138471,0.319277,0.243799,-0.780922,7.53604,0.265924
"791",4.07193,0.0419755,0.370644,0.218808,-0.7768,7.58578,0.291236
"792",4.03377,0.113182,0.355376,0.23127,-0.869614,7.37806,0.254543
"793",3.88839,0.150504,0.316797,0.263026,-0.744557,7.97341,0.27706
"794",4.01354,0.0677241,0.323768,0.224778,-0.775757,7.98621,0.279475
"795",4.10594,0.109982,0.419999,0.206687,-0.924191,7.36335,0.293059
"796",3.9935,0.119319,0.276891,0.218699,-0.78321,7.8942,0.264005
"797",3.92968,0.0925229,0.313112,0.204609,-0.698543,7.20423,0.279497
"798",3.88093,0.28375,0.337571,0.263054,-0.735517,7.58353,0.278206
"799",3.92255,0.106212,0.328062,0.194924,-0.611426,7.30317,0.28019
"800",4.04296,0.0141778,0.258171,0.26117,-0.799325,7.62247,0.258591
"801",4.00476,0.106266,0.406248,0.25886,-0.85613,7.08017,0.273542
"802",3.94729,0.082482,0.364962,0.20392,-0.751958,7.9146,0.276901
"803",4.09535,0.109612,0.3123,0.256553,-0.875239,7.4276,0.265572
"804",3.94555,0.175671,0.348055,0.222054,-0.757924,7.88995,0.243782
"805",3.91135,0.12486,0.357096,0.261637,-0.673066,7.49875,0.259199
"806",3.80541,0.189302,0.324942,0.278228,-0.625865,7.51753,0.2715
"807",4.01685,0.209735,0.392064,0.186331,-0.887608,7.89065,0.274579
"808",3.91432,0.11544,0.328214,0.293966,-0.67776,7.57741,0.259961
"809",3.92061,0.140686,0.331871,0.227412,-0.701735,7.83496,0.274317
"810",3.93733,0.205779,0.370632,0.290185,-0.747288,7.66237,0.271377
"811",3.90577,0.0691275,0.340918,0.194362,-0.645975,7.66647,0.271066
"812",4.00685,0.110011,0.369068,0.221231,-0.844522,7.32967,0.266888
"813",3.97936,0.229973,0.320974,0.227502,-0.854092,7.73772,0.263594
"814",4.07656,0.1223,0.346575,0.236953,-0.905997,7.62081,0.270007
"815",3.94234,0.109353,0.357044,0.261282,-0.698947,7.51565,0.252655
"816",3.9333,0.137132,0.373924,0.257163,-0.753632,7.25067,0.262539
"817",3.99642,0.117781,0.372074,0.22929,-0.768912,7.9122,0.261515
"818",3.86788,0.184818,0.39505,0.206039,-0.711472,7.8183,0.276045
"819",4.01309,0.0483002,0.377564,0.261566,-0.787373,7.53273,0.272907
"820",3.92907,0.188524,0.327612,0.175871,-0.711512,7.28225,0.263365
"821",4.03313,0.09356,0.380814,0.208777,-0.75351,7.86514,0.275167
"822",3.87048,0.190454,0.332561,0.248683,-0.695674,7.6025,0.269356
"823",3.83604,0.219375,0.282624,0.2865,-0.679075,7.58209,0.266109
"824",3.84054,0.164186,0.349782,0.203895,-0.651608,7.06292,0.282358
"825",3.97511,0.0606411,0.357527,0.225333,-0.741786,7.35848,0.269387
"826",3.93171,0.173348,0.35103,0.239499,-0.753405,7.80403,0.259516
"827",4.05279,0.0855578,0.356496,0.281571,-0.803103,7.07414,0.280951
"828",3.96435,0.0643852,0.410888,0.225466,-0.769887,7.97091,0.272078
"829",4.00738,0.0720963,0.283049,0.241289,-0.708768,7.23123,0.259471
"830",4.04664,0.100517,0.367201,0.259573,-0.782665,7.68901,0.258309
"831",3.86005,0.138886,0.272324,0.246224,-0.614624,7.62718,0.292586
"832",4.12601,-0.00337842,0.382738,0.198419,-0.870326,7.34094,0.280358
"833",3.94193,0.151031,0.313993,0.243213,-0.756546,7.20444,0.277678
"834",3.8882,0.183994,0.312985,0.208191,-0.750433,7.82481,0.25787
"835",4.05726,0.1261,0.326967,0.247669,-0.86434,7.69881,0.266194
"836",4.0431,-0.000677465,0.303437,0.272701,-0.799968,7.47957,0.274074
"837",3.85614,0.14615,0.283271,0.196989,-0.633835,7.33641,0.281096
"838",3.89854,0.150865,0.317144,0.188196,-0.688995,7.4974,0.270712
"839",4.08721,0.066595,0.370652,0.184328,-0.919111,7.38956,0.278757
"840",3.97244,0.127497,0.357717,0.288892,-0.72323,7.74519,0.286196
"841",3.97419,0.0190601,0.329115,0.269597,-0.684799,7.73878,0.259194
"842",3.97895,0.154186,0.32767,0.240601,-0.80521,6.998,0.266746
"843",3.94066,0.124954,0.368558,0.253261,-0.797389,7.33034,0.259352
"844",3.92947,0.212775,0.34081,0.274559,-0.788076,7.80181,0.277788
"845",3.84172,0.222455,0.326076,0.23376,-0.689344,7.2959,0.278394
"846",3.88132,0.0972623,0.308657,0.2823,-0.685667,7.48162,0.261269
"847",4.06202,0.148879,0.363193,0.208523,-0.886463,7.34929,0.259013
"848",3.95674,0.17277,0.393114,0.20262,-0.821478,7.3998,0.262812
"849",4.00939,0.0687047,0.315672,0.292148,-0.703791,7.94155,0.276565
"850",3.99551,0.113768,0.355698,0.205014,-0.812859,6.86778,0.278633
"851",4.03931,0.116066,0.330938,0.248181,-0.779153,7.73776,0.262353
"852",3.93855,0.160928,0.359383,0.242531,-0.725899,7.17074,0.277245
"853",4.00989,0.159222,0.34348,0.272975,-0.759941,7.23304,0.281771
"854",4.04479,0.0532904,0.338848,0.262527,-0.817706,7.86768,0.267792
"855",4.06307,0.13621,0.334473,0.185137,-0.839757,7.22335,0.271257
"856",3.98533,0.0470506,0.297815,0.255075,-0.722712,7.43432,0.292626
"857",3.95313,0.129918,0.373244,0.200707,-0.71476,7.15888,0.284724
"858",3.85772,0.196881,0.319818,0.255607,-0.628992,7.43626,0.261787
"859",3.86943,0.212066,0.370138,0.185994,-0.629542,7.24898,0.277111
"860",4.04536,0.123075,0.304702,0.227373,-0.802792,7.32955,0.262856
"861",4.13598,0.0589557,0.352858,0.21396,-0.936223,7.25242,0.262878
"862",3.86079,0.216307,0.303659,0.243712,-0.708403,7.36653,0.263831
"863",3.92175,0.135986,0.362829,0.17262,-0.7453,7.58935,0.253671
"864",4.00497,0.104097,0.302114,0.285569,-0.827016,7.47205,0.264882
"865",4.00189,0.0758505,0.357017,0.242902,-0.757523,7.42279,0.261218
"866",3.93148,0.113038,0.347214,0.221325,-0.727145,7.47998,0.273423
"867",3.96596,0.186969,0.42365,0.206758,-0.8141,7.779,0.261403
"868",3.92063,0.100517,0.344864,0.198191,-0.669044,7.79523,0.272463
"869",4.00631,0.094728,0.295938,0.248765,-0.791975,7.72207,0.272297
"870",4.05233,0.240827,0.419469,0.285288,-0.903008,7.06254,0.272666
"871",4.0155,0.0856106,0.395619,0.229603,-0.801673,7.7236,0.273495
"872",3.95682,0.0861599,0.365674,0.22084,-0.761013,7.21141,0.269364
"873",3.90068,0.240349,0.339151,0.214337,-0.783738,7.79875,0.281714
"874",4.02314,0.064566,0.387379,0.296162,-0.784811,7.3495,0.272451
"875",3.98138,0.0568624,0.358237,0.169077,-0.789686,7.55142,0.264764
"876",3.95958,0.0808996,0.388063,0.198448,-0.76982,7.81762,0.276434
"877",3.95113,0.0540375,0.301168,0.265331,-0.682452,7.71258,0.283282
"878",4.11999,0.0288269,0.371775,0.207935,-0.858122,7.84443,0.267565
"879",3.93904,0.0544643,0.303165,0.276839,-0.700807,7.51527,0.268269
"880",3.99486,0.0941647,0.348185,0.245748,-0.802082,7.8009,0.274173
"881",3.86067,0.160449,0.306193,0.195655,-0.703546,7.41652,0.266997
"882",3.83328,0.115619,0.296453,0.260373,-0.528893,7.23371,0.254453
"883",3.98375,0.202639,0.356243,0.237196,-0.828936,7.73661,0.265176
"884",3.98469,0.0355491,0.30581,0.209077,-0.740514,7.57977,0.258035
"885",4.1287,-0.0151096,0.405766,0.207824,-0.929261,7.63122,0.274504
"886",3.99814,0.104107,0.325733,0.202722,-0.801789,7.83247,0.282991
"887",3.99284,-0.0147257,0.40443,0.223087,-0.724915,7.71271,0.274759
"888",4.03112,0.119833,0.32879,0.238168,-0.707347,7.73446,0.271835
"889",4.00954,0.0867137,0.324495,0.231475,-0.825538,7.26379,0.266089
"890",4.08917,0.127275,0.356961,0.29099,-0.869566,7.68455,0.27824
"891",3.89267,0.14584,0.272208,0.21323,-0.66494,7.73029,0.262454
"892",4.12091,0.128081,0.348954,0.245885,-0.938638,7.80094,0.285461
"893",3.9248,0.106556,0.296471,0.211241,-0.74359,7.52288,0.265771
"894",3.94531,0.172642,0.318571,0.297392,-0.701868,7.66495,0.27246
"895",3.88924,0.14231,0.317024,0.175658,-0.728648,7.28579,0.26015
"896",4.06812,0.0187688,0.35031,0.273441,-0.818032,7.51833,0.26747
"897",4.03478,0.107848,0.265036,0.228996,-0.774815,7.41919,0.2535
"898",4.11162,0.0120443,0.395127,0.162997,-0.92032,7.98704,0.271271
"899",4.01443,0.0461846,0.330948,0.205032,-0.746457,7.58156,0.262539
"900",4.05721,0.0406914,0.318751,0.25326,-0.773852,7.47154,0.2486
"901",3.94909,0.0814013,0.33181,0.204207,-0.709289,7.69566,0.271204
"902",3.96266,0.13203,0.334489,0.319674,-0.81015,7.64738,0.26955
"903",3.97625,0.15127,0.326896,0.312785,-0.70511,7.59671,0.26415
"904",3.9894,0.0865227,0.379364,0.235745,-0.826056,7.37191,0.266068
"905",4.04189,0.194696,0.401535,0.259606,-0.894195,7.72074,0.259356
"906",4.06975,0.0226344,0.351514,0.276099,-0.877381,7.46277,0.263841
"907",3.99954,0.0516139,0.343066,0.219972,-0.784883,7.44268,0.270613
"908",4.0283,0.118674,0.426787,0.265192,-0.794269,7.15878,0.273134
"909",4.01432,0.0342145,0.392796,0.239213,-0.746346,7.4924,0.255356
"910",3.94137,0.128655,0.296787,0.213264,-0.676597,8.13273,0.265646
"911",4.00618,0.0217787,0.284205,0.234569,-0.687785,6.99202,0.251088
"912",4.03071,0.0457293,0.325548,0.251026,-0.829737,7.42986,0.284548
"913",4.00151,0.110531,0.240196,0.285889,-0.800512,7.47097,0.263119
"914",3.92976,0.129839,0.328416,0.251024,-0.726807,7.42452,0.257673
"915",4.01794,0.01837,0.314533,0.214545,-0.725445,7.78607,0.257957
"916",3.93101,0.170741,0.256749,0.189822,-0.684525,7.67039,0.257158
"917",3.99616,0.0765397,0.312193,0.271554,-0.739622,7.74444,0.273704
"918",3.79121,0.111969,0.270215,0.204755,-0.555837,7.51837,0.279567
"919",4.05754,0.143047,0.4217,0.258355,-0.91517,7.56675,0.269109
"920",4.06475,0.0464403,0.286274,0.250583,-0.792595,7.5,0.270392
"921",4.04269,0.145607,0.430731,0.161098,-0.883796,8.18127,0.288465
"922",4.04647,0.0419499,0.367088,0.187966,-0.803241,7.68542,0.246899
"923",3.98666,0.081856,0.340951,0.237859,-0.797533,7.88358,0.279002
"924",3.9307,0.234564,0.377948,0.168602,-0.790604,7.45717,0.260967
"925",3.97529,0.0696569,0.360516,0.263885,-0.725153,7.49972,0.261372
"926",3.95979,0.115584,0.341188,0.223116,-0.793971,7.33073,0.251007
"927",4.03738,0.0412479,0.348447,0.164859,-0.818686,7.27984,0.268857
"928",3.88141,0.140221,0.295536,0.221675,-0.691094,7.49047,0.264164
"929",3.84115,0.148256,0.355644,0.27839,-0.627461,7.37089,0.261279
"930",3.95318,0.166326,0.3593,0.226627,-0.76028,7.22348,0.265881
"931",3.90591,0.238727,0.336085,0.289195,-0.677705,7.12716,0.282973
"932",4.12547,-0.00206726,0.39834,0.206321,-0.9167,8.0647,0.277924
"933",3.74748,0.238017,0.307842,0.208573,-0.509002,7.09197,0.265103
"934",4.04029,0.139409,0.387155,0.272505,-0.83562,7.45903,0.263244
"935",3.9953,0.119512,0.32245,0.176638,-0.736736,7.63397,0.278413
"936",3.90408,0.106426,0.361295,0.206723,-0.704056,7.59698,0.279952
"937",3.88759,0.174991,0.341438,0.219576,-0.720674,6.90471,0.278447
"938",3.85856,0.169861,0.360687,0.232109,-0.697136,7.46845,0.277974
"939",3.86497,0.14199,0.368176,0.223304,-0.687888,7.49774,0.283497
"940",3.96389,0.0463007,0.33334,0.23914,-0.718156,7.45292,0.245165
"941",4.02356,0.168214,0.272318,0.253205,-0.842104,7.71135,0.254521
"942",3.97196,0.126862,0.394205,0.227452,-0.761922,7.4521,0.2571
"943",4.04847,0.1599,0.252087,0.232619,-0.859619,7.13658,0.252146
"944",3.94199,-0.0452037,0.329228,0.23129,-0.643765,7.88461,0.256086
"945",3.88467,0.133472,0.362062,0.244818,-0.787038,7.28594,0.26413
"946",4.1046,0.0893209,0.390737,0.199282,-0.870062,7.56015,0.277139
"947",3.96313,0.111581,0.283604,0.16553,-0.723772,7.43125,0.269994
"948",3.91192,0.184263,0.288874,0.213825,-0.681493,7.27563,0.246137
"949",4.07298,0.0163422,0.385606,0.294632,-0.800634,7.32427,0.254038
"950",4.02384,0.0152818,0.345416,0.224808,-0.859972,7.54598,0.264536
"951",4.09212,-0.0735933,0.33014,0.223439,-0.779073,7.47137,0.264961
"952",3.90324,0.115632,0.281829,0.271217,-0.624074,7.35615,0.255612
"953",4.07522,0.00234577,0.318763,0.201132,-0.773426,7.50394,0.260242
"954",4.00336,0.041459,0.307346,0.257433,-0.709101,7.448,0.263455
"955",3.92877,0.0435939,0.340926,0.269749,-0.639533,7.50376,0.273815
"956",4.002,0.080342,0.301856,0.26055,-0.789979,7.42921,0.252451
"957",3.99748,0.0197654,0.301184,0.196659,-0.736184,7.47436,0.27953
"958",4.14692,0.0787088,0.373596,0.232018,-0.8296,7.37963,0.266308
"959",3.85715,0.19167,0.380379,0.261234,-0.704568,7.9461,0.265619
"960",3.89031,0.148844,0.361317,0.273409,-0.711866,7.4299,0.263717
"961",3.9663,0.112049,0.338181,0.22524,-0.803482,7.04687,0.253308
"962",4.00139,0.00687774,0.340847,0.220476,-0.718291,7.57851,0.274634
"963",3.98936,0.087542,0.333376,0.150044,-0.804901,7.50433,0.269183
"964",4.03146,0.0812716,0.308271,0.221599,-0.744612,8.00255,0.254478
"965",4.01162,-0.0116336,0.314967,0.244681,-0.747879,7.5953,0.267862
"966",3.99999,0.109939,0.336307,0.225013,-0.786537,7.13158,0.269437
"967",4.1116,0.0580165,0.424307,0.201919,-0.9343,7.24315,0.27694
"968",4.11557,-0.000975513,0.343075,0.243889,-0.873338,7.73883,0.257663
"969",4.15409,0.0136407,0.35243,0.168698,-0.893017,7.58,0.26285
"970",3.97185,0.190238,0.349142,0.250413,-0.808947,7.97497,0.267583
"971",3.92029,0.102267,0.356918,0.229688,-0.679086,7.52102,0.276543
"972",3.92284,0.132606,0.347267,0.182346,-0.713539,8.06964,0.280731
"973",3.89886,0.200769,0.276627,0.225548,-0.648559,7.58648,0.268308
"974",4.03482,0.0761307,0.334014,0.243831,-0.857262,7.55147,0.263784
"975",3.98542,0.0601375,0.363381,0.207116,-0.792121,7.66393,0.274004
"976",3.82437,0.111768,0.390203,0.282533,-0.631302,7.4902,0.265958
"977",3.98055,0.132262,0.386446,0.245372,-0.812523,7.90398,0.264325
"978",4.03004,0.0710396,0.36004,0.241086,-0.821188,7.34952,0.270814
"979",3.96293,0.167919,0.353511,0.214719,-0.856288,7.78193,0.276269
"980",3.95006,0.223605,0.36382,0.294471,-0.830909,7.50616,0.259676
"981",4.00083,0.13143,0.331954,0.253375,-0.844988,7.25962,0.269027
"982",4.17858,0.0428096,0.374502,0.225306,-0.912729,7.20008,0.257645
"983",3.98101,0.0470635,0.376408,0.273894,-0.72413,7.49529,0.262954
"984",3.90552,0.0820994,0.335361,0.179949,-0.699073,7.90135,0.279719
"985",3.91012,0.164693,0.344011,0.26327,-0.724751,7.58569,0.243508
"986",3.81959,0.329699,0.310954,0.215787,-0.662023,7.63255,0.244322
"987",3.9188,0.168342,0.32629,0.21262,-0.676691,7.81632,0.254089
"988",3.91665,0.16003,0.405768,0.247565,-0.726191,7.16598,0.263576
"989",3.8748,0.0423255,0.347958,0.189317,-0.679915,7.93903,0.267438
"990",4.07097,0.0776912,0.367216,0.244582,-0.876513,7.9045,0.275445
"991",3.99969,0.214515,0.352995,0.257828,-0.778185,7.6404,0.273172
"992",3.91572,0.17509,0.251417,0.267301,-0.690969,7.29251,0.274218
"993",3.94824,0.14143,0.332653,0.25103,-0.73144,7.9012,0.253166
"994",4.02257,0.0716371,0.326084,0.213444,-0.814242,7.78945,0.254338
"995",3.94584,0.141144,0.272888,0.300335,-0.786354,7.25409,0.260758
"996",3.94837,0.121268,0.292399,0.229073,-0.730081,7.63862,0.278765
"997",3.96742,0.0319291,0.278906,0.231384,-0.691548,7.42592,0.271501
"998",4.06654,0.149786,0.34689,0.184551,-0.845864,7.47183,0.266119
"999",3.87439,0.158063,0.289915,0.280219,-0.730711,7.22321,0.278192
"1000",4.09695,-0.0617684,0.412751,0.142273,-0.8733,7.57884,0.263418
"1001",4.01214,0.0371782,0.356739,0.19749,-0.743055,7.68418,0.258854
"1002",3.95343,0.13492,0.359881,0.251365,-0.788988,7.87829,0.267129
"1003",3.97902,0.122958,0.368037,0.266537,-0.80442,7.23815,0.260114
"1004",3.98012,0.216211,0.362855,0.252624,-0.848595,7.61309,0.241257
"1005",4.07251,-0.0121707,0.359892,0.170847,-0.798822,7.391,0.258104
"1006",3.88422,0.0836943,0.347751,0.226259,-0.73571,8.20041,0.268017
"1007",3.9771,0.153975,0.365147,0.181219,-0.786784,7.58858,0.268221
"1008",3.82847,0.188808,0.32166,0.291396,-0.619857,7.29467,0.273652
"1009",3.91007,0.245728,0.330245,0.228533,-0.766902,7.50669,0.270043
"1010",4.09119,0.12661,0.329747,0.273677,-0.881065,7.81977,0.268153
"1011",3.97774,0.085921,0.308365,0.237601,-0.729393,7.1193,0.251905
"1012",3.90679,0.215893,0.320753,0.239695,-0.763636,7.23396,0.266851
"1013",3.93436,0.131238,0.319837,0.225014,-0.717585,7.52581,0.281644
"1014",3.93174,0.081886,0.378042,0.200762,-0.729859,8.00232,0.277665
"1015",4.05968,0.11464,0.357831,0.27702,-0.801464,7.64684,0.259082
"1016",3.98558,0.102724,0.400843,0.237614,-0.713775,7.83342,0.247324
"1017",3.96434,0.202554,0.303113,0.256726,-0.770535,7.5215,0.279218
"1018",4.13589,0.0275383,0.35509,0.256773,-0.892393,7.79089,0.269748
"1019",3.81053,0.158662,0.326528,0.24119,-0.667685,7.24843,0.264078
"1020",4.00151,0.122422,0.369839,0.215555,-0.897016,7.31283,0.280934
"1021",3.9683,0.157454,0.395331,0.243799,-0.777943,7.68272,0.269364
"1022",3.9737,0.0440533,0.328655,0.234384,-0.677494,7.36464,0.262964
"1023",3.87526,0.151527,0.276824,0.250271,-0.627794,6.94667,0.268599
"1024",3.93044,0.214922,0.361993,0.259472,-0.843765,7.66766,0.2661
"1025",3.99993,0.162108,0.27648,0.26597,-0.740166,7.40873,0.265601
"1026",3.96661,0.143588,0.375581,0.22072,-0.743444,7.28843,0.272247
"1027",4.05421,0.0427371,0.341862,0.236446,-0.738197,7.474,0.269719
"1028",3.90943,0.090807,0.246639,0.260626,-0.58928,7.73296,0.259094
"1029",3.96225,0.0906685,0.369834,0.149662,-0.730883,6.92628,0.276515
"1030",3.90431,0.223576,0.333655,0.262782,-0.730341,7.66594,0.248107
"1031",3.98665,0.0955061,0.334277,0.230084,-0.793646,7.50867,0.267428
"1032",4.0768,0.040148,0.375357,0.266394,-0.766113,7.77411,0.266338
"1033",4.03842,0.111668,0.385162,0.242251,-0.825666,7.4444,0.251554
"1034",3.93955,0.112823,0.306698,0.262311,-0.7462,7.13659,0.280102
"1035",4.04156,0.112025,0.373651,0.254387,-0.819706,7.45529,0.275984
"1036",3.94816,0.0847675,0.294141,0.25888,-0.603091,7.38147,0.252387
"1037",3.97545,0.113216,0.346535,0.247073,-0.775694,7.4368,0.260469
"1038",3.77835,0.183934,0.344505,0.253919,-0.641601,7.30527,0.262149
"1039",3.87386,0.0950854,0.285923,0.178743,-0.595484,7.45578,0.262648
"1040",3.87747,0.0780028,0.362175,0.251867,-0.614031,7.57097,0.260555
"1041",3.90889,0.129185,0.34098,0.202163,-0.697702,7.4939,0.27103
"1042",3.95168,0.117521,0.320905,0.237379,-0.735447,7.15904,0.285998
"1043",3.87355,0.283304,0.414434,0.267928,-0.777932,7.33529,0.266368
"1044",3.96856,0.0504842,0.335311,0.216092,-0.738404,7.44785,0.259037
"1045",4.06377,0.0697219,0.374687,0.176288,-0.85247,7.55189,0.277307
"1046",3.92932,0.0748084,0.347716,0.256309,-0.630821,7.67794,0.274697
"1047",3.95081,0.112015,0.370657,0.224755,-0.737541,7.15133,0.282792
"1048",4.07338,0.0847354,0.300007,0.25632,-0.816116,7.49924,0.252892
"1049",4.03617,0.0260234,0.349263,0.19724,-0.813722,7.14838,0.276208
"1050",3.95706,0.0875412,0.295045,0.248121,-0.72287,8.03413,0.271069
"1051",3.86003,0.194257,0.44592,0.272212,-0.707159,8.20384,0.283332
"1052",3.81673,0.221779,0.256243,0.286107,-0.639666,7.46572,0.275151
"1053",4.04274,0.00798509,0.291122,0.227414,-0.797307,7.53172,0.278047
"1054",3.9792,0.0277607,0.381449,0.214841,-0.73168,8.05883,0.26005
"1055",3.94602,0.0984626,0.342255,0.193154,-0.703966,7.95404,0.276607
"1056",3.88682,0.129185,0.340474,0.212408,-0.696079,7.52486,0.300846
"1057",4.14535,-0.0143166,0.358491,0.196573,-0.908498,7.3427,0.255945
"1058",3.92551,0.174811,0.349425,0.232908,-0.740432,7.78812,0.272474
