"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"702",3.30044,0.0899499,0.135003,0.0746839,0.203041,7.51697,0.193245
"703",3.27047,0.0474001,0.154682,0.030117,0.215001,8.01193,0.197017
"704",3.24213,0.0519972,0.184422,0.0577089,0.237527,7.6694,0.200822
"705",3.28436,0.0357557,0.158946,0.0240203,0.195732,7.8511,0.192077
"706",3.25384,0.104457,0.225649,0.0675064,0.231426,8.37168,0.180183
"707",3.21003,0.0798097,0.197392,0.0668223,0.276287,7.83517,0.20159
"708",3.27933,0.0366311,0.137929,0.0798688,0.269622,7.72891,0.184052
"709",3.34793,0.0329279,0.14749,0.0757138,0.142081,7.68526,0.189943
"710",3.27991,0.0640317,0.179039,0.0536376,0.257363,7.89801,0.191042
"711",3.33011,0.0674082,0.149745,0.0422992,0.154163,8.01458,0.189721
"712",3.37321,0.0664874,0.121643,0.0310275,0.172221,7.7111,0.192938
"713",3.24774,0.0322444,0.165755,0.0455259,0.228347,7.9027,0.188653
"714",3.2915,0.0900054,0.110517,0.0407021,0.166764,7.76718,0.19808
"715",3.31343,-0.00964691,0.12188,0.0675253,0.206948,7.60608,0.189201
"716",3.30516,0.0548416,0.152501,0.0403617,0.218161,7.81048,0.201593
"717",3.25202,0.0698124,0.1304,0.104374,0.251474,7.72626,0.196039
"718",3.27821,0.136118,0.153023,0.0365617,0.179573,7.97077,0.196374
"719",3.29019,0.147768,0.157508,0.109832,0.237807,7.49514,0.199821
"720",3.21831,0.106267,0.193586,0.106078,0.289462,7.996,0.192017
"721",3.20373,0.104321,0.145752,0.0687004,0.263467,7.90218,0.183644
"722",3.27579,0.051082,0.143762,0.0545915,0.260322,7.99516,0.189185
"723",3.33437,0.107544,0.111831,0.0448537,0.171973,7.79217,0.187905
"724",3.30213,0.0690577,0.171668,0.0926697,0.214216,7.87909,0.194184
"725",3.35863,0.0862031,0.12111,0.0326234,0.131977,7.85325,0.183424
"726",3.29902,0.0912244,0.141587,0.0908098,0.229431,7.65142,0.191223
"727",3.33673,0.0738994,0.142576,0.0821328,0.120886,7.98438,0.197859
"728",3.34784,0.0827502,0.145602,0.0517541,0.174364,7.82738,0.192603
"729",3.33462,0.0322723,0.169462,0.112107,0.170371,7.92736,0.198518
"730",3.29432,0.0591811,0.157099,0.0482563,0.230336,7.68539,0.193769
"731",3.29246,0.0906001,0.135644,0.067296,0.171536,7.97697,0.190973
"732",3.24356,0.0959246,0.158906,0.0621129,0.256654,7.4929,0.192467
"733",3.31762,0.0978023,0.142181,0.0426729,0.168409,7.61943,0.199276
"734",3.26965,0.0353827,0.130183,0.100244,0.272018,7.83314,0.186389
"735",3.32175,0.097278,0.159073,0.0173005,0.141225,7.78164,0.192659
"736",3.32433,0.0810402,0.108925,0.0640481,0.166136,7.69743,0.192315
"737",3.28344,0.0304895,0.18484,0.0309567,0.231344,7.97744,0.18812
"738",3.2749,0.0983752,0.15379,0.0643206,0.168205,7.99971,0.190986
"739",3.28364,0.0744883,0.15383,0.0477757,0.188446,7.74808,0.188165
"740",3.27636,0.0497847,0.162859,0.0707921,0.264612,7.91483,0.191111
"741",3.27868,0.0398317,0.141399,0.0829014,0.220238,7.87517,0.184411
"742",3.296,0.0575315,0.174235,0.0713688,0.228423,7.92906,0.186438
"743",3.26631,0.129904,0.138665,0.0447294,0.208218,7.94835,0.200889
"744",3.3399,0.0157561,0.135745,0.0958565,0.197253,7.81752,0.188316
"745",3.30461,0.0541744,0.158252,0.0406363,0.211117,7.86218,0.186518
"746",3.28411,0.102909,0.168442,0.0609711,0.212606,7.81354,0.187217
"747",3.28361,0.0883522,0.153657,0.0638954,0.243972,7.56574,0.188271
"748",3.30589,0.0632104,0.143805,0.0745294,0.205648,7.57892,0.191344
"749",3.29163,0.0610352,0.148775,0.0705929,0.196218,7.7898,0.198545
"750",3.21834,0.0365826,0.156209,0.0632607,0.312892,7.67534,0.193422
"751",3.29983,0.0461426,0.148786,0.0587431,0.192726,7.79202,0.191255
"752",3.34139,-0.00208321,0.168636,0.017945,0.130703,8.07489,0.195234
"753",3.24723,0.0574216,0.152044,0.027701,0.246582,7.95015,0.184274
"754",3.30938,0.0402968,0.154945,0.0425289,0.191774,7.7282,0.193058
"755",3.20142,0.0607945,0.158938,0.0388017,0.21743,7.92838,0.203657
"756",3.26276,0.00107117,0.163174,0.0636305,0.276645,7.88288,0.186959
"757",3.26067,0.0581175,0.119551,0.10875,0.276615,7.82793,0.19222
"758",3.3221,0.0997772,0.129518,0.0466403,0.179533,7.74597,0.180307
"759",3.33259,0.0228054,0.166933,0.0734957,0.171173,7.7347,0.195283
"760",3.23861,0.146704,0.137639,0.0761834,0.238146,7.77878,0.192688
"761",3.25616,0.0871066,0.1517,0.110087,0.263891,8.1635,0.195481
"762",3.28055,0.00582062,0.156717,0.102788,0.2506,7.95803,0.184218
"763",3.34704,-0.023085,0.14085,0.0492403,0.235419,7.85371,0.192353
"764",3.34695,-0.0185994,0.174711,0.0647506,0.164676,7.79325,0.189704
"765",3.2893,0.0187192,0.121903,0.0124418,0.230327,7.90146,0.190802
"766",3.35468,0.0634503,0.131742,0.0872994,0.182273,7.64936,0.192081
"767",3.21981,0.0996862,0.170231,0.0298526,0.26729,7.94816,0.188671
"768",3.2342,0.0777324,0.157443,0.0760629,0.321899,8.12709,0.186282
"769",3.24883,0.013513,0.155373,0.0425439,0.272148,7.74346,0.192143
"770",3.29603,0.0406002,0.176243,0.0754284,0.250249,7.9451,0.187363
"771",3.38138,-0.00661514,0.144799,0.0217572,0.14748,7.51975,0.193055
"772",3.18647,0.0480605,0.188023,0.0640334,0.340668,7.61722,0.189541
"773",3.26953,0.0363791,0.173784,0.04163,0.230132,7.80926,0.188581
"774",3.35694,0.0987592,0.138613,0.0520174,0.147256,7.73743,0.194082
"775",3.31135,0.0496709,0.173871,0.0295701,0.196649,7.87056,0.186574
"776",3.38154,0.0128093,0.150288,0.0309667,0.153967,7.83017,0.192925
"777",3.16765,0.134419,0.186824,0.0227107,0.282992,7.62638,0.19178
"778",3.25525,0.107324,0.143211,0.102768,0.264154,7.8793,0.209313
"779",3.29878,0.134049,0.110086,0.042514,0.199181,7.97011,0.183199
"780",3.28493,0.069589,0.153029,0.0573882,0.223558,7.81078,0.193737
"781",3.29528,0.134918,0.130785,0.0500347,0.159025,7.45532,0.188974
"782",3.31352,-0.0110923,0.178993,0.0523903,0.25238,7.58866,0.199801
"783",3.26349,0.015189,0.168079,0.0731431,0.285398,7.93394,0.186384
"784",3.32342,-0.012987,0.157948,0.0416348,0.187846,7.95417,0.187618
"785",3.33002,0.081897,0.124935,0.0768637,0.132863,7.30682,0.198752
"786",3.39669,0.0255564,0.127627,0.00348573,0.0663703,8.05752,0.190532
"787",3.24892,0.00849225,0.169734,0.0970321,0.356816,7.76314,0.18556
"788",3.31295,0.107515,0.158599,0.0413319,0.140246,7.69968,0.197702
"789",3.31548,0.0686372,0.184856,0.0822824,0.193256,7.6936,0.179677
"790",3.36897,0.0301673,0.141717,0.0682955,0.145654,7.76602,0.194247
"791",3.30909,0.0509264,0.163462,0.0451964,0.232373,7.8185,0.189874
"792",3.30698,0.0151833,0.171618,0.0430177,0.230144,7.68787,0.187933
"793",3.28858,0.0414696,0.160621,0.0393373,0.182008,8.02818,0.192385
"794",3.21787,0.120664,0.105685,0.0751808,0.269221,7.75104,0.183277
"795",3.31831,0.00296929,0.167423,0.0674591,0.217349,7.73093,0.191807
"796",3.30368,0.031552,0.163099,0.0607151,0.2531,7.65063,0.204869
"797",3.41872,-0.0389973,0.141317,0.0432334,0.147009,7.61741,0.187398
"798",3.29959,0.0673669,0.118738,0.0541096,0.162889,8.04264,0.193143
"799",3.25007,0.103781,0.16273,0.0398862,0.190847,7.78609,0.194567
"800",3.35837,0.0496691,0.149073,0.0833955,0.154904,8.06857,0.193263
"801",3.34989,-0.0331528,0.12435,0.0416106,0.199032,7.67392,0.19265
"802",3.35778,0.0931963,0.116009,0.022579,0.116596,8.05177,0.186201
"803",3.27811,0.0275116,0.197308,0.0763934,0.247471,8.04657,0.192505
"804",3.31086,0.0197454,0.159289,0.0956105,0.217874,7.99737,0.191395
"805",3.25552,0.0855768,0.127436,0.0690708,0.255159,7.7171,0.194095
"806",3.336,0.07856,0.120599,0.0125601,0.142428,7.71871,0.187828
"807",3.28898,-0.0111095,0.148491,0.0605989,0.229371,7.88906,0.188112
"808",3.33893,0.0297732,0.177866,0.0523568,0.138044,7.95203,0.203833
"809",3.38933,0.0397274,0.158843,0.0161698,0.156221,7.80259,0.188205
"810",3.18851,0.131209,0.138036,0.0711971,0.301391,7.72279,0.196226
"811",3.306,0.115553,0.117312,0.0651984,0.157725,7.74175,0.193987
"812",3.32489,0.017135,0.121412,0.0745057,0.205293,7.82755,0.195575
"813",3.37792,-0.00362236,0.152401,0.0471001,0.137868,7.84281,0.201143
"814",3.16439,0.146488,0.170971,0.0698288,0.301748,7.61965,0.198333
"815",3.27062,0.0624921,0.18375,0.0846209,0.276136,7.68839,0.188255
"816",3.29536,0.0477231,0.134823,0.0796331,0.189856,7.78202,0.188601
"817",3.23188,0.05522,0.175789,0.0573,0.274392,7.82781,0.185255
"818",3.2351,-0.0158992,0.182316,0.0724622,0.317213,7.81556,0.191982
"819",3.32571,0.00400213,0.164089,0.0961206,0.253458,7.68775,0.193339
"820",3.25734,0.0021546,0.151474,0.0461848,0.22259,8.18598,0.179554
"821",3.26455,0.110843,0.136835,0.0644737,0.254156,7.46047,0.195161
"822",3.29568,0.0605711,0.176164,0.0252709,0.201272,7.56688,0.192028
"823",3.26865,0.147952,0.14575,0.0201407,0.219714,7.93918,0.193731
"824",3.20892,0.0899426,0.170802,0.0439539,0.260721,7.60866,0.194469
"825",3.2959,0.137634,0.133159,0.0234466,0.178227,7.84712,0.196633
"826",3.36769,0.041133,0.135761,0.0251615,0.12346,8.11525,0.189235
"827",3.31931,0.0681153,0.125847,0.0723717,0.183608,7.70527,0.192238
"828",3.23832,0.0955037,0.158344,0.097531,0.279169,7.88202,0.185095
"829",3.35567,0.0507442,0.131204,0.0441185,0.180672,7.61597,0.19064
"830",3.3362,0.046132,0.121618,0.0502763,0.147472,7.72854,0.190177
"831",3.21738,0.0950742,0.15605,0.045816,0.257235,7.89431,0.185456
"832",3.27952,0.047524,0.157221,0.047241,0.249549,7.7375,0.193755
"833",3.30835,0.106917,0.126264,0.0671989,0.193251,7.79848,0.195235
"834",3.2979,0.114666,0.119154,0.043294,0.175432,7.73079,0.198247
"835",3.26342,0.0482086,0.179022,0.0968012,0.277531,7.98959,0.200014
"836",3.2693,0.139703,0.114043,0.0178826,0.19483,7.85943,0.191575
"837",3.27051,0.0564661,0.116191,0.050528,0.221966,8.0592,0.20015
"838",3.27271,0.00889376,0.147099,0.0252404,0.234965,7.5176,0.200304
"839",3.30371,0.0636916,0.180389,0.079622,0.219857,7.72982,0.199862
"840",3.33595,0.0366356,0.142579,0.040283,0.191605,7.73338,0.187105
"841",3.25458,0.14419,0.120225,0.0391905,0.172291,7.64943,0.189836
"842",3.32875,0.0371867,0.166735,0.0506759,0.170583,8.06134,0.189577
"843",3.27688,0.0742491,0.173784,0.0885187,0.260616,7.57847,0.188879
"844",3.3933,0.0116717,0.104567,0.0583921,0.135108,7.6281,0.178719
"845",3.2445,0.0627505,0.136513,0.0454899,0.20841,7.90104,0.196588
"846",3.28948,0.0556834,0.178392,0.0534223,0.228215,7.88178,0.188646
"847",3.21894,0.110295,0.154314,0.00742757,0.20394,7.8103,0.199194
"848",3.33074,-0.0765796,0.192868,0.0311308,0.235921,7.83246,0.188586
"849",3.22562,0.0577779,0.154448,0.0614324,0.296573,7.34669,0.183936
"850",3.29661,0.120507,0.153653,0.0334841,0.1975,7.94508,0.199845
"851",3.26073,0.0474797,0.127502,0.0627045,0.255608,7.58748,0.194871
"852",3.34284,0.0660289,0.166391,0.0481532,0.138847,7.59181,0.191945
"853",3.28403,0.120745,0.116024,0.0110426,0.162569,7.6913,0.193001
"854",3.30186,0.0455766,0.168936,0.0402485,0.168687,7.82558,0.185174
"855",3.34527,0.0959955,0.108839,0.0707852,0.17151,7.82966,0.195526
"856",3.34824,0.0861596,0.119961,0.0193135,0.120951,7.67177,0.200132
"857",3.31436,0.025976,0.165792,0.077936,0.185768,7.97271,0.188806
"858",3.34333,0.0471424,0.135612,0.0461536,0.138242,7.77556,0.204124
"859",3.28736,0.0636723,0.154058,0.0354717,0.186463,7.8959,0.18752
"860",3.284,0.0239741,0.165441,0.118356,0.248942,7.52847,0.19725
"861",3.30171,0.0812153,0.117157,0.0873042,0.207388,7.61776,0.192778
"862",3.30362,0.0291044,0.155904,0.0795419,0.233578,7.86905,0.197877
"863",3.28421,0.123392,0.161015,0.0849615,0.200304,7.74156,0.198681
"864",3.3038,0.0367515,0.165102,0.0982272,0.208319,7.35219,0.190346
"865",3.21229,0.0533474,0.17604,0.0382667,0.321892,7.77393,0.189979
"866",3.24486,0.0895792,0.168975,0.0391035,0.266299,7.84841,0.188816
"867",3.3184,0.0742486,0.138209,0.0426945,0.184806,7.64999,0.194735
"868",3.25057,0.101556,0.141258,0.00838162,0.270213,7.85508,0.194772
"869",3.2804,0.00700608,0.199753,0.0551987,0.219198,7.75861,0.190933
"870",3.30935,0.0472943,0.20074,0.0660138,0.193117,7.94261,0.189417
"871",3.22085,0.0583809,0.182254,0.117405,0.337118,7.77193,0.196236
"872",3.43498,0.0365217,0.145217,0.0721513,0.0820076,7.60354,0.192079
"873",3.24015,0.0395428,0.208274,0.020653,0.264602,7.87633,0.192772
"874",3.24245,0.0607083,0.161422,0.0405139,0.20402,7.50474,0.198943
"875",3.29587,0.0535798,0.119556,0.0824551,0.189484,7.73591,0.187245
"876",3.31486,0.0207433,0.168909,0.0212523,0.168513,8.19436,0.186793
"877",3.42517,-0.0250801,0.121261,0.0364841,0.103312,7.85837,0.192535
"878",3.22697,0.117951,0.150379,0.0961135,0.303654,8.04408,0.188735
"879",3.2853,0.117469,0.100089,0.0590893,0.253799,8.10881,0.187111
"880",3.28464,0.0764777,0.129498,0.0619854,0.222484,8.16486,0.187748
"881",3.27425,0.068933,0.145706,0.0773229,0.278285,8.01647,0.202244
"882",3.23054,0.113111,0.190588,0.0652683,0.266952,7.85228,0.1964
"883",3.31718,0.0409352,0.137014,0.0388635,0.21006,8.017,0.194435
"884",3.34436,0.0587403,0.15613,0.0762128,0.169075,7.74229,0.18759
"885",3.33723,0.0441944,0.160708,0.0444901,0.133133,7.77398,0.193519
"886",3.20475,0.128884,0.114512,0.0588362,0.277876,7.95934,0.19151
"887",3.3003,0.00823127,0.16256,0.0334829,0.229615,7.76375,0.189955
"888",3.3749,0.0154031,0.105637,0.0526724,0.127151,7.69552,0.190017
"889",3.31285,0.129294,0.152482,0.0538463,0.178969,7.97359,0.192478
"890",3.31398,0.098168,0.137148,0.0381963,0.156576,7.67448,0.194367
"891",3.22726,0.0699265,0.16338,0.0738119,0.315528,7.78596,0.196796
"892",3.32847,0.0265419,0.166908,0.0400431,0.183459,7.93671,0.188105
"893",3.27672,0.118845,0.126155,0.0635049,0.248963,8.18177,0.192942
"894",3.3476,0.0905602,0.0992502,0.0484107,0.178619,7.8708,0.192343
"895",3.34823,-0.0516727,0.201231,0.0779866,0.143596,7.89292,0.188357
"896",3.27826,0.042185,0.174205,0.0730208,0.258812,7.81563,0.194538
"897",3.33133,0.0174734,0.14839,0.0444181,0.185907,7.56749,0.192142
"898",3.33478,0.101034,0.142176,0.0321254,0.153967,7.72731,0.190998
"899",3.26687,0.102788,0.136331,0.0835563,0.22535,7.8518,0.186189
"900",3.31116,0.0931335,0.189084,0.0833345,0.193579,7.7373,0.198151
"901",3.28563,0.0801453,0.148129,0.103661,0.188919,7.72604,0.197296
"902",3.34179,0.0692158,0.148622,0.0464229,0.135038,7.85295,0.194218
"903",3.23917,0.0938561,0.13892,0.0644821,0.288953,7.98003,0.19908
"904",3.26739,0.0621078,0.171743,0.0846824,0.249043,7.68624,0.188553
"905",3.29991,0.116992,0.18811,0.0381544,0.174624,7.40857,0.187163
"906",3.2347,0.123965,0.120986,0.0939643,0.262775,8.02842,0.200189
"907",3.34796,0.0704955,0.154849,0.11879,0.163131,7.60743,0.181077
"908",3.3175,0.0343951,0.157836,0.0175159,0.225276,7.52032,0.192891
"909",3.29904,0.032778,0.154016,0.0855504,0.236522,7.7831,0.188562
"910",3.25132,0.038152,0.178943,0.0599919,0.275505,7.82906,0.189449
"911",3.2018,0.15058,0.165331,0.0675124,0.212466,7.84758,0.188738
"912",3.27188,0.0588155,0.152162,0.0763493,0.233628,7.66189,0.184008
"913",3.29279,0.0704278,0.129381,0.0687825,0.228797,8.02015,0.194021
"914",3.30013,0.0528595,0.175471,0.0332085,0.23649,7.63654,0.200106
"915",3.29761,0.0979208,0.125154,-0.0033097,0.18807,7.60411,0.188178
"916",3.2931,0.059745,0.174572,0.0423251,0.156496,8.0332,0.189518
"917",3.28888,0.148367,0.124813,0.0496123,0.140313,8.00739,0.185185
"918",3.2624,0.0911263,0.148644,0.0705275,0.188648,7.59351,0.192599
"919",3.25768,0.0958481,0.162974,0.0833854,0.244988,7.88392,0.194865
"920",3.29343,0.0433503,0.168524,0.0872156,0.228337,7.89848,0.184637
"921",3.38995,0.0708933,0.134183,0.0214971,0.125364,7.82302,0.200217
"922",3.30954,0.0581574,0.20663,0.0796117,0.202763,7.86494,0.194213
"923",3.22727,0.087909,0.133473,0.0557512,0.303905,7.84704,0.193404
"924",3.2694,-0.00597049,0.160628,0.0606157,0.253586,7.73975,0.193617
"925",3.29642,0.0704443,0.153931,0.0277482,0.146533,7.90231,0.192141
"926",3.3046,0.115501,0.13361,0.0294301,0.163353,7.7899,0.199886
"927",3.35173,0.0883764,0.127081,0.0644364,0.138934,7.92493,0.193862
"928",3.23523,0.147166,0.0991044,0.04843,0.237577,7.48751,0.197401
"929",3.34687,0.000871289,0.128438,0.0488982,0.175413,7.91006,0.187462
"930",3.29449,0.0556148,0.142005,0.0714659,0.180259,8.08063,0.1893
"931",3.30354,0.0952682,0.153766,0.0584484,0.216193,7.83178,0.195999
"932",3.25072,0.0745999,0.149346,0.0658414,0.227574,8.02693,0.188817
"933",3.36014,0.00219429,0.0936664,0.0885578,0.173647,7.7027,0.194271
"934",3.31793,0.0603896,0.154676,0.0493157,0.145716,7.80357,0.19137
"935",3.27457,0.0964317,0.154356,0.0440442,0.198787,7.81085,0.188644
"936",3.31605,0.0285211,0.159192,0.068129,0.190152,7.73533,0.18312
"937",3.31826,-0.0147432,0.165231,0.0685158,0.210618,7.92104,0.187435
"938",3.27955,0.139707,0.163997,0.0941694,0.216295,8.26474,0.191196
"939",3.32567,0.0310069,0.14555,0.0727011,0.182562,7.96866,0.194454
"940",3.3819,0.0669802,0.146469,0.0627291,0.110521,7.87018,0.185061
"941",3.25792,0.0560413,0.172783,0.0957112,0.268169,7.78754,0.192033
"942",3.34866,0.0657329,0.151041,0.079704,0.131597,7.63926,0.184115
"943",3.29058,0.0380706,0.17366,0.0525786,0.157706,7.83801,0.193243
"944",3.27298,0.0676689,0.18098,0.0729071,0.232351,7.91897,0.191838
"945",3.23674,-0.00114514,0.157584,0.0631643,0.255658,7.77654,0.196474
"946",3.25007,0.0967008,0.147187,0.0672809,0.273996,7.74886,0.188029
"947",3.40501,0.0367098,0.125441,0.0367006,0.0780644,7.71934,0.196622
"948",3.41949,0.0502928,0.128099,0.0262593,0.0775404,7.58198,0.196489
"949",3.25471,0.0845371,0.161771,0.0511453,0.234943,7.78562,0.187357
"950",3.25219,0.0615306,0.181726,0.0495975,0.27183,7.71316,0.19741
"951",3.33468,0.116621,0.120256,0.0247932,0.143089,7.69355,0.199018
"952",3.32189,0.0219003,0.160304,0.0844729,0.216013,7.67842,0.197207
"953",3.24813,0.0795396,0.132484,0.0592774,0.264175,7.79799,0.182685
"954",3.38088,0.0509626,0.144311,0.0356243,0.120338,7.9899,0.198158
"955",3.33299,0.0422101,0.164676,0.0604349,0.170047,7.73691,0.195177
"956",3.24168,0.11163,0.174931,-0.00121549,0.200336,7.66644,0.18737
"957",3.2812,0.0916518,0.149775,0.0799722,0.232154,7.51641,0.194847
"958",3.34946,0.0039959,0.1501,0.0695374,0.142198,7.46589,0.189846
"959",3.27724,0.0997284,0.149846,0.0788466,0.231895,7.85359,0.197886
"960",3.29057,0.080902,0.14689,0.0360737,0.222614,7.70873,0.191387
"961",3.27218,0.0624948,0.161721,0.0747104,0.208488,7.66243,0.194634
"962",3.32852,0.0418616,0.163319,0.0115593,0.175143,7.62124,0.188927
"963",3.31171,0.0359446,0.15435,0.083209,0.241131,7.87034,0.192285
"964",3.28058,0.0734732,0.145239,0.0656058,0.200128,7.5697,0.200534
"965",3.36169,0.0775556,0.123112,0.0526208,0.145182,7.81411,0.198498
"966",3.29803,0.0945372,0.152118,0.0626716,0.191129,7.70585,0.201159
"967",3.25442,0.0606454,0.188284,0.0633488,0.257362,7.73366,0.188137
"968",3.31594,-0.000829637,0.168267,0.0394625,0.221376,7.48151,0.183279
"969",3.25569,0.156876,0.140465,0.105064,0.267828,7.8256,0.192595
"970",3.29801,0.078416,0.153404,0.0403668,0.125127,7.65721,0.19985
"971",3.26582,0.0337133,0.182558,0.0823428,0.26443,7.95056,0.194746
"972",3.24951,0.0448429,0.148143,0.0819109,0.278727,7.74705,0.193531
"973",3.3397,0.0720268,0.143352,0.0604187,0.150164,7.8233,0.195037
"974",3.2143,0.0626784,0.170753,0.0709667,0.284231,7.57956,0.196469
"975",3.39767,0.0287378,0.135457,0.0534837,0.117681,7.94176,0.192345
"976",3.28505,0.0332222,0.129615,0.0634199,0.186307,7.8827,0.201725
"977",3.27976,0.13319,0.137291,0.0213932,0.166788,7.73207,0.192911
"978",3.29835,0.0314875,0.136372,0.0825585,0.23946,7.68526,0.194527
"979",3.26838,0.0624395,0.159021,0.0598329,0.2439,7.56483,0.183918
"980",3.342,0.0725031,0.140928,0.0250873,0.161632,7.68302,0.201501
"981",3.26809,0.0720748,0.139886,0.0425295,0.216707,7.9213,0.187286
"982",3.34379,0.0679093,0.11052,0.0529824,0.178115,7.75196,0.187846
"983",3.32673,0.103679,0.113602,0.0336158,0.103782,7.75403,0.190663
"984",3.3593,0.0868581,0.115898,0.0667959,0.132053,7.80033,0.182966
"985",3.35312,-0.00614163,0.118906,0.102319,0.214095,7.58438,0.19681
"986",3.33791,0.0177208,0.152267,-0.00166278,0.157387,7.69829,0.194764
"987",3.28826,0.0149947,0.119865,0.0386702,0.249573,7.93026,0.197077
"988",3.29,0.0428209,0.111384,0.0716135,0.230721,7.7172,0.186915
"989",3.23173,0.0267949,0.173495,0.0946016,0.311597,7.96709,0.187414
"990",3.24519,0.184974,0.159318,0.0375256,0.17758,8.05923,0.191828
"991",3.2365,0.00723111,0.194226,0.0823042,0.319971,7.70268,0.198784
"992",3.29683,0.0428649,0.157208,0.0453525,0.240672,7.94052,0.197185
"993",3.1739,0.0495256,0.171682,0.0840711,0.310716,7.56084,0.191381
"994",3.2858,0.0656876,0.1828,0.108111,0.199417,8.01754,0.196229
"995",3.3354,0.02604,0.136473,0.0230991,0.17018,7.79633,0.193932
"996",3.30456,0.100429,0.163052,0.0341481,0.164234,7.9305,0.182394
"997",3.32863,0.0700435,0.154755,0.0544271,0.187429,7.62626,0.192615
"998",3.30002,0.0949167,0.15627,0.0337661,0.146475,7.79133,0.195903
"999",3.26133,0.0917745,0.188516,0.0703334,0.230137,7.55049,0.189897
"1000",3.2932,0.107025,0.134325,0.0826667,0.208453,7.9338,0.198182
"1001",3.2761,0.044286,0.164717,0.067147,0.238836,7.96145,0.188676
"1002",3.21692,0.05472,0.157335,0.0613956,0.281449,8.05997,0.196778
"1003",3.3385,-0.00381499,0.151079,0.122098,0.232058,7.90367,0.194673
"1004",3.32905,0.0875618,0.155068,0.0356849,0.188982,7.93204,0.189286
"1005",3.36629,0.0486954,0.132091,0.0816471,0.16734,7.62991,0.192362
"1006",3.34466,0.212315,0.130377,0.0654426,0.0736008,7.68567,0.201747
"1007",3.25041,0.0279331,0.183635,0.0433,0.299666,7.6129,0.185399
"1008",3.3197,-0.00642428,0.149113,0.0628522,0.201899,7.49245,0.195268
"1009",3.21445,0.0843335,0.223641,0.0533869,0.273132,7.69806,0.181171
"1010",3.30395,0.0176825,0.150354,0.0246421,0.197391,7.71698,0.192132
"1011",3.26443,0.0964164,0.167031,0.0362687,0.215972,7.56844,0.193745
"1012",3.26811,0.123631,0.13141,0.0561527,0.235912,7.66506,0.175945
"1013",3.2999,0.112529,0.164678,0.0885718,0.191735,7.73371,0.191305
"1014",3.22652,0.126194,0.153685,0.0645486,0.281619,7.83968,0.190669
"1015",3.33777,0.0509966,0.118476,0.0641388,0.194793,7.76783,0.19466
"1016",3.3132,0.0314331,0.103541,0.0588347,0.189692,7.74772,0.19488
"1017",3.33778,0.0583756,0.153094,0.0166685,0.156921,7.82479,0.184215
"1018",3.3721,0.0536255,0.147926,0.100365,0.133453,7.81802,0.203713
"1019",3.2418,0.0958069,0.174455,0.0657471,0.265043,7.80262,0.193448
"1020",3.27073,0.0351674,0.14693,0.0524267,0.198595,7.9236,0.185571
"1021",3.27165,0.0831844,0.170674,0.0832264,0.233842,7.71239,0.187447
"1022",3.3445,0.0534409,0.112417,0.0508586,0.114515,7.66546,0.186011
"1023",3.21573,0.0847493,0.138913,0.105737,0.344856,7.68754,0.190811
"1024",3.23507,0.0859644,0.13357,0.0663149,0.279606,7.96911,0.189686
"1025",3.30469,-6.46243e-05,0.139637,0.0666382,0.256744,7.87469,0.197003
"1026",3.29723,0.0957911,0.140328,0.0355911,0.161114,7.74165,0.194975
"1027",3.32816,0.0107151,0.145853,0.0416451,0.196393,7.79026,0.187815
"1028",3.2438,0.0931823,0.136318,0.0727141,0.237111,7.70496,0.190907
"1029",3.24555,0.0734613,0.165721,0.0536578,0.261783,7.64864,0.191701
"1030",3.25844,0.0673385,0.149695,0.0623864,0.240806,7.80683,0.192089
"1031",3.21928,0.134436,0.140129,0.0937916,0.264304,8.07053,0.194574
"1032",3.36723,0.0532725,0.127421,0.0482271,0.132253,8.03708,0.181486
"1033",3.33678,0.0356163,0.140379,0.0954087,0.222932,7.73659,0.191379
"1034",3.29084,0.0474537,0.171595,0.0678047,0.231113,7.79157,0.183617
"1035",3.27564,0.0737518,0.132266,0.0939178,0.221602,7.3979,0.182847
"1036",3.26746,0.0384195,0.123351,0.0841019,0.271229,7.84689,0.187576
"1037",3.42223,0.0194884,0.160708,0.0335121,0.0687656,7.71469,0.193375
"1038",3.28077,0.0435807,0.138196,0.0543821,0.225633,7.77628,0.196507
"1039",3.33133,0.0358717,0.147561,0.0368233,0.17405,7.92622,0.185137
"1040",3.32538,0.115655,0.133678,0.0649829,0.179604,7.56803,0.195436
"1041",3.26918,-0.0158216,0.159604,0.0568957,0.277703,7.54757,0.194138
"1042",3.319,0.126676,0.130384,0.0424331,0.165021,7.63661,0.185305
"1043",3.3514,0.0459175,0.147667,0.0769758,0.208653,7.98838,0.193169
"1044",3.25663,0.0969637,0.176368,0.0127085,0.214166,7.81115,0.198345
"1045",3.31795,0.125424,0.131329,0.0620083,0.151527,7.70832,0.195418
"1046",3.36366,-0.0186875,0.145098,0.0330101,0.186269,8.09263,0.186285
"1047",3.37059,0.00800869,0.145159,0.0647668,0.101137,7.62531,0.191052
"1048",3.27044,0.0290723,0.155919,0.0695714,0.23696,7.87432,0.197495
"1049",3.27382,0.0906691,0.146698,0.0802045,0.184676,7.94491,0.189472
"1050",3.24561,0.0824983,0.178325,0.0683662,0.239516,7.76363,0.202426
"1051",3.30916,0.0929118,0.156752,0.0988004,0.186132,7.87171,0.193925
