"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"87","Indian","a0900067000080082  ",16810,16870,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"88","Indian","a0900067000080096  ",16810,NA,NA,16990,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
"89","Indian","a0900067000080217  ",16810,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Indian","a0900067000080220  ",16810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Indian","a0900067000080241  ",16810,NA,16934,16990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Indian","a0900067000080246  ",16810,NA,NA,NA,NA,17116,NA,NA,NA,NA,NA,NA,NA,NA
"93","Indian","a0900067000080260  ",16810,NA,16933,NA,NA,NA,NA,NA,NA,NA,NA,NA,17549,NA
"94","Indian","a0900067000080266  ",16810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Indian","a0900067000080303  ",16810,16870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Indian","a0900067000080343  ",16810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Indian","a0900067000080380  ",16810,NA,16933,16989,17055,17114,NA,NA,NA,NA,NA,NA,NA,NA
"98","Indian","a0900067000080385  ",16810,NA,NA,NA,NA,NA,NA,17232,NA,NA,NA,NA,NA,NA
"99","Indian","a0900067000080409  ",16810,NA,16934,16990,NA,NA,NA,17235,NA,17354,NA,NA,NA,NA
"100","Indian","a0900067000080412  ",16810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Indian","a0900067000080416  ",16810,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Indian","a0900067000080429  ",16810,NA,NA,NA,NA,NA,NA,17232,17300,NA,NA,NA,NA,NA
"103","Indian","a0900067000080441  ",16810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Indian","a0900067000080517  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Indian","a0900067000080560  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Indian","a0900067000080578  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Indian","a0900067000080581  ",NA,16866,NA,NA,NA,NA,NA,17228,17300,NA,NA,NA,NA,NA
"108","Indian","a0900067000080626  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Indian","a0900067000080716  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Indian","a0900067000080739  ",NA,16864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Indian","a0900067000080979  ",NA,16866,NA,NA,NA,17114,17172,NA,NA,NA,NA,NA,NA,NA
"112","Indian","a0900067000080998  ",NA,16866,NA,NA,NA,17114,NA,17228,17300,NA,NA,NA,NA,NA
"113","Indian","a0900067000085068  ",16810,16866,NA,NA,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
"114","Indian","a0900067000085131  ",16810,NA,NA,NA,NA,17114,NA,NA,17300,17353,NA,NA,NA,NA
"115","Indian","a0900067000085183  ",16810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Indian","a0900067000085192  ",16810,NA,NA,16990,17056,17114,NA,NA,NA,17354,NA,NA,NA,NA
"117","Indian","a0900067000085318  ",NA,NA,16934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Indian","a0900067000085319  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Indian","a0900067000085417  ",NA,NA,NA,NA,17056,17114,17171,17232,17300,17354,NA,NA,NA,NA
"120","Indian","a0900067000085483  ",NA,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Indian","a0900067000085491  ",16810,16866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Indian","a0900067000116683  ",NA,NA,NA,NA,NA,17109,NA,NA,NA,NA,NA,NA,NA,NA
"123","Indian","a0900067000116688  ",NA,NA,NA,NA,NA,17109,17171,NA,NA,NA,NA,NA,NA,NA
"124","Indian","a0900067000116690  ",NA,NA,NA,NA,NA,17109,NA,NA,NA,NA,NA,NA,NA,NA
"125","Indian","a0900067000116707  ",NA,NA,NA,NA,NA,17114,NA,NA,NA,NA,NA,NA,NA,NA
"126","Indian","a0900067000116708  ",NA,NA,NA,NA,NA,17114,17171,17228,17300,17353,NA,17475,NA,17594
"127","Indian","a0900067000116711  ",NA,NA,NA,NA,NA,17109,NA,17225,NA,NA,NA,NA,NA,NA
"128","Indian","a0900067000116716  ",NA,NA,NA,NA,NA,17114,NA,NA,NA,NA,NA,NA,NA,NA
"129","Indian","a0900067000116734  ",NA,NA,NA,NA,NA,17109,NA,NA,NA,NA,NA,NA,NA,NA
"130","Indian","a0900067000116759  ",NA,NA,NA,NA,NA,17114,17171,17228,NA,NA,NA,NA,NA,NA
"131","Indian","a0900067000116763  ",NA,NA,NA,NA,NA,17114,17171,NA,NA,NA,NA,NA,NA,NA
"132","Indian","a0900067000116764  ",NA,NA,NA,NA,NA,17109,17171,NA,NA,NA,NA,NA,NA,NA
"133","Indian","a0900067000116776  ",NA,NA,NA,NA,NA,17114,17171,NA,17300,NA,NA,NA,NA,NA
"134","Indian","a0900067000121789  ",NA,NA,NA,NA,NA,17116,17171,17232,17300,NA,NA,NA,NA,NA
"135","Indian","a0900067000121843  ",NA,NA,NA,NA,NA,17116,NA,NA,NA,NA,NA,NA,NA,NA
"136","Indian","a0900067000121889  ",NA,NA,NA,NA,17056,NA,NA,17232,NA,NA,NA,NA,NA,NA
"137","Indian","a0900067000122083  ",NA,NA,NA,NA,NA,17114,NA,NA,NA,NA,NA,NA,NA,NA
"138","Indian","a0900067000122091  ",NA,NA,NA,NA,NA,17114,NA,NA,17300,NA,NA,NA,NA,NA
"139","Indian","a0900067000122105  ",NA,NA,NA,NA,NA,17114,NA,17232,17300,NA,NA,NA,NA,NA
"140","Indian","a0900067000122106  ",NA,NA,NA,NA,NA,17114,NA,NA,NA,NA,NA,NA,NA,NA
"141","Indian","a0900067000122109  ",NA,NA,NA,NA,NA,17114,NA,NA,17300,NA,NA,NA,NA,NA
"142","Indian","a0900067000122113  ",NA,NA,NA,NA,NA,17114,NA,17235,NA,NA,NA,NA,NA,NA
"143","Indian","a0900067000122119  ",NA,NA,NA,NA,NA,17114,NA,NA,NA,NA,NA,NA,NA,NA
"144","Indian","a0900067000122142  ",NA,NA,NA,NA,NA,17114,NA,17232,NA,NA,NA,NA,NA,NA
"145","Indian","a0900067000122148  ",NA,NA,NA,NA,NA,17114,17171,NA,NA,NA,NA,NA,NA,NA
"146","Indian","a0900067000122160  ",NA,NA,NA,NA,NA,17114,17171,17228,NA,NA,17417,NA,NA,NA
"147","Indian","a0900067000122166  ",NA,NA,NA,NA,NA,17114,NA,17232,17300,NA,NA,NA,NA,NA
"148","Indian","a0900067000122176  ",NA,NA,NA,NA,NA,17109,17171,NA,NA,NA,NA,NA,NA,NA
"149","Indian","a0900067000122528  ",NA,NA,NA,NA,NA,NA,17171,17228,NA,17352,NA,NA,NA,NA
"150","Indian","a0900067000122536  ",NA,NA,NA,NA,NA,NA,17171,17232,NA,NA,NA,NA,NA,NA
"151","Indian","a0900067000122538  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
