"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"105","Indian","a0900043000135346  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA
"106","Indian","a0900043000135349  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA
"107","Indian","a0900043000135350  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA
"108","Indian","a0900043000135353  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,37,NA,NA
"109","Indian","a0900043000135365  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
"110","Indian","a0900043000135368  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA
"111","Indian","a0900043000135370  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,NA,NA
"112","Indian","a0900043000135372  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,NA,NA,NA
"113","Indian","a0900043000135374  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
"114","Indian","a0900043000135376  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,24,24,NA
"115","Indian","a0900043000135380  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,29,30
"116","Indian","a0900043000135387  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,8,NA
"117","Indian","a0900043000135393  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,22,20,NA,22,NA
"118","Indian","a0900043000135394  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,31,24,NA,NA,13
"119","Indian","a0900043000135397  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA
"120","Indian","a0900043000135416  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA
"121","Indian","a0900043000135418  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA
"122","Indian","a0900043000135425  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,NA,31,NA
"123","Indian","a0900043000135428  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA
