"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"109","Indian","a0900067000077178  ",NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Indian","a0900067000077191  ",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Indian","a0900067000077221  ",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Indian","a0900067000077227  ",NA,NA,NA,100,115,117,119,NA,NA,NA,NA,NA,NA,NA
"113","Indian","a0900067000077263  ",NA,NA,NA,94,NA,NA,108,NA,NA,118,NA,NA,NA,122
"114","Indian","a0900067000077268  ",120,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Indian","a0900067000077281  ",125,126,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Indian","a0900067000077289  ",NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Indian","a0900067000077300  ",96,NA,NA,121,NA,132,NA,130,142,NA,NA,NA,NA,NA
"118","Indian","a0900067000077370  ",NA,66,NA,NA,NA,NA,87,90,NA,NA,NA,NA,NA,NA
"119","Indian","a0900067000077376  ",NA,75,NA,NA,NA,110,110,NA,127,NA,NA,NA,NA,185
"120","Indian","a0900067000077400  ",NA,NA,69,NA,85,89,88,NA,NA,NA,105,105,107,NA
"121","Indian","a0900067000080010  ",60,NA,NA,NA,71,74,73,72,NA,NA,NA,NA,NA,NA
"122","Indian","a0900067000080089  ",65,NA,NA,82,93,NA,NA,103,NA,124,NA,NA,NA,NA
"123","Indian","a0900067000080098  ",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Indian","a0900067000080126  ",86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Indian","a0900067000080133  ",67,NA,72,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Indian","a0900067000080144  ",101,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Indian","a0900067000080146  ",76,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Indian","a0900067000080174  ",NA,144,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Indian","a0900067000080175  ",139,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Indian","a0900067000080225  ",102,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Indian","a0900067000080230  ",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Indian","a0900067000080243  ",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Indian","a0900067000080264  ",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Indian","a0900067000080294  ",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Indian","a0900067000080300  ",68,68,79,NA,NA,NA,93,NA,NA,127,NA,NA,NA,NA
"136","Indian","a0900067000080301  ",71,70,80,90,99,104,NA,108,NA,139,NA,142,143,152
"137","Indian","a0900067000080308  ",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Indian","a0900067000080329  ",79,NA,89,102,NA,110,112,115,128,NA,NA,NA,NA,NA
"139","Indian","a0900067000080338  ",65,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Indian","a0900067000080344  ",NA,50,NA,80,NA,108,109,NA,NA,162,NA,NA,NA,NA
"141","Indian","a0900067000080353  ",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Indian","a0900067000080372  ",100,NA,NA,NA,115,117,NA,NA,124,NA,NA,NA,NA,NA
"143","Indian","a0900067000080387  ",82,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Indian","a0900067000080396  ",73,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA
"145","Indian","a0900067000080411  ",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
