"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"651",3.383,0.586551,-0.0773925,-0.0819165,-0.117093,6.43798,0.27522
"652",3.40728,0.584196,-0.0421108,-0.110443,-0.113326,6.44148,0.284852
"653",3.38997,0.508675,-0.112866,-0.0876775,-0.210075,6.70053,0.26974
"654",3.35008,0.594257,-0.0678174,-0.106103,-0.242296,6.67868,0.309516
"655",3.41503,0.519801,-0.0412193,-0.136611,-0.0889863,6.42791,0.277729
"656",3.2966,0.553563,0.0167461,-0.0341089,-0.146217,6.63673,0.292809
"657",3.44564,0.408055,-0.13418,-0.0298232,-0.0684663,6.91582,0.281489
"658",3.37756,0.530388,-0.0452285,-0.0781049,0.156798,6.86681,0.291536
"659",3.37923,0.443974,-0.0626391,-0.116723,-0.102558,6.91964,0.28526
"660",3.36863,0.506917,-0.031073,-0.0730503,-0.0205238,6.85707,0.276253
"661",3.37021,0.509457,-0.0194971,-0.0863078,-0.179461,7.00765,0.287762
"662",3.37391,0.565784,-0.0508058,-0.060076,-0.201342,6.79384,0.289435
"663",3.33885,0.587225,-0.0515254,-0.0286455,0.00379886,6.4066,0.290133
"664",3.37368,0.521821,-0.0910922,-0.100159,-0.0965357,7.43645,0.274449
"665",3.36902,0.601638,-0.0165182,-0.0597423,-0.323262,6.59128,0.288292
"666",3.37531,0.56428,-0.0584084,0.0029874,0.0349964,6.74146,0.264395
"667",3.34308,0.537521,-0.0419938,-0.10475,0.0429958,6.66267,0.280168
"668",3.35749,0.600964,-0.0451488,-0.0874742,-0.267305,6.70735,0.267444
"669",3.38373,0.602634,-0.11123,-0.086224,-0.0609055,6.66789,0.279793
"670",3.35088,0.576954,-0.0484458,0.0128491,0.0147004,6.81705,0.287614
"671",3.30872,0.594392,-0.0103993,-0.0552878,-0.227593,6.38739,0.275667
"672",3.37349,0.614733,-0.060589,-0.079131,0.00159844,6.84568,0.276197
"673",3.31473,0.751745,-0.0752783,-0.0377262,0.0943662,6.61764,0.272592
"674",3.38712,0.589434,-0.0468867,-0.113331,-0.209654,6.81277,0.255041
"675",3.32618,0.529272,-0.0547404,-0.0701304,0.0996936,6.83544,0.278189
"676",3.37663,0.608718,-0.0286166,-0.0445812,-0.132514,6.90831,0.280039
"677",3.44338,0.535864,-0.0862759,-0.0249064,-0.223578,6.5503,0.289385
"678",3.43721,0.424601,-0.0900094,0.0107557,-0.0208374,6.28517,0.296504
"679",3.41853,0.614315,-0.0113452,-0.111034,-0.315111,7.38034,0.276778
"680",3.31446,0.498043,-0.0402993,-0.0443671,-0.225808,6.36248,0.295891
"681",3.35335,0.509509,-0.0600848,-0.0697219,-0.0319299,6.64236,0.274249
"682",3.39577,0.546982,-0.10953,-0.0310636,0.043797,6.633,0.276622
"683",3.38415,0.369531,-0.0406102,-0.0662953,-0.0966456,6.79977,0.289118
"684",3.36195,0.589087,-0.0773639,-0.0782958,-0.0131264,6.8588,0.287093
"685",3.35575,0.544643,-0.0365981,-0.0584219,0.012936,6.4848,0.268089
"686",3.39668,0.553241,-0.0279899,-0.155219,-0.0898768,6.89286,0.285741
"687",3.37121,0.540333,-0.100507,-0.0436073,-0.101529,6.65011,0.279348
"688",3.40597,0.584615,-0.0285397,-0.0431355,-0.0697271,6.63175,0.291459
"689",3.37765,0.447303,-0.033838,-0.0231007,-0.235115,6.42481,0.283972
"690",3.39107,0.553841,-0.0413151,-0.0833643,-0.206411,6.45917,0.273206
"691",3.35195,0.57862,-0.0343563,-0.113996,-0.0725779,6.68416,0.277756
"692",3.35459,0.590423,-0.00111286,-0.0784707,-0.0766054,6.68722,0.26914
"693",3.32866,0.601082,-0.0785018,-0.0118687,-0.246485,6.5035,0.288167
"694",3.39964,0.569747,-0.0569093,-0.062891,-0.0244335,6.71395,0.26096
"695",3.28673,0.562541,-0.0344232,-0.0295966,0.0642249,6.32704,0.269729
"696",3.41094,0.517045,-0.0440728,-0.0897028,-0.0341919,6.37448,0.276868
"697",3.31191,0.590943,-0.0724467,-0.0108673,0.0245026,6.25925,0.288209
"698",3.34665,0.547632,0.019831,-0.140811,0.110931,6.93218,0.267571
"699",3.37273,0.665475,-0.0769934,-0.0519543,-0.0912939,6.68599,0.277586
"700",3.40661,0.531468,-0.00742581,-0.0555168,-0.222244,6.85301,0.286034
"701",3.35653,0.596279,-0.0144752,-0.162147,-0.21399,6.56336,0.275942
"702",3.41498,0.537903,-0.117437,-0.0792872,-0.146952,6.73132,0.286253
"703",3.37301,0.509853,-0.040033,-0.0376051,-0.0765092,6.47151,0.290771
"704",3.29486,0.60413,-0.0113896,0.0138572,-0.00843234,6.89712,0.275324
"705",3.36923,0.463874,-0.0881914,-0.130483,0.00251171,6.98997,0.264197
"706",3.27778,0.579577,-0.0357949,-0.0100224,-0.0348942,6.96429,0.246658
"707",3.35446,0.630733,-0.115444,-0.057109,-0.00242337,6.93466,0.28587
"708",3.35724,0.479763,-0.0570359,-0.0664156,-0.0263976,6.8452,0.269954
"709",3.37691,0.630309,-0.0725883,-0.136451,-0.330533,6.27581,0.282848
"710",3.30221,0.563101,-0.0206449,-0.0466651,0.0180672,7.00145,0.286367
"711",3.3193,0.518234,-0.0342036,0.0234575,0.307158,6.68278,0.290297
"712",3.42065,0.517585,-0.0165338,-0.0273993,0.0765409,7.07071,0.265834
"713",3.36856,0.470166,-0.11593,-0.0629195,-0.0583432,6.64116,0.296942
"714",3.39162,0.545007,-0.0618987,-0.0113232,-0.176492,6.69997,0.29278
"715",3.28191,0.615665,-0.027414,-0.0375314,0.126763,6.73732,0.296902
"716",3.3563,0.546919,-0.0652149,-0.0320623,-0.0362115,6.73097,0.290002
"717",3.38887,0.537665,-0.0965358,-0.0679841,-0.0734976,7.01165,0.275128
"718",3.35315,0.56163,-0.067568,-0.0496802,-0.0128733,7.11883,0.266923
"719",3.3643,0.47816,-0.0289529,-0.0783027,-0.00714715,6.64381,0.291417
"720",3.32782,0.49315,-0.0536654,-0.0317316,0.0328626,6.86144,0.26444
"721",3.26503,0.698647,-0.0978232,-0.0388445,0.0747021,6.55412,0.289875
"722",3.43759,0.629952,-0.0486459,-0.150593,-0.404534,7.18433,0.285034
"723",3.41515,0.484843,-0.0370594,-0.0306586,-0.0291448,6.81853,0.274804
"724",3.2799,0.691752,-0.0939599,-0.0190905,0.152506,6.23702,0.282255
"725",3.32981,0.49886,-0.0233628,-0.0498213,-0.059203,6.64671,0.269323
"726",3.32224,0.507173,-0.0790458,-0.0375006,-0.00265892,6.4056,0.306304
"727",3.32622,0.595708,-0.0513364,-0.0506438,0.232162,6.84419,0.286112
"728",3.29467,0.585177,-0.0599199,-0.0915107,0.14182,6.34578,0.295551
"729",3.38196,0.494888,-0.0354995,-0.0690756,0.0171173,6.54247,0.280554
"730",3.2837,0.497138,-0.00114651,-0.0331539,0.223605,6.69768,0.28278
"731",3.35612,0.512537,-0.0190669,-0.0508178,-0.00181352,6.3237,0.29017
"732",3.34693,0.560211,-0.036495,0.0346391,0.01033,6.87829,0.285924
"733",3.45599,0.441845,-0.054744,-0.0669109,-0.139189,6.80147,0.262354
"734",3.36806,0.570032,-0.0731749,-0.0465682,0.0927007,6.55261,0.273376
"735",3.37727,0.549066,-0.0220938,-0.136496,-0.163377,7.0803,0.266287
"736",3.32397,0.654375,-0.0671882,-0.0442878,0.0122314,6.92527,0.283042
"737",3.39023,0.542393,-0.0666945,-0.0229831,-0.23841,6.90257,0.269024
"738",3.3271,0.600744,-0.0525031,-0.022954,-0.0301344,6.50531,0.289624
"739",3.36888,0.547886,-0.0770639,-0.0151185,-0.0567333,6.72661,0.28579
"740",3.29924,0.671237,-0.0587867,-0.0342978,-0.0339006,7.22862,0.271479
"741",3.38706,0.492508,-0.0948444,-0.0490203,-0.06069,6.72652,0.282
"742",3.4103,0.604753,-0.102255,-0.0546346,-0.0789425,6.70326,0.28962
"743",3.39049,0.611666,-0.043167,-0.029786,-0.0999879,6.54043,0.27145
"744",3.35009,0.558937,-0.115337,-0.0588703,-0.148627,6.52124,0.268798
"745",3.38602,0.550206,-0.106556,-0.0766109,-0.0839127,6.43288,0.281544
"746",3.2432,0.627584,-0.117573,-0.0359336,-0.0797474,6.96814,0.271209
"747",3.37821,0.48271,-0.0434935,-0.0267096,0.118268,6.66002,0.270338
"748",3.36993,0.608644,-0.129494,-0.10462,-0.294676,6.43559,0.279079
"749",3.31658,0.58681,-0.06784,-0.0399954,-0.0166126,6.58298,0.27985
"750",3.36713,0.600263,-0.079066,-0.102229,0.0128501,6.54678,0.291585
"751",3.31931,0.713035,-0.101589,-0.0282337,0.213506,6.57576,0.284392
"752",3.27814,0.57373,0.0205545,-0.0857002,-0.0579052,6.96407,0.26195
"753",3.37095,0.461695,0.00921453,-0.100396,0.0952146,6.71581,0.287241
"754",3.34189,0.639539,-0.0601058,-0.0858691,-0.0729276,6.38094,0.275173
"755",3.31233,0.63586,-0.0645417,-0.0844756,-0.0735411,6.72217,0.270541
"756",3.35073,0.491548,-0.095204,-0.0524388,0.182736,6.64193,0.2846
"757",3.34044,0.533125,-0.0763897,-0.0514228,-0.0671942,6.94887,0.264741
"758",3.39211,0.570138,-0.051806,-0.0600037,-0.0667295,6.65276,0.285385
"759",3.31469,0.612925,-0.142546,-0.0535293,-0.189448,6.69937,0.274669
"760",3.27038,0.591815,-0.048486,-0.0151575,0.158755,6.8318,0.286987
"761",3.37713,0.600031,-0.108531,-0.0363799,0.0495262,6.43491,0.281695
"762",3.34799,0.542636,-0.0113528,-0.0517998,-0.105697,6.71508,0.275442
"763",3.29629,0.634675,-0.0628241,-0.0574776,-0.0307856,6.69622,0.27594
"764",3.38375,0.354799,-0.0280833,-0.0940837,0.155906,6.4213,0.267164
"765",3.31294,0.702212,-0.0430558,-0.0321489,-0.0545377,6.81263,0.300939
"766",3.32392,0.654494,-0.0834198,-0.129851,-0.288522,7.14514,0.277602
"767",3.39008,0.535803,-0.106061,-0.0501693,-0.0739105,6.96412,0.2891
"768",3.34361,0.524429,-0.0349915,-0.0800224,-0.146298,6.93444,0.261285
"769",3.46835,0.456849,-0.0612118,-0.089001,-0.15497,6.65278,0.287918
"770",3.34252,0.497988,-0.0186532,-0.0068794,0.0708947,7.24425,0.290155
"771",3.28695,0.651389,0.0141078,-0.039244,0.024452,6.80019,0.30607
"772",3.35845,0.557097,-0.0404612,-0.065976,-0.130647,6.58032,0.283365
"773",3.32565,0.543096,-0.000843744,-0.0955625,-0.229355,6.48725,0.296314
"774",3.37914,0.547586,-0.0793906,-0.0468568,-0.0472786,6.47754,0.273408
"775",3.34165,0.604442,-0.0846777,-0.0419651,0.156098,6.57956,0.271964
"776",3.38242,0.49373,-0.0315824,-0.109355,-0.395053,6.46421,0.270079
"777",3.26306,0.660456,-0.0922272,-0.0804699,-0.135136,6.46845,0.273525
"778",3.40431,0.500949,-0.050776,-0.131334,-0.106087,6.792,0.289587
"779",3.3301,0.602938,-0.0933803,-0.10159,-0.0677191,6.61302,0.280283
"780",3.39529,0.506423,-0.0184963,-0.00870608,-0.303388,6.62674,0.277765
"781",3.39545,0.523247,-0.035242,-0.0913803,-0.0980902,6.72749,0.273389
"782",3.36529,0.520072,-0.0313165,-0.0765212,-0.222259,6.97852,0.286801
"783",3.44284,0.422748,-0.0925854,-0.049222,-0.101416,6.3946,0.276885
"784",3.30759,0.664315,-0.0799987,-0.0605364,-0.120075,7.06884,0.29681
"785",3.29745,0.535021,-0.0521089,-0.0306617,0.310185,6.13594,0.275
"786",3.47244,0.464968,-0.091158,-0.0935744,-0.102574,6.87034,0.282053
"787",3.36993,0.619007,-0.071098,-0.00210173,-0.179764,6.68847,0.294227
"788",3.39665,0.556727,-0.0109428,-0.115228,-0.0898593,7.06213,0.280575
"789",3.37577,0.513799,-0.0571947,-0.102396,0.047549,6.63623,0.288269
"790",3.42581,0.475899,-0.0280575,-0.0305434,-0.106927,6.27317,0.28708
"791",3.31645,0.725764,-0.0954892,0.054877,0.212721,6.69183,0.262136
"792",3.37901,0.629241,-0.0525076,-0.0567204,-0.372726,6.5486,0.283555
"793",3.35859,0.620224,-0.116322,-0.0738485,-0.112811,6.6332,0.258919
"794",3.3605,0.488568,-0.0531114,-0.0358746,-0.239188,6.49475,0.286595
"795",3.35054,0.655096,-0.014941,-0.0579379,-0.0830861,6.57941,0.276789
"796",3.36469,0.656052,-0.0449304,-0.037687,-0.234675,7.01698,0.273056
"797",3.34025,0.581582,-0.138032,-0.0354895,-0.133172,6.96603,0.295748
"798",3.37744,0.452077,-0.0553886,-0.0750216,-0.0323263,6.58444,0.275681
"799",3.35784,0.486351,-0.083456,-0.0187529,-0.0236468,6.61061,0.283959
"800",3.41953,0.570169,0.0126665,-0.0758074,0.090167,6.60782,0.263115
"801",3.36745,0.557479,-0.127501,-0.0299217,-0.149915,6.75809,0.280672
"802",3.36584,0.523857,-0.0604166,-0.103886,-0.187228,6.46221,0.272678
"803",3.36632,0.543554,-0.0778994,-0.0553904,0.0094959,6.77737,0.308969
"804",3.38072,0.394463,-0.053695,-0.0386573,0.0157648,6.6739,0.265668
"805",3.39617,0.56398,-0.0629106,-0.0212471,0.0105731,6.72234,0.272763
"806",3.34312,0.541311,-0.0818163,-0.0670516,-0.120276,6.90663,0.273084
"807",3.39546,0.437436,-0.0119772,-0.0205239,-0.249956,6.6507,0.280912
"808",3.36516,0.563426,-0.0998022,-0.013595,0.0540148,6.47541,0.279475
"809",3.41092,0.517132,-0.0566804,-0.0605267,-0.0115439,6.8975,0.269544
"810",3.35441,0.497954,-0.0296969,-0.0257027,0.0220434,6.61536,0.291614
"811",3.3608,0.485132,-0.0750727,-0.0668357,0.0594011,6.82284,0.280186
"812",3.31238,0.638944,-0.107167,-0.0829829,0.0236394,6.43432,0.279259
"813",3.36127,0.527208,-0.0367323,-0.0806078,-0.103819,6.36044,0.275641
"814",3.32864,0.549033,-0.131306,0.0414483,-0.0902595,6.65172,0.268978
"815",3.33194,0.65985,-0.0963411,-0.0538672,-0.187229,6.45207,0.290904
"816",3.37898,0.514203,-0.121608,-0.0335156,-0.159323,7.05648,0.286133
"817",3.34923,0.535002,-0.0309337,-0.0766227,-0.0801755,6.73768,0.290436
"818",3.40476,0.561376,-0.0245633,-0.0990256,-0.0393731,6.52274,0.280424
"819",3.3753,0.565891,-0.0677707,-0.0277388,-0.184759,6.67079,0.274752
"820",3.34258,0.571673,-0.0556238,-0.0261672,-0.0741121,6.81851,0.275365
"821",3.43667,0.502764,-0.0195354,-0.113995,-0.165796,6.30807,0.268946
"822",3.42826,0.407079,-0.123892,-0.028242,-0.295219,6.7386,0.280867
"823",3.39096,0.586205,-0.0674209,-0.0508294,-0.133535,6.6401,0.280895
"824",3.44327,0.537342,-0.0589765,-0.15886,-0.262351,6.67433,0.267994
"825",3.33866,0.562271,-0.00810876,-0.0535885,0.220524,6.59208,0.28051
"826",3.34153,0.582478,-0.0658547,-0.0522105,-0.313238,6.77643,0.282123
"827",3.37737,0.601985,-0.0323937,-0.07261,-0.143589,6.69648,0.268708
"828",3.42776,0.441917,-0.0252129,-0.0261793,-0.100017,6.79396,0.27978
"829",3.34554,0.663129,-0.0290468,-0.0449073,-0.36093,6.51438,0.277408
"830",3.32851,0.510485,-0.0364429,-0.0346543,-0.16726,6.79371,0.286887
"831",3.44958,0.478959,-0.0517343,-0.123192,0.0785275,6.69966,0.283004
"832",3.34538,0.599019,-0.0562865,-0.044902,0.0965833,6.90789,0.276855
"833",3.36053,0.51287,-0.0779646,-0.0692502,-0.0599754,7.31111,0.303949
"834",3.38951,0.521946,-0.0628943,-0.0963326,-0.274099,7.11072,0.282464
"835",3.40614,0.405736,-0.0816389,-0.0738288,-0.105358,6.62332,0.293217
"836",3.42506,0.532085,-0.055924,-0.0212246,-0.153065,6.65476,0.281863
"837",3.47333,0.457321,-0.0761884,-0.103045,-0.199517,6.21522,0.276111
"838",3.36177,0.5322,-0.00806204,-0.0736907,-0.260814,7.13983,0.284312
"839",3.37859,0.450238,-0.0453745,-0.0226085,0.0265463,6.64688,0.270283
"840",3.34381,0.614622,-0.0342255,-0.0282417,-0.138735,6.54098,0.265406
"841",3.4131,0.458221,-0.0640535,-0.0544316,-0.209914,6.80539,0.285328
"842",3.35006,0.491883,-0.0258958,-0.0569413,0.10997,6.68618,0.275964
"843",3.35251,0.527512,-0.0104654,-0.10609,0.0914982,6.17829,0.292051
"844",3.31474,0.664425,-0.0440381,-0.106256,-0.212813,6.48126,0.285091
"845",3.41398,0.524791,-0.0164868,-0.0633493,-0.0364462,6.38417,0.280958
"846",3.36059,0.496902,-0.0227767,-0.0738874,-0.0707912,6.52381,0.278288
"847",3.41431,0.45946,-0.0492446,-0.0648921,-0.211058,6.63221,0.276557
"848",3.28522,0.548371,-0.120604,-0.104674,-0.155545,6.76487,0.280361
"849",3.27907,0.581303,-0.109412,0.00297665,-0.0823566,6.33334,0.274045
"850",3.35889,0.680761,-0.0485172,-0.105584,-0.232356,6.72737,0.273639
"851",3.35759,0.688868,-0.0805564,-0.0647089,0.0166691,6.60886,0.269279
"852",3.38528,0.534277,-0.130886,-0.0267314,-0.00916738,6.98489,0.285425
"853",3.32821,0.512376,-0.00897696,-0.081247,0.111197,6.64747,0.294321
"854",3.3828,0.622958,-0.0790197,-0.0818491,0.0574341,6.60891,0.284635
"855",3.41865,0.504512,-0.0204753,-0.109872,-0.0508165,6.59826,0.294771
"856",3.34432,0.571974,-0.121168,-0.143049,-0.35,6.36407,0.27733
"857",3.30836,0.637144,-0.0220875,-0.00858325,0.0202717,6.41219,0.29538
"858",3.36349,0.59078,-0.0654927,-0.118748,-0.108388,6.51454,0.259666
"859",3.33444,0.619709,-0.104354,-0.0687624,-0.08647,6.54989,0.283886
"860",3.33368,0.591751,-0.117821,-0.0533725,-0.164992,6.59435,0.276852
"861",3.34373,0.587724,-0.0603649,-0.0717325,-0.0326121,6.92656,0.289291
"862",3.32562,0.51407,-0.0879594,-0.0131231,0.173616,6.44531,0.257888
"863",3.3934,0.53043,-0.0748252,-0.0593175,-0.108205,6.61064,0.272945
"864",3.37285,0.590894,-0.072076,-0.0592017,-0.171643,6.58496,0.282289
"865",3.41806,0.521872,-0.0434169,-0.100668,-0.129606,6.76594,0.290555
"866",3.39858,0.457447,-0.0842317,0.0068118,-0.255916,6.59989,0.279112
"867",3.36729,0.580798,-0.0947502,-0.0932093,0.0736232,6.60998,0.272669
"868",3.30947,0.666975,-0.0541616,-0.0168634,-0.0349808,6.92306,0.278243
"869",3.43771,0.52998,-0.0309347,-0.0839227,-0.322107,6.87596,0.2916
"870",3.36638,0.502195,-0.0752719,0.0121125,-0.0212764,6.97903,0.262384
"871",3.33312,0.570233,-0.0248911,-0.0355322,-0.254863,6.5023,0.275893
"872",3.35798,0.564884,-0.072733,-0.00926175,-0.212111,6.82314,0.287638
"873",3.34422,0.642426,-0.0753982,-0.0093476,-0.0599746,6.69942,0.279834
"874",3.3049,0.56667,-0.0917797,-0.103832,-0.113893,6.95482,0.275337
"875",3.3602,0.484291,-0.0461127,-0.0165229,-0.0807925,6.58374,0.269612
"876",3.31424,0.574771,-0.0655884,-0.0801929,-0.100418,6.70858,0.259928
"877",3.41623,0.638211,-0.0577639,-0.123406,-0.2689,6.71856,0.294262
"878",3.38481,0.533914,-0.0633764,0.0314431,0.0241709,6.54832,0.266289
"879",3.3134,0.640993,-0.0784867,-0.068114,-0.0849535,6.49066,0.263578
"880",3.38963,0.539603,-0.0549481,-0.0567228,-0.121618,7.02774,0.28703
"881",3.36105,0.52355,-0.0822029,-0.0619896,-0.195023,6.63716,0.275632
"882",3.36072,0.589936,-0.0744313,-0.0236541,0.145816,6.9021,0.277666
"883",3.38179,0.447719,-0.0998887,0.000535668,-0.136279,6.75234,0.271695
"884",3.36401,0.512546,-0.0478414,-0.0792872,-0.103788,6.78378,0.262808
"885",3.38276,0.547097,-0.0735075,-0.0502971,-0.00719828,6.68677,0.284484
"886",3.23866,0.712027,-0.0703031,-0.102049,-0.00506392,6.60085,0.260251
"887",3.29862,0.575027,-0.0689185,-0.0492892,0.132353,7.08772,0.284924
"888",3.35752,0.651517,-0.103491,-0.0814637,0.00757256,6.54066,0.268639
"889",3.31686,0.650731,-0.033262,-0.0287686,0.0538862,6.8067,0.282478
"890",3.35478,0.488605,-0.0729345,-0.0861007,-0.161853,6.5935,0.294672
"891",3.37897,0.534059,-0.0420546,-0.0653372,0.0353258,6.11062,0.270503
"892",3.35148,0.620088,-0.0750747,-0.044267,0.0614199,6.71348,0.294239
"893",3.40383,0.595088,-0.0608174,-0.140361,-0.0767772,6.49502,0.282574
"894",3.35233,0.515074,-0.0849375,-0.0466807,0.0322362,6.49449,0.283868
"895",3.31819,0.700661,-0.0228269,-0.0736029,-0.048849,6.34416,0.286548
"896",3.34262,0.58884,-0.0237488,-0.0995249,-0.289408,6.54087,0.263533
"897",3.35191,0.600452,-0.065843,-0.0781943,-0.226204,6.3875,0.287263
"898",3.3603,0.599671,-0.0914597,-0.0583396,-0.0149152,6.64094,0.296389
"899",3.39184,0.421282,-0.0298447,-0.0629142,-0.162581,6.80255,0.283853
"900",3.36653,0.538615,0.0306141,-0.062745,-0.176317,6.68748,0.268915
"901",3.29031,0.628894,-0.0968357,-0.0694738,0.0272771,6.61796,0.301902
"902",3.39211,0.524862,-0.145567,-0.0430972,-0.0882709,6.48795,0.285097
"903",3.32824,0.561141,-0.0818402,-0.0422727,0.0207467,6.81875,0.268597
"904",3.3764,0.599727,-0.0881231,-0.0587077,0.098847,6.57975,0.276409
"905",3.38375,0.561983,-0.121371,-0.0757352,-0.235752,6.85518,0.265424
"906",3.29747,0.715513,-0.00912471,-0.0401887,0.0528013,6.78741,0.27388
"907",3.40059,0.580122,-0.106319,-0.0794092,0.00208671,6.54352,0.269293
"908",3.35756,0.52144,-0.100466,-0.000196447,-0.00307749,6.49892,0.275914
"909",3.36031,0.535248,-0.0920448,-0.121871,-0.262379,6.73722,0.287364
"910",3.3681,0.498792,-0.105831,-0.0480172,-0.133229,6.59552,0.270709
"911",3.30685,0.464238,-0.0695971,0.00315529,0.0584175,6.55562,0.265665
"912",3.40357,0.472998,-0.0562932,-0.0948425,-0.153851,7.10207,0.265326
"913",3.38093,0.504118,-0.0251044,-0.0834635,0.206223,6.94278,0.285302
"914",3.33877,0.555592,-0.0839005,-0.0877091,0.0579025,6.55428,0.264482
"915",3.29884,0.60216,-0.0323727,-0.0800527,-0.126518,6.43324,0.279574
"916",3.37712,0.522626,-0.0296268,-0.0796283,-0.042536,6.98473,0.266796
"917",3.34087,0.677499,-0.0629509,-0.0753273,-0.0719876,6.67388,0.295441
"918",3.38058,0.575891,-0.0513781,-0.151983,-0.275746,6.44828,0.277402
"919",3.34915,0.671178,-0.0631493,-0.0920827,-0.223634,6.56243,0.271075
"920",3.28307,0.635723,-0.072859,0.00568673,-0.00965565,6.50225,0.294641
"921",3.29935,0.703072,0.000229661,-0.0691105,-0.185251,6.70164,0.246445
"922",3.3947,0.622152,-0.00487089,-0.0777759,-0.203666,6.23543,0.276238
"923",3.40508,0.44213,-0.0630467,-0.110567,0.0257715,6.9617,0.284233
"924",3.31859,0.667242,-0.0947647,-0.0513952,-0.0780973,6.40126,0.288226
"925",3.33674,0.597509,-0.0683758,-0.0839659,0.127058,6.5859,0.260434
"926",3.34254,0.496578,-0.0490672,-0.100642,-0.20282,6.37501,0.286339
"927",3.34269,0.510402,-0.0696446,-0.102595,-0.0246549,6.84271,0.249423
"928",3.35023,0.502362,-0.0236724,-0.0584673,-0.054671,6.54627,0.276343
"929",3.41232,0.535435,-0.0647042,-0.0583114,-0.197431,6.7409,0.285375
"930",3.3608,0.50087,-0.125433,-0.024817,0.0872367,6.75247,0.272414
"931",3.39425,0.554394,-0.056239,-0.0238079,-0.0153522,6.54544,0.283264
"932",3.2831,0.624512,-0.109081,-0.0568679,-0.0489851,6.66367,0.290401
"933",3.34063,0.645222,-0.0694782,-0.0288652,-0.327687,6.39794,0.290884
"934",3.3505,0.574931,-0.0805574,-0.072271,0.0255035,7.0134,0.262238
"935",3.35955,0.652967,-0.0416431,-0.0837318,0.052352,6.59577,0.280284
"936",3.37956,0.51547,-0.0207086,-0.0629674,-0.254068,6.57869,0.263609
"937",3.3251,0.582609,-0.0780978,-0.023856,0.338621,7.15256,0.2717
"938",3.36141,0.563003,-0.0906073,-0.00525033,0.00694946,6.58359,0.272499
"939",3.44026,0.453533,-0.128625,-0.107557,-0.155277,7.1716,0.287902
"940",3.39743,0.435573,-0.131313,-0.0489645,-0.143525,6.47575,0.289504
"941",3.3991,0.501746,-0.043431,-0.0170674,0.0351463,6.47366,0.276326
"942",3.36503,0.551367,-0.011201,-0.0193592,-0.126979,6.56198,0.269125
"943",3.31752,0.590784,-0.0596101,-0.0536628,-0.109067,6.74591,0.294882
"944",3.43169,0.513831,-0.100368,-0.0664786,-0.247037,6.72298,0.287837
"945",3.40423,0.593307,-0.00908448,-0.109613,-0.289762,6.74132,0.299613
"946",3.31531,0.61435,-0.081916,-0.028669,-0.135587,6.40373,0.265189
"947",3.39593,0.63264,-0.0725473,-0.0652703,0.156962,6.56855,0.27366
"948",3.35778,0.554743,0.0129075,-0.0681519,-0.0458701,6.98299,0.271701
"949",3.36381,0.605208,-0.0248533,-0.0636187,-0.123414,6.9352,0.271031
"950",3.34453,0.530671,-0.0442174,-0.0699669,-0.0480656,6.57419,0.27562
"951",3.31668,0.70145,-0.0535104,-0.0678064,-0.139169,7.0734,0.289879
"952",3.41255,0.444807,-0.0895731,-0.0631968,-0.159057,6.77902,0.276475
"953",3.30291,0.650645,-0.0769995,-0.108442,-0.0514045,6.76079,0.275954
"954",3.41813,0.399822,-0.0387892,-0.0133619,-0.0582081,6.42002,0.265596
"955",3.25518,0.664394,-0.0413948,-0.00879992,0.151104,6.77167,0.29544
"956",3.31464,0.630452,-0.0842083,-0.0276313,-0.00126755,6.75451,0.276796
"957",3.34988,0.49852,-0.0101963,-0.0271901,0.00353977,7.12305,0.273731
"958",3.34778,0.637661,-0.0115604,0.0118654,-0.0314847,6.97328,0.275404
"959",3.34265,0.59831,-0.0863981,-0.130396,-0.0710273,6.52707,0.283332
"960",3.29463,0.610803,-0.0790443,-0.0249691,-0.0184193,6.5421,0.285985
"961",3.31123,0.667896,-0.00231374,-0.0831717,-0.378469,6.21064,0.29305
"962",3.37099,0.585961,-0.0810974,-0.0736749,-0.235517,6.57837,0.267008
"963",3.40787,0.629899,-0.0465557,-0.0798011,0.0385554,6.17566,0.301714
"964",3.38004,0.580093,-0.110643,-0.123592,-0.205598,6.47111,0.289637
"965",3.36256,0.513322,-0.0656631,-0.0555618,-0.163241,6.63583,0.263678
"966",3.39468,0.504791,-0.0452729,-0.0816668,-0.373642,6.60892,0.291149
"967",3.36665,0.560978,-0.160702,-0.0944879,0.0255642,6.80132,0.286396
"968",3.37822,0.501584,-0.0122584,-0.099188,-0.243467,6.74441,0.277898
"969",3.31428,0.612889,-0.0421572,-0.066994,-0.0489951,6.85305,0.29255
"970",3.31895,0.635688,-0.0383441,-0.0294411,0.0336117,6.7915,0.280874
"971",3.29881,0.688532,-0.0177846,-0.0234331,-0.215976,6.64376,0.274365
"972",3.33688,0.480357,-0.0120368,-0.0392618,0.0434021,6.76152,0.278977
"973",3.28544,0.620332,-0.0419634,-0.0477448,0.139536,6.48065,0.278376
"974",3.28415,0.644818,-0.021202,-0.0243404,-0.0101102,6.47149,0.261385
"975",3.43403,0.414609,-0.0519105,-0.0877693,-0.0784764,6.5134,0.276548
"976",3.45144,0.415104,-0.10892,-0.0589413,-0.0138777,6.61738,0.274577
"977",3.38464,0.567495,-0.0889522,-0.0901508,-0.164273,6.54966,0.285661
